count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326998663345252,394862,185780,0.864365,1
51,1785326998663743584,551873,182310,0.866674,1
52,1785326998664297497,389832,181576,0.867164,1
53,1785326998664689359,391352,181787,0.867023,1
54,1785326998665082511,388332,180657,0.867777,1
55,1785326998665473224,386282,179246,0.868720,1
56,1785326998665861116,388832,177886,0.869630,1
57,1785326998666251848,381312,177287,0.870032,1
58,1785326998666639790,385592,178917,0.868940,1
59,1785326998667028002,384742,179627,0.868465,1
60,1785326998667414404,386812,178667,0.869107,1
61,1785326998667803086,384562,178528,0.869201,1
62,1785326998668189328,384003,178248,0.869388,0
63,1785326998668574821,384422,178697,0.869087,1
64,1785326998668961033,383132,178438,0.869261,1
65,1785326998669345715,385242,178308,0.869348,0
66,1785326998669732587,387982,179558,0.868512,1
67,1785326998670122839,393022,180738,0.867723,1
68,1785326998670517511,392392,179108,0.868812,1
69,1785326998670911583,392932,182118,0.866802,1
70,1785326998671306195,389633,180319,0.868003,1
71,1785326998671697398,388602,178308,0.869348,1
72,1785326998672087680,388482,179488,0.868558,1
73,1785326998672478042,390652,179578,0.868498,0
74,1785326998672870354,393162,179408,0.868612,1
75,1785326998673279716,391482,181198,0.867416,0
76,1785326998673673608,400903,190258,0.861397,1
77,1785326998674076091,385832,179637,0.868459,1
78,1785326998674463583,386562,178268,0.869375,1
79,1785326998674851695,383312,177578,0.869837,1
80,1785326998675236527,391162,176988,0.870232,0
81,1785326998675629139,391572,183718,0.865736,1
82,1785326998676022371,396343,190558,0.861198,1
83,1785326998676420944,386032,178588,0.869160,1
84,1785326998676808756,383242,177928,0.869602,1
85,1785326998677193498,390762,182188,0.866756,1
86,1785326998677585840,391302,178798,0.869020,1
87,1785326998677978662,385022,177348,0.869991,0
88,1785326998678365404,385822,179409,0.868611,1
89,1785326998678752886,395102,179799,0.868350,1
90,1785326998679149829,384392,178428,0.869267,1
91,1785326998679536221,388392,180168,0.868104,1
92,1785326998679926353,386742,180468,0.867904,1
93,1785326998680314945,387992,179499,0.868551,1
94,1785326998680704757,383792,177449,0.869923,1
95,1785326998681090089,383522,177919,0.869608,1
96,1785326998681475381,384522,177490,0.869895,1
97,1785326998681861813,384332,178740,0.869059,1
98,1785326998682247745,382733,177500,0.869889,1
99,1785326998682632088,390812,185549,0.864519,1
100,1785326998683024620,385582,179450,0.868584,1
101,1785326998683411632,386802,180590,0.867822,1
102,1785326998683800264,383502,177330,0.870003,1
103,1785326998684185996,383562,179840,0.868323,1
104,1785326998684570948,381962,177551,0.869855,1
105,1785326998684954460,384202,178911,0.868944,1
106,1785326998685340462,382763,177421,0.869942,1
107,1785326998685724805,382782,178031,0.869533,1
108,1785326998686109367,384882,177431,0.869935,1
109,1785326998686495769,383232,177481,0.869902,1
