count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,149061,2520,151581,0.889213,0
53,148767,770,149537,0.889416,3
54,148179,750,148929,0.889821,1
55,148642,760,149402,0.889502,1
56,148774,680,149454,0.889411,1
57,147367,680,148047,0.890382,1
58,150779,710,151489,0.888030,1
59,150342,770,151112,0.888331,1
61,149706,690,150396,0.888769,2
62,149208,750,149958,0.889112,1
63,147581,670,148251,0.890234,1
64,147953,670,148623,0.889977,1
65,152056,769,152825,0.887152,1
66,148548,850,149398,0.889567,1
68,152253,730,152983,0.887017,2
69,149094,670,149764,0.889191,1
70,150307,710,151017,0.888355,1
71,148709,650,149359,0.889456,1
72,156622,700,157322,0.884022,1
73,148724,740,149464,0.889446,1
75,149179,780,149959,0.889132,2
76,149472,760,150232,0.888930,1
77,146324,670,146994,0.891102,1
78,150717,810,151527,0.888073,1
79,147059,700,147759,0.890594,1
80,148861,710,149571,0.889351,1
82,150345,650,150995,0.888329,2
84,164500,760,165260,0.878654,2
85,149502,730,150232,0.888909,1
86,151355,780,152135,0.887634,1
87,149277,620,149897,0.889064,1
89,148551,650,149201,0.889565,2
90,150274,700,150974,0.888378,1
91,151346,710,152056,0.887640,1
92,149809,700,150509,0.888698,1
93,150321,710,151031,0.888345,1
94,149254,720,149974,0.889080,1
95,149466,680,150146,0.888934,1
98,151162,680,151842,0.887767,3
99,148305,720,149025,0.889734,1
101,150910,1070,151980,0.887940,2
102,149862,870,150732,0.888661,1
103,148925,840,149765,0.889307,1
104,149816,720,150536,0.888693,1
105,156629,759,157388,0.884017,1
106,149221,700,149921,0.889103,1
107,147674,679,148353,0.890170,1
108,152596,700,153296,0.886781,1
109,149878,780,150658,0.888650,1
111,150333,750,151083,0.888337,2
112,151395,740,152135,0.887607,1
113,148017,760,148777,0.889933,1
114,149310,910,150220,0.889042,1
115,148962,770,149732,0.889281,1
118,149868,740,150608,0.888657,3
119,149030,700,149730,0.889235,1
120,148743,790,149533,0.889432,1
121,149425,700,150125,0.888962,1
122,158448,680,159128,0.882774,1
123,148490,660,149150,0.889607,1
124,149723,660,150383,0.888757,1
125,147845,690,148535,0.890052,1
126,151968,750,152718,0.887213,1
127,149780,720,150500,0.888718,1
128,149122,669,149791,0.889171,1
129,154334,680,155014,0.885589,1
130,152496,670,153166,0.886850,1
131,149459,680,150139,0.888939,1
132,156731,750,157481,0.883947,1
133,151983,660,152643,0.887202,1
134,152015,690,152705,0.887180,1
135,149417,700,150117,0.888968,1
136,150619,640,151259,0.888140,1
137,152082,930,153012,0.887134,1
138,151174,700,151874,0.887758,1
139,148786,770,149556,0.889403,1
140,150629,660,151289,0.888133,1
141,150631,780,151411,0.888132,1
142,151493,760,152253,0.887539,1
143,146845,610,147455,0.890742,1
144,146507,800,147307,0.890976,1
145,146850,680,147530,0.890739,1
146,143142,570,143712,0.893305,1
147,144125,600,144725,0.892624,1
148,146918,670,147588,0.890692,1
149,155730,840,156570,0.884632,1
150,154562,610,155172,0.885432,1
151,145424,580,146004,0.891724,1
152,147266,690,147956,0.890451,1
153,152689,1040,153729,0.886717,1
154,150601,870,151471,0.888153,1
155,152374,770,153144,0.886934,1
156,150016,770,150786,0.888555,1
157,149918,730,150648,0.888623,1
158,148320,680,149000,0.889724,1
159,148572,760,149332,0.889550,1
160,149945,760,150705,0.888604,1
161,153027,660,153687,0.886485,1
162,148800,800,149600,0.889393,1
164,152125,710,152835,0.887105,2
165,151197,700,151897,0.887743,1
166,150250,659,150909,0.888394,1
167,149271,670,149941,0.889069,1
168,150853,670,151523,0.887979,1
169,160346,710,161056,0.881479,1
170,151278,630,151908,0.887687,1
174,150358,790,151148,0.888320,4
175,148771,790,149561,0.889413,1
176,150023,750,150773,0.888551,1
177,150576,740,151316,0.888170,1
178,150728,740,151468,0.888065,1
179,153069,900,153969,0.886456,1
180,153802,760,154562,0.885953,1
181,150174,740,150914,0.888447,1
182,149837,700,150537,0.888679,1
183,162469,720,163189,0.880034,1
184,150612,760,151372,0.888145,1
186,152987,800,153787,0.886513,2
187,148658,700,149358,0.889491,1
188,149571,770,150341,0.888862,1
189,149863,670,150533,0.888661,1
190,149026,680,149706,0.889237,1
191,149568,690,150258,0.888864,1
192,148161,650,148811,0.889834,1
193,153693,700,154393,0.886028,1
194,150576,660,151236,0.888170,1
195,149558,630,150188,0.888871,1
196,152430,640,153070,0.886895,1
197,149182,640,149822,0.889130,1
198,148625,610,149235,0.889514,1
