round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,739726,768977,1790178541041155972,1790178541040852068,304134,0,0.961943,1,1
1,2,921199,480770,1790178541042145683,1790178541041917283,237870,0,0.000000,1,0
2,3,1216966,396899,1790178541043386380,1790178541043154697,251513,0,0.635131,1,1
3,6,2325970,380328,1790178541045741140,1790178541045590375,239137,0,0.908710,1,1
4,3,1161785,386938,1790178541047004667,1790178541046769219,274109,0,0.741303,1,1
5,1,736686,758297,1790178550063320771,1790178550063015301,305580,0,0.366526,1,1
6,4,1787256,417974,1790178550065167968,1790178550065182482,261639,14514,0.757656,1,1
7,2,1219284,461479,1790178553069644779,1790178553069381655,263204,0,0.953354,1,1
8,4,1670493,392968,1790178553071367123,1790178553071118262,265092,0,0.639420,1,1
9,1,397028,403768,1790178553071788012,1790178553071878022,254027,90010,0.700707,1,1
10,1,383767,391148,1790178553072525196,1790178553072420075,253644,0,0.000000,1,0
11,3,1200493,395407,1790178553073883783,1790178553073634429,281225,0,0.358794,1,1
12,1,373788,380758,1790178553074298402,1790178553074190552,262243,0,0.000000,1,0
13,1,368497,374937,1790178553074830492,1790178553074721654,252801,0,0.859309,1,1
14,3,2305039,574750,1790178583123309390,1790178583123038505,287275,0,0.969068,1,1
15,2,1036217,471418,1790178583124398618,1790178583124140820,271328,0,0.615517,1,1
16,1,451077,471318,1790178583124876796,1790178583125465313,275928,588517,0.418450,1,1
17,1,398977,410137,1790178583126157338,1790178583125904817,274841,0,0.980610,1,1
18,2,789703,402097,1790178583126978542,1790178583126722696,286566,0,0.000000,1,0
