round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178541040852068,0.968981,0.992737,0.961943,1
1,1790178541041917283,0.975555,0.992867,0.000000,0
2,1790178541043154697,0.992052,0.640220,0.635131,1
3,1790178541045590375,0.915158,0.992955,0.908710,1
4,1790178541046769219,0.992995,0.746533,0.741303,1
5,1790178550063015301,0.978094,0.374735,0.366526,1
6,1790178550065182482,0.763612,0.992201,0.757656,1
7,1790178553069381655,0.990931,0.962079,0.953354,1
8,1790178553071118262,0.991338,0.645007,0.639420,1
9,1790178553071878022,0.705982,0.992528,0.700707,1
10,1790178553072420075,0.860460,0.992766,0.000000,0
11,1790178553073634429,0.992280,0.361586,0.358794,1
12,1790178553074190552,0.862898,0.992895,0.000000,0
13,1790178553074721654,0.865673,0.992648,0.859309,1
14,1790178583123038505,0.973459,0.995490,0.969068,1
15,1790178583124140820,0.984936,0.624932,0.615517,1
16,1790178583125465313,0.424859,0.984915,0.418450,1
17,1790178583125904817,0.985457,0.995082,0.980610,1
18,1790178583126722696,0.992330,0.550091,0.000000,0
