round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790177703253637128,0.989318,0.389552,0.385391,1
1,1790177724286702259,0.525922,0.991427,0.521413,1
2,1790177724288832481,0.992250,0.442981,0.439548,1
3,1790177724290316931,0.334515,0.991863,0.331793,1
4,1790177724291086721,0.992588,0.576418,0.572145,1
5,1790177724291862870,0.992220,0.539490,0.535293,1
6,1790177730302069695,0.650655,0.991992,0.645445,1
7,1790177730302610358,0.915817,0.992320,0.908783,1
8,1790177745328870023,0.984688,0.497489,0.489872,1
9,1790177745330861486,0.984689,0.658017,0.647943,1
