round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,4,1953412,276427,1790177703252815932,1790177703253637128,124795,821196,0.385391,1,1
1,1,514798,569497,1790177724286997132,1790177724286702259,294983,0,0.521413,1,1
2,3,1057516,247155,1790177724288131317,1790177724288832481,121098,701164,0.439548,1,1
3,7,1415410,176056,1790177724290398078,1790177724290316931,141856,0,0.331793,1,1
4,1,152297,171596,1790177724290634043,1790177724291086721,85380,452678,0.572145,1,1
5,1,132668,152897,1790177724291327698,1790177724291862870,87834,535172,0.535293,1,1
6,4,1948728,297284,1790177730302176082,1790177730302069695,144016,0,0.645445,1,1
7,2,465780,224905,1790177730302710940,1790177730302610358,134061,0,0.908783,1,1
8,3,1982716,541593,1790177745328331253,1790177745328870023,152231,538770,0.489872,1,1
9,6,1457673,227818,1790177745330540216,1790177745330861486,108754,321270,0.647943,1,1
