round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,3,1481417,441858,1790177703253893882,1790177703253637128,271055,0,0.385391,1,1
1,2,1128913,469546,1790177724286332514,1790177724286702259,266272,369745,0.521413,1,1
2,5,2100535,408225,1790177724289089286,1790177724288832481,256895,0,0.439548,1,1
3,1,371064,381954,1790177724289483820,1790177724290316931,259732,833111,0.331793,1,1
4,2,752919,382205,1790177724291342942,1790177724291086721,256311,0,0.572145,1,1
5,2,752549,381055,1790177724292116631,1790177724291862870,289741,0,0.535293,1,1
6,1,585267,629887,1790177730301957409,1790177730302069695,272348,112286,0.645445,1,1
7,1,424155,450315,1790177730302788658,1790177730302610358,262091,0,0.908783,1,1
8,1,775595,809406,1790177745329233327,1790177745328870023,363424,0,0.489872,1,1
9,4,1820164,427478,1790177745331125822,1790177745330861486,264416,0,0.647943,1,1
