round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,412300,449750,1789999928103826701,1789999928103716085,110676,0,0.000000,1,0
1,1,235531,274171,1789999928104136262,1789999928104183539,108753,47277,0.000000,1,0
2,1,211501,248761,1789999928104557223,1789999928104637163,111400,79940,0.000000,1,0
3,1,174330,190040,1789999928104946723,1789999928105043498,101345,96775,0.000000,1,0
4,1,165260,187160,1789999928105328323,1789999928105444843,88390,116520,0.000000,1,0
5,1,178801,201251,1789999928105730184,1789999928105850177,87397,119993,0.000000,1,0
6,1,149140,168690,1789999928106109444,1789999928106250242,95382,140798,0.000000,1,0
7,1,151170,170930,1789999928106518624,1789999928106652447,86737,133823,0.000000,1,0
8,1,138351,157631,1789999928106898685,1789999928107062601,86675,163916,0.000000,1,0
9,2,292520,159300,1789999928107463446,1789999928107465526,88050,2080,0.000000,1,0
10,1,136340,155080,1789999928107711696,1789999928107861781,87285,150085,0.000000,1,0
11,1,130981,150291,1789999928108101997,1789999928108630960,89257,528963,0.000000,1,0
12,1,136110,155240,1789999928108877767,1789999928109052705,91692,174938,0.000000,1,0
13,1,137111,156141,1789999928109303018,1789999928109439010,88408,135992,0.000000,1,0
14,2,307750,152540,1789999928109857748,1789999928109835124,86424,0,0.000000,1,0
15,2,279910,147470,1789999928110222939,1789999928110217969,86480,0,0.917100,1,1
16,1,137430,157040,1789999928110463029,1789999928110607844,86596,144815,0.000000,1,0
17,1,139270,158990,1789999928110855800,1789999928111023919,87941,168119,0.000000,1,0
18,1,131100,150200,1789999928111264720,1789999928111409974,88586,145254,0.000000,1,0
19,1,133110,152040,1789999928111652800,1789999928111799268,87892,146468,0.000000,1,0
20,1,132751,151901,1789999928112040251,1789999928112180753,87248,140502,0.000000,1,0
21,1,135350,155380,1789999928112423901,1789999928112564688,86213,140787,0.000000,1,0
22,1,799672,911950,1789999931116809806,1789999931116446554,363462,0,0.000000,1,0
23,1,329062,376851,1789999931117288705,1789999931117124835,163960,0,0.000000,1,0
24,1,392361,441140,1789999931117745395,1789999931117563509,181986,0,0.000000,1,0
25,1,241565,289764,1789999931118050848,1789999931117964094,125613,0,0.000000,1,0
26,1,190066,235355,1789999931118304322,1789999931118405378,99119,101056,0.807584,1,1
27,3,593557,176436,1789999931119150603,1789999931119071879,142202,0,0.000000,1,0
28,1,140816,161336,1789999931119379248,1789999931119479444,89630,100196,0.000000,1,0
29,1,141077,160757,1789999931119732300,1789999931120286453,90132,554153,0.000000,1,0
30,1,132837,152086,1789999931120531972,1789999931120698977,90639,167005,0.769006,1,1
31,1,135997,155537,1789999931120947302,1789999931121103412,95584,156110,0.000000,1,0
32,1,131447,155416,1789999931121351183,1789999931121492367,93181,141184,0.000000,1,0
33,1,136847,156546,1789999931121746584,1789999931121884492,90627,137908,0.000000,1,0
34,1,136747,155876,1789999931122136235,1789999931122272757,94534,136522,0.000000,1,0
35,1,135647,155037,1789999931122524237,1789999931122665051,88301,140814,0.000000,1,0
36,1,133697,152877,1789999931122908598,1789999931123053236,89227,144638,0.786567,1,1
37,1,131167,150657,1789999931123294609,1789999931123447831,91903,153222,0.000000,1,0
38,1,292803,312413,1789999931123855716,1789999931123835786,88729,0,0.926799,1,1
39,1,132677,152217,1789999931124078741,1789999931124223951,91055,145210,0.000000,1,0
40,1,129177,148817,1789999931124465372,1789999931124620615,92432,155243,0.000000,1,0
41,1,134967,154637,1789999931124869943,1789999931125044300,88037,174357,0.000000,1,0
42,1,131997,151178,1789999931125285664,1789999931125463644,88584,177980,0.761081,1,1
43,1,140657,160236,1789999931125715325,1789999931125887679,88530,172354,0.000000,1,0
44,1,132727,151387,1789999931126130255,1789999931126278114,102895,147859,0.000000,1,0
45,1,134747,153896,1789999931126537856,1789999931126671668,93142,133812,0.000000,1,0
46,2,289043,151517,1789999931127075593,1789999931127067443,91248,0,0.000000,1,0
47,1,132687,151576,1789999931127312988,1789999931127490767,90735,177779,0.000000,1,0
48,1,137337,157127,1789999931127740518,1789999931127895242,90420,154724,0.000000,1,0
49,1,131977,150876,1789999931128138909,1789999931128285327,90927,146418,0.785718,1,1
50,1,140727,159746,1789999931128538471,1789999931128682212,88843,143741,0.000000,1,0
51,1,134547,152826,1789999931128927662,1789999931129108106,89549,180444,0.000000,1,0
52,1,131557,156486,1789999931129349882,1789999931129500401,92185,150519,0.782981,1,1
53,1,137707,156156,1789999931129752323,1789999931129895466,91001,143143,0.787071,1,1
54,1,131927,151156,1789999931130141544,1789999931130669275,91115,527731,0.000000,1,0
55,1,137017,156876,1789999931130918996,1789999931131063140,90190,144144,0.000000,1,0
56,1,134168,153597,1789999931131308458,1789999931131453795,90237,145337,0.000000,1,0
57,1,138467,157846,1789999931131703599,1789999931131844740,91363,141141,0.000000,1,0
58,2,282653,149687,1789999931132240796,1789999931132611540,91976,370744,0.000000,1,0
59,1,132717,151947,1789999931132857782,1789999931133377390,90468,519608,0.541229,1,1
60,1,134187,153986,1789999931133626925,1789999931133769954,91935,143029,0.000000,1,0
61,2,285013,146067,1789999931134167792,1789999931134188719,88602,20927,0.892598,1,1
62,1,134727,154917,1789999931134432847,1789999931134571124,90368,138277,0.000000,1,0
