round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999928103716085,0.994605,0.938090,0.000000,0
1,1789999928104183539,0.990149,0.849890,0.000000,0
2,1789999928104637163,0.984600,0.827582,0.000000,0
3,1789999928105043498,0.991962,0.820503,0.000000,0
4,1789999928105444843,0.992280,0.805278,0.000000,0
5,1789999928105850177,0.992727,0.811868,0.000000,0
6,1789999928106250242,0.992796,0.797832,0.000000,0
7,1789999928106652447,0.992032,0.802761,0.000000,0
8,1789999928107062601,0.992300,0.778180,0.000000,0
9,1789999928107465526,0.992955,0.913585,0.000000,0
10,1789999928107861781,0.992846,0.789286,0.000000,0
11,1789999928108630960,0.992131,0.541555,0.000000,0
12,1789999928109052705,0.991665,0.769113,0.000000,0
13,1789999928109439010,0.992707,0.801182,0.000000,0
14,1789999928109835124,0.992698,0.938728,0.000000,0
15,1789999928110217969,0.992806,0.923745,0.917100,1
16,1789999928110607844,0.991943,0.794004,0.000000,0
17,1789999928111023919,0.992687,0.772907,0.000000,0
18,1789999928111409974,0.993094,0.794790,0.000000,0
19,1789999928111799268,0.992162,0.793195,0.000000,0
20,1789999928112180753,0.993006,0.798439,0.000000,0
21,1789999928112564688,0.993253,0.794528,0.000000,0
22,1789999931116446554,0.539414,0.969175,0.000000,0
23,1789999931117124835,0.961491,0.989416,0.000000,0
24,1789999931117563509,0.989100,0.935720,0.000000,0
25,1789999931117964094,0.991229,0.958966,0.000000,0
26,1789999931118405378,0.984807,0.820043,0.807584,1
27,1789999931119071879,0.790708,0.991239,0.000000,0
28,1789999931119479444,0.992161,0.826143,0.000000,0
29,1789999931120286453,0.992459,0.522802,0.000000,0
30,1789999931120698977,0.991784,0.775377,0.769006,1
31,1789999931121103412,0.992578,0.783161,0.000000,0
32,1789999931121492367,0.992548,0.795578,0.000000,0
33,1789999931121884492,0.992627,0.796804,0.000000,0
34,1789999931122272757,0.992876,0.799437,0.000000,0
35,1789999931122665051,0.992627,0.794703,0.000000,0
36,1789999931123053236,0.992776,0.792291,0.786567,1
37,1789999931123447831,0.992995,0.786174,0.000000,0
38,1789999931123835786,0.992697,0.933617,0.926799,1
39,1789999931124223951,0.992935,0.792457,0.000000,0
40,1789999931124620615,0.992420,0.785303,0.000000,0
41,1789999931125044300,0.992806,0.768683,0.000000,0
42,1789999931125463644,0.992836,0.766572,0.761081,1
43,1789999931125887679,0.992558,0.768145,0.000000,0
44,1789999931126278114,0.992836,0.790652,0.000000,0
45,1789999931126671668,0.992558,0.799837,0.000000,0
46,1789999931127067443,0.993104,0.922988,0.000000,0
47,1789999931127490767,0.992837,0.764758,0.000000,0
48,1789999931127895242,0.992856,0.781753,0.000000,0
49,1789999931128285327,0.993074,0.791198,0.785718,1
50,1789999931128682212,0.992449,0.793107,0.000000,0
51,1789999931129108106,0.992915,0.764307,0.000000,0
52,1789999931129500401,0.993124,0.788402,0.782981,1
53,1789999931129895466,0.992866,0.792727,0.787071,1
54,1789999931130669275,0.992360,0.540467,0.000000,0
55,1789999931131063140,0.992637,0.790581,0.000000,0
56,1789999931131453795,0.992746,0.790502,0.000000,0
57,1789999931131844740,0.992647,0.794337,0.000000,0
58,1789999931132611540,0.988714,0.632615,0.000000,0
59,1789999931133377390,0.992737,0.545189,0.541229,1
60,1789999931133769954,0.992330,0.792647,0.000000,0
61,1789999931134188719,0.993074,0.898823,0.892598,1
62,1789999931134571124,0.993024,0.794814,0.000000,0
63,1789999931135343213,0.992965,0.541246,0.000000,0
64,1789999931135731708,0.992518,0.802184,0.796182,1
65,1789999931136117423,0.993144,0.794743,0.000000,0
66,1789999931136498798,0.992876,0.930495,0.923865,1
67,1789999931136888583,0.991655,0.791649,0.000000,0
68,1789999931137650643,0.991159,0.544443,0.000000,0
69,1789999931138029928,0.992975,0.932227,0.000000,0
70,1789999931138441752,0.992558,0.774772,0.000000,0
71,1789999931139196092,0.992737,0.547183,0.543209,1
72,1789999931139582077,0.992876,0.792703,0.787055,1
73,1789999931139961412,0.993024,0.801342,0.000000,0
74,1789999931140341247,0.993015,0.795848,0.000000,0
75,1789999931140720472,0.992508,0.799437,0.793448,1
76,1789999931141103127,0.992895,0.801014,0.000000,0
77,1789999931141490592,0.993064,0.790344,0.000000,0
78,1789999931141879077,0.992697,0.800333,0.000000,0
79,1789999931142262192,0.992925,0.797625,0.000000,0
80,1789999931142643187,0.992727,0.801582,0.000000,0
81,1789999931143024861,0.993025,0.798207,0.000000,0
82,1789999931143404296,0.993075,0.797130,0.000000,0
83,1789999931143788111,0.992697,0.796373,0.000000,0
84,1789999931144175396,0.992697,0.792243,0.000000,0
85,1789999931144557621,0.993134,0.795084,0.000000,0
86,1789999931144945586,0.991080,0.799813,0.792679,1
87,1789999931145330471,0.992727,0.794782,0.789002,1
88,1789999931145713746,0.992349,0.795657,0.000000,0
89,1789999931146093461,0.992945,0.801471,0.795816,1
90,1789999931146473326,0.992965,0.797936,0.000000,0
91,1789999931146859301,0.992836,0.797099,0.791388,1
92,1789999931147239046,0.992905,0.798096,0.000000,0
93,1789999931148009966,0.992598,0.540343,0.000000,0
94,1789999931148393000,0.992847,0.930290,0.000000,0
95,1789999931148774255,0.992648,0.796373,0.000000,0
96,1789999931149525115,0.993075,0.554725,0.000000,0
97,1789999931149907320,0.993006,0.803991,0.000000,0
98,1789999931150287875,0.993034,0.930002,0.923524,1
99,1789999931150672720,0.992707,0.927383,0.000000,0
100,1789999931151437860,0.992995,0.544209,0.000000,0
101,1789999931151856845,0.992558,0.768621,0.762901,1
102,1789999931152268199,0.992985,0.775237,0.000000,0
103,1789999931152693014,0.992409,0.771023,0.000000,0
104,1789999931153077238,0.992817,0.795991,0.790274,1
105,1789999931153457273,0.992926,0.798447,0.000000,0
106,1789999931153840168,0.992905,0.803091,0.000000,0
107,1789999931154220933,0.993015,0.807367,0.000000,0
108,1789999931154601008,0.992975,0.802722,0.000000,0
109,1789999931155015903,0.992766,0.776602,0.000000,0
110,1789999931155447187,0.992856,0.758679,0.000000,0
111,1789999931156213177,0.992856,0.542807,0.000000,0
112,1789999931156591822,0.993015,0.803485,0.000000,0
113,1789999931156974377,0.992746,0.798862,0.000000,0
114,1789999931157354002,0.993154,0.798032,0.000000,0
115,1789999931157740857,0.992538,0.793996,0.000000,0
116,1789999931158126702,0.992856,0.797266,0.000000,0
117,1789999931158505267,0.993084,0.799445,0.000000,0
118,1789999931158892692,0.992786,0.795776,0.000000,0
119,1789999931159277706,0.993105,0.793242,0.787772,1
120,1789999931159661641,0.992806,0.797920,0.000000,0
121,1789999931160045066,0.992925,0.794751,0.000000,0
122,1789999931160424441,0.992985,0.796668,0.791079,1
123,1789999931160824796,0.987173,0.790984,0.000000,0
124,1789999931161616645,0.986227,0.536198,0.000000,0
125,1789999931161997680,0.992756,0.802473,0.000000,0
126,1789999931162446744,0.927531,0.993114,0.000000,0
127,1789999931162816949,0.992895,0.846930,0.000000,0
128,1789999931163227514,0.992985,0.772196,0.000000,0
129,1789999931163618359,0.992478,0.785428,0.000000,0
130,1789999931164004303,0.993095,0.791990,0.000000,0
131,1789999931164394768,0.992995,0.910986,0.000000,0
132,1789999931164787873,0.992627,0.785797,0.000000,0
133,1789999931165544583,0.992935,0.555275,0.551352,1
134,1789999931165934188,0.992836,0.798806,0.000000,0
135,1789999931166321883,0.992945,0.792695,0.787102,1
136,1789999931166743647,0.992290,0.768906,0.000000,0
137,1789999931167130462,0.992717,0.798702,0.000000,0
138,1789999931167515347,0.992925,0.793337,0.000000,0
139,1789999931167903162,0.992915,0.925576,0.000000,0
140,1789999931168319106,0.993034,0.767838,0.000000,0
141,1789999931169079726,0.992727,0.546669,0.000000,0
142,1789999931169461461,0.992925,0.926132,0.919579,1
143,1789999931169852516,0.993005,0.793178,0.000000,0
144,1789999931170239901,0.993005,0.793766,0.000000,0
145,1789999931170629516,0.992409,0.793472,0.000000,0
146,1789999931171027260,0.992807,0.786458,0.000000,0
147,1789999931171803190,0.989565,0.536799,0.000000,0
148,1789999931172192945,0.992578,0.798678,0.000000,0
149,1789999931172581740,0.992806,0.792734,0.000000,0
150,1789999931172970225,0.992558,0.797194,0.791261,1
151,1789999931173737485,0.992469,0.543556,0.000000,0
152,1789999931174124549,0.992817,0.797075,0.000000,0
153,1789999931174546294,0.992955,0.766418,0.000000,0
154,1789999931174930449,0.992885,0.800269,0.000000,0
155,1789999931175349683,0.993144,0.771147,0.765860,1
156,1789999931175736168,0.992111,0.794369,0.000000,0
157,1789999931176123053,0.992975,0.793742,0.000000,0
158,1789999931176506568,0.993253,0.795228,0.000000,0
159,1789999931176927212,0.992589,0.769253,0.000000,0
160,1789999931177341797,0.993114,0.772984,0.000000,0
161,1789999931177736882,0.992558,0.787079,0.000000,0
162,1789999931178501572,0.992905,0.543138,0.000000,0
163,1789999931178892616,0.992915,0.790052,0.000000,0
164,1789999931179280881,0.993094,0.787843,0.782402,1
165,1789999931179666086,0.992359,0.793401,0.787339,1
166,1789999931180048801,0.992955,0.796031,0.000000,0
167,1789999931180434496,0.993114,0.795283,0.000000,0
168,1789999931180819111,0.992766,0.792719,0.000000,0
169,1789999931181204996,0.992826,0.790020,0.000000,0
170,1789999931181583691,0.993134,0.796804,0.000000,0
171,1789999931181967406,0.992925,0.800125,0.000000,0
172,1789999931182351361,0.992876,0.794282,0.000000,0
173,1789999931183139480,0.992727,0.620132,0.000000,0
