sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780659869202728746,1780659876021261754,1780659876021422485,1780659869203335734,6818533008,-6818086751,-6818309880,223128,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
2,1780659869203357534,1780659876021870505,1780659876022019605,1780659869203910063,6818512971,-6818109542,-6818311257,201714,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
3,1780659869203932883,1780659876022475185,1780659876022652415,1780659869204561290,6818542302,-6818091125,-6818316714,225588,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
4,1780659869204584020,1780659876022973596,1780659876022995486,1780659869204836395,6818389576,-6818159091,-6818274334,115242,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
5,1780659869204857484,1780659876023223196,1780659876023242686,1780659869205084620,6818365712,-6818158066,-6818261889,103823,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
6,1780659869205105189,1780659876023462426,1780659876023475076,1780659869205312225,6818357237,-6818162851,-6818260044,97193,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
7,1780659869205332955,1780659876023644356,1780659876023676156,1780659869205509411,6818311401,-6818166745,-6818239073,72328,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
8,1780659869205531021,1780659876023904746,1780659876023923276,1780659869205756767,6818373725,-6818166509,-6818270117,103608,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
9,1780659869205777547,1780659876024151816,1780659876024167776,1780659869205999883,6818374269,-6818167893,-6818271081,103188,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
10,1780659869206020712,1780659876024386027,1780659876024402967,1780659869206242118,6818365315,-6818160849,-6818263082,102233,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
11,1780659869206263047,1780659876024622557,1780659876024638457,1780659869206456734,6818359510,-6818181723,-6818270617,88893,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
12,1780659869206477333,1780659876024766537,1780659876024789327,1780659869206608681,6818289204,-6818180646,-6818234925,54279,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
13,1780659869206630800,1780659876025004787,1780659876025020367,1780659869206835496,6818373987,-6818184871,-6818279429,94558,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
14,1780659869206856176,1780659876025227867,1780659876025243667,1780659869207060272,6818371691,-6818183395,-6818277543,94148,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
15,1780659869207080251,1780659876025438507,1780659876025454957,1780659869207271157,6818358256,-6818183800,-6818271028,87228,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
16,1780659869207291667,1780659876025646897,1780659876025663237,1780659869207478873,6818355230,-6818184364,-6818269797,85433,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
17,1780659869207509543,1780659876025802277,1780659876025824598,1780659869207641630,6818292734,-6818182968,-6818237851,54883,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
18,1780659869207664450,1780659876026037458,1780659876026053048,1780659869207869076,6818373008,-6818183972,-6818278490,94518,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
19,1780659869207889745,1780659876026263338,1780659876026278708,1780659869208095731,6818373593,-6818182977,-6818278285,95308,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
20,1780659869208116681,1780659876026472188,1780659876026488078,1780659869208305177,6818355507,-6818182901,-6818269204,86303,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
21,1780659869208325776,1780659876026682818,1780659876026698178,1780659869208518173,6818357042,-6818180005,-6818268524,88518,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-6818269471,-6818267068,-6818270956,-6818269471,14834.220873,6611,85613,83625,52573,87613,96073,85613,0,ok
