round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,858486,429178,1790177341559764716,1790177341559538516,239370,0,0.000000,1,0
1,1,428638,435688,1790177341560221095,1790177341560346525,240497,125430,0.681585,1,1
2,4,1601691,397058,1790177341562200433,1790177341561966604,233909,0,0.000000,1,0
3,2,771405,389657,1790177341562988698,1790177341562759813,228975,0,0.538999,1,1
4,1,544511,579911,1790177347572403343,1790177347572102908,300555,0,0.956055,1,1
5,1,408368,416299,1790177347572886832,1790177347572747549,237025,0,0.000000,1,0
6,1,383968,390508,1790177347573378742,1790177347573446410,243408,67668,0.000000,1,0
7,1,368937,375807,1790177347574068565,1790177347574830382,231072,761817,0.000000,1,0
8,3,1123811,378417,1790177347576195806,1790177347575968387,227509,0,0.395222,1,1
9,1,374377,387097,1790177347576587504,1790177347576359142,228442,0,0.000000,1,0
10,3,1154323,390438,1790177347577763897,1790177347577533926,230041,0,0.421756,1,1
11,1,372267,382877,1790177347578156604,1790177347578178387,232822,21783,0.000000,1,0
12,1,366767,377938,1790177347578790676,1790177347578567062,266895,0,0.000000,1,0
13,2,761155,388907,1790177347579607992,1790177347579378642,229440,0,0.000000,1,0
14,1,375877,387417,1790177347580004090,1790177347579776086,228084,0,0.779552,1,1
15,2,758555,385997,1790177347580782325,1790177347580557386,264400,0,0.000000,1,0
16,2,765715,396038,1790177347581600441,1790177347581375145,263646,0,0.602316,1,1
17,3,1135961,384848,1790177347582784163,1790177347582557139,227114,0,0.423243,1,1
18,4,1522549,406458,1790177347584325113,1790177347584097879,227314,0,0.000000,1,0
19,1,379037,388088,1790177347584746151,1790177347584514293,231958,0,0.000000,1,0
20,2,760774,384898,1790177347585524266,1790177347585298143,226193,0,0.000000,1,0
21,1,375157,384136,1790177347585923254,1790177347585693418,229906,0,0.000000,1,0
22,1,370728,379048,1790177347586311851,1790177347586086412,225509,0,0.000000,1,0
23,3,1128322,386608,1790177347587456403,1790177347587225967,230516,0,0.439851,1,1
24,1,374267,382668,1790177347587857020,1790177347587629732,227368,0,0.000000,1,0
25,1,370857,377697,1790177347588245188,1790177347588404012,226393,158824,0.672176,1,1
26,1,361767,369467,1790177347589002413,1790177347589077203,227545,74790,0.000000,1,0
27,1,556859,586539,1790177365617789727,1790177365617497412,292445,0,0.658637,1,1
28,1,706831,733871,1790177368621123391,1790177368621394421,252708,271030,0.000000,1,0
29,1,439207,446747,1790177368622105096,1790177368622526196,247390,421100,0.000000,1,0
30,1,413796,420286,1790177368623197902,1790177368623420914,235805,223012,0.000000,1,0
31,1,378676,387046,1790177368624045145,1790177368623812559,232666,0,0.862881,1,1
32,1,354625,362315,1790177368624417510,1790177368624348952,238521,0,0.000000,1,0
33,1,368345,375346,1790177368624966008,1790177368624737326,253393,0,0.000000,1,0
34,1,372616,380186,1790177368625372485,1790177368625140981,231574,0,0.000000,1,0
35,1,378066,385816,1790177368625766531,1790177368625532016,234605,0,0.795800,1,1
36,1,370275,377895,1790177368626152666,1790177368625922071,230665,0,0.917256,1,1
37,1,371725,390935,1790177368626539902,1790177368626395604,233709,0,0.000000,1,0
38,1,566812,600293,1790177374636425391,1790177374636126823,298708,0,0.892876,1,1
39,2,844394,427712,1790177374637343436,1790177374637106530,255756,0,0.744706,1,1
