sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
82,1780650930300401338,1780650930300412653,1780650930300412803,1780650930300431071,11315,18268,3476,14791,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
83,1780650930300441231,1780650930300451372,1780650930300451497,1780650930300467560,10141,16063,2961,13102,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
84,1780650930300477514,1780650930300487739,1780650930300487872,1780650930300503562,10225,15690,2732,12957,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
85,1780650930300513531,1780650930300523784,1780650930300523910,1780650930300539789,10253,15879,2813,13066,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
86,1780650930300549913,1780650930300560356,1780650930300560489,1780650930300576419,10443,15930,2743,13186,1,1,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
87,1780650930300586463,1780650930300599823,1780650930300599966,1780650930300617693,13360,17727,2183,15543,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
88,1780650930300629345,1780650930300664141,1780650930300664313,1780650930300697502,34796,33189,-804,33992,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
89,1780650930300721478,1780650930300742771,1780650930300742912,1780650930300771413,21293,28501,3604,24897,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
90,1780650930300787339,1780650930300799527,1780650930300799670,1780650930300818561,12188,18891,3351,15539,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
91,1780650930300830009,1780650930300841875,1780650930300842004,1780650930300860222,11866,18218,3176,15042,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
92,1780650930300871572,1780650930300883319,1780650930300883444,1780650930300901689,11747,18245,3249,14996,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
93,1780650930300912999,1780650930300924912,1780650930300925046,1780650930300943265,11913,18219,3153,15066,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
94,1780650930300954800,1780650930300991670,1780650930300991999,1780650930301025414,36870,33415,-1728,35142,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
95,1780650930301041810,1780650930301055261,1780650930301055504,1780650930301079716,13451,24212,5380,18831,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
96,1780650930301094696,1780650930301113099,1780650930301113227,1780650930301132599,18403,19372,484,18887,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
97,1780650930301144462,1780650930301156292,1780650930301156433,1780650930301183407,11830,26974,7572,19402,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
98,1780650930301201320,1780650930301212043,1780650930301212177,1780650930301233923,10723,21746,5511,16234,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
99,1780650930301247897,1780650930301259239,1780650930301259388,1780650930301277575,11342,18187,3422,14764,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
100,1780650930301289075,1780650930301301056,1780650930301301193,1780650930301319084,11981,17891,2955,14936,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
101,1780650930301330395,1780650930301342289,1780650930301342428,1780650930301360087,11894,17659,2882,14776,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
102,1780650930301371586,1780650930301410005,1780650930301410186,1780650930301435871,38419,25685,-6367,32052,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
103,1780650930301447169,1780650930301461380,1780650930301461539,1780650930301480523,14211,18984,2386,16597,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
104,1780650930301491789,1780650930301504264,1780650930301504403,1780650930301523023,12475,18620,3072,15547,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
105,1780650930301534857,1780650930301557284,1780650930301557424,1780650930301577750,22427,20326,-1051,21376,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
106,1780650930301588852,1780650930301601087,1780650930301601227,1780650930301619343,12235,18116,2940,15175,1,0,best-path-median,2156,2001,2325,2156,4601.496104,537,13874,16374,12850,14512,29461,13874,0,ok
