sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
30,1780650978558658538,1780650978558668257,1780650978558668399,1780650978558683108,9719,14709,2495,12214,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
31,1780650978558693023,1780650978558702810,1780650978558702930,1780650978558717470,9787,14540,2376,12163,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
32,1780650978558727429,1780650978558737264,1780650978558737405,1780650978558752112,9835,14707,2436,12271,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
33,1780650978558761954,1780650978558771605,1780650978558771730,1780650978558786254,9651,14524,2436,12087,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
34,1780650978558796144,1780650978558806128,1780650978558806324,1780650978558820887,9984,14563,2289,12273,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
35,1780650978558830852,1780650978558840664,1780650978558840790,1780650978558855503,9812,14713,2450,12262,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
36,1780650978558865425,1780650978558875307,1780650978558875449,1780650978558890035,9882,14586,2352,12234,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
37,1780650978558900022,1780650978558909734,1780650978558909862,1780650978558924402,9712,14540,2414,12126,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
38,1780650978558934363,1780650978558944215,1780650978558944361,1780650978558959101,9852,14740,2444,12296,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
39,1780650978558969110,1780650978558978720,1780650978558978854,1780650978558993298,9610,14444,2417,12027,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
40,1780650978559003218,1780650978559012992,1780650978559013128,1780650978559027768,9774,14640,2433,12207,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
41,1780650978559037769,1780650978559047415,1780650978559047616,1780650978559062077,9646,14461,2407,12053,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
