count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567697294744776,406104,0.000000,0
1,1789567697295165331,93697,0.931000,1
2,1789567697295571675,93137,0.931000,1
3,1789567697295978620,91065,0.931000,1
4,1789567697296384604,90595,0.000000,0
5,1789567697296790989,89254,0.000000,0
6,1789567697297196564,90182,0.000000,0
7,1789567697297603288,94352,0.000000,0
8,1789567697298009463,89990,0.931000,1
9,1789567697298415228,90079,0.000000,0
10,1789567697298821032,69398,0.931000,1
11,1789567697299226627,71757,0.000000,0
12,1789567697299632201,71486,0.000000,0
13,1789567697300038146,70756,0.000000,0
14,1789567697300443811,77814,0.931000,1
15,1789567697300850585,72254,0.931000,1
16,1789567697301257340,70382,0.000000,0
17,1789567697301663135,81670,0.000000,0
18,1789567697302069379,70580,0.000000,0
19,1789567697302475134,71178,0.000000,0
20,1789567697302881169,70798,0.000000,0
21,1789567697303286773,73237,0.931000,1
22,1789567697303692548,71585,0.931000,1
23,1789567697304098572,70035,0.000000,0
24,1789567697304504187,70673,0.000000,0
25,1789567697304910592,72492,0.000000,0
26,1789567697305317026,73711,0.000000,0
27,1789567697305722761,67571,0.000000,0
28,1789567697306128986,70009,0.000000,0
29,1789567697306534580,74378,0.000000,0
30,1789567697306940465,73937,0.931000,1
31,1789567697307346409,73306,0.931000,1
32,1789567697307753334,71625,0.000000,0
33,1789567697308159339,72033,0.931000,1
34,1789567697308565273,71892,0.000000,0
35,1789567697308971378,76452,0.000000,0
36,1789567697309378303,71570,0.931000,1
37,1789567697309785307,71530,0.000000,0
38,1789567697310191382,70788,0.000000,0
39,1789567697310597056,70328,0.931000,1
40,1789567697311002961,71476,0.000000,0
41,1789567697311408846,71324,0.000000,0
42,1789567697311814830,72785,0.000000,0
43,1789567697312220645,70303,0.000000,0
44,1789567697312626280,72122,0.000000,0
45,1789567697313032204,72361,0.000000,0
46,1789567697313438709,74599,0.000000,0
47,1789567697313844813,70599,0.000000,0
48,1789567697314250598,83007,0.000000,0
49,1789567697314656163,71377,0.000000,0
50,1789567697315062017,70886,0.000000,0
51,1789567697315467732,70975,0.000000,0
52,1789567697315873637,72443,0.931000,1
53,1789567697316282421,75562,0.000000,0
54,1789567697316688586,71731,0.931000,1
55,1789567697317094690,71740,0.931000,1
56,1789567697317500855,71619,0.931000,1
57,1789567697317906790,72358,0.000000,0
58,1789567697318312814,77237,0.931000,1
59,1789567697318718419,72446,0.931000,1
60,1789567697319124584,71414,0.000000,0
61,1789567697319530168,70654,0.000000,0
62,1789567697319936193,71432,0.000000,0
63,1789567697320341727,75241,0.000000,0
64,1789567697320747502,71281,0.931000,1
65,1789567697321153497,72499,0.000000,0
66,1789567697321559941,71309,0.931000,1
67,1789567697321965836,70397,0.000000,0
68,1789567697322371381,72306,0.931000,1
69,1789567697322777255,71445,0.000000,0
70,1789567697323183000,70523,0.000000,0
71,1789567697323588744,70263,0.000000,0
72,1789567697323994699,69822,0.000000,0
73,1789567697324400354,70931,0.000000,0
74,1789567697324806328,76160,0.931000,1
75,1789567697325212513,70349,0.000000,0
76,1789567697325618218,71687,0.000000,0
77,1789567697326024292,70936,0.931000,1
78,1789567697326430097,75375,0.931000,1
79,1789567697326835932,71204,0.000000,0
80,1789567697327241516,70514,0.000000,0
81,1789567697327647241,84952,0.000000,0
82,1789567697328053045,71272,0.000000,0
83,1789567697328458880,71070,0.000000,0
84,1789567697328864765,71868,0.000000,0
85,1789567697329271239,71018,0.000000,0
86,1789567697329676954,72627,0.931000,1
87,1789567697330082999,70786,0.000000,0
88,1789567697330488653,70825,0.000000,0
89,1789567697330894458,72013,0.931000,1
90,1789567697331300272,72253,0.000000,0
91,1789567697331705957,75381,0.000000,0
92,1789567697332111852,70400,0.000000,0
93,1789567697332518136,70409,0.000000,0
94,1789567697332924141,73358,0.931000,1
95,1789567697333330316,71617,0.000000,0
96,1789567697333736340,71906,0.931000,1
97,1789567697334141965,70965,0.000000,0
98,1789567697334547609,70774,0.000000,0
99,1789567697334953474,71633,0.000000,0
100,1789567697335359209,70891,0.931000,1
101,1789567697335765083,70731,0.000000,0
102,1789567697336170678,71290,0.931000,1
103,1789567697336578073,70818,0.000000,0
104,1789567697336984117,70838,0.000000,0
105,1789567697337390262,70846,0.931000,1
106,1789567697337796256,71896,0.000000,0
107,1789567697338201891,71454,0.931000,1
108,1789567697338607476,73932,0.931000,1
109,1789567697339013640,72063,0.000000,0
110,1789567697339419395,74731,0.000000,0
111,1789567697339825220,71600,0.000000,0
112,1789567697340231144,72539,0.000000,0
113,1789567697340636689,73117,0.000000,0
114,1789567697341042624,81046,0.000000,0
115,1789567697341448908,71715,0.931000,1
116,1789567697341854883,71485,0.931000,1
117,1789567697342260517,73254,0.931000,1
118,1789567697342666272,72673,0.000000,0
119,1789567697343072327,73691,0.000000,0
120,1789567697343478031,72160,0.931000,1
121,1789567697343883906,71069,0.000000,0
122,1789567697344289601,77637,0.000000,0
123,1789567697344695335,72528,0.000000,0
124,1789567697345101140,71316,0.000000,0
125,1789567697345507244,71156,0.931000,1
126,1789567697345913179,72104,0.000000,0
127,1789567697346318894,75052,0.000000,0
128,1789567697346731088,70242,0.000000,0
129,1789567697347136933,69990,0.000000,0
130,1789567697347542578,71709,0.000000,0
131,1789567697347948482,70859,0.000000,0
132,1789567697348354257,71787,0.000000,0
133,1789567697348760591,71567,0.931000,1
134,1789567697349166206,71035,0.000000,0
135,1789567697349572371,71134,0.931000,1
136,1789567697349978285,70183,0.000000,0
137,1789567697350384200,71471,0.000000,0
138,1789567697350790085,71591,0.000000,0
139,1789567697351195889,70900,0.931000,1
140,1789567697351601524,74759,0.000000,0
