count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567702836550341,300152,0.931000,1
1,1789567702836956065,111959,0.000000,0
2,1789567702837364970,144366,0.000000,0
3,1789567702837771675,112643,0.000000,0
4,1789567702838177389,108200,0.931000,1
5,1789567702838583164,109348,0.000000,0
6,1789567702838989489,107885,0.931000,1
7,1789567702839395033,99603,0.000000,0
8,1789567702839800928,94469,0.931000,1
9,1789567702840206662,90477,0.000000,0
10,1789567702840612317,90594,0.000000,0
11,1789567702841018372,90531,0.000000,0
12,1789567702841425196,91600,0.931000,1
13,1789567702841831551,90516,0.931000,1
14,1789567702842237166,88843,0.931000,1
15,1789567702842642910,90991,0.000000,0
16,1789567702843048865,90338,0.000000,0
17,1789567702843454919,91196,0.000000,0
18,1789567702843861054,88722,0.000000,0
19,1789567702844266609,89110,0.000000,0
20,1789567702844672243,89868,0.000000,0
21,1789567702845078308,89695,0.931000,1
22,1789567702845484563,88371,0.000000,0
23,1789567702845890477,89979,0.000000,0
24,1789567702846296062,89916,0.000000,0
25,1789567702846701786,93294,0.931000,1
26,1789567702847107961,97481,0.931000,1
27,1789567702847514416,91528,0.000000,0
28,1789567702847920650,90266,0.000000,0
29,1789567702848326565,89403,0.000000,0
30,1789567702848732110,91250,0.000000,0
31,1789567702849137924,91068,0.000000,0
32,1789567702849544179,102664,0.000000,0
33,1789567702849950443,89152,0.931000,1
34,1789567702850359508,90880,0.000000,0
35,1789567702850765433,88857,0.000000,0
36,1789567702851171047,90185,0.000000,0
37,1789567702851576822,92101,0.000000,0
38,1789567702851982887,89988,0.931000,1
39,1789567702852388541,93216,0.000000,0
40,1789567702852801116,91163,0.931000,1
41,1789567702853207710,91432,0.000000,0
42,1789567702853613705,90798,0.000000,0
43,1789567702854019870,89445,0.931000,1
44,1789567702854425614,92083,0.000000,0
45,1789567702854831859,91080,0.931000,1
46,1789567702855237634,89636,0.000000,0
47,1789567702855643278,91494,0.000000,0
48,1789567702856049423,92581,0.000000,0
49,1789567702856455027,89070,0.000000,0
50,1789567702856860872,90837,0.000000,0
51,1789567702857267077,89493,0.000000,0
52,1789567702857675881,90431,0.000000,0
53,1789567702858082426,91258,0.931000,1
54,1789567702858488410,94756,0.000000,0
55,1789567702858894555,90183,0.000000,0
56,1789567702859300130,89650,0.000000,0
57,1789567702859705944,92478,0.000000,0
58,1789567702860112059,88065,0.931000,1
59,1789567702860517704,88772,0.000000,0
60,1789567702860923708,89680,0.000000,0
