round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1145476,398901,1789999611235600127,1789999611235454594,145633,0,0.630398,1,1
1,1,297314,340613,1789999611235968370,1789999611235918088,111020,0,0.912471,1,1
2,1,267304,309573,1789999611236320822,1789999611236398612,113216,77790,0.803556,1,1
3,1,250295,267335,1789999611236787593,1789999611236830746,99774,43153,0.847878,1,1
4,1,163666,179716,1789999611237112916,1789999611237245690,81482,132774,0.799286,1,1
5,1,158846,175076,1789999611237504268,1789999611237671595,83428,167327,0.771532,1,1
6,1,161796,178716,1789999611237938039,1789999611238104639,83035,166600,0.773928,1,1
7,1,171386,191716,1789999611238377260,1789999611238520784,83591,143524,0.781166,1,1
8,1,156657,172266,1789999611238779442,1789999611238952198,82478,172756,0.769298,1,1
9,1,165996,181446,1789999611239219192,1789999611239372852,81685,153660,0.783357,1,1
10,2,303875,159896,1789999611239776342,1789999611239812336,88403,35994,0.880006,1,1
11,1,141137,156996,1789999611240059416,1789999611240226051,80649,166635,0.775392,1,1
12,1,140907,156717,1789999611240465357,1789999611240623766,91546,158409,0.781839,1,1
13,1,147416,162726,1789999611240880038,1789999611241022390,80554,142352,0.787686,1,1
14,1,139967,155167,1789999611241260990,1789999611241449145,81690,188155,0.758656,1,1
15,1,150357,166487,1789999611241698661,1789999611241851899,81287,153238,0.786199,1,1
16,1,143437,160067,1789999611242094653,1789999611242279004,81593,184351,0.761956,1,1
17,1,140587,156117,1789999611242522944,1789999611242676699,81681,153755,0.784737,1,1
18,1,151567,166656,1789999611242927397,1789999611243086913,81508,159516,0.776983,1,1
19,1,141807,156827,1789999611243328518,1789999611243484938,82215,156420,0.782730,1,1
20,1,144357,160276,1789999611243734740,1789999611243886123,85012,151383,0.786284,1,1
21,1,138777,154987,1789999611244127231,1789999611244284037,85759,156806,0.783459,1,1
22,1,143937,159537,1789999611244531483,1789999611244686292,87316,154809,0.782934,1,1
23,1,320964,336853,1789999611245114361,1789999611245116546,81753,2185,0.910502,1,1
24,1,157667,173737,1789999611245373635,1789999611245550061,83780,176426,0.763313,1,1
25,1,142357,157757,1789999611245796137,1789999611245952935,84847,156798,0.781479,1,1
26,1,141227,156357,1789999611246196649,1789999611246351430,82014,154781,0.783419,1,1
27,2,299133,155167,1789999611246750977,1789999611246781534,82491,30557,0.888396,1,1
28,1,144447,159526,1789999611247025912,1789999611247199179,81577,173267,0.768053,1,1
29,1,140977,156416,1789999611247439603,1789999611247625983,81174,186380,0.759340,1,1
30,1,138957,154057,1789999611247863824,1789999611248057887,82381,194063,0.754926,1,1
31,1,141997,157856,1789999611248299295,1789999611248461592,81989,162297,0.777620,1,1
32,1,141787,157257,1789999611248702937,1789999611248862937,80855,160000,0.778928,1,1
33,2,303974,154817,1789999611249265736,1789999611249291111,83472,25375,0.891982,1,1
34,1,140607,155467,1789999611249532930,1789999611249718495,82179,185565,0.760662,1,1
35,1,144387,164146,1789999611249969421,1789999611250125370,83426,155949,0.782089,1,1
36,1,141137,161257,1789999611250371592,1789999611250525345,83722,153753,0.783945,1,1
37,1,142057,161336,1789999611250772844,1789999611250928279,83110,155435,0.782449,1,1
38,3,488790,168857,1789999611251521928,1789999611251727559,81324,205631,0.745101,1,1
39,1,141077,160706,1789999611251972320,1789999611252152093,83521,179773,0.764918,1,1
40,1,143847,163296,1789999611252401101,1789999611252939233,83625,538132,0.533140,1,1
41,2,309164,166486,1789999611253354711,1789999611253721412,83859,366701,0.633692,1,1
42,1,147437,166496,1789999611253975668,1789999611254121817,83256,146149,0.788434,1,1
43,1,145057,166077,1789999611254370889,1789999611254528022,84163,157133,0.779450,1,1
44,1,141807,161486,1789999611254776122,1789999611254930976,83631,154854,0.783742,1,1
45,1,142747,161867,1789999611255178893,1789999611255359571,84137,180678,0.763618,1,1
46,1,142547,162257,1789999611255607784,1789999611255756515,84395,148731,0.788065,1,1
47,1,148127,167257,1789999611256011186,1789999611256160820,81661,149634,0.786151,1,1
48,1,143787,163716,1789999611256407058,1789999611256562435,82548,155377,0.782198,1,1
49,1,143977,163797,1789999611256810319,1789999611256964699,83675,154380,0.783390,1,1
50,1,140937,159486,1789999611257210011,1789999611257744569,83410,534558,0.535405,1,1
51,1,146237,161817,1789999611257996625,1789999611258170074,82686,173449,0.766901,1,1
52,1,139337,155216,1789999611258408997,1789999611258585318,87783,176321,0.766955,1,1
53,1,138717,154527,1789999611258830178,1789999611259016852,82550,186674,0.758444,1,1
54,1,138707,153967,1789999611259258459,1789999611259442427,83446,183968,0.761917,1,1
55,1,141947,157727,1789999611259685940,1789999611259875171,83113,189231,0.756914,1,1
56,1,137607,152807,1789999611260114171,1789999611260288996,83599,174825,0.769359,1,1
57,1,136137,151077,1789999611260525992,1789999611261102815,81674,576823,0.512932,1,1
58,1,146477,168027,1789999611261348806,1789999611261537969,82121,189163,0.756346,1,1
59,1,142997,162696,1789999611261787567,1789999611262352548,83425,564981,0.519369,1,1
60,1,143367,163186,1789999611262601980,1789999611262759823,80882,157843,0.780838,1,1
61,1,142017,162267,1789999611263004751,1789999611263187747,82979,182996,0.761926,1,1
62,1,140297,160867,1789999611263432282,1789999611263615881,82477,183599,0.761721,1,1
63,1,142297,161747,1789999611263862144,1789999611264013766,81433,151622,0.786426,1,1
64,1,142997,162377,1789999611264259846,1789999611264443241,81469,183395,0.761620,1,1
65,2,299834,157067,1789999611264847314,1789999611264874575,81636,27261,0.891857,1,1
66,1,139807,160036,1789999611265117428,1789999611265303999,84123,186571,0.760168,1,1
67,1,153597,173316,1789999611265564719,1789999611265711154,91650,146435,0.790613,1,1
68,1,151457,166697,1789999611265971970,1789999611266146968,82037,174998,0.765767,1,1
69,1,143467,158847,1789999611266390381,1789999611266574052,85025,183671,0.759864,1,1
70,1,142277,157817,1789999611266818513,1789999611267003647,81961,185134,0.760981,1,1
71,1,142587,158107,1789999611267245384,1789999611267408661,82138,163277,0.777147,1,1
72,1,142007,157496,1789999611267650846,1789999611267815906,87944,165060,0.775702,1,1
73,1,144037,159157,1789999611268064737,1789999611268217851,83321,153114,0.784525,1,1
74,1,140707,156586,1789999611268459639,1789999611268624375,81509,164736,0.775617,1,1
75,1,138577,153687,1789999611268862170,1789999611269056739,81086,194569,0.753298,1,1
76,1,142287,157907,1789999611269296901,1789999611269487234,93992,190333,0.756088,1,1
77,1,143447,163596,1789999611269741953,1789999611269883009,80509,141056,0.793424,1,1
78,2,297964,156397,1789999611270281792,1789999611270306453,81596,24661,0.893375,1,1
79,1,141827,160797,1789999611270551566,1789999611270700508,82513,148942,0.789144,1,1
80,1,144887,163316,1789999611270948278,1789999611271489677,82138,541399,0.532229,1,1
81,1,143777,162167,1789999611271737611,1789999611272280347,82661,542736,0.530221,1,1
82,1,144347,163788,1789999611272532554,1789999611272677732,81479,145178,0.791451,1,1
83,1,153267,171517,1789999611272932637,1789999611273080356,84976,147719,0.784525,1,1
84,1,137417,156236,1789999611273325139,1789999611273500541,82792,175402,0.768268,1,1
85,1,141587,160056,1789999611273746640,1789999611273920635,82679,173995,0.769090,1,1
86,1,140017,158287,1789999611274165021,1789999611274334090,81296,169069,0.772466,1,1
87,1,138138,157277,1789999611274574583,1789999611274760144,81763,185561,0.759871,1,1
88,1,139298,157727,1789999611275001244,1789999611275161039,81019,159795,0.780308,1,1
89,1,141767,160487,1789999611275404155,1789999611275562873,80738,158718,0.779607,1,1
90,1,138037,156216,1789999611275801968,1789999611275985938,81424,183970,0.761742,1,1
91,1,138207,155806,1789999611276225429,1789999611276382393,81031,156964,0.782464,1,1
92,1,140127,158657,1789999611276624720,1789999611276772407,79839,147687,0.788805,1,1
93,1,146127,164217,1789999611277019972,1789999611277551937,85782,531965,0.536380,1,1
94,1,141747,160726,1789999611277801246,1789999611277976121,82049,174875,0.768162,1,1
95,1,142207,160457,1789999611278220857,1789999611278372976,83186,152119,0.786268,1,1
96,1,140298,158377,1789999611278616930,1789999611278764831,80844,147901,0.790154,1,1
97,2,314124,157926,1789999611279181048,1789999611279156296,89180,0,0.938203,1,1
98,1,143037,161516,1789999611279408843,1789999611279960595,80835,551752,0.525281,1,1
99,1,150057,167997,1789999611280211706,1789999611280382940,82841,171234,0.764413,1,1
100,1,141047,159187,1789999611280627767,1789999611280774354,80728,146587,0.791690,1,1
101,1,145687,164226,1789999611281021679,1789999611281168689,80745,147010,0.789325,1,1
102,2,297824,157158,1789999611281567458,1789999611281588564,81532,21106,0.897162,1,1
103,1,136407,154606,1789999611281826173,1789999611281981048,80000,154875,0.785060,1,1
104,1,141737,159586,1789999611282223465,1789999611282383323,80097,159858,0.779481,1,1
105,1,138817,156587,1789999611282622546,1789999611282808028,83983,185482,0.761095,1,1
106,1,142847,161597,1789999611283054577,1789999611283231002,80910,176425,0.767669,1,1
107,1,141947,161377,1789999611283474248,1789999611284036351,81524,562103,0.520346,1,1
108,1,141037,158587,1789999611284279831,1789999611284428946,81321,149115,0.789183,1,1
109,1,142498,161368,1789999611284673814,1789999611284826701,81138,152887,0.782363,1,1
110,1,142537,161616,1789999611285071856,1789999611285639190,81982,567334,0.519265,1,1
111,1,154176,172516,1789999611285896618,1789999611286067494,80599,170876,0.768923,1,1
112,1,149207,167636,1789999611286318070,1789999611286489919,81425,171849,0.766303,1,1
113,1,142447,160707,1789999611286734531,1789999611286882364,81412,147833,0.788836,1,1
114,1,141247,159266,1789999611287125483,1789999611287309278,82829,183795,0.761758,1,1
115,1,156427,174877,1789999611287570494,1789999611287708123,80717,137629,0.788718,1,1
116,1,145097,163457,1789999611287954376,1789999611288134747,81324,180371,0.763421,1,1
117,1,143477,162257,1789999611288380087,1789999611288562651,81071,182564,0.761644,1,1
118,1,140177,158277,1789999611288806698,1789999611288995676,82337,188978,0.758216,1,1
119,1,143587,161947,1789999611289241659,1789999611289398880,82264,157221,0.781854,1,1
120,1,144317,162336,1789999611289645771,1789999611289838724,81501,192953,0.753358,1,1
121,1,144447,162216,1789999611290084672,1789999611290242539,81868,157867,0.781112,1,1
122,1,150407,168167,1789999611290495263,1789999611290639134,80875,143871,0.791768,1,1
123,1,144097,162046,1789999611290884316,1789999611291452113,82729,567797,0.517974,1,1
124,1,141167,158786,1789999611291696689,1789999611291851878,81996,155189,0.783678,1,1
125,1,142927,160517,1789999611292096330,1789999611292276662,81123,180332,0.764238,1,1
126,1,142637,161937,1789999611292527961,1789999611292705007,84589,177046,0.766740,1,1
127,3,482300,156037,1789999611293291655,1789999611293219600,133204,0,0.897727,1,1
128,1,139027,158056,1789999611293515791,1789999611293609955,81843,94164,0.834646,1,1
129,1,143336,161107,1789999611293855214,1789999611294038789,81640,183575,0.761004,1,1
130,1,142077,159836,1789999611294281586,1789999611294434844,88866,153258,0.784784,1,1
131,1,144257,162817,1789999611294690967,1789999611294833808,82004,142841,0.792632,1,1
132,2,302833,157527,1789999611295238705,1789999611295262023,81110,23318,0.894814,1,1
133,1,147307,166996,1789999611295510200,1789999611295662747,80678,152547,0.785468,1,1
134,1,146157,163897,1789999611295910491,1789999611296065472,89364,154981,0.783020,1,1
135,1,140477,159416,1789999611296318223,1789999611296465477,81901,147254,0.790731,1,1
136,1,142347,161176,1789999611296711176,1789999611296879901,84609,168725,0.772513,1,1
137,1,141257,159816,1789999611297125797,1789999611297306896,83495,181099,0.764176,1,1
138,1,139957,159627,1789999611297550758,1789999611297703460,81193,152702,0.786396,1,1
139,4,619077,156257,1789999611298425570,1789999611298354212,133476,0,0.768429,1,1
140,1,137777,157047,1789999611298645105,1789999611298750647,82354,105542,0.826126,1,1
141,1,149546,168266,1789999611299003427,1789999611299539216,82620,535789,0.534057,1,1
142,2,310724,170336,1789999611299952809,1789999611299938881,82136,0,0.925641,1,1
143,1,141857,159796,1789999611300182814,1789999611300339006,85423,156192,0.783145,1,1
144,1,145157,163577,1789999611300590945,1789999611300738400,90500,147455,0.788631,1,1
145,1,145357,163376,1789999611300994587,1789999611301136515,81607,141928,0.793385,1,1
146,1,141667,160206,1789999611301379989,1789999611301948064,84451,568075,0.518041,1,1
147,1,142367,160277,1789999611302195861,1789999611302349099,82558,153238,0.785404,1,1
148,1,141658,159528,1789999611302593474,1789999611302744044,83215,150570,0.787394,1,1
149,1,143027,161596,1789999611302991196,1789999611303145928,82453,154732,0.784205,1,1
150,1,142357,161327,1789999611303393007,1789999611303543753,80780,150746,0.786080,1,1
151,1,140707,157997,1789999611303785039,1789999611303949588,84976,164549,0.777239,1,1
152,1,142508,159987,1789999611304197381,1789999611304743337,81760,545956,0.530290,1,1
153,1,147497,165896,1789999611304993674,1789999611305143232,82197,149558,0.786276,1,1
154,1,143756,161607,1789999611305389665,1789999611305570206,83685,180541,0.763734,1,1
155,1,154417,172327,1789999611305831237,1789999611305981121,80961,149884,0.787094,1,1
156,2,305964,159977,1789999611306388426,1789999611306408725,81028,20299,0.894994,1,1
157,1,142567,160647,1789999611306651910,1789999611306804160,86455,152250,0.785813,1,1
158,1,143347,161976,1789999611307054192,1789999611307202915,81962,148723,0.788994,1,1
159,1,143987,162097,1789999611307448953,1789999611307604509,81029,155556,0.781410,1,1
160,2,308193,165836,1789999611308013651,1789999611308002334,79376,0,0.919690,1,1
161,1,140817,159496,1789999611308245787,1789999611308397859,82723,152072,0.785891,1,1
162,1,140188,158078,1789999611308641009,1789999611308810303,92851,169294,0.764025,1,1
163,1,145607,163627,1789999611309068320,1789999611309238058,82117,169738,0.772173,1,1
164,1,141657,160226,1789999611309482132,1789999611309664802,81604,182670,0.762421,1,1
165,1,147457,165426,1789999611309913683,1789999611310092076,81041,178393,0.765325,1,1
166,1,141297,159486,1789999611310334244,1789999611310520431,85517,186187,0.760821,1,1
167,1,142007,159976,1789999611310768445,1789999611310926515,82635,158070,0.781324,1,1
168,1,143957,161857,1789999611311172806,1789999611311734885,86239,562079,0.521445,1,1
169,1,144137,162127,1789999611311986210,1789999611312171599,82025,185389,0.760631,1,1
170,2,316663,157837,1789999611312590007,1789999611312567754,84662,0,0.936319,1,1
171,2,304623,160597,1789999611312976589,1789999611312993668,79969,17079,0.899848,1,1
172,1,137787,155417,1789999611313231174,1789999611313416553,81665,185379,0.761559,1,1
173,1,139797,158217,1789999611313659375,1789999611313809967,90593,150592,0.787874,1,1
174,1,141918,160077,1789999611314062587,1789999611314237632,80269,175045,0.769075,1,1
175,1,142597,161516,1789999611314480118,1789999611314661176,90767,181058,0.763985,1,1
176,1,145757,163976,1789999611314917310,1789999611315057891,80574,140581,0.794862,1,1
177,1,139427,157426,1789999611315297662,1789999611315454886,80531,157224,0.783615,1,1
178,2,301344,159096,1789999611315857130,1789999611315881660,80458,24530,0.892419,1,1
179,1,143747,161017,1789999611316124834,1789999611316307154,81145,182320,0.763657,1,1
180,1,141337,159797,1789999611316550435,1789999611316731299,80621,180864,0.764665,1,1
181,1,145407,164307,1789999611316979536,1789999611317155563,80538,176027,0.766196,1,1
182,1,139887,157996,1789999611317395808,1789999611317583967,83326,188159,0.758998,1,1
183,1,142397,160327,1789999611317830309,1789999611318009402,80302,179093,0.765476,1,1
184,1,140557,158216,1789999611318250071,1789999611318443466,81159,193395,0.755537,1,1
185,1,146777,165047,1789999611318691431,1789999611318870690,79946,179259,0.765745,1,1
186,1,144347,161586,1789999611319114213,1789999611319297845,81122,183632,0.761392,1,1
187,2,297644,157687,1789999611319700310,1789999611319723859,81869,23549,0.895262,1,1
188,1,141647,159776,1789999611319967285,1789999611320146693,83386,179408,0.765593,1,1
189,1,139607,157696,1789999611320389266,1789999611320571118,80353,181852,0.763817,1,1
190,1,139217,157567,1789999611320810858,1789999611321000962,80840,190104,0.758414,1,1
191,1,147417,165126,1789999611321248069,1789999611321427197,81706,179128,0.761453,1,1
192,1,137887,156357,1789999611321667740,1789999611321824361,90434,156621,0.781971,1,1
193,1,145857,164017,1789999611322081111,1789999611322240376,82390,159265,0.780526,1,1
194,1,143527,162906,1789999611322486343,1789999611322635121,80807,148778,0.787307,1,1
195,1,139017,157136,1789999611322875015,1789999611323068855,81624,193840,0.756338,1,1
196,1,140157,158257,1789999611323310465,1789999611323469219,84422,158754,0.782607,1,1
197,1,141257,158727,1789999611323714718,1789999611323868044,84179,153326,0.785561,1,1
198,1,145426,163006,1789999611324120249,1789999611324296229,84175,175980,0.768222,1,1
199,1,141717,160026,1789999611324542801,1789999611324698153,80883,155352,0.784039,1,1
200,1,143247,161907,1789999611324941962,1789999611325100288,81619,158326,0.781831,1,1
201,2,322473,160767,1789999611325524550,1789999611325506153,81186,0,0.931061,1,1
202,2,305274,163396,1789999611325913302,1789999611325932827,80123,19525,0.898024,1,1
203,1,141647,159377,1789999611326174416,1789999611326358671,83940,184255,0.762520,1,1
204,2,299615,156867,1789999611326763305,1789999611326782476,80457,19171,0.899956,1,1
205,1,142837,161286,1789999611327025970,1789999611327206700,81244,180730,0.763939,1,1
206,1,149286,167576,1789999611327457610,1789999611327608605,81381,150995,0.780331,1,1
207,1,141937,160177,1789999611327851502,1789999611328008359,80278,156857,0.782583,1,1
208,1,144847,162146,1789999611328253024,1789999611328434334,81454,181310,0.763626,1,1
209,1,141847,159566,1789999611328678005,1789999611328840788,81972,162783,0.778338,1,1
210,1,141517,159877,1789999611329084016,1789999611329625418,83486,541402,0.533337,1,1
211,1,146807,164476,1789999611329876211,1789999611330024803,85413,148592,0.787000,1,1
212,1,141697,160247,1789999611330272432,1789999611330452377,81970,179945,0.765944,1,1
213,2,301524,157097,1789999611330859570,1789999611330851562,81087,0,0.923727,1,1
214,1,142327,159737,1789999611331094335,1789999611331250377,80313,156042,0.783615,1,1
215,1,154747,172816,1789999611331505637,1789999611331678741,82210,173104,0.770168,1,1
216,1,144767,162036,1789999611331925318,1789999611332107245,80787,181927,0.763184,1,1
217,1,141067,163636,1789999611332348839,1789999611332542609,81695,193770,0.755123,1,1
218,1,142637,159906,1789999611332786341,1789999611333328019,86548,541678,0.532873,1,1
219,1,144527,162817,1789999611333580104,1789999611333754303,80756,174199,0.769068,1,1
220,1,143997,162137,1789999611333998965,1789999611334158908,81742,159943,0.779816,1,1
