round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,758537,770367,1789999611235327068,1789999611235454594,273578,127526,0.630398,1,1
1,1,423714,434114,1789999611236172636,1789999611235918088,254628,0,0.912471,1,1
2,1,452545,468455,1789999611236646441,1789999611236398612,261579,0,0.803556,1,1
3,1,412824,422974,1789999611237084415,1789999611236830746,253759,0,0.847878,1,1
4,1,390374,399574,1789999611237493749,1789999611237245690,270109,0,0.799286,1,1
5,1,391354,400524,1789999611237918663,1789999611237671595,278408,0,0.771532,1,1
6,1,399604,409684,1789999611238361077,1789999611238104639,256508,0,0.773928,1,1
7,1,392834,402514,1789999611238772841,1789999611238520784,252137,0,0.781166,1,1
8,1,410914,421785,1789999611239209855,1789999611238952198,257747,0,0.769298,1,1
9,1,389863,398993,1789999611239619809,1789999611239372852,287558,0,0.783357,1,1
10,1,407354,416994,1789999611240079184,1789999611239812336,266938,0,0.880006,1,1
11,1,381334,391164,1789999611240478568,1789999611240226051,252587,0,0.775392,1,1
12,1,378794,388864,1789999611240875652,1789999611240623766,251946,0,0.781839,1,1
13,1,376173,385453,1789999611241270375,1789999611241022390,289606,0,0.787686,1,1
14,1,380334,390224,1789999611241703770,1789999611241449145,254715,0,0.758656,1,1
15,1,376203,385543,1789999611242097993,1789999611241851899,288465,0,0.786199,1,1
16,1,380894,390754,1789999611242532478,1789999611242279004,253544,0,0.761956,1,1
17,1,376633,395984,1789999611242927591,1789999611242676699,250972,0,0.784737,1,1
18,1,384983,395133,1789999611243340365,1789999611243086913,253542,0,0.776983,1,1
19,1,379894,389884,1789999611243738449,1789999611243484938,253581,0,0.782730,1,1
20,1,380114,392474,1789999611244136963,1789999611243886123,250920,0,0.786284,1,1
21,1,380064,391134,1789999611244538537,1789999611244284037,254570,0,0.783459,1,1
22,1,375194,387724,1789999611244933341,1789999611244686292,290039,0,0.782934,1,1
23,1,377994,387164,1789999611245365415,1789999611245116546,289859,0,0.910502,1,1
24,1,381334,392104,1789999611245804059,1789999611245550061,254078,0,0.763313,1,1
25,1,381644,391834,1789999611246205943,1789999611245952935,253078,0,0.781479,1,1
26,1,375374,384454,1789999611246599637,1789999611246351430,290237,0,0.783419,1,1
27,1,397984,408524,1789999611247051101,1789999611246781534,269637,0,0.888396,1,1
28,1,376684,385764,1789999611247447615,1789999611247199179,290206,0,0.768053,1,1
29,1,372304,381444,1789999611247873179,1789999611247625983,289286,0,0.759340,1,1
30,1,388703,398883,1789999611248315093,1789999611248057887,257266,0,0.754926,1,1
31,1,381973,392063,1789999611248715597,1789999611248461592,254085,0,0.777620,1,1
32,1,378544,388244,1789999611249112231,1789999611248862937,289804,0,0.778928,1,1
33,1,373033,382803,1789999611249537305,1789999611249291111,287855,0,0.891982,1,1
34,1,383633,395953,1789999611249973819,1789999611249718495,255394,0,0.760662,1,1
35,1,384973,395253,1789999611250379783,1789999611250125370,254483,0,0.782089,1,1
36,1,381154,391364,1789999611250779477,1789999611250525345,254202,0,0.783945,1,1
37,1,384474,409264,1789999611251182591,1789999611250928279,254372,0,0.782449,1,1
38,2,759798,383174,1789999611251975729,1789999611251727559,286260,0,0.745101,1,1
39,1,379284,392884,1789999611252404493,1789999611252152093,252480,0,0.764918,1,1
40,2,766467,393524,1789999611253193480,1789999611252939233,254327,0,0.533140,1,1
41,2,762327,389984,1789999611253975048,1789999611253721412,253706,0,0.633692,1,1
42,1,388104,398914,1789999611254382252,1789999611254121817,260505,0,0.788434,1,1
43,1,381244,391074,1789999611254782646,1789999611254528022,254694,0,0.779450,1,1
44,1,377414,386954,1789999611255178250,1789999611254930976,289284,0,0.783742,1,1
45,1,381824,391614,1789999611255613474,1789999611255359571,253973,0,0.763618,1,1
46,1,378694,388764,1789999611256010068,1789999611255756515,253633,0,0.788065,1,1
47,1,386734,397454,1789999611256415032,1789999611256160820,254282,0,0.786151,1,1
48,1,381403,392004,1789999611256815525,1789999611256562435,253160,0,0.782198,1,1
49,1,384393,395023,1789999611257219299,1789999611256964699,254660,0,0.783390,1,1
50,2,755297,382894,1789999611257993727,1789999611257744569,287988,0,0.535405,1,1
51,1,382184,395944,1789999611258426591,1789999611258170074,256707,0,0.766901,1,1
52,1,383494,393454,1789999611258832425,1789999611258585318,291497,0,0.766955,1,1
53,1,379924,389664,1789999611259268389,1789999611259016852,289877,0,0.758444,1,1
54,1,371793,381073,1789999611259689993,1789999611259442427,289477,0,0.761917,1,1
55,1,386913,397874,1789999611260135707,1789999611259875171,260616,0,0.756914,1,1
56,1,379643,388983,1789999611260534941,1789999611260288996,287996,0,0.769359,1,1
57,2,763917,390983,1789999611261351819,1789999611261102815,297805,0,0.512932,1,1
58,1,372313,381674,1789999611261785013,1789999611261537969,288355,0,0.756346,1,1
59,2,773297,396503,1789999611262610661,1789999611262352548,258193,0,0.519369,1,1
60,1,377313,386633,1789999611263008005,1789999611262759823,289363,0,0.780838,1,1
61,1,376953,386213,1789999611263437839,1789999611263187747,290153,0,0.761926,1,1
62,1,377494,390144,1789999611263867774,1789999611263615881,251953,0,0.761721,1,1
63,1,375603,385923,1789999611264264427,1789999611264013766,289732,0,0.786426,1,1
64,1,378363,389814,1789999611264693291,1789999611264443241,289521,0,0.761620,1,1
65,1,380494,391524,1789999611265125336,1789999611264874575,290531,0,0.891857,1,1
66,1,384764,398444,1789999611265561010,1789999611265303999,257081,0,0.760168,1,1
67,1,377344,387634,1789999611265960354,1789999611265711154,294960,0,0.790613,1,1
68,1,378364,390324,1789999611266396298,1789999611266146968,288760,0,0.765767,1,1
69,1,372214,383314,1789999611266819422,1789999611266574052,288790,0,0.759864,1,1
70,1,386133,397773,1789999611267260176,1789999611267003647,256709,0,0.760981,1,1
71,1,383594,400754,1789999611267664020,1789999611267408661,255439,0,0.777147,1,1
72,1,382204,392824,1789999611268071484,1789999611267815906,255658,0,0.775702,1,1
73,1,387414,400224,1789999611268477788,1789999611268217851,260017,0,0.784525,1,1
74,1,371654,379284,1789999611268870972,1789999611268624375,289947,0,0.775617,1,1
75,1,380984,388174,1789999611269304116,1789999611269056739,290217,0,0.753298,1,1
76,1,382213,390113,1789999611269738150,1789999611269487234,251006,0,0.756088,1,1
77,1,374134,381834,1789999611270129184,1789999611269883009,289335,0,0.793424,1,1
78,1,378544,386864,1789999611270559968,1789999611270306453,253605,0,0.893375,1,1
79,1,385554,394364,1789999611270961752,1789999611270700508,261324,0,0.789144,1,1
80,2,764168,388614,1789999611271742690,1789999611271489677,253073,0,0.532229,1,1
81,2,773577,398114,1789999611272533117,1789999611272280347,252840,0,0.530221,1,1
82,1,383484,396734,1789999611272932661,1789999611272677732,254999,0,0.791451,1,1
83,1,373844,381204,1789999611273327815,1789999611273080356,289119,0,0.784525,1,1
84,1,372214,407244,1789999611273750519,1789999611273500541,250068,0,0.768268,1,1
85,1,398674,406494,1789999611274193443,1789999611273920635,272878,0,0.769090,1,1
86,1,368974,375714,1789999611274579497,1789999611274334090,288227,0,0.772466,1,1
87,1,378054,385983,1789999611275014291,1789999611274760144,254227,0,0.759871,1,1
88,1,391994,400294,1789999611275422525,1789999611275161039,261566,0,0.780308,1,1
89,1,370874,378424,1789999611275810479,1789999611275562873,287986,0,0.779607,1,1
90,1,380814,389254,1789999611276240293,1789999611275985938,254435,0,0.761742,1,1
