count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,200933,3490,204423,0.854374,0
51,202474,930,203404,0.853366,1
52,201535,810,202345,0.853980,1
53,203415,680,204095,0.852752,1
54,200456,860,201316,0.854686,1
55,200157,660,200817,0.854882,1
56,202548,740,203288,0.853318,1
57,201698,730,202428,0.853873,1
58,199149,550,199699,0.855542,1
59,200819,810,201629,0.854448,1
61,203580,760,204340,0.852644,2
62,203451,760,204211,0.852728,1
63,203872,680,204552,0.852453,1
64,204122,680,204802,0.852290,1
66,202664,710,203374,0.853242,2
70,200855,690,201545,0.854425,4
72,202157,740,202897,0.853573,2
73,203328,730,204058,0.852808,1
76,207339,690,208029,0.850195,3
78,203840,730,204570,0.852474,2
80,200342,670,201012,0.854761,2
81,200222,670,200892,0.854839,1
82,201922,720,202642,0.853727,1
86,201335,770,202105,0.854111,4
88,201196,710,201906,0.854202,2
91,201388,750,202138,0.854076,3
92,200809,670,201479,0.854455,1
93,200590,729,201319,0.854598,1
94,203080,630,203710,0.852970,1
95,200521,690,201211,0.854643,1
96,198502,710,199212,0.855967,1
97,200243,680,200923,0.854825,1
98,199433,750,200183,0.855356,1
106,197409,660,198069,0.856684,8
108,200411,700,201111,0.854715,2
109,204682,710,205392,0.851925,1
110,202582,690,203272,0.853296,1
113,202355,720,203075,0.853444,3
116,200396,710,201106,0.854725,3
118,200988,730,201718,0.854338,2
119,200959,760,201719,0.854357,1
120,198760,680,199440,0.855797,1
121,209420,700,210120,0.848844,1
123,199791,680,200471,0.855122,2
124,200422,680,201102,0.854708,1
125,200683,670,201353,0.854537,1
126,201933,660,202593,0.853720,1
127,200104,690,200794,0.854916,1
128,200365,700,201065,0.854746,1
130,197917,660,198577,0.856350,2
131,200438,669,201107,0.854698,1
132,200847,600,201447,0.854430,1
134,200629,690,201319,0.854573,2
137,203902,710,204612,0.852434,3
139,209803,720,210523,0.848595,2
141,206615,700,207315,0.850666,2
143,201885,710,202595,0.853751,2
146,198237,670,198907,0.856140,3
148,199809,660,200469,0.855110,2
150,200481,690,201171,0.854670,2
151,200852,660,201512,0.854427,1
152,201232,710,201942,0.854178,1
155,201054,670,201724,0.854295,3
156,200565,660,201225,0.854615,1
157,201345,700,202045,0.854104,1
160,198908,680,199588,0.855700,3
162,201280,680,201960,0.854147,2
163,201060,710,201770,0.854291,1
164,200751,680,201431,0.854493,1
165,203091,680,203771,0.852963,1
166,200562,790,201352,0.854617,1
167,205983,700,206683,0.851078,1
168,200173,730,200903,0.854871,1
170,200865,630,201495,0.854418,2
171,199856,660,200516,0.855079,1
175,202668,660,203328,0.853239,4
177,200720,710,201430,0.854513,2
178,201911,690,202601,0.853734,1
180,200562,720,201282,0.854617,2
182,199834,650,200484,0.855093,2
186,200396,670,201066,0.854725,4
190,200459,700,201159,0.854684,4
193,203371,820,204191,0.852780,3
195,199902,680,200582,0.855049,2
198,199275,660,199935,0.855460,3
199,200085,740,200825,0.854929,1
200,199916,650,200566,0.855040,1
201,202107,710,202817,0.853606,1
202,199308,710,200018,0.855438,1
203,207409,650,208059,0.850150,1
204,199939,730,200669,0.855025,1
205,200879,640,201519,0.854409,1
206,204730,690,205420,0.851894,1
207,201351,720,202071,0.854100,1
208,205031,740,205771,0.851698,1
209,200832,690,201522,0.854440,1
213,200026,700,200726,0.854968,4
214,199296,640,199936,0.855446,1
217,203488,660,204148,0.852704,3
218,198109,650,198759,0.856224,1
220,199250,660,199910,0.855476,2
221,198231,750,198981,0.856144,1
222,203262,720,203982,0.852852,1
223,200213,650,200863,0.854845,1
224,199084,640,199724,0.855585,1
229,198677,660,199337,0.855852,5
230,201527,720,202247,0.853985,1
231,201488,630,202118,0.854011,1
232,203479,670,204149,0.852710,1
233,208420,720,209140,0.849493,1
235,203030,640,203670,0.853003,2
236,202391,700,203091,0.853420,1
237,206452,650,207102,0.850772,1
238,203482,680,204162,0.852708,1
239,199803,660,200463,0.855114,1
241,205465,670,206135,0.851415,2
246,203788,650,204438,0.852508,5
247,201888,640,202528,0.853749,1
248,200389,660,201049,0.854730,1
249,207650,650,208300,0.849993,1
250,199341,660,200001,0.855416,1
251,200221,690,200911,0.854840,1
252,199872,610,200482,0.855068,1
254,203894,630,204524,0.852439,2
255,200374,650,201024,0.854740,1
256,202554,690,203244,0.853314,1
259,200986,720,201706,0.854339,3
260,202037,650,202687,0.853652,1
261,201628,760,202388,0.853919,1
262,200678,700,201378,0.854541,1
264,200079,730,200809,0.854933,2
265,202520,680,203200,0.853336,1
266,200591,740,201331,0.854598,1
267,210451,700,211151,0.848175,1
268,201822,670,202492,0.853792,1
269,201823,690,202513,0.853792,1
270,203203,710,203913,0.852890,1
271,200853,700,201553,0.854426,1
273,200805,680,201485,0.854458,2
275,199286,660,199946,0.855452,2
277,201498,670,202168,0.854004,2
279,205908,650,206558,0.851126,2
280,203109,660,203769,0.852951,1
282,205910,800,206710,0.851125,2
283,203050,760,203810,0.852990,1
284,206580,670,207250,0.850689,1
286,205741,670,206411,0.851235,2
288,200453,700,201153,0.854688,2
289,202083,710,202793,0.853622,1
290,201394,870,202264,0.854072,1
292,201045,730,201775,0.854301,2
293,200356,720,201076,0.854751,1
294,201266,630,201896,0.854156,1
297,206009,700,206709,0.851061,3
298,201329,670,201999,0.854115,1
300,202231,660,202891,0.853525,2
303,204933,700,205633,0.851762,3
305,201824,690,202514,0.853791,2
306,200965,660,201625,0.854353,1
307,202975,620,203595,0.853039,1
308,201716,630,202346,0.853862,1
309,199457,630,200087,0.855340,1
310,200748,640,201388,0.854495,1
314,199840,650,200490,0.855089,4
315,200171,710,200881,0.854873,1
316,200832,650,201482,0.854440,1
318,202153,650,202803,0.853576,2
321,198906,640,199546,0.855702,3
324,199967,660,200627,0.855006,3
326,199609,690,200299,0.855241,2
327,198010,640,198650,0.856289,1
328,199991,660,200651,0.854990,1
329,201781,640,202421,0.853819,1
331,211053,700,211753,0.847785,2
332,198203,670,198873,0.856163,1
334,202934,710,203644,0.853066,2
335,197535,600,198135,0.856601,1
336,200906,620,201526,0.854391,1
337,198837,630,199467,0.855747,1
