count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837871381224970,392562,164148,0.878893,0
51,1785837871381620982,393052,168895,0.875678,1
52,1785837871382016094,399012,165122,0.878232,0
53,1785837871382417496,393373,166579,0.877245,1
54,1785837871382812829,392462,165865,0.877728,1
55,1785837871383207681,387092,163662,0.879223,1
56,1785837871383596433,388682,164450,0.878688,0
57,1785837871383986545,388832,169767,0.875089,0
58,1785837871384376997,389102,162194,0.880221,0
59,1785837871384768359,385272,163561,0.879292,1
60,1785837871385155561,382293,163409,0.879395,1
61,1785837871385539354,386382,167125,0.876875,1
62,1785837871385927106,397762,176722,0.870410,1
63,1785837871386326388,384422,163659,0.879225,1
64,1785837871386712380,388932,165606,0.877904,1
65,1785837871387102662,388572,168534,0.875922,1
66,1785837871387492594,389732,162791,0.879815,0
67,1785837871387884666,390113,164898,0.878384,0
68,1785837871388276679,388292,164724,0.878502,1
69,1785837871388666561,386232,164531,0.878633,1
70,1785837871389054113,388692,165569,0.877929,1
71,1785837871389444215,392132,165276,0.878128,1
72,1785837871389838127,388172,164283,0.878801,0
73,1785837871390227729,386102,163240,0.879510,1
74,1785837871390615251,383332,161738,0.880531,0
75,1785837871391013653,388932,163525,0.879316,0
76,1785837871391404425,383902,163932,0.879040,0
77,1785837871391789917,388842,165229,0.878160,1
78,1785837871392180429,388463,164636,0.878562,1
79,1785837871392570292,386922,165062,0.878273,0
80,1785837871392958644,387512,164040,0.878966,1
81,1785837871393347536,383512,163867,0.879084,1
82,1785837871393732688,388132,164234,0.878835,1
83,1785837871394123520,385492,163572,0.879284,0
84,1785837871394510492,386132,165019,0.878302,0
85,1785837871394898044,384152,162776,0.879825,1
86,1785837871395283806,383623,162913,0.879732,0
87,1785837871395668809,383502,162510,0.880006,1
88,1785837871396053961,387522,163927,0.879043,1
89,1785837871396442803,382352,162944,0.879711,1
90,1785837871396826545,389512,162682,0.879889,1
91,1785837871397218117,398172,164939,0.878356,1
92,1785837871397617919,387082,164706,0.878514,0
93,1785837871398006381,387743,165123,0.878232,0
94,1785837871398395934,384912,163179,0.879551,0
95,1785837871398782316,396622,173396,0.872644,1
96,1785837871399180358,385582,164014,0.878984,0
97,1785837871399567400,383292,162691,0.879883,1
98,1785837871399952172,382362,161938,0.880395,1
99,1785837871400336154,386542,163286,0.879479,1
100,1785837871400724436,381812,163573,0.879284,0
101,1785837871401107578,382493,167750,0.876452,1
102,1785837871401496511,391282,164557,0.878616,1
103,1785837871401889973,382312,164034,0.878971,1
104,1785837871402273615,379082,162001,0.880352,0
105,1785837871402654287,382352,164279,0.878804,0
106,1785837871403037979,380842,162696,0.879880,1
107,1785837871403420181,379812,161553,0.880657,1
108,1785837871403801483,385902,165331,0.878090,0
109,1785837871404189495,385202,166508,0.877293,0
110,1785837871404576377,383413,163145,0.879574,1
111,1785837871404961090,383432,163812,0.879121,1
112,1785837871405346102,378452,161629,0.880605,0
113,1785837871405726374,388432,165087,0.878256,1
114,1785837871406116666,380872,163244,0.879507,1
115,1785837871406501328,389922,169781,0.875080,0
116,1785837871406892740,386072,164568,0.878608,1
117,1785837871407280712,379792,162686,0.879886,1
118,1785837871407662394,392612,172563,0.873204,0
