count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326741189607807,389992,196347,0.857382,0
51,1785326741190000970,387052,198705,0.855833,1
52,1785326741190390382,382652,196884,0.857029,0
53,1785326741190774884,386272,198223,0.856150,1
54,1785326741191162816,388882,200212,0.854846,1
55,1785326741191554568,393272,204971,0.851737,0
56,1785326741191949910,386822,199450,0.855345,1
57,1785326741192338502,389282,197019,0.856940,1
58,1785326741192729334,386143,199538,0.855287,0
59,1785326741193117747,382802,196456,0.857310,1
60,1785326741193502279,395132,206985,0.850425,1
61,1785326741193899501,383262,198224,0.856149,1
62,1785326741194284643,380512,195133,0.858180,0
63,1785326741194666825,382222,195622,0.857858,0
64,1785326741195050617,386652,195641,0.857846,0
65,1785326741195438959,383292,196330,0.857393,0
66,1785326741195823971,389883,199229,0.855490,1
67,1785326741196216154,387192,199137,0.855550,1
68,1785326741196605066,385912,197295,0.856759,1
69,1785326741196992548,384312,196724,0.857134,0
70,1785326741197378660,386062,198083,0.856241,0
71,1785326741197766312,383232,197842,0.856400,1
72,1785326741198151004,379532,195931,0.857655,1
73,1785326741198532066,378882,194481,0.858609,1
74,1785326741198912568,381752,196040,0.857583,0
75,1785326741199300650,387472,200128,0.854901,1
76,1785326741199689683,383982,196736,0.857126,0
77,1785326741200075645,385312,198575,0.855919,1
78,1785326741200462527,383902,196525,0.857265,1
79,1785326741200848039,385312,198414,0.856024,1
80,1785326741201235141,381612,196783,0.857095,0
81,1785326741201618973,387032,199162,0.855534,1
82,1785326741202007765,386782,197071,0.856906,1
83,1785326741202396607,388833,198080,0.856243,1
84,1785326741202787000,390982,199767,0.855137,0
85,1785326741203179542,383012,195746,0.857777,1
86,1785326741203564374,393892,205295,0.851526,0
87,1785326741203959846,385492,198484,0.855978,0
88,1785326741204346928,382382,195573,0.857891,0
89,1785326741204730750,385652,198012,0.856288,1
90,1785326741205118202,382553,197011,0.856945,1
91,1785326741205502665,385482,195919,0.857663,0
92,1785326741205890077,384122,197938,0.856337,1
93,1785326741206275799,386312,199107,0.855570,0
94,1785326741206663791,384922,197076,0.856903,1
95,1785326741207050193,384042,197455,0.856654,0
96,1785326741207435835,383962,195834,0.857719,1
97,1785326741207821267,389202,198413,0.856025,1
98,1785326741208212439,386062,195562,0.857898,1
99,1785326741208600441,386283,195781,0.857754,1
100,1785326741208988484,386692,197799,0.856428,0
101,1785326741209376656,385602,197078,0.856901,1
102,1785326741209763768,389622,199147,0.855544,1
103,1785326741210155190,385462,197626,0.856541,1
104,1785326741210542442,393122,199285,0.855453,1
105,1785326741210937154,386272,200164,0.854877,0
106,1785326741211325176,386023,197093,0.856891,1
107,1785326741211713299,386192,197480,0.856637,1
108,1785326741212101291,386332,200239,0.854828,0
109,1785326741212489113,383972,197658,0.856520,1
110,1785326741212875005,385942,197737,0.856469,1
111,1785326741213262417,385012,196647,0.857184,0
112,1785326741213649059,382822,195156,0.858165,1
113,1785326741214033571,385312,197675,0.856509,0
114,1785326741214420603,390503,195314,0.858061,0
115,1785326741214813866,388182,198821,0.855757,0
116,1785326741215203638,386252,198050,0.856263,1
117,1785326741215591370,387332,198449,0.856001,1
118,1785326741215980242,388562,199418,0.855366,1
119,1785326741216370654,386042,197567,0.856580,0
120,1785326741216758486,385152,196806,0.857080,0
121,1785326741217145198,388412,195775,0.857758,0
122,1785326741217535220,405093,214744,0.845398,1
123,1785326741217942403,383372,197392,0.856695,0
124,1785326741218327735,393652,205691,0.851268,1
125,1785326741218723657,384272,198090,0.856237,0
126,1785326741219109529,382532,196909,0.857012,1
127,1785326741219495011,384552,196428,0.857328,1
128,1785326741219881683,385852,197517,0.856613,1
129,1785326741220269085,384423,197096,0.856889,0
130,1785326741220655168,394032,197924,0.856346,1
131,1785326741221050930,383852,197552,0.856590,1
132,1785326741221436592,382492,196621,0.857202,0
133,1785326741221821024,385172,197581,0.856571,1
134,1785326741222207946,387952,197880,0.856375,0
135,1785326741222597558,397832,201598,0.853939,1
136,1785326741222997290,392263,198627,0.855885,0
137,1785326741223391453,390552,200265,0.854811,1
138,1785326741223783505,391272,199624,0.855231,1
139,1785326741224176497,392692,199263,0.855468,0
140,1785326741224570869,397862,206191,0.850942,0
141,1785326741224970341,400002,206540,0.850715,0
142,1785326741225372803,390323,198519,0.855955,1
143,1785326741225774606,389172,199436,0.855354,1
144,1785326741226165568,390482,195955,0.857639,1
145,1785326741226557730,389142,201414,0.854059,0
146,1785326741226948552,387732,197303,0.856753,1
147,1785326741227337804,384792,196892,0.857023,0
148,1785326741227724176,386342,197671,0.856512,1
149,1785326741228112128,384803,197460,0.856650,1
150,1785326741228498641,382152,197298,0.856757,1
151,1785326741228882353,385372,197247,0.856790,1
152,1785326741229269445,386832,196306,0.857409,0
153,1785326741229657837,386412,199965,0.855008,1
154,1785326741230045839,387952,198834,0.855749,0
155,1785326741230435651,386022,196323,0.857397,0
156,1785326741230823203,386632,200912,0.854388,1
157,1785326741231211385,384673,198121,0.856216,1
158,1785326741231597828,388792,198349,0.856067,1
159,1785326741231990160,391872,202358,0.853442,1
160,1785326741232383902,383882,195487,0.857947,1
161,1785326741232769504,384362,196986,0.856962,1
162,1785326741233155776,384752,195805,0.857738,1
163,1785326741233542398,402362,200484,0.854668,0
164,1785326741233946380,387033,200062,0.854944,1
165,1785326741234334973,382382,195820,0.857728,0
166,1785326741234719265,386922,199909,0.855044,1
