count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837854901389052,402312,155056,0.885094,1
51,1785837854901794724,400693,160776,0.881186,1
52,1785837854902197887,385862,145306,0.891806,0
53,1785837854902585609,387752,146276,0.891135,0
54,1785837854902975161,385832,145347,0.891778,0
55,1785837854903363323,383942,143897,0.892782,0
56,1785837854903749005,387192,146808,0.890768,0
57,1785837854904137637,387842,145728,0.891514,0
58,1785837854904527099,387082,146459,0.891009,0
59,1785837854904916901,387402,146649,0.890878,0
60,1785837854905306153,386642,148680,0.889476,1
61,1785837854905694816,387302,149069,0.889208,1
62,1785837854906083838,387082,145590,0.891610,1
63,1785837854906472730,384352,144520,0.892350,0
64,1785837854906859572,387002,146511,0.890973,1
65,1785837854907248154,383422,143851,0.892813,0
66,1785837854907633416,389272,144882,0.892099,0
67,1785837854908025088,387352,146962,0.890661,1
68,1785837854908413820,381922,144283,0.892514,1
69,1785837854908797072,394372,145353,0.891774,1
70,1785837854909193134,385983,146084,0.891268,1
71,1785837854909580607,389362,148433,0.889646,0
72,1785837854909971709,386942,146884,0.890715,1
73,1785837854910360011,383352,145414,0.891731,0
74,1785837854910744853,393292,153205,0.886363,1
75,1785837854911148855,385182,145475,0.891689,0
76,1785837854911535567,391822,145096,0.891951,1
77,1785837854911928849,386223,145726,0.891516,0
78,1785837854912316672,386112,146895,0.890708,1
79,1785837854912704174,384312,145676,0.891550,1
80,1785837854913089866,388302,149146,0.889155,1
81,1785837854913479608,382442,144887,0.892096,1
82,1785837854913863730,389992,146098,0.891258,1
83,1785837854914256162,385202,145778,0.891480,0
84,1785837854914643094,397042,157178,0.883642,1
85,1785837854915041766,386463,146239,0.891161,1
86,1785837854915429849,385392,145788,0.891473,0
87,1785837854915816751,388692,147579,0.890235,0
88,1785837854916207583,386532,146199,0.891189,1
89,1785837854916595665,386362,146420,0.891036,1
90,1785837854916983437,385682,145750,0.891499,1
91,1785837854917371229,385432,146371,0.891070,0
92,1785837854917758221,390463,147931,0.889992,1
93,1785837854918150184,388942,146041,0.891298,1
94,1785837854918540876,394442,152101,0.887121,0
95,1785837854918936878,388752,147092,0.890572,0
96,1785837854919327190,387872,147502,0.890289,0
97,1785837854919716602,393022,147363,0.890385,1
98,1785837854920111264,392402,143963,0.892736,1
99,1785837854920505366,384092,144773,0.892175,0
100,1785837854920891378,385363,144084,0.892652,0
101,1785837854921278361,386872,146413,0.891041,1
102,1785837854921666813,395722,146004,0.891323,1
103,1785837854922065255,385762,146544,0.890950,1
104,1785837854922452937,396092,156004,0.884445,1
105,1785837854922850739,386592,146735,0.890818,1
106,1785837854923238911,384062,144536,0.892339,0
107,1785837854923624323,386242,145766,0.891488,0
108,1785837854924011975,388352,146737,0.890817,1
109,1785837854924402177,388222,146627,0.890893,1
110,1785837854924792199,393623,150797,0.888018,0
111,1785837854925187192,385422,146397,0.891052,1
112,1785837854925574334,386072,146257,0.891149,0
113,1785837854925962026,385882,145818,0.891452,1
114,1785837854926349638,386972,144688,0.892234,0
115,1785837854926740580,398302,146409,0.891043,0
116,1785837854927140552,386072,145299,0.891811,0
117,1785837854927527994,402523,160789,0.881177,0
118,1785837854927932097,388722,148009,0.889939,1
119,1785837854928322169,383902,145969,0.891348,0
120,1785837854928707681,384912,146500,0.890981,1
121,1785837854929094103,397112,157420,0.883476,1
122,1785837854929493155,386642,144151,0.892606,1
123,1785837854929881397,388163,145031,0.891996,1
124,1785837854930271150,389972,147841,0.890055,1
125,1785837854930662482,387562,146771,0.890793,0
126,1785837854931051654,391182,149702,0.888772,1
127,1785837854931446046,400142,145882,0.891408,0
128,1785837854931848018,390962,148052,0.889909,1
129,1785837854932240790,388522,145463,0.891698,0
130,1785837854932631022,392043,145023,0.892002,1
131,1785837854933024375,388702,148222,0.889792,0
132,1785837854933414767,384612,145933,0.891372,0
133,1785837854933801519,388092,147103,0.890564,0
134,1785837854934191591,384372,145494,0.891676,1
135,1785837854934577693,391962,144235,0.892547,1
136,1785837854934971265,385882,144595,0.892298,1
137,1785837854935359057,384733,144745,0.892194,1
138,1785837854935745290,385212,144815,0.892146,1
139,1785837854936131982,389002,148635,0.889507,1
140,1785837854936522914,390712,147316,0.890417,0
141,1785837854936915086,387692,147376,0.890376,0
142,1785837854937304758,391872,148997,0.889257,1
143,1785837854937704980,396302,148397,0.889671,1
144,1785837854938108043,394932,146616,0.890900,1
145,1785837854938504435,390252,146017,0.891314,1
146,1785837854938896247,393272,145297,0.891812,0
