count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326737359450411,388972,200933,0.854374,1
51,1785326737359842843,384792,202474,0.853366,1
52,1785326737360230015,388272,201535,0.853980,1
53,1785326737360619947,385692,203415,0.852752,1
54,1785326737361007259,385682,200456,0.854686,1
55,1785326737361394911,382362,200157,0.854882,1
56,1785326737361779163,382442,202548,0.853318,1
57,1785326737362162975,384932,201698,0.853873,1
58,1785326737362549377,383253,199149,0.855542,1
59,1785326737362935400,382312,200819,0.854448,1
60,1785326737363319522,386002,200560,0.854618,0
61,1785326737363707324,394162,203580,0.852644,1
62,1785326737364102956,393712,203451,0.852728,1
63,1785326737364498038,393132,203872,0.852453,1
64,1785326737364892630,388372,204122,0.852290,1
65,1785326737365282482,388982,200543,0.854629,0
66,1785326737365672784,390583,202664,0.853242,1
67,1785326737366066337,388172,202163,0.853569,0
68,1785326737366456099,387942,198954,0.855670,0
69,1785326737366846351,387862,202325,0.853464,0
70,1785326737367235933,384492,200855,0.854425,1
71,1785326737367621895,384212,200486,0.854666,0
72,1785326737368007537,384272,202157,0.853573,1
73,1785326737368393259,385212,203328,0.852808,1
74,1785326737368779981,381543,200109,0.854913,0
75,1785326737369177794,396042,212938,0.846565,0
76,1785326737369575716,389802,207339,0.850195,1
77,1785326737369966958,385472,202889,0.853095,0
78,1785326737370353910,386672,203840,0.852474,1
79,1785326737370741902,386262,202991,0.853028,0
80,1785326737371129534,385672,200342,0.854761,1
81,1785326737371516556,391713,200222,0.854839,1
82,1785326737371909909,385752,201922,0.853727,1
83,1785326737372297991,382452,200293,0.854793,0
84,1785326737372682273,381672,199744,0.855152,0
85,1785326737373065645,395982,203844,0.852472,0
86,1785326737373463247,382642,201335,0.854111,1
87,1785326737373847449,384882,201586,0.853947,0
88,1785326737374233711,382422,201196,0.854202,1
89,1785326737374617613,384683,203147,0.852927,0
90,1785326737375003806,379822,200387,0.854731,0
91,1785326737375386068,383212,201388,0.854076,1
92,1785326737375771100,382832,200809,0.854455,1
93,1785326737376155302,381762,200590,0.854598,1
94,1785326737376538724,391702,203080,0.852970,1
95,1785326737376931886,382782,200521,0.854643,1
96,1785326737377316258,379532,198502,0.855967,1
97,1785326737377697230,383072,200243,0.854825,1
98,1785326737378081592,379053,199433,0.855356,1
99,1785326737378462185,381352,199383,0.855389,0
100,1785326737378844977,381962,200544,0.854628,0
101,1785326737379228529,383472,201585,0.853947,0
102,1785326737379613751,382532,200856,0.854424,0
103,1785326737379998543,380242,200367,0.854744,0
104,1785326737380380235,380082,199017,0.855629,0
105,1785326737380761927,382192,202428,0.853396,0
106,1785326737381145499,374852,197409,0.856684,1
107,1785326737381522061,378632,198350,0.856066,0
108,1785326737381902343,382992,200411,0.854715,1
109,1785326737382286855,386292,204682,0.851925,1
110,1785326737382675247,384082,202582,0.853296,1
111,1785326737383060709,380872,200693,0.854531,0
112,1785326737383443091,380962,200194,0.854858,0
113,1785326737383825513,385203,202355,0.853444,1
114,1785326737384212596,381962,200495,0.854660,0
115,1785326737384598948,383382,202875,0.853104,0
116,1785326737384984130,380542,200396,0.854725,1
117,1785326737385366112,380432,200117,0.854908,0
