round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,563125,609795,1790176571696137611,1790176571696635989,162737,498378,0.498745,1,1
1,1,328547,373937,1790176571697187693,1790176571697130013,107170,0,0.000000,1,0
2,1,223928,243548,1790176571697471871,1790176571698007741,119246,535870,0.000000,1,0
3,1,157549,169819,1790176571698300705,1790176571698415946,114217,115241,0.789057,1,1
4,1,137969,149409,1790176571698683292,1790176571698815961,103329,132669,0.000000,1,0
5,2,283728,146559,1790176571699216838,1790176571699214875,99662,0,0.902245,1,1
6,3,401617,132459,1790176571699730084,1790176571699644700,148793,0,0.977272,1,1
7,1,133399,144569,1790176571699939892,1790176571700425409,100329,485517,0.000000,1,0
8,1,132789,143488,1790176571700673447,1790176571701209279,99094,535832,0.000000,1,0
9,1,138299,155349,1790176571701468301,1790176571701592914,97116,124613,0.796350,1,1
10,1,133279,148779,1790176571701841368,1790176571701978479,106247,137111,0.000000,1,0
11,1,134549,150129,1790176571702236585,1790176571702776008,99122,539423,0.000000,1,0
12,1,134819,150109,1790176571703028299,1790176571703159093,98324,130794,0.000000,1,0
13,2,276758,142989,1790176571703551715,1790176571703541768,96416,0,0.912170,1,1
14,4,566547,142009,1790176571704222841,1790176571704134930,150160,0,0.805287,1,1
15,1,127799,143019,1790176571704430689,1790176571704517075,97553,86386,0.000000,1,0
16,2,282568,146139,1790176571704914815,1790176571705272975,98447,358160,0.630335,1,1
17,1,136459,152129,1790176571705528060,1790176571706035305,100161,507245,0.540797,1,1
18,1,135169,150859,1790176571706289154,1790176571706419070,97473,129916,0.000000,1,0
19,1,139899,154239,1790176571706673261,1790176571706804295,98976,131034,0.000000,1,0
20,2,280278,144919,1790176571707200378,1790176571707190720,96658,0,0.910985,1,1
21,4,562466,142639,1790176571707867463,1790176571707779102,155890,0,0.000000,1,0
22,1,805199,876148,1790176592737284434,1790176592737784515,311929,500081,0.375286,1,1
23,3,1353187,297583,1790176592739510829,1790176592739365354,178854,0,0.373672,1,1
24,1,179606,201695,1790176592739750243,1790176592739782118,144620,31875,0.000000,1,0
25,6,2914740,191185,1790176604759176569,1790176604759060499,152739,0,0.000000,1,0
26,1,168616,197955,1790176604759405034,1790176604759554733,112384,149699,0.000000,1,0
27,1,138457,154676,1790176604759828074,1790176604759987937,92610,159863,0.000000,1,0
28,1,137517,152916,1790176604760235894,1790176604760403851,94436,167957,0.000000,1,0
29,1,135806,151686,1790176604760652083,1790176604760817406,92451,165323,0.766587,1,1
30,1,131698,146877,1790176604761059235,1790176604761227031,92867,167796,0.000000,1,0
31,1,132037,147786,1790176604761469135,1790176604761637225,95523,168090,0.765998,1,1
32,6,860909,140986,1790176604762611397,1790176604762530283,147452,0,0.000000,1,0
33,1,127477,142976,1790176604762823662,1790176604762938858,91869,115196,0.809752,1,1
34,2,297213,149667,1790176604763345339,1790176604763349092,92375,3753,0.000000,1,0
35,5,704844,141408,1790176604764163640,1790176604764082013,144266,0,0.000000,1,0
36,1,127487,142727,1790176604764370595,1790176604764470878,92212,100283,0.821094,1,1
37,1,130847,146366,1790176604764711097,1790176604765241827,91735,530730,0.533119,1,1
