round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1384438,625763,1790176571696904054,1790176571696635989,268155,0,0.498745,1,1
1,1,430999,439759,1790176571697376074,1790176571697130013,246131,0,0.000000,1,0
2,2,845518,423749,1790176571698240962,1790176571698007741,250501,0,0.000000,1,0
3,1,386678,394818,1790176571698654020,1790176571698415946,238164,0,0.789057,1,1
4,1,381647,389658,1790176571699052198,1790176571698815961,236297,0,0.000000,1,0
5,1,379668,387148,1790176571699448247,1790176571699214875,265662,0,0.902245,1,1
6,1,382718,390158,1790176571699872145,1790176571699644700,266246,0,0.977272,1,1
7,2,745605,380288,1790176571700665361,1790176571700425409,240062,0,0.000000,1,0
8,2,756535,380978,1790176571701445467,1790176571701209279,236268,0,0.000000,1,0
9,1,367837,376398,1790176571701830255,1790176571701592914,237421,0,0.796350,1,1
10,1,366317,373887,1790176571702213913,1790176571701978479,278625,0,0.000000,1,0
11,2,744536,374668,1790176571703011460,1790176571702776008,235522,0,0.000000,1,0
12,1,368447,376078,1790176571703397257,1790176571703159093,238245,0,0.000000,1,0
13,1,367467,378938,1790176571703780185,1790176571703541768,238637,0,0.912170,1,1
14,1,366987,374987,1790176571704167423,1790176571704134930,240728,0,0.805287,1,1
15,1,371237,378978,1790176571704756795,1790176571704517075,239790,0,0.000000,1,0
16,2,735805,372148,1790176571705509031,1790176571705272975,236116,0,0.630335,1,1
17,2,747325,380668,1790176571706272986,1790176571706035305,237761,0,0.540797,1,1
18,1,368447,376718,1790176571706657764,1790176571706419070,238774,0,0.000000,1,0
19,1,371537,379047,1790176571707046032,1790176571706804295,241807,0,0.000000,1,0
20,1,371497,379497,1790176571707433060,1790176571707190720,242420,0,0.910985,1,1
21,1,363487,370717,1790176571707812688,1790176571707779102,238840,0,0.000000,1,0
22,2,1706027,868519,1790176592738112020,1790176592737784515,327605,0,0.375286,1,1
23,1,513865,521355,1790176592738664066,1790176592739365354,252161,701288,0.373672,1,1
24,1,394544,402914,1790176592740034120,1790176592739782118,252082,0,0.000000,1,0
25,1,728487,761888,1790176604758335789,1790176604759060499,316131,724710,0.000000,1,0
26,1,419345,432425,1790176604759831385,1790176604759554733,276762,0,0.000000,1,0
27,1,398504,409804,1790176604760255799,1790176604759987937,267952,0,0.000000,1,0
28,1,388654,400325,1790176604760666023,1790176604760403851,262252,0,0.000000,1,0
29,1,390444,403024,1790176604761077518,1790176604760817406,260192,0,0.766587,1,1
30,1,390574,402884,1790176604761489382,1790176604761227031,262431,0,0.000000,1,0
31,1,389264,402334,1790176604761899636,1790176604761637225,262481,0,0.765998,1,1
32,1,398555,411185,1790176604762320001,1790176604762530283,263612,210282,0.000000,1,0
33,1,389594,402394,1790176604763198920,1790176604762938858,260382,0,0.809752,1,1
34,1,391134,405334,1790176604763611864,1790176604763349092,262832,0,0.000000,1,0
35,1,367164,377794,1790176604764001908,1790176604764082013,263149,80105,0.000000,1,0
36,1,372654,383194,1790176604764731156,1790176604764470878,260368,0,0.821094,1,1
37,2,751958,385084,1790176604765502314,1790176604765241827,260567,0,0.533119,1,1
