count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns
51,6275,0,6275,6275,2439,9304
52,4143,0,4143,4143,2439,9304
53,4121,0,4121,4121,2439,9304
54,4145,0,4145,4145,2439,9304
55,4110,0,4110,4110,2439,9304
56,6066,0,6066,6066,2439,9304
57,3822,0,3822,3822,2439,9304
58,3432,0,3432,3432,2439,9304
59,7408,0,7408,7408,2439,9304
60,4495,0,4495,4495,2439,9304
61,3437,0,3437,3437,2439,9304
62,3412,0,3412,3412,2439,9304
63,3392,0,3392,3392,2439,9304
64,3421,0,3421,3421,2439,9304
65,3452,0,3452,3452,2439,9304
66,3432,0,3432,3432,2439,9304
67,3381,0,3381,3381,2439,9304
68,3383,0,3383,3383,2439,9304
69,3399,0,3399,3399,2439,9304
70,3389,0,3389,3389,2439,9304
71,3398,0,3398,3398,2439,9304
72,3396,0,3396,3396,2439,9304
73,3406,0,3406,3406,2439,9304
74,3396,0,3396,3396,2439,9304
75,3389,0,3389,3389,2439,9304
76,3389,0,3389,3389,2439,9304
77,3394,0,3394,3394,2439,9304
78,3394,0,3394,3394,2439,9304
79,3386,0,3386,3386,2439,9304
80,3393,0,3393,3393,2439,9304
81,3395,0,3395,3395,2439,9304
82,3389,0,3389,3389,2439,9304
83,3398,0,3398,3398,2439,9304
84,3392,0,3392,3392,2439,9304
85,3411,0,3411,3411,2439,9304
86,3407,0,3407,3407,2439,9304
87,3423,0,3423,3423,2439,9304
88,3400,0,3400,3400,2439,9304
89,6445,0,6445,6445,2439,9304
90,3478,0,3478,3478,2439,9304
91,3410,0,3410,3410,2439,9304
92,3460,0,3460,3460,2439,9304
93,3403,0,3403,3403,2439,9304
94,3397,0,3397,3397,2439,9304
95,3513,0,3513,3513,2439,9304
96,4183,0,4183,4183,2439,9304
97,4271,0,4271,4271,2439,9304
98,3426,0,3426,3426,2439,9304
99,3398,0,3398,3398,2439,9304
100,3419,0,3419,3419,2439,9304
