sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
50,1780651161031259909,1780651161031266654,1780651161031266683,1780651161031284125,6745,17442,5348,12093,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
51,1780651161031295799,1780651161031302316,1780651161031302345,1780651161031319393,6517,17048,5265,11782,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
52,1780651161031333998,1780651161031341464,1780651161031341493,1780651161031356257,7466,14764,3649,11115,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
53,1780651161031366351,1780651161031372816,1780651161031372846,1780651161031387314,6465,14468,4001,10466,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
54,1780651161031397383,1780651161031403900,1780651161031403928,1780651161031418431,6517,14503,3993,10510,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
55,1780651161031428248,1780651161031434709,1780651161031434737,1780651161031449794,6461,15057,4298,10759,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
56,1780651161031459905,1780651161031466570,1780651161031466599,1780651161031481253,6665,14654,3994,10659,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
57,1780651161031491372,1780651161031498048,1780651161031498076,1780651161031513838,6676,15762,4543,11219,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
58,1780651161031523824,1780651161031530598,1780651161031530627,1780651161031545306,6774,14679,3952,10726,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
59,1780651161031555309,1780651161031562027,1780651161031562054,1780651161031576411,6718,14357,3819,10537,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
60,1780651161031586545,1780651161031652407,1780651161031652466,1780651161031685064,65862,32598,-16632,49230,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
61,1780651161031697739,1780651161031708049,1780651161031708077,1780651161031725154,10310,17077,3383,13693,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
62,1780651161031736907,1780651161031743678,1780651161031743706,1780651161031758093,6771,14387,3808,10579,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
63,1780651161031768063,1780651161031774605,1780651161031774634,1780651161031788738,6542,14104,3781,10323,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
64,1780651161031798694,1780651161031804897,1780651161031804925,1780651161031818977,6203,14052,3924,10127,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
65,1780651161031829248,1780651161031835565,1780651161031835594,1780651161031849855,6317,14261,3972,10289,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
66,1780651161031859921,1780651161031866138,1780651161031866167,1780651161031880368,6217,14201,3992,10209,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
67,1780651161031890235,1780651161031896482,1780651161031896511,1780651161031910672,6247,14161,3957,10204,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
68,1780651161031920656,1780651161031926926,1780651161031926955,1780651161031941099,6270,14144,3937,10207,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
69,1780651161031951044,1780651161031957331,1780651161031957359,1780651161031971445,6287,14086,3899,10186,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
70,1780651161031981306,1780651161031987562,1780651161031987589,1780651161032004808,6256,17219,5481,11737,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
71,1780651161032013710,1780651161032019384,1780651161032019410,1780651161032031932,5674,12522,3424,9098,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
72,1780651161032040973,1780651161032046658,1780651161032046683,1780651161032059402,5685,12719,3517,9202,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
73,1780651161032068401,1780651161032074112,1780651161032074137,1780651161032086699,5711,12562,3425,9136,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
74,1780651161032095694,1780651161032101310,1780651161032101336,1780651161032114036,5616,12700,3542,9158,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
75,1780651161032122996,1780651161032128680,1780651161032128705,1780651161032141350,5684,12645,3480,9164,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
76,1780651161032150234,1780651161032155950,1780651161032155976,1780651161032168569,5716,12593,3438,9154,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
77,1780651161032177514,1780651161032183135,1780651161032183161,1780651161032195850,5621,12689,3534,9155,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
78,1780651161032204654,1780651161032210401,1780651161032210427,1780651161032223035,5747,12608,3430,9177,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
79,1780651161032232009,1780651161032237709,1780651161032237735,1780651161032250343,5700,12608,3454,9154,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
80,1780651161032259244,1780651161032264933,1780651161032264959,1780651161032277916,5689,12957,3634,9323,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
81,1780651161032286950,1780651161032292561,1780651161032292587,1780651161032305337,5611,12750,3569,9180,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
82,1780651161032314244,1780651161032319933,1780651161032319959,1780651161032332676,5689,12717,3514,9203,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
83,1780651161032341682,1780651161032347364,1780651161032347390,1780651161032360040,5682,12650,3484,9166,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
84,1780651161032368901,1780651161032374573,1780651161032374599,1780651161032387179,5672,12580,3454,9126,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
85,1780651161032396063,1780651161032401793,1780651161032401820,1780651161032414482,5730,12662,3466,9196,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
86,1780651161032423300,1780651161032429030,1780651161032429056,1780651161032441773,5730,12717,3493,9223,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
87,1780651161032450690,1780651161032456366,1780651161032456392,1780651161032469065,5676,12673,3498,9174,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
88,1780651161032478039,1780651161032483696,1780651161032483721,1780651161032496463,5657,12742,3542,9199,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
89,1780651161032505370,1780651161032511061,1780651161032511087,1780651161032524066,5691,12979,3644,9335,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
90,1780651161032533141,1780651161032538742,1780651161032538768,1780651161032551471,5601,12703,3551,9152,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
91,1780651161032560414,1780651161032566070,1780651161032566096,1780651161032578747,5656,12651,3497,9153,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
92,1780651161032587742,1780651161032593495,1780651161032593521,1780651161032606145,5753,12624,3435,9188,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
93,1780651161032615002,1780651161032620708,1780651161032620734,1780651161032633374,5706,12640,3467,9173,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
94,1780651161032642248,1780651161032648077,1780651161032648103,1780651161032660795,5829,12692,3431,9260,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
95,1780651161032669632,1780651161032675263,1780651161032675288,1780651161032687994,5631,12706,3537,9168,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
96,1780651161032696930,1780651161032702564,1780651161032702590,1780651161032715327,5634,12737,3551,9185,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
97,1780651161032724263,1780651161032730045,1780651161032730071,1780651161032742760,5782,12689,3453,9235,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
98,1780651161032751629,1780651161032757297,1780651161032757322,1780651161032770144,5668,12822,3577,9245,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
99,1780651161032779185,1780651161032784886,1780651161032784912,1780651161032797636,5701,12724,3511,9212,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
100,1780651161032806508,1780651161032812210,1780651161032812235,1780651161032824812,5702,12577,3437,9139,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
101,1780651161032833713,1780651161032839403,1780651161032839429,1780651161032851930,5690,12501,3405,9095,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
102,1780651161032860892,1780651161032866526,1780651161032866552,1780651161032879297,5634,12745,3555,9189,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
103,1780651161032888234,1780651161032894020,1780651161032894046,1780651161032906848,5786,12802,3508,9294,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
104,1780651161032915744,1780651161032921390,1780651161032921416,1780651161032934076,5646,12660,3507,9153,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
105,1780651161032942997,1780651161032948644,1780651161032948670,1780651161032961405,5647,12735,3544,9191,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
106,1780651161032970304,1780651161032976029,1780651161032976055,1780651161032988711,5725,12656,3465,9190,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
107,1780651161032997780,1780651161033003386,1780651161033003412,1780651161033016126,5606,12714,3554,9160,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
108,1780651161033025069,1780651161033030797,1780651161033030823,1780651161033043344,5728,12521,3396,9124,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
109,1780651161033052266,1780651161033057898,1780651161033057924,1780651161033070604,5632,12680,3524,9156,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
110,1780651161033079469,1780651161033085198,1780651161033085223,1780651161033097878,5729,12655,3463,9192,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
111,1780651161033106742,1780651161033112445,1780651161033112471,1780651161033125137,5703,12666,3481,9184,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
112,1780651161033134109,1780651161033139716,1780651161033139742,1780651161033152401,5607,12659,3526,9133,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
113,1780651161033161301,1780651161033166946,1780651161033166972,1780651161033179707,5645,12735,3545,9190,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
114,1780651161033188592,1780651161033194400,1780651161033194426,1780651161033207180,5808,12754,3473,9281,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
115,1780651161033216116,1780651161033221744,1780651161033221769,1780651161033234407,5628,12638,3505,9133,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
116,1780651161033243407,1780651161033249157,1780651161033249182,1780651161033261750,5750,12568,3409,9159,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
117,1780651161033272165,1780651161033277943,1780651161033277968,1780651161033290633,5778,12665,3443,9221,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
118,1780651161033299567,1780651161033305247,1780651161033305272,1780651161033318076,5680,12804,3562,9242,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
119,1780651161033326972,1780651161033332688,1780651161033332714,1780651161033345332,5716,12618,3451,9167,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
120,1780651161033354652,1780651161033359992,1780651161033360018,1780651161033372686,5340,12668,3664,9004,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
121,1780651161033381634,1780651161033387337,1780651161033387362,1780651161033399958,5703,12596,3446,9149,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
122,1780651161033408849,1780651161033414556,1780651161033414582,1780651161033427225,5707,12643,3468,9175,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
123,1780651161033436161,1780651161033441893,1780651161033441919,1780651161033454716,5732,12797,3532,9264,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
124,1780651161033463613,1780651161033469263,1780651161033469289,1780651161033482168,5650,12879,3614,9264,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
125,1780651161033491076,1780651161033496770,1780651161033496796,1780651161033509389,5694,12593,3449,9143,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
126,1780651161033518303,1780651161033524095,1780651161033524120,1780651161033536735,5792,12615,3411,9203,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
127,1780651161033545567,1780651161033551301,1780651161033551326,1780651161033564107,5734,12781,3523,9257,1,1,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
128,1780651161033572420,1780651161033578774,1780651161033578799,1780651161033621212,6354,42413,18029,24383,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
129,1780651161033635993,1780651161033642604,1780651161033642633,1780651161033658985,6611,16352,4870,11481,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
130,1780651161033670453,1780651161033676862,1780651161033676890,1780651161033691076,6409,14186,3888,10297,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
131,1780651161033700990,1780651161033707494,1780651161033707522,1780651161033721319,6504,13797,3646,10150,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
132,1780651161033731339,1780651161033737825,1780651161033737854,1780651161033751646,6486,13792,3653,10139,1,0,best-path-median,3417,3555,3526,3417,1914.679810,195,9147,10161,8953,9257,12027,9147,0,ok
