count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,181786,1060,182846,0.867024,0
52,181989,770,182759,0.866888,1
53,183693,730,184423,0.865753,1
55,182509,760,183269,0.866542,2
57,180766,730,181496,0.867705,2
63,181915,790,182705,0.866938,6
64,180859,750,181609,0.867642,1
67,182279,730,183009,0.866695,3
69,183285,740,184025,0.866025,2
70,182138,780,182918,0.866789,1
71,179732,840,180572,0.868395,1
72,181265,780,182045,0.867371,1
74,180463,820,181283,0.867907,2
75,182305,780,183085,0.866678,1
80,181762,770,182532,0.867040,5
81,191186,720,191906,0.860783,1
84,185005,700,185705,0.864880,3
85,184888,890,185778,0.864958,1
92,181321,730,182051,0.867334,7
93,180515,780,181295,0.867872,1
100,181608,790,182398,0.867143,7
103,180218,750,180968,0.868071,3
104,181672,700,182372,0.867100,1
107,182342,780,183122,0.866653,3
108,181655,710,182365,0.867111,1
110,176332,650,176982,0.870672,2
111,186506,680,187186,0.863883,1
112,179509,680,180189,0.868544,1
116,178882,660,179542,0.868964,4
118,184569,919,185488,0.865170,2
119,184622,820,185442,0.865135,1
120,183095,860,183955,0.866151,1
123,184035,770,184805,0.865525,3
124,182028,840,182868,0.866862,1
125,185312,750,186062,0.864676,1
129,183454,770,184224,0.865912,4
133,186508,840,187348,0.863882,4
135,184865,760,185625,0.864973,2
138,183574,750,184324,0.865832,3
139,184948,800,185748,0.864918,1
146,180840,710,181550,0.867655,7
147,182104,810,182914,0.866812,1
154,183087,810,183897,0.866157,7
156,180953,710,181663,0.867580,2
158,183950,700,184650,0.865582,2
159,181893,730,182623,0.866952,1
164,183510,710,184220,0.865875,5
165,185793,700,186493,0.864356,1
166,180966,710,181676,0.867571,1
171,184244,840,185084,0.865386,5
173,182310,750,183060,0.866674,2
175,189297,750,190047,0.862033,2
176,181970,800,182770,0.866901,1
177,194083,800,194883,0.858872,1
183,181893,800,182693,0.866952,6
185,183510,760,184270,0.865875,2
188,183061,780,183841,0.866174,3
189,180784,710,181494,0.867692,1
190,181907,800,182707,0.866943,1
191,188760,1190,189950,0.862388,1
192,180654,870,181524,0.867779,1
193,179817,890,180707,0.868338,1
195,178234,710,178944,0.869397,2
196,178678,710,179388,0.869100,1
201,177124,1140,178264,0.870141,5
205,182908,850,183758,0.866276,4
207,180114,820,180934,0.868140,2
208,180868,690,181558,0.867636,1
210,191655,969,192624,0.860473,2
211,182568,750,183318,0.866502,1
213,184735,860,185595,0.865060,2
217,182678,770,183448,0.866429,4
218,181861,740,182601,0.866974,1
219,182935,850,183785,0.866258,1
220,182528,750,183278,0.866529,1
223,199998,720,200718,0.854986,3
225,182114,760,182874,0.866805,2
228,181815,780,182595,0.867004,3
229,187838,810,188648,0.862999,1
231,181514,790,182304,0.867205,2
233,182411,760,183171,0.866607,2
234,182475,760,183235,0.866564,1
236,182522,760,183282,0.866533,2
237,182035,720,182755,0.866858,1
240,179945,740,180685,0.868253,3
241,182108,770,182878,0.866809,1
242,183121,820,183941,0.866134,1
244,182298,750,183048,0.866682,2
246,181535,770,182305,0.867191,2
249,186495,690,187185,0.863890,3
250,182808,820,183628,0.866342,1
251,183382,710,184092,0.865960,1
252,182045,710,182755,0.866851,1
253,182409,790,183199,0.866608,1
254,182221,770,182991,0.866734,1
255,181595,740,182335,0.867151,1
256,182268,690,182958,0.866702,1
260,181972,740,182712,0.866900,4
262,181079,700,181779,0.867496,2
263,182233,760,182993,0.866726,1
264,179845,580,180425,0.868320,1
265,178979,640,179619,0.868899,1
