count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837823903792071,395352,135972,0.898294,0
51,1785837823904190713,389272,133500,0.900022,1
52,1785837823904581915,386683,132328,0.900843,1
53,1785837823904970288,390622,132624,0.900635,0
54,1785837823905362500,389262,132862,0.900469,1
55,1785837823905753922,391022,133450,0.900057,0
56,1785837823906146734,392352,133397,0.900094,0
57,1785837823906540606,388122,131275,0.901581,1
58,1785837823906930328,394082,133843,0.899782,0
59,1785837823907327010,389462,133151,0.900266,0
60,1785837823907718092,403542,145138,0.891922,1
61,1785837823908123404,391033,132836,0.900487,0
62,1785837823908516137,392072,134242,0.899503,0
63,1785837823908909759,391702,134170,0.899553,0
64,1785837823909302951,388492,133858,0.899771,0
65,1785837823909693163,393342,135955,0.898306,1
66,1785837823910088355,396152,138893,0.896257,1
67,1785837823910486757,388623,132441,0.900764,0
68,1785837823910876880,387552,131747,0.901250,0
69,1785837823911266052,388392,132285,0.900873,0
70,1785837823911656034,400712,146963,0.890661,1
71,1785837823912058196,389212,133090,0.900309,0
72,1785837823912449358,387002,131148,0.901670,1
73,1785837823912838140,388962,133556,0.899983,0
74,1785837823913228632,399053,132864,0.900467,1
75,1785837823913641945,394262,137590,0.897165,0
76,1785837823914037967,388642,132978,0.900387,0
77,1785837823914428319,385732,131325,0.901546,0
78,1785837823914815751,391002,134103,0.899600,0
79,1785837823915208333,388972,133211,0.900224,0
80,1785837823915598855,390623,133249,0.900198,1
81,1785837823915990918,392502,134885,0.899053,0
82,1785837823916385030,389272,135663,0.898509,0
83,1785837823916776392,391632,134821,0.899098,1
84,1785837823917169524,387302,132048,0.901039,1
85,1785837823917558296,388122,132336,0.900837,1
86,1785837823917947888,389433,133614,0.899942,0
87,1785837823918339251,384282,131761,0.901240,0
88,1785837823918725533,389302,130799,0.901915,1
89,1785837823919116405,388762,133256,0.900193,1
90,1785837823919506697,388062,132334,0.900839,0
91,1785837823919896799,390552,133962,0.899699,0
92,1785837823920288791,386972,132100,0.901003,0
93,1785837823920677333,388942,132987,0.900381,1
94,1785837823921068225,392093,133875,0.899760,0
95,1785837823921461708,388182,133512,0.900014,1
96,1785837823921851390,397462,140969,0.894813,1
97,1785837823922250332,384622,131067,0.901727,1
98,1785837823922636314,390602,136095,0.898208,0
99,1785837823923028346,389752,133953,0.899705,1
100,1785837823923419758,385312,131571,0.901374,1
101,1785837823923806560,390732,133758,0.899841,1
102,1785837823924199493,387772,132725,0.900565,0
103,1785837823924589915,397542,140853,0.894894,0
104,1785837823924989047,390542,132660,0.900610,1
105,1785837823925381389,387372,132638,0.900626,0
106,1785837823925771041,386792,131156,0.901665,1
107,1785837823926159943,395862,133154,0.900264,1
108,1785837823926557425,385732,131091,0.901710,1
109,1785837823926944707,398453,135039,0.898945,0
110,1785837823927344850,393222,134545,0.899291,0
111,1785837823927739462,389362,132843,0.900482,0
112,1785837823928130534,391392,135861,0.898371,0
113,1785837823928523306,385912,131439,0.901466,0
114,1785837823928910638,389172,134746,0.899150,1
115,1785837823929303650,389612,132754,0.900544,1
116,1785837823929695222,388912,133142,0.900273,1
117,1785837823930085634,393393,136150,0.898169,1
118,1785837823930480827,386132,131256,0.901595,1
119,1785837823930868339,388592,132664,0.900607,1
120,1785837823931258301,389592,131662,0.901310,0
121,1785837823931649403,398062,140729,0.894980,1
122,1785837823932050075,388812,132227,0.900914,0
123,1785837823932440787,386732,131715,0.901273,0
124,1785837823932829800,397762,142091,0.894034,1
125,1785837823933229222,388882,133539,0.899995,0
126,1785837823933619604,397182,139667,0.895718,1
127,1785837823934021196,390332,134734,0.899159,0
128,1785837823934413778,389662,133952,0.899706,1
