count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
51,169113,920,170033,0.875531,0
52,168676,750,169426,0.875826,1
55,168495,750,169245,0.875948,3
56,171878,1100,172978,0.873666,1
57,169041,830,169871,0.875579,1
59,169507,760,170267,0.875265,2
62,168016,780,168796,0.876272,3
64,170561,760,171321,0.874553,2
65,167044,710,167754,0.876930,1
69,170275,730,171005,0.874746,4
71,168111,680,168791,0.876208,2
74,166819,660,167479,0.877082,3
76,177235,860,178095,0.870066,2
81,166798,800,167598,0.877096,5
83,169454,740,170194,0.875300,2
84,171407,680,172087,0.873983,1
86,166963,700,167663,0.876985,2
87,169356,670,170026,0.875367,1
88,166539,710,167249,0.877272,1
89,173821,920,174741,0.872358,1
90,170594,730,171324,0.874531,1
92,166599,740,167339,0.877231,2
93,168982,690,169672,0.875619,1
95,169398,700,170098,0.875338,2
96,166561,720,167281,0.877257,1
97,168844,700,169544,0.875713,1
98,168777,610,169387,0.875758,1
99,166400,720,167120,0.877366,1
101,170186,720,170906,0.874806,2
106,167779,730,168509,0.876433,5
108,168125,720,168845,0.876199,2
116,170667,690,171357,0.874482,8
117,168710,680,169390,0.875803,1
118,166583,790,167373,0.877242,1
119,169206,800,170006,0.875468,1
120,167999,750,168749,0.876284,1
122,172435,810,173245,0.873290,2
123,170137,670,170807,0.874839,1
124,168860,650,169510,0.875702,1
125,169453,680,170133,0.875301,1
127,167479,740,168219,0.876636,2
128,171592,859,172451,0.873858,1
129,168474,750,169224,0.875963,1
131,167770,750,168520,0.876439,2
133,171015,700,171715,0.874247,2
138,166310,740,167050,0.877427,5
141,172088,850,172938,0.873524,3
146,167382,710,168092,0.876701,5
147,169145,700,169845,0.875509,1
153,168162,630,168792,0.876174,6
154,171784,770,172554,0.873729,1
155,171337,680,172017,0.874030,1
160,167832,789,168621,0.876397,5
161,169494,740,170234,0.875273,1
162,167337,690,168027,0.876732,1
165,170385,810,171195,0.874672,3
168,169964,750,170714,0.874956,3
169,174226,670,174896,0.872086,1
171,171202,670,171872,0.874121,2
172,169064,620,169684,0.875564,1
173,168717,630,169347,0.875798,1
175,174543,650,175193,0.871873,2
176,174046,670,174716,0.872207,1
177,167918,600,168518,0.876339,1
178,168621,770,169391,0.875863,1
179,168123,710,168833,0.876200,1
180,170726,730,171456,0.874442,1
182,168522,650,169172,0.875930,2
186,170504,770,171274,0.874592,4
187,167256,710,167966,0.876786,1
190,167155,700,167855,0.876855,3
192,166851,750,167601,0.877061,2
193,169513,700,170213,0.875261,1
196,170262,710,170972,0.874755,3
197,170745,670,171415,0.874429,1
198,167568,670,168238,0.876575,1
201,170547,710,171257,0.874563,3
204,168484,830,169314,0.875956,3
205,168357,680,169037,0.876042,1
206,167960,660,168620,0.876310,1
207,170253,700,170953,0.874761,1
208,171546,700,172246,0.873889,1
209,169809,670,170479,0.875061,1
210,168172,660,168832,0.876167,1
213,171079,670,171749,0.874204,3
215,166345,690,167035,0.877403,2
216,165668,720,166388,0.877862,1
217,168471,700,169171,0.875965,1
218,166954,670,167624,0.876991,1
220,169439,670,170109,0.875311,2
228,172840,700,173540,0.873018,8
230,169306,770,170076,0.875400,2
231,168399,730,169129,0.876013,1
233,181245,750,181995,0.867385,2
235,167380,650,168030,0.876702,2
236,167522,680,168202,0.876606,1
237,168575,690,169265,0.875894,1
238,168048,690,168738,0.876251,1
239,168401,740,169141,0.876012,1
240,167624,720,168344,0.876537,1
241,173977,690,174667,0.872253,1
243,169523,750,170273,0.875254,2
250,176072,730,176802,0.870846,7
251,168645,710,169355,0.875847,1
252,167088,650,167738,0.876900,1
253,167971,710,168681,0.876303,1
254,167483,660,168143,0.876633,1
256,171808,710,172518,0.873713,2
261,169713,810,170523,0.875126,5
263,172189,770,172959,0.873456,2
265,166673,620,167293,0.877181,2
268,170492,660,171152,0.874600,3
272,169224,750,169974,0.875456,4
273,168857,700,169557,0.875704,1
274,173149,650,173799,0.872810,1
276,168894,740,169634,0.875679,2
281,168059,810,168869,0.876243,5
282,170362,720,171082,0.874688,1
283,166115,740,166855,0.877559,1
284,167748,810,168558,0.876454,1
285,168841,660,169501,0.875715,1
286,167364,740,168104,0.876713,1
287,168447,710,169157,0.875981,1
288,167419,690,168109,0.876676,1
291,167658,740,168398,0.876514,3
292,170971,710,171681,0.874277,1
296,167032,750,167782,0.876938,4
298,168777,670,169447,0.875758,2
300,166563,700,167263,0.877256,2
302,168659,690,169349,0.875838,2
304,167505,680,168185,0.876618,2
306,166889,800,167689,0.877035,2
309,170688,690,171378,0.874468,3
313,169430,710,170140,0.875317,4
315,168024,720,168744,0.876267,2
316,165657,700,166357,0.877869,1
318,163423,630,164053,0.879386,2
319,163776,680,164456,0.879146,1
321,166532,680,167212,0.877277,2
327,169429,790,170219,0.875317,6
328,167822,770,168592,0.876403,1
329,169485,700,170185,0.875280,1
330,166548,690,167238,0.877266,1
333,168566,650,169216,0.875900,3
335,168532,690,169222,0.875923,2
336,175785,730,176515,0.871039,1
337,169108,620,169728,0.875534,1
338,166671,690,167361,0.877182,1
339,167984,700,168684,0.876294,1
340,173627,730,174357,0.872488,1
341,172249,710,172959,0.873416,1
342,172072,660,172732,0.873535,1
345,170070,650,170720,0.874885,3
347,169976,770,170746,0.874948,2
353,168553,700,169253,0.875909,6
360,168532,810,169342,0.875923,7
361,177515,700,178215,0.869879,1
362,169208,1389,170597,0.875467,1
363,168410,710,169120,0.876006,1
364,168453,680,169133,0.875977,1
367,168421,700,169121,0.875998,3
369,168007,740,168747,0.876278,2
371,169363,760,170123,0.875362,2
372,168486,6590,175076,0.875954,1
373,177589,909,178498,0.869829,1
374,167851,800,168651,0.876384,1
375,168544,900,169444,0.875915,1
378,168723,680,169403,0.875794,3
380,168128,710,168838,0.876197,2
383,168207,780,168987,0.876143,3
386,169176,780,169956,0.875488,3
387,169478,670,170148,0.875284,1
389,173634,770,174404,0.872484,2
390,169146,720,169866,0.875508,1
393,167075,760,167835,0.876909,3
394,168568,750,169318,0.875899,1
396,168564,680,169244,0.875902,2
397,167567,690,168257,0.876576,1
398,167970,650,168620,0.876303,1
399,171532,710,172242,0.873899,1
400,164445,670,165115,0.878692,1
401,164158,720,164878,0.878886,1
402,164471,650,165121,0.878674,1
404,165847,650,166497,0.877741,2
408,164718,650,165368,0.878506,4
409,170720,1070,171790,0.874446,1
411,169976,780,170756,0.874948,2
412,170599,770,171369,0.874528,1
415,169948,650,170598,0.874967,3
418,168825,710,169535,0.875725,3
424,173933,800,174733,0.872283,6
427,168041,720,168761,0.876255,3
428,169703,750,170453,0.875132,1
429,166056,750,166806,0.877599,1
431,169242,750,169992,0.875444,2
433,169587,780,170367,0.875211,2
435,170173,710,170883,0.874815,2
436,169876,710,170586,0.875016,1
437,175109,700,175809,0.871492,1
