count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785837796722755947,388062,152091,0.887128,0
51,1785837796723147329,399372,154925,0.885184,0
52,1785837796723549381,399003,152449,0.886882,1
53,1785837796723950564,390472,154472,0.885494,0
54,1785837796724342816,383572,151727,0.887378,0
55,1785837796724728398,386942,153311,0.886290,1
56,1785837796725116990,391512,154825,0.885252,1
57,1785837796725509952,384832,153660,0.886051,0
58,1785837796725896394,387192,154044,0.885787,0
59,1785837796726285976,384043,150748,0.888052,1
60,1785837796726671599,383112,151072,0.887829,0
61,1785837796727056261,388672,152426,0.886898,0
62,1785837796727446533,396532,151161,0.887767,0
63,1785837796727844805,387212,153725,0.886006,0
64,1785837796728233457,387532,151679,0.887411,0
65,1785837796728622399,385432,152203,0.887051,0
66,1785837796729009621,383853,152148,0.887089,1
67,1785837796729395564,382922,152321,0.886970,1
68,1785837796729779816,385092,153356,0.886259,0
69,1785837796730166478,382932,151470,0.887555,1
70,1785837796730551510,387462,153424,0.886213,0
71,1785837796730940392,386632,152569,0.886800,1
72,1785837796731328374,383772,153023,0.886488,0
73,1785837796731713666,387932,153067,0.886458,0
74,1785837796732103068,384842,153002,0.886502,0
75,1785837796732502871,385352,152555,0.886809,1
76,1785837796732889813,385112,152899,0.886573,0
77,1785837796733276625,382802,151154,0.887772,1
78,1785837796733661177,378902,151678,0.887412,1
79,1785837796734041779,385822,153022,0.886489,1
80,1785837796734429041,384092,152207,0.887048,0
81,1785837796734814813,387732,154721,0.885323,0
82,1785837796735204785,383122,152265,0.887009,1
83,1785837796735589767,381333,151260,0.887699,0
84,1785837796735972490,383832,152423,0.886900,0
85,1785837796736357772,389132,151648,0.887433,1
86,1785837796736748464,382202,152702,0.886708,0
87,1785837796737132136,383412,152646,0.886747,0
88,1785837796737517128,384682,154181,0.885693,1
89,1785837796737903170,386522,155415,0.884848,0
90,1785837796738291402,382632,151959,0.887219,1
91,1785837796738676064,388312,150794,0.888020,1
92,1785837796739065766,385282,152138,0.887096,0
93,1785837796739452978,392622,151782,0.887340,1
94,1785837796739847290,385512,153207,0.886362,0
95,1785837796740234262,383432,152281,0.886998,1
96,1785837796740619085,384042,152704,0.886707,0
97,1785837796741004567,383262,151759,0.887356,1
98,1785837796741389679,383302,153063,0.886461,1
99,1785837796741774521,382972,152998,0.886505,1
100,1785837796742158993,383002,152222,0.887038,0
101,1785837796742543405,382342,152286,0.886994,0
102,1785837796742927257,383932,153011,0.886496,0
103,1785837796743313479,388843,158375,0.882824,1
104,1785837796743703722,389992,154268,0.885634,1
105,1785837796744095144,388162,156843,0.883871,0
106,1785837796744484986,384032,152927,0.886554,1
107,1785837796744870758,385882,152921,0.886558,0
108,1785837796745258390,382722,151986,0.887200,1
109,1785837796745642622,382282,150780,0.888030,0
110,1785837796746026274,380892,151205,0.887737,0
111,1785837796746409276,380912,150939,0.887920,0
112,1785837796746792078,386303,153113,0.886426,0
113,1785837796747179931,382072,151317,0.887660,1
114,1785837796747563473,386992,155761,0.884611,1
115,1785837796747954715,385152,153695,0.886027,0
116,1785837796748341497,382192,151770,0.887349,1
117,1785837796748725039,382402,152324,0.886968,1
118,1785837796749109051,393122,153348,0.886265,0
119,1785837796749503733,384142,152673,0.886728,0
120,1785837796749889395,392443,155677,0.884668,1
121,1785837796750283268,389632,159220,0.882247,1
122,1785837796750674660,387212,151295,0.887675,0
123,1785837796751063292,386192,152749,0.886676,1
124,1785837796751451274,392972,152603,0.886776,1
125,1785837796751846046,386422,152008,0.887185,0
126,1785837796752234028,381772,152022,0.887176,0
127,1785837796752619870,381642,150956,0.887908,0
128,1785837796753003402,387662,154001,0.885817,1
129,1785837796753393364,384223,153675,0.886041,0
130,1785837796753779647,383982,152119,0.887109,0
131,1785837796754165079,384182,153033,0.886481,1
132,1785837796754551381,382382,152447,0.886884,1
133,1785837796754935893,384552,152962,0.886530,1
134,1785837796755322445,382152,152696,0.886713,1
135,1785837796755706537,387442,152850,0.886607,1
136,1785837796756095769,387582,157525,0.883404,0
137,1785837796756484931,384702,154179,0.885695,0
138,1785837796756871423,384152,152763,0.886666,1
139,1785837796757257075,386822,153638,0.886066,1
140,1785837796757645427,384153,153632,0.886070,1
141,1785837796758031300,387712,153485,0.886171,0
142,1785837796758420862,383392,152020,0.887177,0
143,1785837796758811224,383992,152904,0.886570,0
144,1785837796759197046,385862,153908,0.885881,0
145,1785837796759584458,381902,151153,0.887773,1
146,1785837796759968100,383122,152287,0.886993,0
147,1785837796760353722,385952,155381,0.884871,0
148,1785837796760741264,384093,152476,0.886864,1
149,1785837796761126957,382272,152099,0.887123,0
150,1785837796761510929,383802,154223,0.885665,0
151,1785837796761896241,391642,153408,0.886224,1
152,1785837796762289613,382732,153902,0.885885,1
153,1785837796762673995,387672,153606,0.886088,1
154,1785837796763063567,386142,152981,0.886517,1
155,1785837796763451109,393872,152035,0.887167,0
156,1785837796763846581,385273,153519,0.886148,0
157,1785837796764233454,385012,151673,0.887415,0
158,1785837796764619996,382972,152347,0.886952,0
159,1785837796765005318,382932,152531,0.886826,0
160,1785837796765389930,381162,152076,0.887138,1
161,1785837796765772912,381732,150780,0.888030,1
162,1785837796766157024,383352,153254,0.886329,0
163,1785837796766542846,381702,152469,0.886868,1
164,1785837796766927598,384362,154063,0.885774,0
165,1785837796767313700,383043,151868,0.887281,0
166,1785837796767698573,392302,157041,0.883735,1
167,1785837796768092545,393632,163755,0.879160,0
168,1785837796768487707,386542,156489,0.884113,0
169,1785837796768876139,386462,155124,0.885047,0
170,1785837796769264381,381862,153078,0.886450,1
171,1785837796769647763,382052,152623,0.886763,1
172,1785837796770031315,384232,152097,0.887124,0
173,1785837796770417038,385342,151570,0.887486,0
174,1785837796770803930,383282,151395,0.887607,1
175,1785837796771188802,382192,151949,0.887226,1
176,1785837796771572394,381162,151053,0.887842,1
177,1785837796771954986,383982,152948,0.886539,1
178,1785837796772340578,380502,151942,0.887230,1
179,1785837796772726760,382832,152606,0.886774,1
180,1785837796773111342,389762,158241,0.882915,1
181,1785837796773503694,383452,153595,0.886095,0
182,1785837796773889046,382152,152689,0.886717,0
183,1785837796774272848,381912,152064,0.887147,0
184,1785837796774656170,393113,152668,0.886732,1
185,1785837796775050923,389182,158111,0.883004,1
186,1785837796775441865,381982,151136,0.887785,0
187,1785837796775825427,383822,151110,0.887802,1
188,1785837796776210959,382372,153614,0.886082,1
189,1785837796776595081,383442,151709,0.887391,1
190,1785837796776980223,386332,153693,0.886028,1
191,1785837796777368195,383522,154017,0.885806,0
