round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,619080,624661,1790175311617965674,1790175311617716500,258195,0,0.955702,1,1
1,1,450497,459028,1790175311618452492,1790175311618178794,273788,0,0.974092,1,1
2,1,397256,411807,1790175311618868479,1790175311618621868,258092,0,0.874583,1,1
3,1,418067,425297,1790175311619310967,1790175311619067282,265065,0,0.801864,1,1
4,1,423647,430997,1790175311619765184,1790175311619517376,270048,0,0.000000,1,0
5,1,388026,394886,1790175311620184451,1790175311619938541,274160,0,0.783482,1,1
6,1,395396,404656,1790175311620616988,1790175311620365925,251153,0,0.000000,1,0
7,1,396337,404217,1790175311621032705,1790175311620776510,256275,0,0.000000,1,0
8,2,755353,374456,1790175311621809488,1790175311621562939,283639,0,0.000000,1,0
9,1,376287,384047,1790175311622232195,1790175311621977264,255021,0,0.000000,1,0
10,1,366306,373296,1790175311622615061,1790175311622466827,258446,0,0.891574,1,1
11,1,374176,381586,1790175311623108579,1790175311622861572,247087,0,0.821538,1,1
12,1,368776,376497,1790175311623493275,1790175311623242887,250448,0,0.785820,1,1
13,3,1115348,377036,1790175311624624824,1790175311624374642,250272,0,0.371195,1,1
14,1,367706,374727,1790175311625011540,1790175311624845266,249616,0,0.905680,1,1
15,1,373466,381306,1790175311625477258,1790175311625226421,250897,0,0.833445,1,1
16,1,370246,377867,1790175311625863704,1790175311625615116,248678,0,0.000000,1,0
17,1,369606,377786,1790175311626249211,1790175311626003031,246250,0,0.781651,1,1
18,1,369596,377706,1790175311626634967,1790175311626384996,250051,0,0.000000,1,0
19,1,374847,382047,1790175311627026564,1790175311626777070,249584,0,0.783930,1,1
20,3,1129928,382507,1790175311628171922,1790175311627922345,249637,0,0.367557,1,1
21,2,752022,379216,1790175311628941445,1790175311628690615,250910,0,0.537363,1,1
22,1,365376,372566,1790175311629323781,1790175311629144179,250343,0,0.924022,1,1
23,1,364196,371626,1790175311629767909,1790175311629516454,251535,0,0.000000,1,0
24,1,374206,381886,1790175311630162015,1790175311629915739,290287,0,0.000000,1,0
