sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780563673593943453,1780563674532049428,1780563674532049668,1780563673594800486,938105975,-937249182,-937677578,428396,-937601142,231944
2,1780563673594811206,1780563674532654602,1780563674532654642,1780563673595290577,937843396,-937364065,-937603730,239665,-937601142,231944
3,1780563673595303177,1780563674533163535,1780563674533163565,1780563673595836706,937860358,-937326859,-937593608,266749,-937601142,231944
4,1780563673595849306,1780563674533668207,1780563674533668237,1780563673596348016,937818901,-937320221,-937569561,249340,-937601142,231944
5,1780563673596360716,1780563674534179770,1780563674534179800,1780563673596841666,937819054,-937338134,-937578594,240460,-937601142,231944
6,1780563673596853396,1780563674534678513,1780563674534678543,1780563673597256568,937825117,-937421975,-937623546,201571,-937601142,231944
7,1780563673597263108,1780563674535088705,1780563674535088735,1780563673597728289,937825597,-937360446,-937593021,232575,-937601142,231944
8,1780563673597734219,1780563674535565519,1780563674535565549,1780563673598219320,937831300,-937346229,-937588764,242535,-937601142,231944
9,1780563673598225460,1780563674536051001,1780563674536051031,1780563673598707560,937825541,-937343471,-937584506,241035,-937601142,231944
10,1780563673598714480,1780563674536556054,1780563674536556074,1780563673599129362,937841574,-937426712,-937634143,207431,-937601142,231944
11,1780563673599135182,1780563674536963756,1780563674536963786,1780563673599604252,937828574,-937359534,-937594054,234520,-937601142,231944
12,1780563673599609902,1780563674537455279,1780563674537455309,1780563673600109522,937845377,-937345787,-937595582,249795,-937601142,231944
13,1780563673600115452,1780563674537949611,1780563674537949641,1780563673600602023,937834159,-937347618,-937590888,243270,-937601142,231944
14,1780563673600607642,1780563674538442024,1780563674538442054,1780563673601014425,937834382,-937427629,-937631005,203376,-937601142,231944
15,1780563673601020515,1780563674538841327,1780563674538841357,1780563673601472226,937820812,-937369131,-937594971,225840,-937601142,231944
16,1780563673601477806,1780563674539303850,1780563674539303880,1780563673601955037,937826044,-937348843,-937587443,238600,-937601142,231944
17,1780563673601960916,1780563674539798062,1780563674539798092,1780563673602453507,937837146,-937344585,-937590865,246280,-937601142,231944
18,1780563673602460227,1780563674540290075,1780563674540290105,1780563673602862269,937829848,-937427836,-937628842,201006,-937601142,231944
19,1780563673602868248,1780563674540707447,1780563674540707467,1780563673603344079,937839199,-937363388,-937601293,237905,-937601142,231944
20,1780563673603349589,1780563674541175960,1780563674541175990,1780563673603823570,937826371,-937352420,-937589395,236975,-937601142,231944
21,1780563673603829279,1780563674541663663,1780563674541663783,1780563673604312881,937834384,-937350902,-937592643,241741,-937601142,231944
22,1780563673604318631,1780563674542156795,1780563674542156825,1780563673604724683,937838164,-937432142,-937635153,203011,-937601142,231944
23,1780563673604730293,1780563674542568419,1780563674542568449,1780563673605199483,937838126,-937368966,-937603546,234580,-937601142,231944
24,1780563673605205703,1780563674543032781,1780563674543032811,1780563673605680174,937827078,-937352637,-937589857,237220,-937601142,231944
25,1780563673605685684,1780563674543522064,1780563674543522094,1780563673606174534,937836380,-937347560,-937591970,244410,-937601142,231944
26,1780563673606180444,1780563674544015527,1780563674544015557,1780563673606588056,937835083,-937427501,-937631292,203791,-937601142,231944
27,1780563673606595066,1780563674544428469,1780563674544428489,1780563673607068257,937833403,-937360232,-937596817,236585,-937601142,231944
28,1780563673607074157,1780563674544909911,1780563674544909941,1780563673607564288,937835754,-937345653,-937590703,245050,-937601142,231944
29,1780563673607569987,1780563674545405824,1780563674545405854,1780563673608058688,937835837,-937347166,-937591501,244335,-937601142,231944
30,1780563673608064578,1780563674545900387,1780563674545900417,1780563673608473750,937835809,-937426667,-937631238,204571,-937601142,231944
31,1780563673608479229,1780563674546277620,1780563674546277650,1780563673608917951,937798391,-937359699,-937579045,219346,-937601142,231944
32,1780563673608924221,1780563674546762263,1780563674546762283,1780563673609417331,937838042,-937344952,-937591497,246545,-937601142,231944
33,1780563673609422941,1780563674547223535,1780563674547223565,1780563673609880902,937800594,-937342663,-937571628,228965,-937601142,231944
34,1780563673609886822,1780563674547723598,1780563674547723628,1780563673610299544,937836776,-937424084,-937630430,206346,-937601142,231944
35,1780563673610305184,1780563674548142350,1780563674548142370,1780563673610777955,937837166,-937364415,-937600790,236375,-937601142,231944
36,1780563673610783645,1780563674548814564,1780563674548814584,1780563673611470011,938030919,-937344573,-937687746,343173,-937601142,231944
37,1780563673611476161,1780563674549306917,1780563674549306947,1780563673611960871,937830756,-937346076,-937588416,242340,-937601142,231944
38,1780563673611966641,1780563674549795920,1780563674549795950,1780563673612371003,937829279,-937424947,-937627113,202166,-937601142,231944
39,1780563673612376463,1780563674550173682,1780563674550173702,1780563673612813674,937797219,-937360028,-937578623,218595,-937601142,231944
40,1780563673612819824,1780563674550653995,1780563674550654025,1780563673613308686,937834171,-937345339,-937589755,244416,-937601142,231944
41,1780563673613314445,1780563674551139438,1780563674551139468,1780563673613798036,937824993,-937341432,-937583212,241780,-937601142,231944
42,1780563673613803926,1780563674551598740,1780563674551598770,1780563673614174188,937794814,-937424582,-937609698,185116,-937601142,231944
43,1780563673614179588,1780563674552013202,1780563674552013232,1780563673614651239,937833614,-937361993,-937597803,235810,-937601142,231944
44,1780563673614656949,1780563674552496195,1780563674552496225,1780563673615151669,937839246,-937344556,-937591901,247345,-937601142,231944
45,1780563673615157399,1780563674552994388,1780563674552994418,1780563673615650099,937836989,-937344319,-937590654,246335,-937601142,231944
46,1780563673615655999,1780563674553494152,1780563674553494172,1780563673616070702,937838153,-937423470,-937630811,207341,-937601142,231944
47,1780563673616076522,1780563674553909514,1780563674553909544,1780563673616543442,937832992,-937366102,-937599547,233445,-937601142,231944
48,1780563673616549172,1780563674554371766,1780563674554371786,1780563673617026343,937822594,-937345443,-937584018,238575,-937601142,231944
49,1780563673617032433,1780563674554869109,1780563674554869139,1780563673617528973,937836676,-937340166,-937588421,248255,-937601142,231944
50,1780563673617534463,1780563674555371662,1780563674555371692,1780563673617947895,937837199,-937423797,-937630498,206701,-937601142,231944
51,1780563673617953704,1780563674555788194,1780563674555788214,1780563673618426295,937834490,-937361919,-937598204,236285,-937601142,231944
52,1780563673618439545,1780563674556272267,1780563674556272297,1780563673618923255,937832722,-937349042,-937590882,241840,-937601142,231944
53,1780563673618928986,1780563674556762169,1780563674556762199,1780563673619413986,937833183,-937348213,-937590698,242485,-937601142,231944
54,1780563673619419676,1780563674557257543,1780563674557257573,1780563673619834298,937837867,-937423275,-937630571,207296,-937601142,231944
55,1780563673619840108,1780563674557676315,1780563674557676335,1780563673620316099,937836207,-937360236,-937598221,237985,-937601142,231944
56,1780563673620321848,1780563674558157938,1780563674558157968,1780563673620815129,937836090,-937342839,-937589464,246625,-937601142,231944
57,1780563673620821228,1780563674558654550,1780563674558654580,1780563673621311889,937833322,-937342691,-937588006,245315,-937601142,231944
58,1780563673621317669,1780563674559150853,1780563674559150883,1780563673621720971,937833184,-937429912,-937631548,201636,-937601142,231944
59,1780563673621726370,1780563674559561575,1780563674559561605,1780563673622200392,937835205,-937361213,-937598209,236996,-937601142,231944
60,1780563673622206352,1780563674560044858,1780563674560044998,1780563673622698992,937838506,-937346006,-937592256,246250,-937601142,231944
61,1780563673622704552,1780563674560528462,1780563674560528482,1780563673623185272,937823910,-937343210,-937583560,240350,-937601142,231944
62,1780563673623190912,1780563674561023164,1780563674561023194,1780563673623598484,937832252,-937424710,-937628481,203771,-937601142,231944
63,1780563673623603874,1780563674561425557,1780563674561425587,1780563673624063785,937821683,-937361802,-937591742,229940,-937601142,231944
64,1780563673624069735,1780563674561909999,1780563674561910029,1780563673624560145,937840264,-937349884,-937595074,245190,-937601142,231944
65,1780563673624565765,1780563674562400472,1780563674562400502,1780563673625057736,937834707,-937342766,-937588736,245970,-937601142,231944
66,1780563673625063776,1780563674562899085,1780563674562899115,1780563673625473318,937835309,-937425797,-937630553,204756,-937601142,231944
67,1780563673625478768,1780563674563314977,1780563674563315007,1780563673625953249,937836209,-937361758,-937598983,237225,-937601142,231944
68,1780563673625959109,1780563674563797220,1780563674563797250,1780563673626451729,937838111,-937345521,-937591816,246295,-937601142,231944
69,1780563673626457379,1780563674564281383,1780563674564281403,1780563673626937629,937824004,-937343774,-937583889,240115,-937601142,231944
70,1780563673626943279,1780563674564763406,1780563674564763426,1780563673627338471,937820127,-937424955,-937622541,197586,-937601142,231944
71,1780563673627343981,1780563674565145888,1780563674565145918,1780563673627791412,937801907,-937354506,-937578206,223700,-937601142,231944
72,1780563673627797222,1780563674565621451,1780563674565621481,1780563673628276024,937824229,-937345457,-937584843,239386,-937601142,231944
73,1780563673628281474,1780563674566094943,1780563674566094963,1780563673628751824,937813469,-937343139,-937578304,235165,-937601142,231944
74,1780563673628757414,1780563674566587546,1780563674566587576,1780563673629162676,937830132,-937424900,-937627516,202616,-937601142,231944
75,1780563673629168576,1780563674566988638,1780563674566988668,1780563673629626147,937820062,-937362521,-937591291,228770,-937601142,231944
76,1780563673629631697,1780563674567478181,1780563674567478211,1780563673630129097,937846484,-937349114,-937597799,248685,-937601142,231944
77,1780563673630135167,1780563674567982595,1780563674567982615,1780563673630641907,937847428,-937340708,-937594068,253360,-937601142,231944
78,1780563673630647517,1780563674568488057,1780563674568488087,1780563673631064179,937840540,-937423908,-937632224,208316,-937601142,231944
79,1780563673631069929,1780563674568902350,1780563674568902380,1780563673631544080,937832421,-937358300,-937595360,237060,-937601142,231944
80,1780563673631549830,1780563674569388122,1780563674569388152,1780563673632042100,937838292,-937346052,-937592172,246120,-937601142,231944
81,1780563673632047790,1780563674569876875,1780563674569876905,1780563673632529970,937829085,-937346935,-937588010,241075,-937601142,231944
82,1780563673632535460,1780563674570366518,1780563674570366548,1780563673632947492,937831058,-937419056,-937625057,206001,-937601142,231944
83,1780563673632953162,1780563674570788950,1780563674570788970,1780563673633430052,937835788,-937358918,-937597353,238435,-937601142,231944
84,1780563673633435672,1780563674571264013,1780563674571264043,1780563673633918773,937828341,-937345270,-937586805,241535,-937601142,231944
85,1780563673633924793,1780563674571758776,1780563674571758806,1780563673634418304,937833983,-937340502,-937587242,246740,-937601142,231944
86,1780563673634437543,1780563674572263559,1780563674572263589,1780563673634840005,937826016,-937423584,-937624800,201216,-937601142,231944
87,1780563673634846745,1780563674572683831,1780563674572683861,1780563673635318896,937837086,-937364965,-937601025,236060,-937601142,231944
88,1780563673635324656,1780563674573145203,1780563674573145223,1780563673635803776,937820547,-937341447,-937580997,239550,-937601142,231944
89,1780563673635810116,1780563674573647456,1780563674573647486,1780563673636305706,937837340,-937341780,-937589560,247780,-937601142,231944
90,1780563673636311426,1780563674574133789,1780563674574133819,1780563673636708638,937822363,-937425181,-937623772,198591,-937601142,231944
91,1780563673636714158,1780563674574552061,1780563674574552091,1780563673637190360,937837903,-937361731,-937599817,238086,-937601142,231944
92,1780563673637196510,1780563674575035805,1780563674575035825,1780563673637686590,937839295,-937349235,-937594265,245030,-937601142,231944
93,1780563673637692220,1780563674575528037,1780563674575528057,1780563673638185200,937835817,-937342857,-937589337,246480,-937601142,231944
94,1780563673638192370,1780563674576023650,1780563674576023670,1780563673638598532,937831280,-937425138,-937628209,203071,-937601142,231944
95,1780563673638605532,1780563674576436152,1780563674576436182,1780563673639078932,937830620,-937357250,-937593935,236685,-937601142,231944
96,1780563673639085402,1780563674576921915,1780563674576921995,1780563673639572823,937836513,-937349172,-937592842,243670,-937601142,231944
97,1780563673639578333,1780563674577413508,1780563674577413588,1780563673640068104,937835175,-937345484,-937590329,244845,-937601142,231944
98,1780563673640074194,1780563674577908210,1780563674577908300,1780563673640475556,937834016,-937432744,-937633380,200636,-937601142,231944
99,1780563673640480906,1780563674578315463,1780563674578315543,1780563673640949846,937834557,-937365697,-937600127,234430,-937601142,231944
100,1780563673640955686,1780563674578789936,1780563674578790016,1780563673641439957,937834250,-937350059,-937592154,242095,-937601142,231944
101,1780563673641445327,1780563674579275199,1780563674579275229,1780563673641927047,937829872,-937348182,-937589027,240845,-937601142,231944
102,1780563673641933027,1780563674579767952,1780563674579768032,1780563673642338349,937834925,-937429683,-937632304,202621,-937601142,231944
103,1780563673642343699,1780563674580135374,1780563674580135404,1780563673642769300,937791675,-937366104,-937578889,212785,-937601142,231944
104,1780563673642775570,1780563674580602556,1780563674580602576,1780563673643249052,937826986,-937353524,-937590255,236731,-937601142,231944
105,1780563673643255502,1780563674581090279,1780563674581090359,1780563673643742202,937834777,-937348157,-937591467,243310,-937601142,231944
106,1780563673643747562,1780563674581581102,1780563674581581182,1780563673644148324,937833540,-937432858,-937633199,200341,-937601142,231944
107,1780563673644154174,1780563674581991035,1780563674581991065,1780563673644622005,937836861,-937369060,-937602960,233900,-937601142,231944
108,1780563673644627404,1780563674582455197,1780563674582455227,1780563673645104635,937827793,-937350592,-937589192,238600,-937601142,231944
