sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780310610440459242,1780310610440851587,1780310610440852236,1780310610441408106,392345,555870,81762,474107,-21733,390501
2,1780310610441442934,1780310610441718571,1780310610441719390,1780310610442214901,275637,495511,109937,385574,-21733,390501
3,1780310610442240316,1780310610442601801,1780310610442602158,1780310610443111509,361485,509351,73933,435418,-21733,390501
4,1780310610443137541,1780310610443516949,1780310610443517339,1780310610443950535,379408,433196,26894,406302,-21733,390501
5,1780310610443976586,1780310610444335326,1780310610444335711,1780310610444805337,358740,469626,55443,414183,-21733,390501
6,1780310610444883752,1780310610445387547,1780310610445387852,1780310610445885320,503795,497468,-3164,500631,-21733,390501
7,1780310610445910678,1780310610446289720,1780310610446290104,1780310610446928958,379042,638854,129906,508948,-21733,390501
8,1780310610446962422,1780310610448305519,1780310610448306331,1780310610448665626,1343097,359295,-491901,851196,-21733,390501
9,1780310610448700294,1780310610449246900,1780310610449247293,1780310610449738823,546606,491530,-27538,519068,-21733,390501
10,1780310610449771716,1780310610450299942,1780310610450300833,1780310610450745534,528226,444701,-41763,486463,-21733,390501
11,1780310610450780524,1780310610451457812,1780310610451459059,1780310610452082213,677288,623154,-27067,650221,-21733,390501
12,1780310610452118618,1780310610452976238,1780310610452977207,1780310610453788720,857620,811513,-23054,834566,-21733,390501
13,1780310610453822914,1780310610454693838,1780310610454696038,1780310610455359607,870924,663569,-103678,767246,-21733,390501
14,1780310610455394398,1780310610456257888,1780310610456258819,1780310610456613302,863490,354483,-254504,608986,-21733,390501
15,1780310610456647875,1780310610457480342,1780310610457481223,1780310610458025873,832467,544650,-143909,688558,-21733,390501
16,1780310610458062161,1780310610458636242,1780310610458636991,1780310610459165307,574081,528316,-22883,551198,-21733,390501
17,1780310610459197701,1780310610460000978,1780310610460001858,1780310610460579804,803277,577946,-112666,690611,-21733,390501
18,1780310610460614689,1780310610461439499,1780310610461441473,1780310610462051053,824810,609580,-107615,717195,-21733,390501
19,1780310610462086043,1780310610463309924,1780310610463310516,1780310610463757207,1223881,446691,-388595,835286,-21733,390501
20,1780310610463792446,1780310610464415980,1780310610464416571,1780310610464892934,623534,476363,-73586,549948,-21733,390501
21,1780310610464925623,1780310610465646392,1780310610465647262,1780310610474290612,720769,8643350,3961290,4682059,-21733,390501
22,1780310610474318216,1780310610474969691,1780310610474970394,1780310610475538975,651475,568581,-41447,610028,-21733,390501
23,1780310610475562829,1780310610476181723,1780310610476182439,1780310610476728893,618894,546454,-36220,582674,-21733,390501
24,1780310610476752915,1780310610477326378,1780310610477327230,1780310610477846047,573463,518817,-27323,546140,-21733,390501
25,1780310610477973002,1780310610478354201,1780310610478354565,1780310610478991380,381199,636815,127808,509007,-21733,390501
26,1780310610479018045,1780310610479867558,1780310610479868448,1780310610480533284,849513,664836,-92339,757174,-21733,390501
27,1780310610480561785,1780310610481467723,1780310610481468480,1780310610482211118,905938,742638,-81650,824288,-21733,390501
28,1780310610482241288,1780310610483006188,1780310610483007064,1780310610483795511,764900,788447,11773,776673,-21733,390501
29,1780310610483825432,1780310610484708032,1780310610484709105,1780310610485372960,882600,663855,-109373,773227,-21733,390501
30,1780310610485411810,1780310610486293846,1780310610486294719,1780310610487005602,882036,710883,-85577,796459,-21733,390501
31,1780310610487037611,1780310610487973884,1780310610487974815,1780310610488453539,936273,478724,-228775,707498,-21733,390501
32,1780310610488482819,1780310610489161851,1780310610489162729,1780310610489986081,679032,823352,72160,751192,-21733,390501
33,1780310610490016034,1780310610490923876,1780310610490924766,1780310610491800415,907842,875649,-16097,891745,-21733,390501
34,1780310610491830311,1780310610492722260,1780310610492723399,1780310610493570297,891949,846898,-22526,869423,-21733,390501
35,1780310610493601001,1780310610494572029,1780310610494572931,1780310610495273510,971028,700579,-135225,835803,-21733,390501
36,1780310610495303953,1780310610496248036,1780310610496248984,1780310610497140882,944083,891898,-26093,917990,-21733,390501
37,1780310610497170869,1780310610498068820,1780310610498069654,1780310610498871176,897951,801522,-48215,849736,-21733,390501
38,1780310610498900073,1780310610499628427,1780310610499629076,1780310610500456890,728354,827814,49730,778084,-21733,390501
39,1780310610500484979,1780310610501319351,1780310610501320226,1780310610502026676,834372,706450,-63961,770411,-21733,390501
40,1780310610502056749,1780310610502953692,1780310610502954566,1780310610503676524,896943,721958,-87493,809450,-21733,390501
41,1780310610503706649,1780310610504529364,1780310610504530628,1780310610505339457,822715,808829,-6943,815772,-21733,390501
42,1780310610505372304,1780310610506205052,1780310610506205929,1780310610506901501,832748,695572,-68588,764160,-21733,390501
43,1780310610506929893,1780310610507799544,1780310610507800365,1780310610508519811,869651,719446,-75103,794548,-21733,390501
44,1780310610508558326,1780310610509383594,1780310610509384503,1780310610510290345,825268,905842,40287,865555,-21733,390501
45,1780310610510318696,1780310610511149728,1780310610511150656,1780310610511497248,831032,346592,-242220,588812,-21733,390501
46,1780310610511521149,1780310610512000945,1780310610512001623,1780310610512333108,479796,331485,-74156,405640,-21733,390501
47,1780310610512378225,1780310610512878845,1780310610512879491,1780310610513200243,500620,320752,-89934,410686,-21733,390501
48,1780310610513227667,1780310610513709669,1780310610513710258,1780310610514053785,482002,343527,-69238,412764,-21733,390501
49,1780310610514079222,1780310610514496578,1780310610514497167,1780310610514908763,417356,411596,-2880,414476,-21733,390501
50,1780310610514934984,1780310610515296372,1780310610515297983,1780310610515698376,361388,400393,19502,380890,-21733,390501
51,1780310610515723139,1780310610516214052,1780310610516214700,1780310610516477309,490913,262609,-114152,376761,-21733,390501
52,1780310610516501076,1780310610516911784,1780310610516912336,1780310610517172486,410708,260150,-75279,335429,-21733,390501
53,1780310610517195916,1780310610517681250,1780310610517681932,1780310610517984427,485334,302495,-91420,393914,-21733,390501
54,1780310610518004264,1780310610518376468,1780310610518376766,1780310610518636890,372204,260124,-56040,316164,-21733,390501
55,1780310610518655815,1780310610519117902,1780310610519118519,1780310610519625231,462087,506712,22312,484399,-21733,390501
56,1780310610519646046,1780310610519985614,1780310610519986008,1780310610520315999,339568,329991,-4789,334779,-21733,390501
57,1780310610520335921,1780310610520668692,1780310610520669108,1780310610520995030,332771,325922,-3425,329346,-21733,390501
58,1780310610521015186,1780310610521351219,1780310610521351642,1780310610521676342,336033,324700,-5667,330366,-21733,390501
59,1780310610521695201,1780310610522002324,1780310610522002717,1780310610522405326,307123,402609,47743,354866,-21733,390501
60,1780310610522423336,1780310610522980156,1780310610522980773,1780310610523283886,556820,303113,-126854,429966,-21733,390501
61,1780310610523304566,1780310610523819167,1780310610523819539,1780310610524203820,514601,384281,-65160,449441,-21733,390501
62,1780310610524220681,1780310610524590059,1780310610524590416,1780310610524723619,369378,133203,-118088,251290,-21733,390501
63,1780310610524796070,1780310610525172093,1780310610525172427,1780310610525806147,376023,633720,128848,504871,-21733,390501
64,1780310610525823775,1780310610526889767,1780310610526890363,1780310610527104412,1065992,214049,-425972,640020,-21733,390501
65,1780310610527118354,1780310610527507850,1780310610527508390,1780310610527814938,389496,306548,-41474,348022,-21733,390501
66,1780310610527830252,1780310610528404115,1780310610528404482,1780310610528558954,573863,154472,-209696,364167,-21733,390501
67,1780310610528609245,1780310610529474819,1780310610529475331,1780310610529678395,865574,203064,-331255,534319,-21733,390501
68,1780310610529691994,1780310610530022365,1780310610530022849,1780310610530220370,330371,197521,-66425,263946,-21733,390501
69,1780310610530233670,1780310610530626468,1780310610530626962,1780310610531105288,392798,478326,42764,435562,-21733,390501
70,1780310610531153595,1780310610531434709,1780310610531435102,1780310610531763987,281114,328885,23885,304999,-21733,390501
71,1780310610531780673,1780310610532007734,1780310610532007980,1780310610532322492,227061,314512,43725,270786,-21733,390501
72,1780310610532339207,1780310610532653964,1780310610532654335,1780310610532950464,314757,296129,-9314,305443,-21733,390501
73,1780310610532966988,1780310610533244816,1780310610533245188,1780310610533527834,277828,282646,2409,280237,-21733,390501
74,1780310610533544255,1780310610534042552,1780310610534042908,1780310610534246988,498297,204080,-147109,351188,-21733,390501
75,1780310610534263473,1780310610534636574,1780310610534637092,1780310610534955551,373101,318459,-27321,345780,-21733,390501
76,1780310610534972509,1780310610535241145,1780310610535241516,1780310610535542315,268636,300799,16081,284717,-21733,390501
77,1780310610535558980,1780310610535830070,1780310610535830441,1780310610536128668,271090,298227,13568,284658,-21733,390501
78,1780310610536145206,1780310610536427881,1780310610536428285,1780310610536735932,282675,307647,12486,295161,-21733,390501
79,1780310610536752343,1780310610537025569,1780310610537025949,1780310610537308793,273226,282844,4809,278035,-21733,390501
80,1780310610537325238,1780310610537614773,1780310610537615280,1780310610537771136,289535,155856,-66840,222695,-21733,390501
81,1780310610537784363,1780310610538018071,1780310610538018557,1780310610538519149,233708,500592,133442,367150,-21733,390501
82,1780310610538538877,1780310610538813300,1780310610538813660,1780310610539101927,274423,288267,6922,281345,-21733,390501
83,1780310610539118521,1780310610539387274,1780310610539387698,1780310610539696544,268753,308846,20046,288799,-21733,390501
84,1780310610539713248,1780310610540013262,1780310610540013673,1780310610540198807,300014,185134,-57440,242574,-21733,390501
85,1780310610540228242,1780310610540490729,1780310610540491082,1780310610540851576,262487,360494,49003,311490,-21733,390501
86,1780310610540871954,1780310610541097910,1780310610541098231,1780310610541384446,225956,286215,30129,256085,-21733,390501
87,1780310610541400940,1780310610541680360,1780310610541680722,1780310610541973235,279420,292513,6546,285966,-21733,390501
