count_idx,delay_ns,clock_offset_ns,clock_sync_rtt_ns
720,-41413991,2144857345,10994807
721,-41416196,2144857345,10994807
722,-41418618,2144857345,10994807
723,-41420820,2144857345,10994807
724,-41424428,2144857345,10994807
725,-41426552,2144857345,10994807
726,-41428657,2144857345,10994807
727,-41430679,2144857345,10994807
728,-41432935,2144857345,10994807
729,-41435996,2144857345,10994807
730,-41438282,2144857345,10994807
731,-41438053,2144857345,10994807
732,-41440248,2144857345,10994807
733,-41443267,2144857345,10994807
734,-41445479,2144857345,10994807
735,-41447201,2144857345,10994807
736,-41448962,2144857345,10994807
737,-41450870,2144857345,10994807
738,-41452690,2144857345,10994807
739,-41455195,2144857345,10994807
740,-41458748,2144857345,10994807
741,-41475091,2144857345,10994807
742,-41476727,2144857345,10994807
743,-41478947,2144857345,10994807
744,-41480957,2144857345,10994807
745,-41482897,2144857345,10994807
746,-41485598,2144857345,10994807
747,-41487927,2144857345,10994807
748,-41493304,2144857345,10994807
749,-41499113,2144857345,10994807
750,-41758605,2144857345,10994807
751,-41788732,2144857345,10994807
752,-41788801,2144857345,10994807
753,-41789873,2144857345,10994807
754,-41791460,2144857345,10994807
755,-41792754,2144857345,10994807
756,-41793630,2144857345,10994807
757,-41795189,2144857345,10994807
758,-41799375,2144857345,10994807
759,-41800792,2144857345,10994807
760,-41801964,2144857345,10994807
761,-41807056,2144857345,10994807
762,-41808625,2144857345,10994807
763,-41807717,2144857345,10994807
764,-41810507,2144857345,10994807
765,-41811758,2144857345,10994807
766,-41812919,2144857345,10994807
767,-41814049,2144857345,10994807
768,-41817253,2144857345,10994807
769,-41818740,2144857345,10994807
770,-41820008,2144857345,10994807
771,-41666099,2144857345,10994807
772,-41666984,2144857345,10994807
773,-41669330,2144857345,10994807
774,-41668475,2144857345,10994807
775,-41669999,2144857345,10994807
776,-41892739,2144857345,10994807
777,-41915351,2144857345,10994807
778,-41916634,2144857345,10994807
779,-41921622,2144857345,10994807
780,-41922359,2144857345,10994807
781,-41925657,2144857345,10994807
782,-41926577,2144857345,10994807
783,-41927851,2144857345,10994807
784,-41926987,2144857345,10994807
785,-41927910,2144857345,10994807
786,-41931724,2144857345,10994807
787,-41934573,2144857345,10994807
788,-41941479,2144857345,10994807
789,-41944005,2144857345,10994807
790,-41945612,2144857345,10994807
791,-41950246,2144857345,10994807
792,-41974889,2144857345,10994807
793,-41988440,2144857345,10994807
794,-41991469,2144857345,10994807
795,-41990791,2144857345,10994807
796,-41991416,2144857345,10994807
797,-41992216,2144857345,10994807
798,-41993796,2144857345,10994807
799,-41994743,2144857345,10994807
800,-41998009,2144857345,10994807
801,-41999289,2144857345,10994807
802,-42016205,2144857345,10994807
803,-42020235,2144857345,10994807
804,-42022376,2144857345,10994807
805,-42023114,2144857345,10994807
806,-42025593,2144857345,10994807
807,-42027919,2144857345,10994807
808,-42029503,2144857345,10994807
809,-42032266,2144857345,10994807
810,-42034744,2144857345,10994807
811,-42050188,2144857345,10994807
812,-42064892,2144857345,10994807
813,-42066604,2144857345,10994807
814,-42069224,2144857345,10994807
815,-42069788,2144857345,10994807
816,-42068820,2144857345,10994807
817,-42069767,2144857345,10994807
818,-42071106,2144857345,10994807
819,-42072620,2144857345,10994807
820,-42075186,2144857345,10994807
821,-42076297,2144857345,10994807
822,-42078372,2144857345,10994807
823,-42079598,2144857345,10994807
824,-42082415,2144857345,10994807
825,-42085479,2144857345,10994807
826,-42087739,2144857345,10994807
827,-42087452,2144857345,10994807
828,-42089949,2144857345,10994807
829,-42104477,2144857345,10994807
830,-42118265,2144857345,10994807
831,-42120962,2144857345,10994807
832,-42122082,2144857345,10994807
833,-42152558,2144857345,10994807
834,-42166839,2144857345,10994807
835,-42169047,2144857345,10994807
836,-42163450,2144857345,10994807
837,-42164702,2144857345,10994807
838,-42165384,2144857345,10994807
839,-42178743,2144857345,10994807
840,-42187019,2144857345,10994807
841,-42190518,2144857345,10994807
842,-42194986,2144857345,10994807
843,-42197099,2144857345,10994807
844,-42198108,2144857345,10994807
845,-42200694,2144857345,10994807
846,-42201915,2144857345,10994807
847,-42203275,2144857345,10994807
848,-42204772,2144857345,10994807
849,-42226844,2144857345,10994807
850,-42230498,2144857345,10994807
851,-42233438,2144857345,10994807
852,-42234404,2144857345,10994807
853,-42235369,2144857345,10994807
854,-42237779,2144857345,10994807
855,-42241597,2144857345,10994807
856,-42263724,2144857345,10994807
857,-42268298,2144857345,10994807
858,-42270485,2144857345,10994807
859,-42267655,2144857345,10994807
860,-42269444,2144857345,10994807
861,-42271523,2144857345,10994807
862,-42273510,2144857345,10994807
863,-42285934,2144857345,10994807
864,-42302539,2144857345,10994807
865,-42304051,2144857345,10994807
866,-42304662,2144857345,10994807
867,-42306435,2144857345,10994807
868,-42307259,2144857345,10994807
869,-42308993,2144857345,10994807
870,-42317707,2144857345,10994807
871,-42329818,2144857345,10994807
872,-42332185,2144857345,10994807
873,-42333146,2144857345,10994807
874,-42333233,2144857345,10994807
875,-42335408,2144857345,10994807
876,-42336195,2144857345,10994807
877,-42338786,2144857345,10994807
878,-42349397,2144857345,10994807
879,-42370504,2144857345,10994807
880,-42371288,2144857345,10994807
881,-42372932,2144857345,10994807
882,-42384323,2144857345,10994807
883,-42396067,2144857345,10994807
884,-42399099,2144857345,10994807
885,-42400219,2144857345,10994807
886,-42401457,2144857345,10994807
887,-42402364,2144857345,10994807
888,-42402819,2144857345,10994807
889,-42407266,2144857345,10994807
890,-42408894,2144857345,10994807
891,-42408112,2144857345,10994807
892,-42408592,2144857345,10994807
893,-42409334,2144857345,10994807
894,-42410715,2144857345,10994807
895,-42411677,2144857345,10994807
896,-42412842,2144857345,10994807
897,-42413368,2144857345,10994807
898,-42413947,2144857345,10994807
899,-42415195,2144857345,10994807
900,-42417186,2144857345,10994807
901,-42417728,2144857345,10994807
902,-42416673,2144857345,10994807
903,-42418275,2144857345,10994807
904,-42419171,2144857345,10994807
905,-42420269,2144857345,10994807
906,-42421465,2144857345,10994807
907,-42422779,2144857345,10994807
908,-42423815,2144857345,10994807
909,-42424814,2144857345,10994807
910,-42426092,2144857345,10994807
911,-42427569,2144857345,10994807
912,-42426363,2144857345,10994807
