count_idx,delay_ns
51,272693
52,280045
53,283295
54,289369
55,292432
56,296827
57,300113
58,303689
59,306392
60,309541
61,311660
62,314227
63,317633
64,320062
65,323257
66,327986
67,330740
68,332951
69,335516
70,338283
71,340685
72,343005
73,345197
74,327263
75,324636
76,322700
77,323095
78,323790
79,324694
80,324880
81,325499
82,322244
83,324057
84,322269
85,323189
86,323414
87,321809
88,321481
89,321941
90,298725
91,297004
92,297501
93,298544
94,300112
95,300279
96,290675
97,289754
98,291353
99,293287
100,294895
101,296793
102,296444
103,298395
104,299119
105,300181
106,302261
107,303479
108,304059
109,364539
110,416695
111,425107
112,420952
113,420329
114,420220
115,419724
116,418948
117,418204
118,417352
119,416395
120,415641
121,414797
122,414778
123,414055
124,413520
125,412750
126,412456
127,411885
128,409826
129,408875
130,410081
131,410534
132,410964
133,411460
134,411929
135,403955
136,403238
137,402582
138,402659
139,402117
140,401577
141,400410
142,399553
143,398323
144,397397
145,395821
146,395850
147,394697
148,393823
149,393158
150,392431
151,391894
152,391078
153,390254
154,390031
155,390335
156,390731
157,384587
158,383980
159,383201
160,382661
161,381525
162,381155
163,380364
164,379538
165,379191
166,379416
167,378843
168,377942
169,376957
170,377019
171,374295
172,373521
173,372723
174,371725
175,371028
176,370203
177,369540
178,369873
179,368867
180,368106
181,367136
182,366767
183,365529
184,364483
185,363659
186,363373
187,362412
188,361865
189,361367
190,360453
191,359551
192,358767
193,357627
194,357712
195,356668
196,355622
197,354970
198,353554
199,352713
200,352070
201,351608
202,351633
203,350759
204,349790
205,349102
206,348271
207,325206
208,313305
209,309520
210,307990
211,304936
212,303041
213,301842
214,299115
215,296800
216,293284
217,289422
218,288058
219,285788
220,273451
221,268199
222,265475
223,263060
224,261258
225,259076
226,256853
227,254607
228,252278
229,239000
230,234586
231,231824
232,230070
233,228653
234,228131
235,226639
236,224222
237,222129
238,220638
239,218783
240,217517
241,216003
242,214776
243,212691
244,212283
245,210521
246,208226
247,206665
248,206514
249,204375
250,198976
251,197538
252,196835
253,196024
254,195129
255,194225
256,193368
257,192366
258,192469
259,191686
260,183952
261,181918
262,180421
263,178433
264,176408
265,174444
266,173116
267,170597
268,168871
269,166975
270,164621
271,162777
272,156805
273,155175
274,153961
275,151910
276,146655
277,143278
278,140972
279,138780
280,125459
281,120525
282,119675
283,117388
284,115554
285,113282
286,109620
287,82585
288,77091
289,73111
290,76373
291,60814
292,54956
293,51270
294,48750
295,44292
296,41843
297,39591
298,38338
299,35756
300,33370
301,20096
302,15943
303,12879
304,10810
305,8959
306,8220
307,6864
308,6119
309,6166
310,14537
311,9091
312,7585
313,7049
314,6542
315,4331
316,10769
317,7652
318,5027
319,11259
320,23287
321,21085
322,21725
323,21710
324,11424
325,9060
326,7260
327,12075
328,10188
329,5659
330,5620
331,7757
332,62800
333,43148
334,46728
335,49469
336,52024
337,54266
338,69068
339,72240
340,72380
341,74986
342,89639
343,93597
344,96328
345,99345
346,101564
347,104813
348,107822
349,103559
350,105747
351,97992
352,100233
353,112658
354,116056
355,118574
356,121956
357,126022
358,129701
359,132999
360,135781
361,138951
362,138886
363,142308
364,145855
365,149027
366,152522
367,155427
368,158283
369,161033
370,177103
371,182078
372,203917
373,207264
374,211093
375,214224
376,216597
377,219420
378,232661
379,236665
380,239860
381,243175
382,246602
383,249627
384,252495
385,248003
386,247459
387,249205
388,250984
389,277031
390,284948
391,298001
392,301638
393,304413
394,306225
395,308218
396,310701
397,344368
398,350995
399,355050
400,358322
401,361351
402,401172
403,407930
404,412109
405,434390
406,478904
407,500631
408,500469
409,498966
410,498600
411,498050
412,497628
413,497051
414,488686
415,488409
416,488242
417,487519
418,487109
419,486727
420,486328
421,487273
422,495772
423,495463
424,495243
425,494926
426,494500
427,493802
428,493692
429,493489
430,493480
431,493341
432,492404
433,492007
434,491311
435,490863
436,489902
437,489658
438,489272
439,488892
440,488399
441,481353
442,481142
443,480684
444,479498
445,479474
446,478868
447,477679
448,476675
449,476345
450,475363
451,475131
452,474648
453,475006
454,474516
455,473951
456,473005
457,471950
458,471413
459,470887
460,443042
461,440546
462,439703
463,433597
464,430566
465,429112
466,427512
467,422455
468,420461
469,419117
470,418019
471,416443
472,415413
473,414098
474,412715
475,411117
476,389998
477,385697
478,383291
479,381412
480,380642
481,379087
482,377675
483,376190
484,374974
485,373631
486,371748
487,370387
488,368485
489,367546
490,367355
491,367060
492,365528
493,364808
494,364490
495,363841
496,363084
497,362728
498,362208
499,360020
500,359601
501,359025
502,358497
503,358047
504,357240
505,356715
506,355989
507,354889
508,354306
509,353452
510,352990
511,352551
512,352561
513,351831
514,351137
515,350356
516,348672
517,347905
518,347331
519,346532
520,346012
521,345352
522,344660
523,343734
524,343269
525,342621
526,337481
527,336452
528,335680
529,335247
530,334607
531,334107
532,333692
533,320455
534,314640
535,312618
536,310280
537,308631
538,306757
539,305208
540,303466
541,301618
542,287025
543,285456
544,283244
545,281211
546,279396
547,276865
548,285335
549,283490
550,281783
551,279766
552,277897
553,276109
554,274519
555,272940
556,271304
557,270540
558,268773
559,267395
560,260995
561,259034
562,256828
563,254669
564,252519
565,250670
566,250087
567,248632
568,247048
569,245183
570,243528
571,241879
572,240221
573,238513
574,237067
575,236448
576,234739
577,233189
578,231492
579,229783
580,228035
581,226631
582,224566
583,224542
584,223058
585,221543
586,217318
587,215842
588,214736
589,205270
590,203715
591,201302
592,200321
593,198142
594,195743
595,197947
596,195688
597,193793
598,191220
599,189167
600,187142
601,186891
602,185153
603,183949
604,182247
605,180905
606,177008
607,175104
608,173472
609,171210
610,170745
611,168425
612,164259
613,159285
614,157063
615,154900
616,152729
617,150597
618,148263
619,147125
620,144384
621,142113
622,139715
623,137186
624,134561
625,131799
626,129601
627,128503
628,126611
629,124223
630,122289
631,120574
632,118870
633,117577
634,115699
635,114078
636,113108
637,110957
638,106274
639,99778
640,96760
641,94169
642,90483
643,84598
644,81856
645,80534
646,77990
647,73183
648,69800
649,67143
650,60988
651,58310
652,54755
653,51782
654,50118
655,47792
656,43421
657,40810
658,38200
659,33993
660,31020
661,28119
662,23727
663,18541
664,15762
665,13617
666,11936
667,9892
668,7944
669,7426
670,6577
671,4107
672,21344
673,22525
674,22869
675,12270
676,10438
677,9070
678,7677
679,7017
680,7977
681,5870
682,8867
683,7800
684,4741
685,7385
686,6508
687,22012
688,21917
689,13204
690,10466
691,20296
692,19283
693,18042
694,16379
695,15262
696,13964
697,12355
698,11055
699,9323
700,8983
701,7320
702,9807
703,8396
704,8720
705,7633
706,7910
707,7500
708,6841
709,8459
710,7082
711,6314
712,5166
713,5359
714,9466
715,7128
716,5906
717,4179
718,4422
719,8946
720,7227
721,6203
722,5131
723,8035
724,7403
725,6354
726,6546
727,4991
728,4019
729,5167
730,4183
731,11728
732,7787
733,6426
734,7838
735,7779
