count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,39030,3024,1513
52,78179,5011,39759
53,228305,45706,147837
54,95145,170652,5044
55,88947,8996,1893
56,89144,7052,1609
57,90905,5428,2673
58,88991,6423,1550
59,86565,3492,1465
60,84522,3611,1491
61,119574,3357,38214
62,333692,44823,211046
63,103097,232081,7900
64,95795,11843,1919
65,93141,4188,1583
66,91270,4538,1692
67,88493,3454,1522
68,86748,3868,1474
69,84459,3254,1491
70,133974,3192,52468
71,348202,57951,212774
72,90395,224862,4977
73,82632,8449,1861
74,80147,4925,1579
75,77391,3558,1686
76,74546,3494,1537
77,72307,3279,1487
78,70067,3314,1534
79,105806,3331,38782
80,124225,44542,20069
81,145497,23831,145976
82,137598,181872,4905
83,133457,8481,1819
84,131426,3955,1648
85,129111,3501,1625
86,125707,3433,1517
87,123119,3341,1496
88,120552,3239,1446
89,155805,3218,38263
90,332113,44842,173434
91,57190,185506,5154
92,49142,8621,1844
93,46642,4094,1652
94,44147,3525,1741
95,40679,3604,1527
96,37926,3276,1589
97,35341,3425,1483
98,74289,4164,40778
99,245706,46307,168954
100,77920,181064,4970
101,70189,8448,1960
102,67820,4378,1619
103,65477,3510,1637
104,62650,3506,1516
105,60609,3332,1479
106,59558,4167,1510
107,106969,3240,50178
108,317525,55856,210264
109,66929,222248,5020
110,58860,8513,1932
111,53745,4094,1941
112,47465,3823,1778
113,41050,3637,1598
114,36128,4314,1589
115,30521,3416,1527
116,83987,3367,59632
117,171043,67009,86033
118,18387,98992,7876
119,17673,11591,14004
120,9450,17331,4695
121,10695,7726,4407
122,12671,8420,5187
123,11282,8337,4911
124,10845,8125,4297
125,13714,7389,6875
126,11588,9183,3320
127,9551,5172,3529
128,8141,5404,3532
129,15047,5428,12171
130,12790,16029,2121
131,10658,3908,2369
132,9930,4137,3849
133,9006,5716,3614
134,31276,5415,29855
135,50518,35173,48386
136,35449,58131,3802
137,29376,6165,1672
138,24209,4846,1772
139,17891,3600,1687
140,13644,3507,1850
141,13614,3893,4412
142,10182,6184,4007
143,12487,5919,12167
144,8460,15140,3819
145,13373,5699,10622
146,8763,14329,3519
147,37354,5344,34150
148,16500,44549,4191
149,12979,7454,4080
150,10359,6187,3141
151,7707,5062,3483
152,16649,5324,13982
153,12246,17316,2125
154,10531,5023,1949
155,9897,3730,3709
156,8385,5500,3317
157,66979,5062,303114
158,48107,316538,6705
159,44657,11783,3124
160,41778,6813,2709
161,39110,6388,2613
162,36900,7652,2627
163,33230,5609,2458
164,28230,5500,2289
165,34998,5289,14238
166,57647,17323,144220
167,36191,154399,5467
168,36551,10435,3646
169,37852,7858,3235
170,38654,7650,3165
171,39152,6499,2917
172,39272,6101,2912
173,39440,6385,2764
174,50926,6225,13310
175,64819,17337,221873
176,52236,244788,12819
177,46555,17779,2972
178,42855,8073,1948
179,36971,3903,1711
180,31175,3619,1648
181,26349,3413,1571
182,20545,4311,2620
183,47260,5494,36802
184,116711,43336,70147
185,21778,83013,8642
186,14084,12931,2191
187,10888,4289,2159
188,9530,4095,3054
189,8974,4930,4166
190,6118,5991,3424
191,17742,5263,15494
192,14504,19549,2941
193,15698,5902,4878
194,95860,8719,289617
195,34939,304556,6736
196,28857,12021,3523
197,25836,7500,3091
198,23751,6777,2899
199,20481,6468,2814
200,20290,6311,2910
201,23023,6413,5447
202,29560,14626,3616
203,35225,6900,9123
204,54443,12340,210914
205,36903,224103,5839
206,35504,9984,3458
207,37607,6406,5502
208,37401,8770,2557
209,37529,5816,2453
210,37613,6802,2294
211,36462,5258,2112
212,68910,4529,35456
213,90983,43053,20936
214,82610,27854,89865
215,75694,104409,5730
216,73587,10147,2664
217,72403,6342,2404
218,72969,6541,2632
219,71349,5438,1958
220,70596,4827,2276
221,69993,5120,2186
222,115166,5138,47133
223,256184,53895,139323
224,17420,150667,7732
225,15964,12825,7349
226,15441,12565,3027
227,11396,5819,2754
228,11111,5893,2439
229,15478,5459,7662
230,14366,10370,2348
231,13582,5308,2288
232,12448,5000,2631
233,14229,5434,5579
234,65287,9578,149758
235,25446,162264,5537
236,18755,10228,3046
237,21610,6256,9145
238,17436,12398,2681
239,16362,5688,5407
240,14930,8448,5437
241,22741,8600,19757
242,48752,25232,48251
243,32317,59038,4136
244,24749,7313,2019
245,18344,4225,1983
246,17698,3910,6894
247,10752,8835,3499
248,68540,5357,84249
249,34875,94538,4699
250,29366,10048,3290
251,25926,6772,2828
252,23834,6200,2642
253,20991,6090,3024
254,16643,6525,3059
255,16570,6420,6349
256,15866,9802,5395
257,29991,8707,5434
258,30101,33224,3053
259,26913,6721,2764
