count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,44186,18634,12473
52,34262,23636,10926
53,97122,19548,77040
54,196524,94327,147804
55,124684,182097,11276
56,116513,18755,5833
57,109566,10802,3764
58,104981,8259,4070
59,100398,8575,3752
60,88150,8300,4284
61,84105,8307,4090
62,79715,9352,3959
63,76524,10065,4097
64,70399,8227,3952
65,48123,7757,4331
66,41272,9476,4118
67,34493,8067,4616
68,55250,8393,33098
69,53485,39406,6081
70,51072,11891,5521
71,40479,11354,14619
72,37579,21185,6231
73,35860,12781,7811
74,30508,14950,4678
75,27132,8596,9408
76,29002,13287,12390
77,144094,16340,128529
78,121191,158823,12781
79,102755,21997,6749
80,87892,14448,6831
81,75912,13648,6258
82,68856,14008,5448
83,63217,12232,5638
84,56542,11396,5696
85,54128,12616,6972
86,48190,14045,5774
87,42592,11793,5809
88,38057,12071,5834
89,35041,12098,7153
90,52630,14811,26994
91,48814,34265,5433
92,57495,12071,17570
93,40438,24845,6401
94,37749,13149,6185
95,35154,13128,6504
96,38047,13026,12063
97,38891,19464,11140
98,38539,19138,13245
99,40112,20005,12206
100,33753,18696,15822
101,52956,21926,36932
102,42285,48660,10087
103,256751,14186,230902
104,192659,261435,13657
105,175852,23233,6742
106,168308,15377,5681
107,158531,12238,5684
108,145812,12603,5706
109,137792,14167,6497
110,127673,12785,4924
111,114633,11170,4958
112,103697,11451,5361
113,79876,11775,6429
114,137941,14678,74502
115,195377,83696,165131
116,88302,187931,16115
117,195809,22605,132658
118,124383,163559,13638
119,108584,24274,5919
120,128077,13694,33396
121,119694,41251,10557
122,49503,19598,13459
123,107102,17955,88886
124,63610,103975,8568
125,52190,17391,5188
126,40148,9659,4081
127,33655,7913,4479
128,29792,8306,6751
129,26526,10669,8620
130,86195,13906,74202
131,67679,90750,16347
132,28710,25156,12293
133,27429,18646,11166
134,31218,18298,13295
135,29832,17825,9046
136,26064,12937,8331
137,131228,12255,117353
138,119617,148184,27639
139,107913,36633,13594
140,36885,19427,11818
141,29387,19814,10096
142,29928,16978,10267
143,28562,17021,9766
144,31132,16006,12349
145,33420,19890,11109
146,34921,19200,12083
147,37140,18246,13879
148,33820,20229,6786
149,35562,12906,9577
150,31133,15978,11884
151,30221,18537,10752
152,30000,17048,11200
153,31406,17795,11896
154,30889,19373,12552
155,30706,19758,11327
156,29689,18164,11050
157,47337,17517,28291
158,145214,35817,120000
159,63396,137997,8675
160,48539,16489,5082
161,36379,9250,4463
162,44801,11159,18445
163,35395,23024,4488
164,35569,8457,10076
165,30742,14184,7342
166,28175,11411,8633
167,32047,12766,16801
168,24782,20963,11452
169,27031,17798,11587
170,28234,19756,10911
171,28871,16908,12062
172,29321,18679,12812
173,30148,19034,12030
174,30784,18677,10956
175,120493,17842,97015
176,93253,124674,16047
177,44591,25305,13521
178,42427,22551,15256
179,41790,22191,14759
180,38500,22712,6910
181,38470,14870,6894
182,36456,14795,7171
183,36526,14428,7064
184,35375,14204,7044
185,33299,13926,8377
186,45145,16927,17872
187,31281,25799,13044
188,33872,20335,12505
189,36380,20401,12738
190,32775,21268,11650
191,123189,19709,132331
192,59172,150133,9215
