count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,29232,30089,6418
52,381630,11441,356645
53,168525,368695,4698
54,155752,8408,2034
55,148163,4434,1555
56,143420,3575,1592
57,138207,3556,1555
58,134441,3447,1558
59,129987,3435,1605
60,161692,3570,36733
61,330568,42385,166531
62,73488,182800,6640
63,46323,12293,3140
64,34770,7166,2483
65,33598,5675,2495
66,31740,6687,4256
67,26572,7354,2397
68,22005,5388,2582
69,64854,5524,49049
70,289027,54773,227546
71,46903,239943,4964
72,17524,8057,2029
73,15753,4194,5157
74,14706,7649,3817
75,10224,5661,3419
76,16711,5218,12308
77,12840,15288,3821
78,10077,5624,3324
79,59164,5224,51142
80,306332,63634,257806
81,44925,273539,5911
82,37246,10446,2488
83,33132,4801,1815
84,29901,3849,1790
85,26757,3652,1674
86,23321,3511,1811
87,19924,3728,1604
88,25725,3444,10929
89,314379,12843,290007
90,118872,314665,7679
91,111979,12613,2664
92,104128,5980,2353
93,103202,5557,2669
94,107339,7844,4343
95,107151,8895,3370
96,105690,6024,2292
97,118854,5290,16233
98,321857,20357,203496
99,46982,215953,6146
100,39888,11496,3282
101,37987,7034,3019
102,37215,6168,3098
103,36968,6465,2740
104,35270,6169,2764
105,34002,6174,2471
106,32989,6351,2319
107,36158,5473,7412
108,340627,10290,297645
109,123789,318562,4775
110,114474,8650,1958
111,110268,4100,1559
112,107182,3461,1725
113,103382,3544,1530
114,101176,4431,1574
115,97976,3362,1493
116,105867,3265,12479
117,260377,14330,156212
118,61485,170248,6115
119,49619,11250,3076
120,44594,6981,2600
121,34575,6164,2607
122,29778,7173,2590
123,24681,6255,2659
124,32535,6215,15949
125,29942,19271,5491
126,287499,8616,261061
127,61918,286436,6148
128,52705,9766,2018
129,48247,4032,1658
130,45807,4246,2089
131,41862,3893,1580
132,38855,3491,1491
133,36061,3318,1528
134,57753,3297,26033
135,297072,27828,241225
136,47965,254895,5926
137,37325,10933,2910
138,34328,7925,2661
139,30082,6325,2627
140,25218,6115,2660
141,34118,6122,16649
142,28521,20438,2452
143,26125,5590,5506
144,288318,8793,266817
145,54618,279278,5578
146,46528,9886,2125
147,42810,4159,1925
148,39408,3711,1687
149,29406,3562,1839
150,25601,3669,1563
151,22333,3391,1555
152,30868,3318,13743
153,338068,15748,309126
154,119151,321705,4702
155,109650,8231,1971
156,105690,4251,1635
157,103147,3630,1817
158,99529,3598,1668
159,91859,3445,1614
160,84799,3411,1614
161,90115,3466,13633
162,150071,16527,64112
163,39279,75601,5063
164,28893,8668,2095
165,22651,4177,1744
166,31924,3562,17809
167,29220,20416,5126
168,56477,7032,50695
169,36454,59533,4990
170,157986,8854,149334
171,131612,161285,4735
172,122567,8362,2579
173,120670,5822,2879
174,118465,5893,2192
175,116553,5411,2357
176,114901,5263,2213
177,121194,5035,15575
178,301280,19795,178884
179,94927,194262,8639
180,89707,15494,2986
