count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,43789,19718,46440
2,4218,3738,5002
3,2929,3077,3563
4,2757,3013,3304
5,3150,2942,3654
6,7512,3829,8048
7,16253,16472,18080
8,15992,18265,17781
9,15785,4082,17573
10,3897,3640,4520
11,17671,9032,19822
12,3644,21158,5335
13,6022,5723,7553
14,5573,22609,6731
15,16999,16356,18843
16,3817,3379,4899
17,4397,2733,4940
18,2300,2110,2877
19,3113,2431,3645
20,2482,2248,2996
21,5878,7802,6753
22,18262,19985,20383
23,3695,6285,5093
24,19054,17076,20928
25,3998,3373,5490
26,19283,5551,21430
27,20363,15073,22432
28,14391,2927,16159
29,2867,14650,3525
30,16218,18254,18351
31,4058,4375,5676
32,3913,19432,4915
33,15370,19292,17505
34,17973,5353,19826
35,2845,2754,3497
36,2403,4664,2967
37,2448,2284,2941
38,3662,18751,4435
39,19793,19445,22073
40,3854,4559,5386
41,3709,3212,4754
42,3220,3572,4160
43,3360,5846,4254
44,5766,18308,6594
45,16467,4252,18718
46,3427,3969,4729
47,3480,20488,4589
48,17732,18480,19995
49,4077,3935,5560
50,3445,3463,4321
51,3124,3386,4163
52,3649,5922,4481
53,4106,6617,5037
54,18950,18952,21220
55,4234,3950,5720
56,5745,4023,7280
57,3236,3156,4079
58,3623,3592,4530
59,3900,3859,4904
60,3788,3670,4685
61,18296,14715,20153
62,3498,2821,4701
63,2164,2244,2840
64,1834,1792,2328
65,2552,2283,3039
66,2006,2480,2529
67,2126,2410,2605
68,2384,2473,2871
69,2163,2406,2676
70,2125,2201,2629
71,2278,1261,2756
72,812,738,1291
73,768,664,1218
74,612,746,1061
75,671,648,1202
76,653,8638,1116
77,2647,2390,3180
78,2010,2341,2485
79,2085,2611,2548
80,2268,2193,2771
81,3903,3862,4662
82,3196,3287,3891
83,3315,3612,4291
84,3454,3254,4320
85,3338,3587,4203
86,6259,20877,8108
87,18657,4469,20712
88,5905,3920,6921
89,3589,18906,4555
90,20562,17565,22813
91,5976,3091,7676
92,2212,2251,3036
93,1834,1861,2456
94,2310,3731,3103
95,3393,3262,4053
96,3528,3540,4379
97,3210,3585,3978
98,4072,3416,4901
99,7038,49169,7799
100,21594,19922,23988
101,4012,3659,5424
102,3046,3614,4057
103,3226,3662,4108
104,4046,3615,5078
105,3786,3852,4699
106,5891,3179,7312
107,2976,3280,3821
108,3523,3906,4417
109,4168,3664,4996
110,4712,3638,5583
111,5820,4000,7292
112,3840,20430,4790
113,16567,19244,18810
114,3992,3958,5422
115,6936,3749,8510
116,3346,3157,4200
117,4879,3884,5786
118,17999,5218,19843
119,2719,2475,3401
120,2465,2674,2945
121,2247,2459,2726
122,2448,2547,2928
123,2188,2319,2690
124,2322,2259,2864
125,2394,2392,2877
126,2594,2385,3079
127,2360,2635,2824
128,2658,3125,3146
129,4117,6154,4934
130,3363,4503,4171
131,3817,3897,4624
132,2606,2375,3240
133,10352,15801,10866
134,3516,2528,4556
135,2322,2373,2847
136,2389,2145,2866
137,2294,2404,2794
138,2241,2054,2756
139,2850,2239,3385
140,2321,2229,2789
141,2274,4879,2764
142,4121,2234,4622
143,3243,2410,3758
144,3861,3945,4428
145,3082,2736,3555
146,2173,4937,2666
147,4426,2464,5531
148,2216,2255,2687
149,2307,2565,2814
150,2190,2328,2661
151,2199,2647,2673
152,2511,15120,2983
153,6815,4537,8325
154,4019,17468,4788
155,18721,19170,20943
156,4188,18980,5697
157,19020,18944,21129
158,3415,2435,4598
159,2079,2234,2713
160,2369,2256,2824
161,2154,2202,2596
162,2479,2144,2935
163,2488,2322,3063
164,2276,2200,2720
165,2051,2470,2528
166,2235,2418,2673
167,2091,2319,2531
168,2050,2333,2508
169,3710,2250,4148
170,2357,2114,2796
171,2273,2407,2728
172,2249,2380,2703
173,2100,2188,2586
174,2254,2422,2729
175,2267,2115,2703
176,2431,2068,2873
177,2378,2470,2833
178,2325,2075,2757
179,2311,2018,2752
180,2268,2183,2721
181,2218,2076,2647
182,2216,2235,2694
183,2235,2220,2714
184,2090,2465,2527
185,2201,2050,2721
186,2164,2832,2598
187,2212,2312,2668
188,2392,2256,2851
189,2251,2455,2697
190,1903,2396,2343
191,4105,2259,4541
192,2356,2240,2795
193,2192,2050,2672
194,2423,2469,2862
195,2403,2405,2924
196,2321,2493,2780
197,2300,2730,2743
198,2221,2185,2679
199,2130,2037,2594
200,2042,2144,2515
201,1870,2072,2309
202,1864,1991,2300
203,1805,4100,2271
204,1901,3274,2779
205,3273,3332,4006
206,3207,2926,3910
207,2750,2933,3506
208,3498,3159,4334
209,2886,5550,3630
210,3074,3395,4074
211,3352,4141,3993
212,3466,3444,4292
213,3287,3824,4098
214,3407,3516,4284
215,3796,3571,4577
216,3458,3510,4230
217,3024,2485,3601
218,1378,3433,2282
219,1177,10030,2084
220,1138,3334,1924
221,1314,3791,1909
222,1032,3478,1681
223,5548,3513,6380
224,3215,3125,4045
225,2238,2170,2759
226,2332,2141,2873
227,1855,2584,2332
228,2198,2297,2716
229,1854,2404,2342
230,2034,2239,2506
231,2267,2386,2774
232,2391,2735,2853
233,2575,2181,3066
234,2261,2277,2747
235,2204,2505,2683
236,2170,3023,2640
237,2410,1868,2880
238,3662,2264,4129
239,2675,2340,3148
240,2371,2143,2856
241,2187,2311,2656
242,2287,2092,2759
243,897,2178,1356
244,745,2474,1221
245,1169,11610,2023
246,3458,3290,4358
247,3472,3494,4287
248,3664,3820,4480
249,3697,3949,4491
250,5401,3257,6167
251,3481,3748,4345
252,2463,2448,2971
253,2139,2230,2610
254,2517,2115,2985
255,4252,2046,4721
256,3170,2239,3616
257,2970,2184,3407
258,2899,2734,3377
259,2065,2482,2552
260,3954,3366,4720
261,3476,3240,4672
262,3492,3652,4268
263,6896,4369,8384
264,4578,6127,5219
265,3692,3381,4621
266,3469,3509,4206
267,3941,3118,4647
268,4690,5731,5382
269,23219,19680,25504
270,19531,4514,21657
271,3820,3578,4578
272,18091,20239,20047
273,20321,5171,22561
274,3672,3363,4563
275,18437,18932,20826
276,19547,5243,22006
277,3964,3335,4903
278,3692,4016,4410
279,19523,18823,21766
280,19522,18390,21632
281,3815,3727,5297
282,4830,2387,5505
283,3524,3301,4484
284,3644,3235,4505
285,5238,3419,6004
286,18065,18872,19973
287,6384,3923,8288
288,3708,9204,5013
289,19214,4559,21414
290,4501,18814,5951
291,19537,20621,21900
292,4653,4236,6206
293,3787,3185,4633
294,5241,2481,5892
295,2666,4653,3250
296,3073,4775,3541
297,2773,2234,3254
298,3343,2369,3843
299,2731,15680,3238
300,16692,19241,18793
301,4434,3534,5909
302,2833,3202,3772
303,3398,21738,4320
304,19077,4507,21344
305,2852,4433,3753
306,3001,3818,3824
307,3604,20724,4625
308,17362,4208,19648
309,3062,3070,3971
310,3156,3222,3945
311,3101,3458,3976
312,3283,3736,4267
313,4646,3729,5732
314,4028,7317,4955
315,18479,17140,20293
316,3754,3160,5100
317,3019,3098,3787
318,3231,3227,3980
319,5648,3520,6582
320,4366,4636,5227
321,20290,14819,22777
322,15296,2693,17170
323,2882,2586,3453
324,1845,2336,2323
325,2493,1813,3029
326,2145,2604,2608
327,3488,2349,3976
328,2543,2320,3035
329,2688,2154,3174
330,3347,3374,3855
331,5049,2485,6093
332,4538,6251,5432
333,17948,19252,20135
334,19443,19087,21604
335,18776,4640,21096
336,4203,3499,4953
337,18234,3667,20653
338,2525,2906,3416
339,2375,2090,3108
340,1778,1932,2285
341,1750,2279,2228
342,2332,2468,2802
343,2335,2372,2835
344,2081,2331,2563
345,5210,6624,5678
346,14968,3310,16741
347,3025,2653,4043
348,2534,5121,3102
349,3763,2269,4278
350,3356,2431,3922
351,3065,2488,3551
352,2865,2619,3382
353,3020,2290,3539
354,3339,2530,3783
355,2605,6171,3105
356,14942,17534,16695
357,18048,3844,20347
358,4095,3456,5090
359,19205,16115,21477
360,18643,17689,20827
361,14695,2879,16572
362,2364,2027,2958
363,2506,2054,3167
364,1725,1958,2265
365,2200,2268,2671
366,2590,2321,3093
367,2322,2421,2801
368,2200,2148,2675
369,2250,2436,2716
370,2708,3973,3212
371,3910,14438,4397
372,16131,18882,18445
373,4443,3586,5932
374,3851,3585,4828
375,3526,3488,4441
376,3740,3337,4699
377,4235,3392,5054
378,4656,3776,5574
379,6261,6124,7807
380,3750,4372,4664
381,6117,37412,7568
382,32527,99048,34744
383,18975,15664,21083
384,4020,2751,4943
385,2287,4427,2869
386,2282,2583,2732
387,2782,15026,3265
388,3613,3065,4922
389,2353,2978,3162
390,2674,2427,3274
391,2907,3718,3370
392,4594,3479,5625
393,3897,2394,4402
394,2500,2516,2938
395,2812,2352,3265
396,3035,2708,3534
397,2741,3275,3209
398,14895,15295,16640
399,14972,15051,16710
400,3127,2883,4195
401,14692,14974,16462
402,15272,16682,17025
403,4102,3640,5457
404,4276,3472,5087
405,21341,6689,23639
406,4549,17934,6011
407,15299,3139,17066
408,2530,15622,3152
409,4216,4402,6048
410,3184,33932,4250
411,3342,4149,4397
412,2528,2096,3177
413,2730,2385,3290
414,2183,2080,2707
415,6152,2449,6616
416,2851,15216,3322
417,15354,16994,17104
418,19521,16885,21658
419,3045,2674,4062
420,2650,6020,3148
421,14322,3095,16032
422,3426,2444,4283
423,3686,2831,4286
424,2877,14742,3384
425,16449,19109,18447
426,4210,3853,5618
427,4037,5522,5083
428,5728,20276,6703
429,14315,14515,16083
430,2953,2659,4006
431,2182,3911,2879
432,2301,4522,2836
433,2825,2358,3297
434,3423,18304,4364
435,4488,19316,6477
436,3244,2873,4240
437,2738,3072,3368
438,3370,14636,3883
439,16967,19685,18991
440,4235,3983,5740
441,3587,3605,4391
442,3115,3239,3969
443,4830,5348,5798
444,3896,20197,4830
445,14506,3086,16223
446,2514,2097,3206
447,2308,1992,2873
448,2037,2109,2603
449,2517,2167,2957
450,2415,2557,2883
451,2284,2233,2728
452,2103,1994,2537
453,2771,2576,3218
454,3593,3141,4073
455,2962,3399,3437
456,2882,3166,3352
457,3531,2571,3977
458,2699,3162,3172
459,14713,14986,16480
460,14437,4032,16185
461,3024,2185,3598
462,3113,2394,3615
463,2162,2110,2600
464,2097,2836,2540
465,3486,3623,4316
466,3403,7217,4116
467,18694,4478,21081
468,4466,4137,6115
469,14994,3268,16782
470,3446,3185,4363
471,2768,4668,3322
472,3250,2530,3830
473,3162,14694,3613
474,14838,14817,16611
475,15080,3109,16845
476,2924,2178,3877
477,2036,2081,2513
478,2359,3464,2845
479,2179,2195,2610
480,2483,3469,2923
481,2443,4441,2964
482,2435,2672,2883
483,2523,2386,2984
484,2572,2341,3011
485,2273,2453,2718
486,2399,3461,2840
487,3379,3293,3858
488,4186,2585,4632
489,3315,2248,3790
490,2905,2479,3357
491,2858,2240,3295
492,3194,2303,3675
493,26490,14427,28254
494,4215,2604,5251
495,2011,2383,2585
496,2090,2243,2533
497,2258,3387,2692
498,3375,4727,3822
499,17666,19037,19875
500,4325,3766,5874
501,3725,19765,4731
502,14234,3058,15997
503,2399,2259,3091
504,2294,1858,2832
505,2486,3313,3007
506,2518,2349,3031
507,5435,17948,6292
508,19734,4399,22315
509,3762,3532,5225
510,3311,20406,4363
511,16635,3286,18355
512,2220,3617,2896
513,2402,2337,2901
514,2211,4898,2690
515,2712,2272,3255
516,1952,3313,2394
517,2101,2201,2541
518,2290,14050,2729
519,4558,19596,6055
520,4563,2624,5788
521,2635,2525,3219
522,2383,2212,2824
523,2299,5893,2760
524,3420,3539,4208
525,8891,3160,9565
526,3370,3486,4045
527,3497,6998,4220
528,3887,21636,4649
529,18259,19098,20371
530,4577,3657,6007
531,3351,18237,4347
532,3301,2895,4594
533,2824,2463,3641
534,2334,4373,2944
535,2480,2603,2925
536,2261,2622,2708
537,2588,2486,3072
538,2757,15253,3193
539,3204,2714,4256
540,2325,1897,2860
541,2121,2572,2547
542,3775,2434,4268
543,2378,2725,2909
544,5177,3300,5681
545,2820,2050,3282
546,3919,2900,4363
547,2609,3415,3073
548,2968,3137,3462
549,3407,3620,3864
550,4570,2710,5597
551,3385,3988,4128
552,3569,5812,4386
553,4241,3621,5387
554,19837,17760,22170
555,15012,14585,16725
556,4792,2736,5989
557,2152,2320,2645
558,2379,2483,2873
559,3257,2385,3830
560,3046,14627,3510
561,15856,18661,17844
562,3841,3856,5290
563,3689,3532,4810
564,3607,3595,4583
565,3740,3763,4628
566,3628,3246,4478
567,3846,4102,4844
568,3430,3381,4380
569,4207,3624,5083
570,3736,6754,4680
571,18183,15644,20090
572,3038,2471,4240
573,1919,2493,2472
574,2430,2463,2935
575,1994,2546,2479
576,2319,2121,2753
577,3442,2137,3890
578,2602,2275,3051
579,2596,2138,3121
580,2507,2362,2994
581,2379,2088,2847
582,2671,2503,3140
583,15240,3475,16998
584,3103,2392,4259
585,3446,2109,4241
586,3299,1949,3838
587,2472,2255,3054
588,2230,2009,2746
589,3765,2235,4287
590,3058,2010,3554
591,3009,2151,3505
592,3603,2142,4087
593,3139,2410,3580
594,3475,3907,4174
595,18697,5060,20988
596,4818,4501,6380
597,16821,4950,18833
598,3465,3711,4706
599,3095,3642,3893
600,3387,3718,4386
601,4949,3999,5873
602,4114,6799,5106
603,3864,3553,4805
604,3259,4933,4071
605,3695,6334,4657
606,17809,15221,19575
607,2943,2401,4095
608,2637,2504,3223
609,4472,2256,5550
610,1978,2317,2489
611,2198,2180,2710
612,2408,2375,2967
613,2555,2161,3101
614,2300,3686,2768
615,3911,3476,4433
616,3241,2301,3686
617,3789,4351,4277
618,2779,2314,3256
619,3291,4527,3766
620,2686,2548,3226
621,2468,3707,2939
622,2903,14823,3392
623,14714,5040,16450
624,3154,15627,3737
625,6514,4316,8114
626,4986,3913,6225
627,4001,18872,4943
628,15618,3967,17456
629,3077,2463,3855
630,3220,2088,3769
631,3054,2469,3523
632,2413,2450,2914
633,3348,2390,3885
634,2663,2486,3156
635,4527,5551,5561
636,2607,5765,3137
637,14652,37809,16397
638,15871,3587,17763
639,2420,2053,3095
640,2239,2301,2787
641,1824,1897,2298
642,2059,2395,2541
643,2156,4268,2755
644,2553,4847,3038
645,2689,2714,3183
646,2498,4595,3114
647,3829,2273,4292
648,3286,18729,3939
649,18204,16027,20288
650,3117,2774,4326
651,1925,3004,2723
652,2242,2274,2794
653,2419,16368,2974
654,3830,5231,5636
655,3690,3266,4897
656,3288,3377,4237
657,3685,3515,4614
658,3916,5590,4799
659,3757,7511,4715
660,4103,3550,4914
661,3640,3728,4405
662,3764,17953,4649
663,4302,2620,5555
664,3167,2133,3759
665,3539,4897,4021
666,2229,2573,2818
667,2309,1908,2855
668,2891,2136,3368
669,3236,2119,3700
670,2135,2473,2608
671,2107,2544,2575
672,2391,1870,2884
673,2201,1904,2680
674,2269,1999,2742
675,2251,2387,2731
676,2397,2359,2868
677,2134,2266,2600
678,2444,2446,2929
679,2530,2676,3002
