count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,32651,19754,13791
52,24345,25951,11539
53,49173,20011,39616
54,158104,53006,160470
55,102736,207031,15267
56,99388,26108,6961
57,97179,14726,6010
58,97696,13471,6164
59,97835,13777,5232
60,90421,12968,5847
61,90964,12971,5930
62,91447,13700,5971
63,123926,15569,34429
64,133621,50534,8863
65,116581,17405,5833
66,116412,15771,5997
67,113528,12649,5620
68,109352,12545,5525
69,107501,12120,6023
70,106989,12977,5976
71,87881,13116,5192
72,84177,11728,5458
73,81025,12614,5480
74,115086,14612,41430
75,111199,49131,5359
76,109239,12549,5416
77,96308,11810,5466
78,48037,11414,5957
79,35370,12732,13924
80,24521,20955,12040
81,24881,16631,21123
82,20111,28062,8365
83,14311,12534,7945
84,28222,12067,27449
85,24568,34033,6768
86,19629,10992,9429
87,14830,13587,8678
88,23410,12888,19941
89,21702,26710,8971
90,18698,15605,7798
91,15352,11936,8442
92,28332,12566,23455
93,19290,32644,12870
94,20529,19710,10128
95,22968,16714,11486
96,22752,18034,9760
97,24345,16488,11798
98,25656,21420,11993
99,23987,19005,10290
100,33225,17098,29900
101,29996,39712,12941
102,16969,19699,11421
103,129517,16075,131541
104,55254,153845,9651
105,32525,15340,5464
106,27751,12050,9692
107,21396,14116,11159
108,62909,17296,59970
109,51739,67021,5458
110,38621,9431,4271
111,27341,8377,8925
112,41663,13070,32230
113,18957,38857,8163
114,104080,14262,101796
115,139637,118219,137343
116,27151,158069,12575
117,128848,19013,129494
118,45700,152663,8967
119,28926,14675,8749
120,19821,13286,8104
121,134577,12383,129681
122,79652,160419,12264
123,72139,21387,22659
124,24907,29904,11604
125,17882,18283,10696
126,15890,16964,11638
127,19006,18350,11448
128,22629,17926,11273
129,24539,18446,10874
130,20820,19202,10611
131,103663,17662,120673
132,71435,142377,9649
133,66712,18272,6277
134,63558,13289,5602
135,62221,12968,6179
136,59252,12892,6555
137,60518,11780,20083
138,38329,28218,32842
139,152906,42130,132042
140,94342,159275,9842
141,79938,17058,4652
142,71931,9486,3835
143,62141,7909,4252
144,53512,8418,3605
145,45491,7628,3997
146,37389,10553,3804
147,28768,7895,5180
148,41852,9355,25223
149,36570,29510,4462
150,34657,9694,14647
151,28507,21151,6373
152,28226,13058,10488
153,26947,16655,9505
154,26536,17802,11835
155,24701,18510,10201
156,25142,17156,12352
157,23676,20495,8761
158,111191,12758,111608
159,35462,130474,13952
160,27152,22401,10577
161,23847,17478,10462
162,35785,20742,18735
163,30774,26056,5876
164,29568,12583,6152
165,25264,12349,5798
166,27687,12085,11260
167,27936,17977,10752
168,22092,17363,11057
169,23405,17222,10704
170,24457,19597,10273
171,20540,15242,8931
172,13221,13131,7575
173,28043,11528,27562
174,25955,34185,8960
175,17340,12968,8089
176,99850,12094,140094
