count_idx,delay_ns
51,172480
52,173227
53,172575
54,169656
55,169031
56,168718
57,168126
58,167632
59,166921
60,166505
61,166523
62,165547
63,165051
64,164185
65,163713
66,165736
67,165034
68,164172
69,163380
70,162370
71,165069
72,163864
73,164835
74,166816
75,167112
76,167213
77,167115
78,167515
79,152508
80,145201
81,144120
82,144178
83,142227
84,138817
85,137965
86,141810
87,141095
88,140161
89,139407
90,139189
91,137673
92,136524
93,134912
94,133214
95,131249
96,54100
97,50264
98,63733
99,63733
100,63944
101,64488
102,66263
103,67326
104,67908
105,68591
106,71206
107,72151
108,72877
109,73676
110,75681
111,76166
112,79485
113,78438
114,78825
115,70966
116,69674
117,69618
118,68642
119,66733
120,63340
121,61888
122,63116
123,62695
124,62257
125,61961
126,62887
127,62208
128,60933
129,59383
130,61364
131,56263
132,54530
133,53051
134,52451
135,52615
136,51448
137,50045
138,49144
139,47992
140,47474
141,54175
142,53457
143,52900
144,51535
145,49776
146,49806
147,48724
148,47625
149,47255
150,46259
151,45065
152,39809
153,39035
154,40368
155,39368
156,31597
157,30979
158,30055
159,29573
160,28510
161,27870
162,28272
163,27496
164,27131
165,24994
166,23003
167,22674
168,22216
169,19371
170,19396
171,18474
172,14649
173,13066
174,11907
175,18017
176,14945
177,9435
178,6969
179,5553
180,8832
181,30795
182,9955
183,7068
184,5728
185,9582
186,26695
187,14913
188,13263
189,11736
190,15409
191,13687
192,11907
193,9504
194,9264
195,7518
196,7920
197,6541
198,6413
199,5366
200,10527
201,8679
202,8632
203,6922
204,6079
205,5500
206,9811
207,7807
208,6597
209,6015
210,5764
211,5406
212,9864
213,8849
214,22807
215,13426
216,9661
217,8847
218,8735
219,8877
220,6976
221,5935
222,6152
223,4549
224,8874
225,9392
226,8689
227,6771
228,5945
229,5356
230,4017
231,11473
232,7693
233,8363
234,8330
235,6725
236,6125
237,5902
238,4542
239,23448
240,13724
241,11019
242,10439
243,8909
244,7470
245,6947
246,6563
247,5450
248,4526
249,4119
250,4951
251,4595
252,3944
253,11175
254,8325
255,19972
256,18621
257,18293
258,8951
259,8509
260,7599
261,6609
262,13084
263,8862
264,7593
265,9323
266,9260
267,7718
268,7078
269,6526
270,5620
271,4724
272,10282
273,8053
274,8624
275,6385
276,5330
277,9473
278,7981
279,7439
280,6852
281,53904
282,33916
283,32552
284,30792
285,25493
286,18712
287,15796
288,13521
289,13540
290,10152
291,7833
292,7444
293,8116
294,23919
295,27372
296,22257
297,88480
298,29814
299,27322
300,26076
301,23244
302,21763
303,19633
304,18152
305,17433
306,16089
307,13994
308,11846
309,9824
310,9120
311,7658
312,13473
313,8693
314,9077
315,5951
316,11178
317,8763
318,7806
319,6291
320,24944
321,27090
322,12616
323,10336
324,8630
325,9396
326,9588
327,7924
328,6962
329,5397
330,59470
331,53442
332,85062
333,82588
334,77603
335,74972
336,72530
337,70435
338,68618
339,66808
340,62521
341,59875
342,57522
343,55856
344,54291
345,52654
346,50421
347,36145
348,31890
349,29464
350,31261
351,29630
352,27811
353,26179
354,24093
355,21704
