count_idx,delay_ns,loop_gap_ns
1700,15434,12140
1701,11531,16638
1702,8398,3393
1703,7597,4083
1704,11491,5100
1705,8459,11472
1706,38093,4978
1707,32075,40864
1708,11914,47325
1709,15520,7454
1710,12500,18073
1711,10105,5628
1712,10229,5216
1713,10054,5283
1714,12276,5480
1715,10013,6926
1716,63553,3945
1717,15975,196340
1718,16337,13734
1719,12755,4065
1720,10884,3266
1721,15499,3223
1722,12784,9970
1723,10193,2971
1724,8816,3189
1725,7480,4152
1726,48935,6588
1727,19364,142478
1728,14852,10973
1729,39561,7877
1730,12287,56433
1731,8554,10874
1732,13096,7903
1733,57953,16990
1734,47431,83879
1735,44876,11600
1736,39037,6949
1737,19599,4723
1738,18457,5036
1739,14589,12563
1740,12907,4898
1741,13137,4906
1742,14835,6283
1743,11506,9324
1744,9640,3537
1745,8064,5253
1746,47400,4906
1747,26085,66205
1748,19854,7606
1749,17865,5010
1750,17129,4928
1751,21396,9912
1752,21452,5720
1753,21189,5421
1754,20330,4830
1755,25506,4628
1756,58165,11538
1757,34237,260095
1758,30225,10512
1759,86830,61955
1760,85108,11225
1761,78634,4444
1762,72539,3176
1763,64865,2872
1764,83898,2784
1765,140550,30644
1766,13871,69536
1767,14179,14105
1768,19225,5721
1769,19722,11823
1770,18630,4871
1771,14508,4943
1772,10592,6516
1773,12790,5049
1774,9275,13729
1775,50247,4670
1776,35400,242671
1777,34242,8221
1778,33969,7192
1779,33812,5782
1780,33570,5562
1781,32962,5397
1782,32056,5029
1783,64899,5244
1784,203040,44923
1785,39043,145843
1786,21898,56600
1787,16795,5707
1788,13777,3457
1789,11501,3062
1790,11736,3214
1791,9301,6401
1792,10267,5983
1793,8969,3537
1794,50844,4738
1795,17410,150112
1796,12867,10920
1797,14855,7526
1798,32477,13540
1799,29210,36031
1800,17496,45189
1801,12175,4836
1802,13918,3343
1803,10685,7158
1804,9533,3345
1805,8973,5167
1806,9487,7357
1807,10135,7406
1808,52306,7457
1809,30149,239064
1810,27056,8366
1811,26632,5925
1812,25783,5444
1813,25257,5458
1814,24247,5029
1815,23699,5082
1816,48607,5398
1817,55303,35383
1818,32829,8526
1819,23062,48314
1820,11093,11486
1821,19129,9174
1822,13580,23139
1823,15994,8173
1824,34464,15603
1825,21944,50839
1826,16741,5252
1827,13253,3461
1828,10882,3043
1829,9718,3161
1830,8619,4594
1831,41199,4643
1832,20420,45376
1833,45472,9643
1834,29228,143880
1835,22892,9766
1836,15093,21728
1837,16733,7345
1838,66489,16694
1839,45733,84555
1840,38906,8845
1841,30940,4165
1842,30303,8072
1843,24672,3195
1844,17599,3565
1845,16967,3039
1846,11004,8733
1847,54350,4823
1848,33552,76683
1849,17040,11184
1850,15083,20285
1851,11819,7503
1852,127646,6849
1853,91989,150138
1854,85334,8736
1855,81354,5205
1856,78431,4821
1857,73097,5186
1858,72672,10678
1859,67761,4186
1860,99642,4528
1861,142518,44150
1862,18692,54736
1863,36274,17224
1864,21296,40094
1865,34432,8273
1866,25131,37724
1867,20510,10678
1868,15317,3367
1869,13563,3051
1870,137026,5171
1871,111978,163304
1872,109415,10686
1873,107398,5074
1874,106541,4650
1875,110779,10639
1876,109761,4800
1877,109377,4881
1878,138709,4448
1879,176992,38634
1880,47575,43180
1881,28517,58892
1882,17855,5894
1883,18418,11236
1884,15711,3230
1885,12002,6844
1886,7608,4475
1887,54851,4519
1888,20069,63142
1889,17822,6041
1890,23762,8216
1891,77947,69744
1892,78541,15744
1893,76240,6262
1894,75346,4563
1895,74763,4488
1896,80623,4588
1897,36369,10650
1898,12041,91786
1899,16313,11859
1900,16764,12455
1901,17337,5740
1902,16580,5273
1903,16317,5116
1904,16158,5737
1905,16329,5776
1906,20807,5490
1907,109971,10541
1908,88758,206993
1909,77342,8160
1910,69941,3886
1911,64532,3117
1912,56467,3100
1913,46613,2819
1914,22373,16118
1915,12566,5708
1916,43151,6185
1917,29740,60687
1918,26758,7988
1919,31755,5407
1920,17779,12127
1921,16088,5581
1922,11917,8215
1923,10628,4824
1924,12905,8385
1925,13428,4808
1926,12920,6525
1927,14020,7933
1928,10488,15722
1929,133985,4812
1930,112108,157581
1931,105912,10443
1932,103481,4031
1933,96684,8245
1934,89442,3116
1935,83205,2930
1936,73366,2933
1937,102993,2894
1938,155887,41818
1939,31273,65025
1940,16626,34431
1941,13482,11205
1942,10847,3647
1943,9906,3511
1944,8261,4604
1945,6241,4572
1946,10811,5344
1947,10331,12311
1948,49071,4835
1949,32787,143442
1950,30349,8536
1951,30182,5992
1952,30553,5566
1953,30202,5730
1954,29873,5298
1955,29102,5144
1956,55384,5419
1957,119568,35068
1958,35394,73073
1959,19837,65250
1960,16304,7155
1961,14955,5778
1962,13507,5553
1963,16029,5693
1964,15171,8633
1965,48101,8445
1966,31763,75999
1967,26253,7757
1968,20514,5969
1969,17626,4698
1970,14241,3920
1971,10641,5754
1972,8299,5504
1973,5977,7988
1974,37429,6509
1975,11471,200725
1976,51699,7251
1977,34370,60132
1978,31855,9061
1979,29605,5615
1980,28962,5310
1981,28452,5127
1982,31950,9080
1983,27076,5215
1984,54517,5073
1985,68667,34652
1986,46667,18417
1987,26047,61247
1988,18318,6247
1989,14434,3531
1990,17263,7664
1991,14318,3190
1992,11740,3201
1993,13038,3260
1994,10427,7037
1995,8577,3073
1996,58899,4602
1997,28031,230016
1998,27018,9879
1999,26024,9834
2000,29077,4552
