count_idx,delay_ns
51,25704
52,23977
53,14288
54,56842
55,37154
56,21776
57,13197
58,60377
59,44058
60,33901
61,26642
62,30929
63,27482
64,21122
65,15715
66,22038
67,95443
68,62700
69,54593
70,48769
71,41853
72,35412
73,29498
74,41284
75,32451
76,30608
77,57239
78,26093
79,18498
80,15777
81,17881
82,15332
83,17521
84,19669
85,48252
86,59082
87,24001
88,17990
89,18290
90,13878
91,61210
92,45647
93,19328
94,43209
95,61516
96,26292
97,16478
98,46502
99,192807
100,156006
101,145468
102,140429
103,138471
104,135047
105,132435
106,130573
107,143562
108,267035
109,43107
110,61656
111,44631
112,33739
113,26973
114,22614
115,87626
116,52420
117,39531
118,30498
119,23533
120,22466
121,16292
122,87082
123,64462
124,33905
125,25441
126,19046
127,102708
128,87009
129,61104
130,53048
131,47672
132,41304
133,35444
134,28703
135,63271
136,81068
137,84206
138,37533
139,29260
140,37300
141,27200
142,23340
143,19688
144,71722
145,65586
146,24755
147,74252
148,37542
149,26930
150,20269
151,15636
152,58435
153,41418
154,22720
155,61533
156,41834
157,28736
158,19484
159,13912
160,136517
161,118518
162,105759
163,96738
164,88622
165,81647
166,72387
167,66072
168,95794
169,240340
170,113970
171,55446
172,45519
173,37258
174,29706
175,23245
176,34507
177,26678
178,22913
179,80166
180,47715
181,22068
182,51149
183,31496
184,19123
185,43403
186,114534
187,48490
188,26173
189,19499
190,16719
191,56132
192,41227
193,19745
194,47567
195,29681
196,19611
197,15453
198,42078
199,24982
200,51806
201,67406
202,27462
203,19336
204,17123
205,22830
206,16798
207,21663
208,16052
209,48344
210,107484
211,112553
212,41136
213,27569
214,18783
215,174984
216,124155
217,98693
218,90248
219,86512
220,80096
221,73686
222,67894
223,105821
224,167691
225,90507
226,43925
227,33774
228,26735
229,57506
230,56900
231,36780
232,48528
233,24711
234,16901
235,68051
236,32846
237,23100
238,20396
239,20287
240,70722
241,36343
242,55133
243,36826
244,25964
245,29509
246,22736
247,19443
248,49567
249,65739
250,27927
251,20942
252,16799
253,72448
254,54682
255,27370
256,30911
257,24753
258,21884
259,17504
260,23749
261,77309
262,47733
263,25091
264,18666
265,18611
266,50315
267,79817
268,40788
269,31010
270,22370
271,21904
272,17939
273,61233
274,45597
275,21736
276,16926
277,39690
278,21512
279,44529
280,57192
281,19842
282,41333
283,58569
284,57302
285,96206
286,46703
287,35856
288,35675
289,42644
290,84610
291,50048
292,24440
293,15456
294,43585
295,79816
296,40634
297,44622
298,85022
299,50991
300,39964
301,32279
302,24337
303,31072
304,23779
305,20489
306,66981
307,32868
308,32086
309,25460
310,20835
311,26373
312,16045
313,73884
314,39749
315,31238
316,24653
317,25156
318,21784
319,15507
320,48493
321,76898
322,38357
323,28146
324,23406
325,26112
326,20184
327,42908
328,69755
329,29110
330,21715
331,26751
332,16041
333,77855
334,60752
335,44261
336,23663
337,13901
338,46830
339,74040
340,169095
341,38324
342,50243
343,191770
344,171780
345,186061
346,106061
347,144881
348,88900
349,33106
350,102940
351,134407
352,40519
353,28487
354,29062
355,35790
356,70485
357,31624
358,25838
359,20062
360,18411
361,84371
362,175933
363,132654
364,55245
365,44171
366,38410
367,33841
368,29915
369,24663
370,23125
371,31813
372,230537
373,46623
374,38456
375,36115
376,33373
377,30520
378,27572
379,37919
380,29897
381,27105
382,19369
383,15707
384,67467
385,48825
386,28794
387,23738
388,19655
389,16612
390,73107
391,35564
392,25335
393,20200
394,16192
395,18397
396,18219
397,18253
398,17037
399,41330
400,66257
401,34108
402,27101
403,22853
404,19249
405,15456
406,17942
407,47146
408,70007
409,29970
410,21704
411,20247
412,50911
413,31156
414,57963
415,38065
416,66620
417,48386
418,23010
419,20836
420,17235
421,47689
422,47567
423,29151
424,21482
425,20540
426,17673
427,12397
428,12956
429,13579
430,13903
431,13609
432,13384
433,13332
434,13468
435,13153
436,13027
437,12993
438,12702
439,13034
440,13470
441,12686
442,12708
443,13557
444,13224
445,17077
446,52540
447,62209
448,25144
449,21204
450,18797
451,16861
452,13444
453,13620
454,14634
455,15846
456,273773
457,39258
458,26945
459,23616
460,85901
461,26987
462,20026
463,17667
464,21814
465,15600
466,20353
467,15051
468,37703
469,184313
470,35528
471,21691
472,19876
473,16967
474,22338
475,15885
476,62671
477,44633
478,20236
479,12914
480,12275
481,12307
482,12951
483,13722
484,13912
485,12774
486,472203
487,128700
488,98225
489,89530
490,83384
491,76855
492,70402
493,65038
494,120129
495,308522
496,77524
497,45034
498,35837
499,33314
500,32015
501,29454
502,26898
503,23724
504,28038
505,211856
506,52519
507,39386
508,33152
509,27159
510,20734
511,21666
512,21095
513,20255
514,277391
515,54925
516,46192
517,43538
518,41673
519,37076
520,31546
521,25243
522,69657
523,214935
524,85447
525,48861
526,38104
527,34433
528,29385
529,43986
530,41347
531,14330
