count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,119848,42111,126614
2,12766,7764,14733
3,6553,6704,7881
4,6498,6477,7595
5,7181,6490,8311
6,7161,6749,8254
7,7030,6953,8154
8,6156,4243,7277
9,8598,4875,9610
10,6694,15127,7720
11,11265,10790,12852
12,9270,9588,10824
13,87152,14258,93389
14,12551,12895,15486
15,11722,11654,14443
16,10042,12602,12000
17,16878,17488,18710
18,11589,8984,13520
19,7426,14369,8966
20,52092,45553,57164
21,9149,8062,12713
22,7128,7327,8997
23,8852,6831,10643
24,7656,7717,9574
25,6970,7231,8488
26,8988,7931,10412
27,8329,7472,10085
28,7635,9551,9313
29,18032,9077,19757
30,12541,4201,14177
31,17948,3324,21146
32,15759,3487,19060
33,9405,20324,11207
34,47257,13856,51379
35,6113,6501,8537
36,6084,6704,7265
37,6212,6339,7168
38,5340,6215,6317
39,4945,10317,5917
40,6266,12040,7515
41,6052,8949,7065
42,5601,6935,6599
43,6420,36553,7399
44,13018,8030,15932
45,7702,7443,10801
46,36876,33707,40876
47,6289,5369,9029
48,4458,4172,5783
49,4132,4159,5152
50,4764,5008,5765
51,4495,4423,5756
52,4584,4211,5568
53,4461,4152,5436
54,8407,7200,10215
55,8706,6974,10286
56,6484,7927,8017
57,8832,7357,10376
58,8486,10963,9974
59,10220,10321,12480
60,8871,8249,10404
61,10700,10630,12598
62,8842,7211,10047
63,7809,5709,8827
64,5380,6655,6422
65,6122,4707,7154
66,34418,5537,35378
67,5459,11555,6458
68,6260,13193,7240
69,6060,6081,7198
70,5874,12398,6870
71,6025,8311,7156
72,9606,6469,10755
73,8401,39734,9458
74,39146,43699,44072
75,9041,8239,12398
76,6513,8142,8164
77,7565,7171,9147
78,6585,8264,8287
79,7983,7550,10318
80,8105,7779,9940
81,7125,10428,8760
82,8114,53131,9947
83,15372,9204,19270
84,8725,8633,10850
85,17593,8539,20849
86,7987,13323,10119
87,13974,49287,16946
88,34068,6720,37975
89,4947,4770,6570
90,4370,4121,5550
91,3931,5276,4964
92,4717,4261,5728
93,4526,4239,5664
94,3975,4233,5013
95,3946,5056,5115
96,4961,4850,5971
97,4070,5345,5240
98,3993,4022,4961
99,4213,4008,5191
100,7221,6342,8201
101,5327,5343,6268
102,5899,6422,6876
103,4958,7559,5944
104,7349,6169,8410
105,6016,6286,6987
106,4878,5108,5862
107,6045,5532,6993
108,6383,7495,7364
109,8357,8603,9909
110,8549,8240,10111
111,7681,8159,9141
112,7940,19227,9434
113,7715,24067,9738
114,16324,19195,17956
115,9945,10542,11475
116,9443,8873,11324
117,8548,14032,10368
118,9537,7455,11212
119,7981,53893,9833
120,11032,106913,14999
121,59872,56236,64955
122,9106,7960,12621
123,7487,7111,9280
124,6811,7620,8630
125,8059,7996,9928
126,7113,6634,8850
127,7448,8270,9102
128,9207,8039,10874
129,7327,8483,9061
130,8064,8065,9918
131,7755,8750,9498
132,13562,8807,15291
133,13426,6578,14963
134,13708,6521,16104
135,10525,10109,12793
136,8712,5552,9882
137,7287,10647,8386
138,41101,37487,45019
139,7213,6667,9886
140,6463,5255,7588
141,6463,5884,7492
142,6789,6043,7891
143,11884,5917,14255
144,6533,5421,7561
145,8263,6083,9311
146,5597,10813,6656
147,35998,35973,39851
148,7727,6551,10451
149,5089,5128,6306
150,5055,5398,6391
151,11938,43046,16586
152,45326,9580,50267
153,5519,10469,7153
154,4919,4523,6288
155,5309,6047,6301
156,5571,8040,7455
157,7642,11089,9266
158,8516,9594,10076
159,8205,15059,9938
160,8059,8270,10218
161,8615,39014,13167
162,7611,6925,10767
163,6856,5936,8685
164,5253,5170,6627
165,13840,5629,14920
166,8645,6037,9812
167,11673,6124,12811
168,7707,6014,8853
169,13394,4772,14447
170,6780,6117,7827
171,6318,7233,7438
172,5755,5412,6871
173,7041,4673,8135
