count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,160923,4379,3414
52,164338,7152,2855
53,166754,5572,2797
54,169898,5674,2952
55,170296,6161,2921
56,163494,5901,2791
57,153611,5441,2730
58,152416,4908,2673
59,146349,4847,3462
60,146524,5807,3350
61,145809,5428,2804
62,145477,4958,2719
63,145226,4824,2702
64,145627,4883,2739
65,145136,5461,2569
66,144703,4635,2507
67,144837,4563,2541
68,144695,5843,2591
69,144129,4577,2545
70,143508,4503,2551
71,142801,4556,2544
72,141319,4499,2759
73,141181,4698,2711
74,141616,4674,2907
75,143144,4905,2838
76,142077,5813,2678
77,141014,4652,2674
78,140554,4642,2880
79,140366,4881,2649
80,140674,4668,2718
81,136099,4679,2800
82,136067,4866,2757
83,137380,4784,3016
84,138220,6236,2680
85,138363,4708,2713
86,138565,4751,2620
87,137521,4647,2838
88,137711,4828,2646
89,139923,6997,2495
90,140042,4450,2543
91,157726,4534,18975
92,163799,22641,7920
93,165791,10291,2948
94,166844,4876,2722
95,167872,4679,2609
96,169051,4518,2521
97,169990,4404,2647
98,170848,4535,2543
99,173415,4398,2618
100,174557,5919,2620
101,175868,4525,2672
102,177031,4570,2531
103,178194,4455,2610
104,180173,4559,3471
105,181347,5432,2575
106,183000,4495,3137
107,185248,5059,2589
108,182178,5952,2752
109,183419,4701,2575
110,183988,4592,2501
111,184628,4365,2513
112,185725,4407,2521
113,186376,4425,2334
114,187044,4207,2373
115,187549,4223,2320
116,188178,5075,2411
117,188884,4287,2386
118,189819,4265,2445
119,190914,4310,2390
120,191588,4249,2423
121,192445,4321,2397
122,192983,4238,2356
123,194645,4237,2373
124,195730,5672,2418
125,196937,4351,2604
126,192756,4497,2374
127,193217,4279,2478
128,194369,4393,2535
129,185262,4431,2594
130,184965,4494,2481
131,185742,4399,2376
132,184557,5091,2373
133,180134,4322,2373
134,180276,4222,2376
135,180495,4284,2398
136,180644,4326,2442
137,180737,4381,2469
138,180711,4352,2407
139,181482,4303,2404
140,181536,5301,2397
141,181421,4299,2385
142,181427,4340,2418
143,181431,4284,2370
144,180534,4313,2589
145,180478,4525,2576
146,180975,4626,2685
147,182177,4593,2601
148,182827,5847,2561
149,182435,4458,2564
150,194795,4470,16494
151,199210,18943,7740
152,200338,10143,2941
153,201539,4946,2566
154,203059,4648,2971
155,205405,4958,3078
156,206999,6020,2674
157,208494,4636,2575
158,209582,4560,2473
159,207618,4434,2605
160,208711,4591,2619
161,210008,4531,2628
162,211340,4538,2522
163,213459,4423,2545
164,214979,5274,2580
165,216284,4539,2552
166,217341,4442,2510
167,218621,4426,2675
168,219884,4595,2596
169,220583,4536,2573
170,221943,4546,2546
171,224049,4459,2440
172,223739,5388,2394
173,224494,4345,2355
174,225177,4265,2389
175,226525,4321,2420
176,227609,4398,2359
177,228812,4312,2415
178,230035,4368,2414
179,231753,4391,2319
180,232943,4839,2408
181,234093,4309,2412
182,235353,4431,2526
183,238339,6087,2529
184,240007,4538,2722
185,241397,4768,2561
186,239829,4684,2521
187,241685,4587,2538
188,243264,5393,2516
189,244195,4603,2543
190,245372,4574,2573
191,246713,4614,2537
192,247762,4561,2521
193,248720,4547,2556
194,249914,4612,2545
195,251977,4580,2561
196,253355,5692,2687
197,254487,4670,2587
198,255853,4694,2613
199,257365,4774,2652
200,258534,4708,2540
201,258817,4555,2744
202,252511,4786,2641
203,253243,4661,2540
204,254076,5703,2653
205,254119,4788,2609
206,254366,4914,2463
207,254539,4462,2600
208,254753,4727,2545
209,254804,4592,2547
210,255272,4630,2622
211,256656,4783,2780
212,252843,5987,2548
213,253475,4669,2685
214,253897,4790,2625
215,254326,4955,2667
216,255192,5062,2630
217,255148,4844,2602
218,255202,4693,2851
219,256463,4952,2882
220,256892,6286,2751
221,256613,4999,2754
222,310917,4875,55866
223,313478,59354,4308
224,315013,6420,2970
225,316285,5078,2684
226,358237,4732,20949
227,367333,48250,6668
228,366793,9238,1526
229,364579,2667,1225
230,363224,2223,1074
231,363379,2032,2240
232,362483,3197,1235
233,361272,2182,1079
234,360218,2019,1070
235,359849,2022,1192
236,357965,2986,1085
237,350722,2010,1181
