count_idx,delay_ns
51,23787
52,31218
53,8966
54,21104
55,38448
56,18066
57,12677
58,33379
59,13327
60,12378
61,8552
62,20959
63,53842
64,38943
65,26411
66,36716
67,23605
68,29577
69,26852
70,22590
71,26728
72,36556
73,30869
74,30709
75,30863
76,78727
77,63429
78,49767
79,47242
80,46318
81,45022
82,53625
83,52862
84,89570
85,100623
86,23797
87,12611
88,19305
89,18003
90,21573
91,23507
92,12706
93,11789
94,14010
95,14806
96,24650
97,14279
98,12166
99,21460
100,21942
101,11526
102,10187
103,11228
104,13082
105,22497
106,69486
107,55154
108,37925
109,17509
110,12453
111,12680
112,9764
113,7244
114,20725
115,9625
116,8400
117,81435
118,15211
119,14126
120,7886
121,21793
122,14686
123,12651
124,31468
125,15541
126,10408
127,6441
128,24538
129,14142
130,9269
131,24302
132,30289
133,10628
134,106985
135,103431
136,100104
137,96255
138,93026
139,89508
140,86265
141,83025
142,83217
143,101950
144,86487
145,65468
146,62315
147,62086
148,61245
149,57670
150,43647
151,38381
152,66867
153,73549
154,45802
155,19453
156,29079
157,30133
158,29690
159,29968
160,49495
161,32139
162,18261
163,22470
164,24394
165,13039
166,11683
167,35580
168,30453
169,22190
170,30956
171,18293
172,13873
173,11086
174,8212
175,19944
176,23236
177,36579
178,14413
179,8628
180,9493
181,28528
182,29948
183,74641
184,54340
185,48313
186,44911
187,41695
188,38129
189,34252
190,30117
191,29385
192,103024
193,13869
194,8578
195,41078
196,41337
197,32082
198,29410
199,28504
200,30522
201,30054
202,28814
203,27490
204,61626
205,71425
206,25110
207,14022
208,16050
209,21983
210,25714
211,25396
212,23657
213,22397
214,19074
215,25161
216,23006
217,54886
218,66745
219,56520
220,42759
221,38442
222,22648
223,13955
224,16548
225,13809
226,49560
227,31001
228,14440
229,15013
230,12316
231,34364
232,30143
233,29968
234,29880
235,30338
236,27729
237,14550
238,10163
239,8610
240,20280
241,9391
242,19937
243,22164
244,11769
245,20172
246,22437
247,10819
248,24683
249,34413
250,14529
251,10120
252,7888
253,23732
254,29998
255,29936
256,30048
257,72187
258,57613
259,40843
260,35598
261,35000
262,31801
263,28337
264,25017
265,20994
266,19892
267,101150
268,42230
269,18497
270,14051
271,29529
272,30914
273,11175
274,44416
275,23043
276,31139
277,56196
278,42411
279,41458
280,39391
281,37262
282,42400
283,57392
284,62274
285,117059
286,125200
287,57314
288,35933
289,32934
290,29086
291,38897
292,25978
293,25133
294,22133
295,17858
296,13716
297,33919
298,13540
299,7536
300,49402
301,42315
302,28740
303,24691
304,23384
305,26393
306,15704
307,13524
308,34869
309,29263
310,23126
311,25098
312,21563
313,17909
314,16531
315,66623
316,45045
317,28488
318,24124
319,9756
320,6265
321,19040
322,40079
323,28146
324,21965
325,16586
326,12602
327,10811
328,8014
329,29602
330,20336
331,31884
332,20688
333,17943
334,13414
335,11255
336,8738
337,11442
338,22860
339,31313
340,30797
341,38229
342,35989
343,31018
344,31290
345,31703
346,60607
347,44269
348,29756
349,31342
350,21425
351,25045
352,40423
353,31981
354,32915
355,19592
356,12854
357,9378
358,25077
359,12864
360,8483
361,20927
362,24339
363,11203
364,27138
365,14983
366,9357
367,20881
368,50029
369,31969
370,29882
371,29361
372,28680
373,27495
374,26553
375,35125
376,43376
377,74116
378,23237
379,27385
380,36572
381,15046
382,9782
383,58005
384,51048
385,39877
386,36931
387,35103
388,41981
389,41581
390,40087
391,74260
392,72138
393,24593
394,12682
395,12099
396,14241
397,14825
398,23311
399,12931
400,12261
401,13674
402,14029
403,12983
404,14805
405,14214
406,25769
407,22497
408,19454
409,17657
410,23622
411,22442
412,20689
413,29873
414,20797
415,15728
416,14505
417,19927
418,22294
419,23585
420,37646
421,22095
422,32812
423,21933
424,21609
425,57147
426,40140
427,27380
428,29825
429,19971
430,18903
431,28394
432,37059
433,30314
434,29935
435,80779
436,63868
437,51182
438,57599
439,65190
440,64344
441,62702
442,57211
443,102581
444,103806
445,36077
446,30108
447,29778
448,49734
449,33961
450,31453
451,28376
452,20363
453,20989
454,14307
455,12534
456,25485
457,24141
458,23765
459,16087
460,17132
461,18515
462,31734
463,18629
464,21316
465,49344
466,32444
467,29640
468,27903
469,26130
470,34892
471,34156
472,32325
473,59059
474,67322
475,25549
476,13452
477,10932
478,34532
479,30678
480,76687
481,57979
482,57174
483,44198
484,799745
485,798619
486,799125
487,798354
488,839193
489,934441
490,52604
491,9278
492,22794
493,11371
494,20809
495,30693
496,30884
497,30786
498,30383
499,30320
500,30615
501,30739
502,30426
503,30210
504,30695
505,30385
506,30106
507,30689
508,10634
509,20266
510,38489
511,17805
512,48562
513,32281
514,29636
515,27224
516,16879
517,58296
518,40998
519,28431
520,31227
521,18221
522,13662
523,13607
524,21238
525,11582
526,11145
527,11607
528,13126
529,13415
530,14164
531,35488
532,48224
533,47844
534,44348
535,40614
536,34096
537,30108
538,27394
539,10981
540,28419
541,16652
542,10081
543,11465
544,7527
545,20221
546,9509
547,20988
548,29340
549,17504
550,13910
551,10029
552,7943
553,24639
554,30836
555,10678
556,19791
557,36365
558,16656
559,11667
560,9106
561,33566
562,32901
563,34913
564,14848
565,9635
566,28712
567,30578
568,34656
569,37193
570,46742
571,30946
572,9755
573,20890
574,26941
575,13859
576,20282
577,23199
578,37766
579,31026
580,31098
581,30349
582,82211
583,61763
584,58998
585,45739
586,41580
587,50102
588,48945
589,45029
590,78060
591,75977
592,48643
593,18209
594,24972
595,30199
596,37328
597,18306
598,33450
599,13137
600,7280
601,21459
602,35115
603,30582
604,30831
605,34751
606,13417
607,8418
608,28165
609,34944
610,34022
611,29610
612,29553
613,35113
614,30129
615,53376
616,38074
617,24807
618,33148
619,29463
620,31616
621,30253
622,28539
623,20764
624,19808
625,15182
626,12270
627,12891
628,10759
629,13150
630,12808
631,11374
