count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,135848,48558,142361
2,16340,12280,19421
3,10629,10793,12507
4,11392,10479,13433
5,10322,11660,12314
6,11717,12024,13733
7,13447,24901,15989
8,12810,10627,14604
9,7187,12069,9074
10,8148,13517,10309
11,66040,42906,67907
12,15415,9228,18801
13,9176,7820,10585
14,8168,7937,9366
15,8052,7099,9463
16,7112,7050,8239
17,7200,5335,8260
18,4974,4798,5967
19,6154,5157,7315
20,5549,4440,6559
21,5793,7184,6903
22,5288,5766,6340
23,7182,5857,8271
24,5644,5742,6677
25,5485,6451,6473
26,6253,5976,7330
27,6510,3885,8444
28,16314,3096,18770
29,8394,3142,9831
30,8397,3414,10281
31,16372,3354,19751
32,8034,14286,9676
33,14048,8989,15653
34,52399,46893,57112
35,43516,11428,48149
36,9124,7778,11784
37,8718,10325,10566
38,7806,10233,9465
39,8280,12590,10195
40,8305,15699,10324
41,9348,13824,11157
42,9076,40728,11010
43,8257,6534,11537
44,12951,10251,17611
45,3530,6970,5764
46,22048,12516,26394
47,8341,13677,11081
48,11427,46047,13264
49,44875,9820,49745
50,12904,8329,15907
51,11940,11780,14506
52,9113,8491,11609
53,16233,43072,19843
54,58137,35675,63614
55,6954,5413,10098
56,5890,4732,7313
57,4576,4808,5735
58,3903,5293,5010
59,5063,12299,6184
60,4236,4230,5589
61,5282,4150,6338
62,4040,5323,5145
63,5521,4993,6583
64,5401,5908,6459
65,6648,5564,7800
66,6052,5579,7112
67,6909,6192,8015
68,4817,5496,6014
69,4713,5212,5843
70,5251,22311,6327
71,6096,6167,7202
72,6291,5488,7405
73,6435,6762,7551
74,6365,6807,7434
75,2550,7283,3560
76,2894,15848,4563
77,2450,48736,4215
78,10397,9407,15318
79,9394,9170,13199
80,10912,6536,13916
81,11267,4631,12470
82,7537,6693,8626
83,7171,6555,8893
84,7163,5396,8287
85,8886,6165,10002
86,7663,6318,8815
87,6433,6096,7638
88,7122,5870,8248
89,8055,5783,9135
90,7096,5314,8183
91,6203,5476,7525
92,6939,14373,8040
93,6402,5620,7501
94,5810,6307,6900
95,7089,5607,8200
96,7696,5523,8712
97,8225,10227,9245
98,6201,7450,7223
99,10206,13405,11865
100,9787,9383,11698
101,8781,14891,10658
102,9441,12499,11179
103,46303,42046,51453
104,12499,8759,16525
105,6823,7241,9535
106,9081,7392,10780
107,9258,10369,11017
108,8983,6890,10801
109,7698,7857,9382
110,11407,7232,13161
111,7560,8450,10046
112,18495,9611,21983
113,9494,10477,11327
114,38736,70975,42706
115,48327,75202,53933
116,13384,14805,17103
117,49372,46493,55120
118,10197,8788,14068
119,6725,7830,8461
120,12161,8680,13731
121,47500,30041,53562
122,9506,15632,13642
123,9500,45313,12164
124,8010,6607,11229
125,7584,6885,9471
126,6135,4984,7246
127,5683,5305,6678
128,5981,6421,6981
129,8123,11183,9138
130,7249,36216,8246
131,39841,7968,43727
132,6547,6347,7843
133,5958,6867,6962
134,5197,5752,6252
135,4506,8053,5496
136,5890,12260,7862
137,8865,46068,10799
138,11373,8545,14956
139,60910,14323,66450
140,9030,7651,11162
141,5812,5960,6856
142,5806,8737,6795
143,4668,8210,5698
144,4610,7990,5610
145,6684,7907,7851
146,5266,9097,6268
147,5911,7026,6920
148,5590,4861,6590
149,4721,6431,5780
150,5898,9218,6939
151,4474,9361,5663
152,5717,7967,6736
153,9602,7272,10684
154,9161,5883,10313
155,8913,6420,9973
156,7993,5913,9111
157,11398,14966,13396
158,48275,45667,52821
159,9252,6163,12620
160,9267,5519,10886
161,7751,5638,8802
162,8284,6184,9488
163,4668,5769,5736
164,6147,6413,7294
165,5982,5697,7075
166,5426,8168,6500
167,9446,10200,10598
168,6017,6134,7106
169,8761,5670,9813
170,7763,5958,8872
171,8878,6507,9874
172,6076,7818,7289
173,7198,6056,8287
174,6287,9215,8366
175,10468,46423,12302
176,44642,10837,50223
177,7176,9081,9639
178,5395,10261,7229
179,5770,7516,6975
180,5275,5151,6334
181,6187,6697,7302
182,5278,5505,6353
183,6149,5766,7207
184,6815,6210,7889
185,4994,5456,6139
186,6392,6087,7444
187,6691,6280,7919
188,6369,7781,7519
189,8414,9090,10063
190,12183,7284,13876
191,37480,36093,41806
192,7144,6033,10222
193,7023,6280,9072
194,4220,4969,5361
195,4687,5455,5945
196,5616,4677,6809
197,7103,5141,8214
198,6133,5070,7197
199,5401,5957,6619
200,5702,5715,6770
201,5676,5602,6750
202,5652,5267,6711
203,5546,5135,6600
204,12603,5447,13758
205,5455,10313,6550
206,9614,8841,10727
207,6627,14882,8638
208,10533,7693,12537
209,9222,8754,11079
210,9839,8066,11621
211,9450,12416,11383
212,9837,8174,12192
213,9174,5894,10564
214,43334,42418,48833
215,9614,8955,12849
216,7811,7939,9764
217,6880,6738,8901
218,7237,9370,9161
219,8339,9412,10337
220,7873,8225,9995
221,7940,9396,9999
222,24436,9348,26572
223,13906,48670,15960
224,36664,6590,40979
225,5720,6528,7113
226,4323,4200,5376
227,4324,4059,5392
228,4661,5520,5779
229,4833,5063,5936
230,5697,5556,6794
231,4416,5263,5527
232,4899,5541,6012
233,5036,5243,6166
234,5001,5675,6188
235,5685,12275,6836
236,6261,11600,7373
237,6641,6450,7692
238,5134,8970,6165
239,6110,37224,7102
240,7555,8613,10477
241,6954,5257,8219
242,5453,6108,6444
243,5594,5162,6671
244,5665,9046,6754
245,3586,8525,5697
246,3290,9806,4876
247,19592,10153,21365
248,7836,7357,9440
249,8789,47683,10423
250,47770,9741,53093
251,10523,9628,14957
252,7313,7906,9110
253,7108,8416,8944
254,8154,15183,10154
255,12890,46518,14980
256,34903,7205,39201
257,5039,8295,6391
258,8799,8463,10818
259,7658,6423,9195
260,6067,7218,7770
261,8677,7723,10428
262,30980,10062,35494
263,6725,14879,9750
264,7319,7428,9741
265,6587,7460,8438
266,6422,8345,7469
267,4953,8008,6007
268,5627,5625,6606
269,7770,8992,9689
270,15135,8576,16816
271,46348,40859,51610
272,6507,5378,9613
273,4613,4362,5729
274,5157,7258,7093
275,8448,8605,10256
276,6847,7835,8322
277,8694,7495,10483
278,6737,6777,8466
279,6807,7144,8503
280,7763,8084,9626
281,8357,8406,10299
282,5737,4871,7107
283,5779,6718,6812
284,5796,5310,6849
285,5648,5029,6648
286,5559,4782,6608
287,6717,4619,7746
288,5848,5079,7002
289,5445,4484,6445
290,5417,5151,6425
291,5421,2266,6497
292,4983,1826,6279
293,1939,1484,3065
294,1404,1687,2425
295,1571,2159,2513
296,2714,2655,4590
297,2701,2644,4221
298,3060,2394,4535
299,2327,2776,3875
300,2225,2274,4381
301,2404,2498,4060
302,5003,1828,6512
303,1451,35775,2525
304,5040,4602,6084
305,5024,4395,6082
306,5200,5087,6180
307,5445,4479,6545
308,5231,4331,6238
309,4355,5588,5375
310,5655,5386,6767
311,5433,5138,6431
312,4980,4891,5976
313,4679,4909,5691
314,5057,5738,6146
315,5548,6986,6589
316,5567,5513,6617
317,4824,11609,5813
318,5660,7439,6694
319,16259,6218,17347
320,4698,5476,5765
321,4508,5927,5687
322,5375,6560,6429
323,9254,8447,12012
324,8221,9032,9936
325,9216,8566,11144
326,8686,8827,10741
327,9020,8416,11152
328,9205,11054,10991
329,4838,6427,5922
330,5581,6817,6691
331,4262,6311,5328
332,5254,5904,6384
333,5316,5699,6402
334,4634,5965,5753
335,4579,5126,5706
336,4907,5754,5957
337,4906,5228,5972
338,4750,2104,5851
339,5064,1523,6184
340,5318,1798,6390
341,5416,1738,6482
342,1852,1509,3040
343,1574,1486,2599
344,1665,1450,2747
345,1626,1509,2622
346,1365,1693,2374
347,1603,1480,2641
348,1374,1699,2451
