count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,11365,3916,3852
52,14578,8237,3590
53,10033,6547,3127
54,11315,5979,3151
55,12253,6017,4165
56,10894,6989,1846
57,10496,4231,1861
58,10242,4353,1883
59,12592,4344,4768
60,13777,7389,3372
61,10677,6290,3031
62,11301,5924,3347
63,10888,5636,3503
64,12637,6851,4219
65,10848,6567,1958
66,10893,4381,2029
67,10613,4336,1966
68,10220,4256,2086
69,12499,4314,4858
70,11923,7167,2008
71,11284,4253,1807
72,11861,5012,1967
73,11240,4314,1919
74,10812,4253,1928
75,12894,4198,4819
76,12674,7501,1891
77,11718,4153,1885
78,10986,4301,1767
79,10279,4203,1705
80,10328,4519,1893
81,10364,4297,2146
82,10421,4581,2091
83,13380,4499,5649
84,12825,8094,1864
85,12199,4150,1915
86,11417,4319,1755
87,10750,4131,1839
88,10776,4770,1831
89,11679,4195,3298
90,11222,5649,3053
91,10560,5429,3062
92,10377,5412,3578
93,11539,5993,4156
94,11129,6449,2032
95,10740,4366,1906
96,11255,5180,2080
97,10444,4514,1890
98,12806,4359,4893
99,12093,7328,2016
100,11489,4247,2016
101,10648,4237,1894
102,10282,4334,1939
103,10200,4385,2095
104,10285,5004,2130
105,10251,4568,2213
106,13666,4624,5864
107,12826,8264,1844
108,12368,4168,1926
109,11499,4322,1830
110,11015,4221,1893
111,10285,4270,1793
112,10532,4739,1813
113,10009,4244,1768
114,13207,4194,5405
115,13150,8049,1969
116,12698,4329,1903
117,14476,4308,4512
118,13055,6954,2023
119,15934,8990,2382
120,15350,5571,1903
121,13989,4306,1697
122,13775,4138,1820
123,13209,4210,1871
124,12403,4268,1936
125,12112,4423,1875
126,11633,4130,1915
127,11198,4312,1823
128,11507,4731,1734
129,10940,4177,1789
130,10462,4224,1793
131,9883,4233,1723
132,14837,4226,7271
133,14501,9646,1915
134,13887,4385,1759
135,12159,4076,2017
136,11554,5570,1967
137,10396,4262,2012
138,13420,4354,5405
139,12608,7871,1887
140,12276,4251,1872
141,11646,4324,1842
142,10798,4165,1802
143,9929,4214,1795
144,10292,4708,2144
145,10870,4464,2951
146,11714,5329,3429
147,10004,5863,3507
148,9889,5931,3650
149,10143,5897,3144
150,10318,5568,3192
151,9842,5512,2980
152,11718,5845,4300
153,10674,6585,2053
154,10404,4323,2098
155,12366,4487,4322
156,11547,6601,1975
157,11204,4291,1917
158,10415,4126,2025
159,13453,4324,5359
160,13721,8650,1888
161,13086,4065,1940
162,12496,4194,2080
163,12376,4365,1939
164,12074,4338,1992
165,11500,4267,1926
166,11074,4214,1954
167,10460,4275,1847
168,10825,4905,1984
169,10541,4446,2025
170,9979,4499,2059
171,14034,4540,6373
172,13775,8992,1804
173,13092,4212,1878
174,12241,4238,2069
175,13435,4404,4917
176,12772,7984,1768
177,12186,4073,2029
178,11478,4283,1923
179,11085,4203,1967
180,10719,4401,2001
181,10312,4473,1904
182,13492,4370,5738
183,13041,8136,2067
184,13645,5115,2051
185,13030,4496,2048
186,12707,4540,2033
187,12041,4408,2057
188,11555,4679,1890
189,10977,4397,1764
190,10530,4346,1966
191,10494,4473,2288
192,14835,5212,6132
193,14116,8920,1995
194,13151,4232,1929
195,12434,4370,2044
196,11877,4422,1946
197,11373,4426,1931
198,10993,4393,2329
199,13996,4823,5672
200,14420,9326,1851
201,13613,4463,1912
202,12570,4102,1968
203,11837,4387,1859
204,10271,4204,2187
205,12819,4587,5070
206,12266,7384,1955
207,11693,4147,1946
208,11565,5023,1866
209,11021,4180,1938
210,10666,4332,2026
211,13106,4321,5119
212,12085,7199,1964
213,11367,4259,1818
214,11102,4222,1903
215,10836,4544,2027
216,11452,5309,1945
217,11022,4425,2117
218,14101,4726,5668
219,13251,8295,1966
220,12517,4275,1969
221,11959,4590,1993
222,11875,4623,2070
223,10993,4548,2006
224,11570,5486,1953
225,10950,4538,1996
226,14097,4655,5746
227,13398,8190,2045
228,12385,4458,1997
229,11074,4400,1797
230,10566,4280,2024
231,11194,4542,3079
232,11491,6107,3365
233,12066,5945,4277
234,10956,6583,1866
235,10875,4235,2153
236,12799,4681,4551
237,12296,7148,1928
238,11426,4276,1937
239,10513,4459,2125
240,10613,5349,1961
241,12808,4293,4928
242,11951,7095,1877
243,11337,4269,1888
244,10935,4444,1824
245,10457,4362,1818
246,12885,4206,4878
247,12072,7169,1955
248,12602,5248,2043
249,12124,4660,2021
250,12000,4580,1974
251,11647,4550,2107
252,11235,4551,2372
253,13929,5040,5499
254,13461,8094,2153
