count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,20791,18029,8983
52,21300,14260,6065
53,17853,9631,5904
54,15980,10016,5638
55,33333,9480,23114
56,23485,28130,3789
57,20836,6260,5773
58,102152,8268,85630
59,69725,97524,8671
60,63390,13284,5240
61,60055,9675,4460
62,55883,7807,3681
63,52183,6769,3059
64,40311,7038,3021
65,34013,5287,3101
66,32048,6786,9949
67,24231,12179,6515
68,29310,8706,20226
69,21756,23795,6337
70,203508,8627,188280
71,163307,203798,8908
72,154733,13330,3343
73,152861,6138,3662
74,148923,7506,2821
75,143478,5032,2623
76,139228,4753,2647
77,135527,4837,2995
78,131465,5123,2869
79,126290,5076,2612
80,122493,4718,2922
81,119173,5048,2657
82,48371,5838,3020
83,32195,5252,2679
84,22847,4817,3441
85,47558,5545,33564
86,40941,35948,2624
87,28748,4819,5111
88,21958,7268,7088
89,25677,9373,17309
90,20423,20686,10966
91,36972,13187,28219
92,29914,32741,4894
93,23188,7022,6084
94,24373,8274,17347
95,206241,20962,206541
96,164370,221536,9771
97,156780,14023,4232
98,151140,8105,3406
99,146932,5771,2792
100,141239,5107,2986
101,136891,5113,2567
102,132427,4667,2589
103,127897,4739,2847
104,122054,5005,2794
105,118769,4947,2791
106,114842,5911,2925
107,110598,5030,2632
108,103143,4875,2608
109,94797,4687,2595
110,87249,4729,3055
111,80851,5123,2739
112,72416,4886,2611
113,65877,4762,2582
114,93041,5986,36956
115,84012,39571,2617
116,83381,5267,2798
117,82889,4893,2487
118,82427,4572,2529
119,63394,4755,2293
120,59759,4385,2862
121,57968,4975,2670
122,41730,6245,2503
123,34286,4630,3106
124,28397,5225,8515
125,19458,10699,6235
126,39020,8452,31582
127,90798,35123,65055
128,38775,71823,5106
129,35216,8664,9365
130,31347,13547,7062
131,24036,9545,4804
132,213033,7223,195426
133,171902,210880,9606
134,161770,13927,3241
135,157976,6046,5967
136,151921,8494,3260
137,146613,5541,3284
138,139224,6591,2778
139,132209,4964,2496
140,97355,4644,2684
141,87290,5031,2704
142,78357,4981,2443
143,70174,4677,2400
144,60732,4862,2716
145,55100,4930,2952
146,71873,6550,27667
147,36761,29977,3197
148,32167,5383,6136
149,21162,8366,7231
150,16705,9426,6100
151,23963,8278,16819
152,23043,19221,13001
153,30484,15496,20966
154,23886,25587,6284
155,18669,8516,5588
156,23732,8599,16726
157,20279,20396,6375
158,31557,8554,21878
159,84696,25373,64739
160,35773,71627,5432
161,26728,9027,3365
162,21445,7527,4379
163,19567,6760,5554
164,16370,8071,6074
165,56233,8264,49524
166,113923,56190,84232
167,69056,96667,8738
168,59775,11786,3156
169,56344,5491,3352
170,51719,6458,2766
171,46321,5020,2896
172,38084,5006,2827
173,33391,4954,3010
174,28101,5114,2803
175,22135,4907,3109
176,27937,5185,13934
177,23461,16130,3030
178,22016,6226,5936
179,19499,8103,5887
180,32586,8052,23411
181,26901,27037,7368
182,22420,9690,4459
183,17283,6660,5506
184,55675,7784,49062
185,33333,56018,7856
186,201966,12106,186998
187,162282,202126,8898
188,152703,13315,3513
189,147930,6455,3746
190,144494,6253,3239
191,139828,5606,2850
192,136117,5043,2948
193,133442,5054,2827
194,130053,6320,3181
195,125201,5343,2745
196,123654,4914,5205
197,119486,7363,2879
198,115968,5018,3287
199,109982,5576,2624
200,103299,4760,2505
201,96301,4641,2715
202,92250,6172,2907
203,84695,5112,2620
204,77212,5214,2753
205,69964,4876,2535
206,93956,4613,33481
207,89308,36121,3011
208,88502,5246,2533
209,89439,4666,2320
210,89349,5875,2776
211,89234,4918,2572
212,89141,4818,2653
213,88987,4759,2503
214,88956,4659,2689
215,88640,4792,2426
216,89226,4512,3297
217,90639,5382,2595
218,90647,6223,2710
219,90676,4798,2709
220,91166,4794,3268
221,70029,5386,2812
222,64209,4909,3805
223,58827,5906,3099
224,52698,5194,2659
225,48333,4749,2870
226,42704,6460,2631
227,37311,4826,2878
228,31255,5505,2748
229,22977,4932,4025
230,25316,6220,11272
231,21411,13503,5953
232,35646,8137,28730
233,26236,32324,4256
234,20793,7780,4961
235,17362,7100,6286
236,48269,8890,40703
237,98598,47331,59984
238,35940,66869,5621
239,25949,9235,3457
240,20599,6154,3525
241,20065,5804,5336
242,18590,9112,6848
243,29647,9057,21194
244,23698,25252,6016
245,18654,8335,5632
246,14860,7923,5493
247,23896,7676,16943
248,20422,20580,5689
249,18912,7974,5602
250,15739,9163,5469
251,59800,7645,51925
252,35358,59037,6179
253,26131,10172,3951
254,21057,6382,5255
255,17672,7419,5863
256,110064,8023,98307
257,81571,110885,7973
258,42721,14705,3845
259,34923,6581,3410
260,29389,5940,2897
261,26167,5285,5494
262,22354,7962,6369
263,27079,8813,20602
264,23357,24619,6944
265,30867,9374,18818
266,24763,24164,6089
267,65913,8634,53660
268,122381,61225,89761
269,72136,102817,7374
270,62927,11188,3407
271,57992,5888,3395
272,53863,5877,3365
273,49735,5685,2739
274,45696,7017,3114
275,41654,5497,2935
276,36692,5328,3150
277,30441,5481,2904
278,24992,5377,3283
279,24847,5624,8532
280,22681,10936,6282
281,96937,8877,92486
282,74042,106923,6866
283,62480,10219,3179
284,56435,5508,2974
285,49860,5320,3186
286,40818,5499,2910
287,34516,5313,14178
288,29999,16608,4839
289,25338,7206,6193
290,26787,9899,19109
291,21714,22949,6887
292,32035,9358,21416
293,23448,25242,6676
294,27846,9211,16738
295,22127,20474,6671
296,29712,9118,17932
297,23869,21862,7185
298,18883,10822,6224
299,25705,8613,17977
300,22622,22294,7007
301,16397,9433,5802
302,72751,8183,64777
303,64147,73135,26158
304,28348,31855,8055
305,21049,11370,6514
306,27065,10099,16347
307,22441,20233,6882
308,16918,10297,6095
309,59352,8851,50829
310,119052,58482,88839
311,70407,102095,7189
312,61091,10468,3448
313,58695,6130,4328
314,50188,8051,2841
315,43898,5263,3239
316,39447,5714,2927
317,34524,5283,3330
318,49098,5643,22713
319,44848,26498,4091
320,38606,6454,2996
321,34468,5464,3105
322,31782,6750,4699
323,27013,7091,2794
324,21548,5172,3257
325,25905,5643,12524
326,23539,14853,6044
327,29124,8407,23605
328,23371,27328,3609
329,22150,5894,6693
330,17848,9620,5464
331,56274,7820,48315
332,32017,56268,6484
333,23954,10210,3506
334,20535,5831,2848
335,18313,5516,3046
336,16559,5362,3453
337,19237,5735,8307
338,107284,10743,89950
339,47363,102052,8798
340,26513,12133,17609
341,21094,21481,6374
342,32432,8723,20873
343,23030,24582,6545
344,31848,8906,22256
345,20684,25821,5676
346,25164,7885,15728
347,19649,19241,5767
348,58182,8000,47205
349,107248,53894,78948
350,61714,90910,7325
351,56516,11650,5540
352,51949,7952,2847
353,47759,5117,2556
354,42481,4722,2346
355,38376,4511,2308
356,34096,4537,2629
357,37959,4830,10824
358,29369,13243,16898
359,19664,20733,6488
360,14267,8708,5414
361,52182,7699,45041
362,33261,51819,10170
363,23974,13972,6310
364,21899,8801,5646
365,89716,7949,79552
366,69358,91118,7001
367,40287,12840,4563
368,34663,9025,3490
369,29503,5895,2440
370,28683,4609,6947
371,179412,9191,164136
372,139271,177338,7570
373,131105,11378,2859
374,126919,5393,2633
375,123041,4715,2349
376,117643,4388,2214
377,113131,4186,2971
378,107650,4903,2193
379,101728,4134,2437
380,92066,4464,2214
381,86821,4177,2507
382,80642,4461,2489
383,72234,4457,2334
384,67748,4286,2227
385,62919,4167,2535
386,54671,4499,2376
387,38655,4356,17408
388,30038,19490,2337
389,28933,4303,8791
390,66769,10949,49158
391,25593,55103,6064
392,18188,8972,5640
