count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,67064,2977,1588
52,78125,4753,13071
53,176875,15550,99561
54,32162,110029,4902
55,27793,9306,3442
56,25577,5939,1872
57,24082,3971,2272
58,21441,4131,1699
59,19246,3452,1828
60,16978,3719,1525
61,21687,3396,8873
62,289693,11217,266783
63,49402,282256,5238
64,42312,8823,2439
65,39844,4739,1727
66,38517,4706,2161
67,35864,3981,1630
68,33572,3349,1556
69,31660,3580,1542
70,54500,3363,26629
71,302354,28516,249019
72,44195,261052,4838
73,36899,8235,2410
74,35115,5391,2331
75,32520,4193,1921
76,29800,3735,1636
77,27602,3388,1574
78,25247,3329,1508
79,35235,3195,13956
80,184080,15894,151419
81,59263,162687,6051
82,31284,11996,3329
83,28443,6877,2661
84,28531,6849,1973
85,26598,3832,1937
86,24227,3826,2292
87,23702,5312,2418
88,22977,5308,2098
89,29827,4985,9812
90,340187,12357,310760
91,65226,323000,4917
92,57165,8281,2014
93,54458,4072,1621
94,52330,3418,2079
95,48857,3827,1696
96,46328,3731,1539
97,43692,3295,1493
98,54164,3779,13625
99,270174,15492,215500
100,107898,230129,7762
101,104711,15475,3079
102,104511,6826,2277
103,104327,5542,2383
104,103326,5409,2263
105,103169,5318,2142
106,103728,5640,2216
107,117477,5080,16273
108,367560,19439,251711
109,153173,295563,8185
110,157341,18310,7027
111,161200,15518,5682
112,157059,9137,2555
113,152399,5508,1706
114,147644,5603,1611
115,142001,3368,1545
116,148258,3209,13867
117,199062,15737,55568
118,42077,65056,5238
119,30764,9531,2910
120,20317,6337,2477
121,19858,5827,2450
122,19244,6401,2683
123,20697,5662,7926
124,18573,11066,2601
125,17030,5527,2531
126,18091,5426,5751
127,16372,8774,2593
128,18308,5810,5533
129,16039,8434,2514
130,14398,6099,2582
131,13733,5644,2510
132,15641,5491,5377
133,17831,8472,5390
134,50225,8272,39026
135,31890,45077,12026
136,13579,16827,3875
137,13305,5907,7673
138,16107,10267,9952
139,12470,12923,3549
140,9452,5457,3052
141,14600,4842,9457
142,15529,12337,7601
143,17172,9442,11639
144,12719,14596,3415
145,14751,5192,8224
146,12773,10400,7235
147,160729,9082,141429
148,141787,165000,4887
149,136336,8518,1836
150,132225,4148,1554
151,127704,3441,1642
152,123646,3450,1475
153,117448,3317,1475
154,114663,3668,1495
155,150879,3239,39626
156,325741,45130,173573
157,90422,185709,4809
158,58877,8347,2187
159,52086,4431,2207
160,46323,4189,1573
161,40898,3377,1685
162,35095,4024,1623
163,29341,3418,1570
164,62151,3309,40242
165,210594,46016,150840
166,97856,162953,4838
167,67539,8340,1942
168,63292,4129,1673
169,61174,3565,2101
170,58293,4361,1569
171,56020,3363,1531
172,53345,3350,1521
173,89713,3342,39482
174,262186,45300,169588
175,63593,183858,6634
176,25929,11321,2776
177,26683,5817,10322
178,22510,14025,2615
179,18263,5540,2407
180,16572,4808,5103
181,16165,8043,4690
182,19905,7809,12192
183,13906,15054,4947
184,142917,7802,132044
185,50024,148893,6772
186,47872,12137,6646
