count_idx,delay_ns
51,72218
52,58546
53,47202
54,66812
55,52347
56,45456
57,28660
58,51058
59,115977
60,57504
61,44534
62,36028
63,43794
64,37358
65,33158
66,32621
67,30016
68,163217
69,121376
70,69585
71,51522
72,45672
73,35272
74,30346
75,40617
76,28684
77,169502
78,66053
79,52530
80,39392
81,34219
82,34638
83,33450
84,31635
85,28773
86,23200
87,41358
88,31920
89,30471
90,26818
91,43665
92,124645
93,70744
94,74315
95,38690
96,32566
97,29175
98,21480
99,255366
100,192293
101,170652
102,153104
103,66198
104,75996
105,58133
106,40174
107,25534
108,257788
109,191571
110,176198
111,165631
112,157033
113,139532
114,123054
115,105712
116,110166
117,391840
118,134033
119,107321
120,87648
121,70030
122,172549
123,165811
124,161936
125,78134
126,55793
127,49613
128,43200
129,60249
130,38425
131,119598
132,151953
133,82934
134,58616
135,60472
136,66312
137,141700
138,97098
139,50421
140,28115
141,109614
142,66231
143,51082
144,35718
145,34910
146,124139
147,80188
148,105509
149,60719
150,41650
151,24312
152,212505
153,183373
154,132693
155,107493
156,110896
157,50969
158,28637
159,96785
160,67928
161,195510
162,147825
163,123955
164,101151
165,82706
166,65111
167,72722
168,55939
169,111490
170,255851
171,132516
172,112140
173,94868
174,77083
175,58966
176,60280
177,61995
178,213452
179,137864
180,114435
181,60479
182,52548
183,97293
184,111540
185,64826
186,197180
187,148878
188,126020
189,107875
190,89948
191,93183
192,70440
193,125042
194,55203
195,35151
196,200875
197,132910
198,109926
199,89350
200,49612
201,30517
202,218011
203,149697
204,129023
205,112708
206,55558
207,53514
208,36803
209,24352
210,27495
211,62930
212,107281
213,64155
214,172818
215,125600
216,103963
217,88204
218,70635
219,74776
220,60668
221,34264
222,26046
223,68345
224,226380
225,159485
226,138151
227,123457
228,108575
229,91552
230,75378
231,59819
232,97209
233,277330
234,108078
235,55822
236,38486
237,44437
238,31969
239,20552
240,64297
241,203162
242,135989
243,117316
244,106730
245,93894
246,78857
247,65247
248,49936
249,89160
250,165495
251,101508
252,44061
253,30204
254,16730
255,171454
256,133786
257,89981
258,70739
259,55061
260,111745
261,97520
262,53376
263,34332
264,22336
265,27455
266,38965
267,214040
268,148129
269,128140
270,113175
271,98378
272,83791
273,66980
274,66735
275,204588
276,144159
277,125356
278,84707
279,66698
280,73551
281,58032
282,28047
283,43399
284,91810
285,55467
286,41253
287,22982
288,77356
289,50002
290,97082
291,42761
292,23891
293,75829
294,46177
295,29424
296,17135
297,167299
298,133629
299,91442
300,74155
301,60168
302,63723
303,50246
304,28218
305,23666
306,64790
307,197124
308,120142
309,104313
310,92180
311,79794
312,67612
313,54461
314,57092
315,44349
316,174984
317,113123
318,95269
319,73404
320,49805
321,32053
322,18664
323,199918
324,142320
325,125684
326,111168
327,100399
328,87280
329,75684
330,64270
331,108463
332,544918
333,76077
334,39047
335,31779
336,29012
337,26806
338,23726
339,20504
340,84407
341,287264
342,788231
343,149032
344,147536
345,158479
346,175939
347,178318
348,192583
349,170106
350,506128
351,604983
352,213960
353,183627
354,202077
355,217810
356,198528
357,200860
358,271955
359,323576
360,393956
361,585134
362,65530
363,30704
364,26362
365,22659
366,18419
367,26238
