count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,36036,3731,1729
52,34276,4595,1607
53,31602,4006,1593
54,69189,4133,41821
55,118053,47886,50346
56,155509,56481,139848
57,119570,152523,4785
58,114355,8300,2022
59,111373,4306,1686
60,109111,3864,1728
61,106249,3958,1654
62,97696,4016,1613
63,94862,4035,1514
64,102829,3973,12630
65,278622,14643,177402
66,95614,192560,6470
67,72311,11395,2601
68,69616,6153,4242
69,73869,6831,8908
70,71863,12115,2342
71,70139,5455,2362
72,67467,5520,3177
73,106768,5940,45328
74,292065,52617,187212
75,86883,201828,6206
76,57957,10950,3004
77,53648,6297,2620
78,57057,5648,7923
79,54553,11191,2614
80,50360,6552,2284
81,48834,5468,2501
82,92376,6135,46859
83,296672,52846,204804
84,50564,217697,5022
85,19554,8360,2236
86,16473,4450,5181
87,14892,7171,4301
88,10419,6431,3477
89,12647,5448,8375
90,38526,10968,31324
91,106021,36576,86360
92,82186,101009,4862
93,74983,7823,1872
94,70699,3850,2548
95,67406,4453,2360
96,61311,4448,1580
97,57383,3388,1548
98,53194,4019,1632
99,61540,3393,14304
100,31423,16309,4059
101,38036,5874,31936
102,82871,38447,72818
103,64156,87992,6185
104,56890,10904,2901
105,55388,6115,2348
106,55997,6241,2987
107,54454,5787,2382
108,53108,5465,2647
109,57378,9246,3787
110,106876,7752,51635
111,314949,58962,204353
112,118760,233165,6614
113,90641,11576,2896
114,88429,6949,3200
115,93082,6661,8558
116,89472,10453,1600
117,86388,3475,1484
118,82577,3296,1477
119,110461,3316,37682
120,286604,42925,178305
121,79887,190749,4848
122,47423,8898,2139
123,42271,4380,2191
124,38542,4140,1644
125,34947,3502,1712
126,31482,3528,1663
127,29554,3742,2531
128,86698,5687,60168
129,131379,67850,47024
130,35750,60177,7640
131,52961,12106,42362
132,40704,55070,5084
133,34860,9293,3055
134,31985,6411,2885
135,29132,5964,2558
136,26494,5657,2567
137,24263,5847,2498
138,22678,7395,2035
139,56568,3989,39355
140,206889,45152,150213
141,39557,163896,8268
142,19007,11978,10808
143,13268,13775,4866
144,12716,7542,4482
145,13168,7244,4894
146,13293,8397,4259
147,61678,7219,54308
148,58110,70713,5798
149,67254,10140,16968
150,167243,20014,103148
