count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,47895,15110,49930
2,3231,3098,3878
3,2124,2506,2545
4,1956,2059,2366
5,2003,2025,2414
6,2001,2191,2367
7,2339,2206,2697
8,2175,2244,2523
9,2477,2680,2885
10,2489,11917,2872
11,11616,11750,12947
12,11625,11689,12961
13,2820,2555,3660
14,2417,4121,2849
15,2480,2412,2871
16,2303,11868,2651
17,2536,1843,3553
18,1957,1753,2634
19,1491,1344,1949
20,1538,1302,1983
21,1893,1639,2299
22,1426,1618,1835
23,1458,1517,1831
24,1519,1563,1877
25,1554,5181,1925
26,1765,1564,2126
27,736,1671,1109
28,521,2846,873
29,503,2221,851
30,488,1870,825
31,486,4205,817
32,604,1710,982
33,491,1542,825
34,493,1760,821
35,483,1639,864
36,475,1566,846
37,501,1573,849
38,504,1622,863
39,485,1978,844
40,491,1566,843
41,481,1481,829
42,507,1776,825
43,523,1594,846
44,6107,11719,6465
45,2466,2353,3477
46,1879,1956,2736
47,1908,15403,2496
48,2465,2142,3623
49,1929,3247,2645
50,2126,2277,2678
51,2368,3301,2735
52,1966,1716,2364
53,1865,2681,2252
54,2814,1546,3152
55,1524,1719,1887
56,1664,1571,2016
57,1835,14031,2207
58,2545,2167,3553
59,2034,1898,2489
60,1774,2857,2153
61,1713,1919,2167
62,1682,10839,2081
63,2361,1995,3231
64,1775,1473,2172
65,1717,1602,2100
66,1520,1566,1881
67,1830,2712,2228
68,1643,1615,1994
69,1686,1664,2060
70,1581,3259,1956
71,2009,1702,2388
72,1646,1561,2030
73,1838,11576,2226
74,2351,2289,3385
75,1871,2471,2551
76,1659,3321,2147
77,1819,1618,2167
78,2353,10567,2704
79,3083,2075,4000
80,1726,1699,2304
81,7959,11215,8309
82,2624,2557,3732
83,1819,2860,2539
84,1926,2445,2457
85,1667,2350,2055
86,1693,13057,2048
87,2514,2107,3503
88,2016,2673,2687
89,1615,2280,2030
90,1923,1726,2304
91,1673,1615,2015
92,1816,13463,2156
93,2446,1873,3328
94,1646,1631,2020
95,1704,1590,2132
96,2040,2880,2437
97,1946,10713,2277
98,2290,2172,3274
99,2030,1717,2765
100,1747,1656,2142
101,1797,2609,2148
102,1765,3205,2120
103,2098,1809,2444
104,1715,1773,2112
105,1773,1845,2118
106,5577,10787,5951
107,2460,1913,3362
108,1674,1546,2077
109,1454,1491,1815
110,3380,1655,3732
111,1798,1658,2148
112,1684,1615,2029
113,1810,2703,2150
114,1830,1893,2203
115,1886,11233,2264
116,2402,2117,3317
117,1663,1592,2126
118,1848,1750,2242
119,1956,1627,2348
