count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,49785,10331,49304
52,17775,57636,6164
53,12595,9217,3584
54,143454,6149,190314
55,111013,201547,4379
56,106011,7907,1744
57,103910,4248,1722
58,101904,4853,1594
59,100512,4479,2256
60,100260,6039,1391
61,98034,3616,1416
62,132357,3998,36577
63,255980,42515,121097
64,26936,134887,7842
65,59569,12530,58696
66,31338,72159,4862
67,20072,7928,1931
68,16509,4130,1589
69,17290,3209,6940
70,13835,8684,2953
71,59467,4701,64855
72,79515,72745,131974
73,28839,141714,3622
74,22723,7322,1784
75,19541,3752,1724
76,17520,3519,2208
77,14204,3939,1484
78,10558,3126,1704
79,9086,3395,3062
80,7277,4853,2801
81,60917,4530,61577
82,153877,71358,359788
83,123768,370896,14209
84,111817,17499,1660
85,105734,3681,1479
86,96894,3197,1548
87,88612,3310,1382
88,75449,2997,1455
89,70024,3030,1429
90,103016,3915,36420
91,280348,41613,176461
92,51332,188111,6460
93,43781,10002,2387
94,40139,4452,1698
95,37313,3567,2095
96,34377,3935,1660
97,31460,3390,1462
98,29367,3987,1423
99,86075,3097,61213
100,259328,66861,171077
101,71327,185756,16457
102,64863,21485,2525
103,63141,5528,2207
104,62285,5111,2353
105,60265,5101,1885
106,63541,9947,1954
107,62693,4786,2294
108,95212,5156,34636
109,233766,41157,135944
110,60850,149378,6470
111,49470,11545,2758
112,46946,5679,2015
113,46534,4833,2993
114,45087,6489,1957
115,43595,4620,2069
116,42926,4838,2162
117,93462,5021,52891
118,247284,58667,152415
119,71260,164051,4532
120,63077,7874,1869
121,60095,3854,1694
122,67064,10179,4480
123,63677,6237,1531
124,60688,3160,1389
125,57985,2987,1367
126,103376,2977,49361
127,288467,54455,183297
128,70514,199246,14154
129,64261,18928,2395
130,63024,6233,2231
131,62330,5053,2457
132,60650,5136,2837
133,59267,4929,2869
134,59466,5789,3053
135,91373,5252,34338
136,235711,41084,142375
137,63598,156400,6322
138,58102,11791,2427
139,51645,5559,2214
140,51241,5496,2552
141,48778,5349,2174
142,47355,4856,2098
143,47084,5011,2361
144,97357,5124,52709
145,242833,58084,144206
146,54022,156993,4920
147,45993,8198,1944
148,42644,4011,1412
149,40424,3225,2045
150,35961,3788,1469
151,32993,3181,1498
152,30417,3180,1448
153,76766,3190,49448
154,267627,55349,189259
155,62636,201207,5682
156,56438,10358,2545
157,55000,6104,2088
158,54699,4931,2697
159,52736,5405,1893
160,51645,4692,2278
161,50987,5331,2335
162,96745,9127,43938
163,229422,48956,131017
164,16103,142794,6669
165,8736,9790,3600
166,10261,5507,8391
167,12174,10378,9731
168,10787,12549,8844
169,9860,11618,3862
170,6643,6619,3243
171,10531,4972,8548
172,9090,11293,3296
173,64928,4970,311599
174,47217,323563,5547
175,44465,10545,2762
176,41243,6400,2573
177,40765,5724,2712
178,41450,7494,2403
179,41018,5857,2474
180,40083,5801,2292
181,67816,5328,30947
182,248202,36407,179383
183,42637,190960,4851
184,33706,8102,2038
185,28460,4030,1596
186,26655,4193,1780
187,23706,3394,1658
188,20637,3280,1412
189,16275,2983,1773
190,15737,3422,7967
191,15789,9626,8215
192,97139,9961,302445
193,46271,314149,5033
194,41140,11176,3124
195,34027,6882,2780
196,23315,6147,2584
197,21644,6034,2396
198,20629,5685,2498
199,19445,5847,2248
200,22599,5044,6725
201,115141,9615,287266
202,98968,310202,4542
203,94772,7882,1725
204,92216,3863,1583
205,89284,3360,1597
206,86349,3241,1479
207,83390,3222,1450
208,79959,3090,1436
209,87412,3101,11580
210,162946,14349,286185
211,143079,297439,4355
212,139391,7661,1856
213,136784,3961,1555
214,133943,3346,1664
215,131010,3413,1438
216,128517,3175,1391
217,125866,3104,1367
218,134324,3980,11881
219,139632,13583,346251
220,120744,357363,4592
221,116946,7794,1798
222,114141,3944,1585
223,110526,3363,1544
224,107216,3209,1428
225,98475,3094,1457
226,96729,4082,1438
227,104456,3097,11874
228,176565,13675,264935
229,145903,276280,4394
230,141909,7787,1698
231,139184,3645,1525
232,136486,3296,2017
233,134352,4175,2458
234,136268,8983,1449
235,133619,3156,1398
236,140691,3040,11966
237,76185,13705,157012
238,50166,168000,4554
239,44410,7789,1930
240,40934,3965,1488
241,38140,3184,1654
242,35874,4247,1549
243,33049,3294,1494
244,30430,3186,1461
245,48975,3070,23146
246,158273,24917,327105
247,142172,340576,5850
248,139682,10169,2441
249,138362,5406,2059
250,138277,6225,2437
251,137116,5148,2125
252,136205,4717,2145
253,130014,4826,2150
254,142563,4871,16216
255,60321,19370,127670
256,23907,137432,3950
257,16310,6726,2162
258,14984,5355,1727
259,12463,3670,1726
260,14682,3658,6767
261,12150,8661,1758
262,10614,3442,3232
263,11016,5254,4859
264,9545,7933,4741
265,64629,7440,246739
266,47800,259665,4581
267,44161,7742,2045
268,40951,4132,1590
269,38022,3477,2112
270,34270,3865,1583
271,30758,3314,1529
272,28219,3257,1492
273,36641,3185,12242
274,101157,15063,137112
275,82985,150844,5988
276,79267,10765,2608
277,76719,5900,2255
278,81420,4967,8754
279,85242,13155,4702
280,87391,10898,3187
281,80115,5903,2205
282,113069,6339,35039
283,226346,40402,113086
284,58780,122427,71641
285,34616,81704,4110
286,17937,6775,4074
287,8898,6071,3686
288,15572,5517,13913
289,117551,16801,118712
290,121506,145431,5824
291,118984,10374,3951
292,104481,9547,2210
293,97772,4715,2244
294,94185,5199,2184
295,92231,5189,2164
296,91487,5168,2758
297,116758,4683,31428
298,310543,37595,204674
299,83000,218283,6094
300,72769,10768,2807
301,68497,6072,2375
302,64671,5462,2773
303,59657,5828,2250
304,56018,5283,3345
305,49469,5139,1626
306,79366,4438,35320
307,221516,40411,145432
308,83770,157177,4434
309,77461,7802,1841
310,69012,3971,1458
311,66127,3282,1503
312,62235,3262,1491
313,58746,3228,1462
314,57369,4167,1466
