count_idx,delay_ns
51,74424
52,18660
53,15598
54,14175
55,12902
56,13846
57,17770
58,20738
59,25661
60,20522
61,10889
62,18693
63,20309
64,20429
65,20292
66,20182
67,28967
68,17165
69,11196
70,8139
71,6542
72,22389
73,9384
74,8789
75,19804
76,19904
77,7806
78,20024
79,20034
80,20162
81,19881
82,48981
83,32938
84,31870
85,29286
86,26364
87,22501
88,20421
89,16715
90,14989
91,47150
92,57693
93,20390
94,15574
95,14057
96,16168
97,14819
98,25303
99,21242
100,20241
101,19995
102,19642
103,20026
104,19605
105,19822
106,20310
107,20567
108,10221
109,18447
110,20149
111,27600
112,7124
113,24501
114,24845
115,20890
116,19698
117,20668
118,41361
119,26754
120,24734
121,21905
122,18395
123,21922
124,12459
125,10834
126,27557
127,7182
128,18487
129,20226
130,20665
131,20479
132,20274
133,19938
134,70064
135,64992
136,61440
137,57166
138,54116
139,51479
140,48076
141,45111
142,44389
143,39976
144,33361
145,31841
146,31823
147,32688
148,32688
149,30516
150,28965
151,66343
152,66995
153,17573
154,18161
155,28400
156,7937
157,18667
158,20497
159,10552
160,6002
161,17704
162,20091
163,20596
164,10807
165,18148
166,43874
167,29748
168,28738
169,28571
170,28535
171,28515
172,27346
173,26239
174,60874
175,72121
176,49519
177,50269
178,50766
179,56699
180,48226
181,42162
182,20489
183,19589
184,26906
185,20228
186,20010
187,24023
188,21013
189,24858
190,11059
191,6109
192,17548
193,20383
194,20148
195,21172
196,20379
197,24324
198,25681
199,20426
200,20160
201,21597
202,24148
203,11392
204,7329
205,8806
206,19021
207,20490
208,19963
209,20595
210,19838
211,20816
212,20008
213,46794
214,31307
215,28846
216,27994
217,27317
218,26406
219,26671
220,25551
221,63515
222,75323
223,39881
224,16883
225,10825
226,8835
227,7450
228,9351
229,4660
230,19319
231,20652
232,20390
233,35605
234,14958
235,9819
236,8539
237,5786
238,19974
239,7927
240,18699
241,20525
242,20481
243,27979
244,14252
245,8427
246,5426
247,18178
248,19954
249,42454
250,34135
251,33003
252,35590
253,34636
254,33722
255,32331
256,30976
257,65368
258,76225
259,30385
260,9000
261,26016
262,7968
263,18756
264,6939
265,18061
266,10946
267,7585
268,8528
269,8421
270,18596
271,20881
272,27466
273,14491
274,9447
275,7819
276,6787
277,18425
278,11138
279,26562
280,14963
281,7324
282,18268
283,21573
284,20063
285,21173
286,6602
287,18475
288,31546
289,13184
290,7879
291,5921
292,23594
293,20342
294,20644
295,20099
296,20003
297,20235
298,20641
299,43300
300,35373
301,29004
302,14222
303,15570
304,16931
305,17306
306,44056
307,38598
308,37184
309,102738
310,102372
311,101094
312,99402
313,97982
314,177176
315,186468
316,24499
317,30603
318,10929
319,19811
320,20166
321,23444
322,20174
