count_idx,delay_ns,loop_gap_ns,recv_block_ns
51,50125,3882,2462
52,50414,5244,2364
53,50820,4651,2391
54,48634,4675,2530
55,48759,5030,2869
56,49448,5015,3400
57,49735,5790,2629
58,49155,4479,2563
59,43000,4385,2702
60,30980,4609,2901
61,29246,4815,2653
62,28806,4451,2585
63,28124,4324,2520
64,28532,4345,2490
65,28481,4845,2626
66,28283,4352,2647
67,28905,4382,2631
68,29174,5409,2689
69,29475,4423,2745
70,28998,4522,2766
71,28315,4511,2471
72,25604,4193,2554
73,24846,4301,2548
74,24122,4218,2534
75,35827,4282,13970
76,34181,17443,3272
77,33428,5144,2577
78,33010,4353,2389
79,31917,4130,2558
80,23770,4256,2603
81,16912,4343,7492
82,15676,9764,3356
83,15764,5166,2830
84,15557,5360,2606
85,15179,4324,2453
86,15148,4176,2706
87,13240,4450,2595
88,12668,4258,2599
89,11091,4269,2597
90,16005,4349,7989
91,16363,10131,2936
92,15735,5224,2737
93,13272,4501,2636
94,12533,4533,2672
95,12051,4409,2681
96,11482,4367,2647
97,11207,4358,3005
98,16500,4730,8118
99,17455,10290,3060
100,16923,5828,2716
101,15316,4466,2471
102,15135,4266,2645
103,14768,4458,2658
104,12126,4450,2593
105,15490,4568,6640
106,29752,8769,16833
107,18377,19390,3263
108,16416,6471,2812
109,15855,4635,2731
110,16057,4465,2588
111,16266,4386,2853
112,16729,4628,3084
113,15679,4951,2480
114,15331,4343,2678
115,13936,4545,2654
116,12989,5180,2720
117,12258,4488,2734
118,18645,4487,9527
119,18993,11821,3308
120,17250,5133,3191
121,16488,4932,3213
122,15895,5087,3013
123,16054,4754,2651
124,15748,5503,2790
125,15336,4568,2623
126,12751,4364,2701
127,16795,4434,7304
128,25393,9470,11398
129,12310,13809,3446
130,10733,5240,2841
131,11345,4578,3096
132,11161,5679,2710
133,11070,4494,2959
134,13586,4734,5567
135,17162,7613,6557
136,14181,8707,3002
137,14144,4783,2725
138,12905,4474,2729
139,13141,4451,2720
140,12987,5401,2764
141,12643,4673,2681
142,12058,4399,2731
143,16852,4482,7990
144,15956,10205,3327
145,15861,5198,2806
146,15403,4727,2930
147,16091,4789,2699
148,16027,5419,2629
149,20521,4559,7143
150,24005,9298,6146
151,11686,8374,3008
152,10186,4938,3009
153,14980,4834,6988
154,15132,9109,3058
155,14954,4952,2871
156,14934,5649,2810
157,14079,4571,2694
158,13305,4502,2766
159,13209,4685,2665
160,12831,4438,2702
161,12093,4502,2731
162,11831,4490,2715
163,11659,4502,2738
164,17215,5407,8037
165,21486,10222,7301
166,13047,9479,6245
167,14600,8311,5734
168,24056,7800,13936
169,12750,16652,3395
170,10763,5273,2960
171,15640,4897,7111
172,15844,10072,3619
173,15762,5570,3078
174,15403,4925,2996
175,15599,4836,2908
176,31320,4958,16291
177,38033,22614,7066
178,68433,10436,30598
179,69583,35952,2000
180,67626,4101,1697
181,65160,2691,1161
182,63282,2099,1993
183,60557,2939,1128
184,57894,2043,1361
185,55173,2257,1111
186,52370,2034,1177
187,49820,2143,1165
188,47644,2603,1184
189,52898,2258,8957
190,50286,10038,1396
191,47800,2320,1122
192,44917,2033,1034
193,41796,1968,1149
194,38947,2061,1077
195,36336,2002,1018
196,33553,2363,1097
197,30498,2123,1104
198,27662,2041,1254
199,20935,2166,2603
200,37160,3618,30475
201,25161,36255,3254
202,10250,5072,1429
203,8621,2551,2220
204,8051,3833,2741
205,8361,3714,4895
206,5846,5888,2390
207,21522,3371,18456
208,13018,21324,3796
209,10016,5559,2537
210,8682,3892,2770
211,7744,3949,2482
212,8202,4071,4414
213,5784,5483,2332
214,21397,3280,18457
215,12013,21371,3201
216,9837,5560,2952
217,8620,4904,2572
218,6738,4015,2105
219,6935,3210,2877
220,6792,5083,2019
221,6056,3011,2465
222,5493,3453,2254
223,4852,3256,2268
224,54981,3219,49234
225,49524,57595,6730
226,48986,9832,3248
227,50276,5836,2787
228,51419,5721,2820
229,49910,4858,2763
230,49927,4747,2734
231,49945,4721,2706
232,50399,4677,2653
233,50717,4600,2643
234,51026,4426,2873
235,51914,4788,2594
236,67519,5333,17323
237,69338,20125,3603
238,69697,5635,2877
239,70378,4902,2825
240,72391,4791,4154
241,72835,6398,2964
242,73877,4845,2724
243,75506,4602,2656
244,76998,4848,2612
245,78324,4644,2679
246,79623,4568,2683
247,80816,4496,2771
248,81886,4562,2683
249,83044,4587,2564
250,84385,4320,2672
251,74068,4524,2639
252,74940,5035,2572
253,74959,4388,2541
254,74915,4303,2535
255,74844,4335,2570
256,74979,4358,2588
257,75335,4509,2655
258,74793,4938,3655
259,74350,5858,2587
260,74737,5538,2534
261,74321,4564,2650
262,74160,4526,2487
263,74019,4591,2659
264,78058,4548,6357
265,78940,8780,3161
266,78744,5232,2926
267,79683,5168,2696
268,77307,5627,3024
269,77700,4924,2706
270,77903,4798,2591
271,78065,4457,2691
272,78033,4554,2711
273,78029,4572,2411
274,67738,4333,3151
275,65250,5018,2624
276,64946,5111,3470
277,62178,5401,2925
278,61869,4756,2794
279,61991,4752,2643
280,62225,4479,2779
281,62255,4594,2553
282,62290,4367,2597
283,62524,4444,2506
284,63120,5064,2911
285,63418,4766,2943
286,61709,5051,2760
287,70851,4571,10684
288,73122,13088,3231
289,74635,5158,2830
290,75990,4713,2740
291,77556,4825,2675
292,78966,5112,2657
293,81075,4875,2864
294,82338,4923,2759
295,83542,4721,2649
296,84865,4559,2623
297,86598,4687,2754
298,87818,4705,2759
299,82057,4764,2745
300,82245,5523,2624
301,82507,4495,2589
302,82472,4505,2731
303,77605,4571,2796
304,78404,4762,2777
305,78371,4841,2471
306,78393,4381,2581
307,78660,4520,2669
308,78829,5436,2508
309,78760,4421,2491
310,78436,4371,2595
311,77922,4447,2488
312,85144,4359,9780
313,85594,12087,3028
314,83577,4955,2664
315,83725,4492,2562
316,83731,5327,2566
317,83599,4418,2757
318,83557,4601,2623
319,83179,4470,2701
320,83150,4616,2866
321,82857,4739,2681
322,83578,4506,3383
323,84393,5336,2906
324,85169,5594,2778
325,85311,4747,2779
326,85527,4734,2836
327,86318,4770,3152
328,86418,5115,2534
329,81604,4341,2442
330,81540,4289,2478
331,81890,4408,2526
332,83484,5890,3082
333,91944,5066,9775
334,94043,12034,3098
335,95402,5041,2684
336,96400,4541,2600
337,98068,4485,3198
338,99148,5195,2634
339,100458,4515,2613
340,101984,4627,2790
341,103149,4744,2567
342,104398,4410,2528
343,104399,4492,2723
344,105638,4640,2766
345,106810,4682,2847
346,108398,4778,3131
347,109636,5058,2674
348,111154,5041,2694
349,112421,4542,2615
350,113167,4436,2616
351,106329,4498,2782
352,106680,4707,2754
353,106977,4651,2673
354,107231,4591,2497
355,102823,4300,2487
356,103163,4714,2496
357,103179,4354,2599
358,103532,4473,2582
359,112754,4396,12527
360,113169,14961,3067
361,113344,5082,2704
362,113377,4698,2579
363,113034,4453,2556
364,113695,4469,3252
365,114243,5352,2905
366,114312,4838,2976
367,114382,5025,2651
368,113816,4654,2645
369,113983,4613,2788
370,113836,4825,2709
371,111320,4689,3129
372,111256,5461,2679
373,111256,4693,2664
374,111156,4594,2598
375,111230,4458,2440
376,111207,4402,2494
377,111448,4529,2578
378,111782,4562,2644
379,111770,4587,2559
380,120506,4518,9907
381,122402,12182,3129
382,117648,5051,2821
383,118838,4740,2527
384,119909,4384,2428
385,121196,4287,2617
386,122418,4556,2575
387,123479,4427,3379
388,125030,5728,2573
389,126242,4582,2582
390,127389,4502,2566
391,128479,4461,2568
392,129446,4455,2505
393,130647,4421,2606
394,131776,4515,2519
395,132935,4508,2579
396,134451,4778,2560
397,135375,4437,2613
398,136313,4546,2689
399,136472,4602,2659
400,137422,4727,2691
401,138192,4730,2711
402,139628,4664,3451
403,131819,5413,2615
404,131875,4869,2713
405,134598,4588,5179
406,133329,7601,3072
407,129663,5015,2625
408,130130,4468,3142
409,124268,5055,2679
410,125020,4529,3331
411,125358,5375,2653
412,126185,4995,2596
413,126675,4513,2559
414,126846,4569,2497
415,126715,4304,2539
416,127136,4382,2568
417,127521,4472,2650
418,127788,4542,2867
419,127519,4782,2670
420,128728,4987,3146
421,129001,5172,2690
422,128900,4630,2881
423,128797,4903,2771
424,128803,4805,2652
425,129254,4668,2866
426,129219,4792,2559
427,129091,4508,2571
428,130655,5069,2724
429,131479,4612,2489
430,132953,4427,2650
431,134131,4766,2595
432,134974,4484,2601
433,136193,4512,2563
434,134236,4575,2519
435,143580,4433,10452
436,145069,13340,3515
437,146811,5551,2972
438,148338,5019,2782
439,149995,5065,2702
440,151581,4697,2800
441,153211,4663,2911
442,154657,4909,2840
443,155879,4820,2556
444,157471,4808,2648
445,158837,4608,2686
446,160275,4832,2603
447,161622,4724,2545
448,162934,4544,2671
449,164279,4619,2616
450,165580,4681,2882
451,166982,4932,2918
452,168608,5097,2750
453,170084,4819,2842
454,171975,4878,2953
455,173713,5063,3021
456,174919,5013,2764
457,175982,4798,2847
458,125875,4964,2793
459,125716,4761,2563
460,122807,4981,2409
461,123268,4417,2496
462,123321,4441,2405
463,138798,17214,4623
464,134506,7094,2633
465,134061,4577,2681
466,135184,4634,2621
467,139733,4526,7083
468,119274,9639,2769
469,120333,4704,4653
470,119870,6928,2718
471,119146,4700,2596
472,118477,4675,2608
473,117618,4443,2542
474,117853,4437,2649
475,117132,4575,2701
476,117101,5022,2737
477,116172,4604,2719
478,115622,4632,2684
479,95463,4621,2722
480,93444,4637,2866
481,92769,4743,2670
482,92487,4562,2688
483,92108,4675,2606
484,92030,4551,2781
485,92586,4707,2713
486,90113,4626,2722
487,90486,4676,2680
488,91154,4604,2809
489,91900,4795,2920
490,92582,4797,3129
491,93662,5080,3228
492,93776,5242,2760
493,100714,4620,10725
494,101752,13364,3223
495,101483,5086,2503
496,101579,4413,2448
497,101822,4315,2679
498,101875,4516,2513
499,101952,4320,2565
500,102882,4445,2641
501,103915,4521,2617
502,105152,4673,2766
503,101192,4630,2666
504,101116,4491,2668
505,101104,4535,2595
506,99890,4494,2828
507,95127,4753,2575
508,93004,4858,2759
509,92567,4708,2670
510,92709,4547,2548
511,92817,4414,2609
512,87402,4523,2687
513,74842,4555,2613
514,72595,4531,2743
515,72658,4628,2653
516,72767,5024,2629
517,72181,4510,2640
518,71273,4612,2623
519,71426,4519,3054
520,71301,4984,2861
521,70930,4746,2906
522,66401,4778,2607
523,65695,4427,2512
524,63149,4644,2540
525,63223,4395,2515
526,62787,4350,2518
527,62032,4323,2564
528,61780,4472,2611
529,61361,4500,2795
530,61165,4696,3212
531,61378,5169,2905
532,61588,5186,2722
533,61298,4568,2866
534,60938,4745,2699
535,60550,4782,2644
536,62936,6498,3127
537,60020,5726,2768
538,65888,19111,5807
539,65654,9073,2727
540,65663,4821,2762
541,65696,4647,2517
542,65747,4487,2587
543,65867,4437,2500
544,66024,4366,2511
545,65780,4370,2547
546,72209,4488,4620
547,72493,11378,2615
548,72699,4714,2626
549,72897,4542,2590
550,71371,4457,2602
551,71247,4459,2419
552,67611,4323,2884
553,67501,4786,2711
554,68028,4547,4288
555,72081,10480,4465
556,72480,6968,2716
557,72391,4499,2557
558,71503,4398,2716
559,71531,4510,2615
560,71958,4435,3361
561,71871,5205,2772
562,71690,4581,3084
563,71704,4975,2485
564,71362,9497,4303
565,70387,6362,2412
566,70442,4380,2639
567,69742,4523,2584
568,69716,4517,2610
569,103950,32975,7097
570,102984,11725,1526
571,100277,2666,1062
572,101684,6417,1245
573,98659,2292,1027
574,95875,2005,1143
575,93027,2154,1054
576,89959,2040,1134
577,87224,2096,1052
578,85111,2006,1433
579,80818,2430,1221
580,79631,2216,1280
581,77161,3493,1328
582,74355,2288,1085
583,71430,2016,1192
584,69094,2153,1277
585,66496,2250,1110
586,63830,2091,1290
587,60653,2252,1163
588,45796,2123,1097
589,40203,3301,1219
590,38765,2204,2325
591,36552,3318,1048
592,34100,2061,1185
593,30359,2173,1055
594,24848,2034,1186
595,21508,2206,1067
596,18347,2148,1179
597,16926,2144,1049
598,14677,3138,1269
599,12208,2234,1071
600,10050,2060,1210
601,17197,2213,10450
602,13979,11584,1133
603,12377,2109,3177
604,9904,4163,2311
605,8750,3285,2724
606,7679,4872,2431
607,25211,3447,22323
608,32553,25334,21833
609,34475,24931,25107
610,32418,28234,21666
611,31564,24772,22295
612,32075,25389,23238
613,31988,26293,22526
