count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567863862482775,393229,0.931000,1
1,1789567863862891459,117094,0.000000,0
2,1789567863863302944,117824,0.931000,1
3,1789567863863711178,109874,0.931000,1
4,1789567863864118693,111474,0.000000,0
5,1789567863864526538,109765,0.931000,1
6,1789567863864934422,111776,0.931000,1
7,1789567863865344467,109536,0.000000,0
8,1789567863865752881,110276,0.000000,0
9,1789567863866160806,107716,0.000000,0
10,1789567863866568281,92346,0.931000,1
11,1789567863866975865,92417,0.931000,1
12,1789567863867383630,91168,0.931000,1
13,1789567863867791064,91869,0.000000,0
14,1789567863868198269,92789,0.931000,1
15,1789567863868605744,92018,0.931000,1
16,1789567863869013548,92069,0.931000,1
17,1789567863869421463,90749,0.000000,0
18,1789567863869829407,91760,0.931000,1
19,1789567863870236712,96281,0.931000,1
20,1789567863870643877,89951,0.931000,1
21,1789567863871051471,91811,0.931000,1
22,1789567863871458826,91191,0.931000,1
23,1789567863871866210,102202,0.000000,0
24,1789567863872273845,94892,0.931000,1
25,1789567863872681350,91672,0.000000,0
26,1789567863873088924,92332,0.931000,1
27,1789567863873496739,92303,0.931000,1
28,1789567863873904493,94114,0.931000,1
29,1789567863874311788,91974,0.000000,0
30,1789567863874719543,93844,0.000000,0
31,1789567863875127217,92385,0.931000,1
32,1789567863875534542,92384,0.931000,1
33,1789567863875942306,92745,0.000000,0
34,1789567863876350131,94436,0.931000,1
35,1789567863876757626,90616,0.931000,1
36,1789567863877164940,92107,0.931000,1
37,1789567863877572705,91067,0.931000,1
38,1789567863877980000,91206,0.931000,1
39,1789567863878387304,91837,0.931000,1
40,1789567863878794759,100587,0.000000,0
41,1789567863879202463,92479,0.931000,1
42,1789567863879610058,92389,0.931000,1
43,1789567863880017653,93489,0.000000,0
44,1789567863880425117,92179,0.931000,1
45,1789567863880832722,91179,0.000000,0
46,1789567863881240596,94700,0.931000,1
47,1789567863881648681,93260,0.000000,0
48,1789567863882059386,91180,0.000000,0
49,1789567863882467050,91611,0.000000,0
50,1789567863882874715,94901,0.931000,1
51,1789567863883282809,93532,0.931000,1
52,1789567863883690544,92262,0.931000,1
53,1789567863884098129,91662,0.931000,1
54,1789567863884505723,92083,0.931000,1
55,1789567863884913278,93262,0.000000,0
56,1789567863885321312,93724,0.931000,1
57,1789567863885728947,91464,0.000000,0
58,1789567863886136982,96144,0.931000,1
59,1789567863886544306,93555,0.931000,1
60,1789567863886951571,92005,0.931000,1
61,1789567863887358875,91555,0.000000,0
62,1789567863887766800,91455,0.931000,1
63,1789567863888174435,92126,0.000000,0
64,1789567863888581799,91537,0.931000,1
65,1789567863888989354,92567,0.931000,1
66,1789567863889397428,95738,0.931000,1
67,1789567863889805103,93518,0.931000,1
68,1789567863890212648,93367,0.931000,1
69,1789567863890619912,92188,0.931000,1
70,1789567863891027397,92028,0.931000,1
71,1789567863891434881,91810,0.931000,1
72,1789567863891842386,91780,0.931000,1
73,1789567863892249581,95149,0.931000,1
74,1789567863892664185,91180,0.931000,1
75,1789567863893071550,96900,0.931000,1
76,1789567863893479074,92431,0.000000,0
77,1789567863893887309,92841,0.000000,0
78,1789567863894294864,94091,0.000000,0
79,1789567863894702838,91122,0.931000,1
80,1789567863895110173,92232,0.000000,0
81,1789567863895517627,92323,0.931000,1
82,1789567863895925252,91933,0.931000,1
83,1789567863896332637,91583,0.931000,1
84,1789567863896740231,91403,0.931000,1
85,1789567863897147416,92263,0.000000,0
86,1789567863897555570,92405,0.931000,1
87,1789567863897963485,92315,0.931000,1
88,1789567863898370860,91795,0.000000,0
89,1789567863898778184,91536,0.931000,1
90,1789567863899185349,92845,0.931000,1
91,1789567863899592664,97935,0.931000,1
92,1789567863900000148,91586,0.000000,0
93,1789567863900408363,91347,0.931000,1
94,1789567863900815987,91458,0.931000,1
95,1789567863901223732,92767,0.931000,1
96,1789567863901631217,92017,0.931000,1
97,1789567863902038771,91528,0.931000,1
98,1789567863902448056,96138,0.931000,1
99,1789567863902856260,94339,0.931000,1
100,1789567863903263825,91830,0.931000,1
101,1789567863903671200,92009,0.000000,0
102,1789567863904078744,90700,0.931000,1
103,1789567863904486159,95180,0.000000,0
104,1789567863904893593,92731,0.000000,0
105,1789567863905301338,93241,0.931000,1
106,1789567863905709003,91701,0.931000,1
107,1789567863906116717,93441,0.931000,1
108,1789567863906524212,91202,0.931000,1
109,1789567863906931686,93183,0.000000,0
110,1789567863907339971,92393,0.931000,1
111,1789567863907747626,91583,0.931000,1
112,1789567863908155040,91164,0.931000,1
113,1789567863908562385,91623,0.931000,1
114,1789567863908969809,93034,0.000000,0
115,1789567863909378104,91495,0.931000,1
116,1789567863909785979,91885,0.931000,1
117,1789567863910193193,92186,0.931000,1
118,1789567863910600708,91075,0.931000,1
119,1789567863911008342,92556,0.931000,1
120,1789567863911415797,91616,0.931000,1
121,1789567863911823332,92676,0.000000,0
122,1789567863912230926,92368,0.931000,1
123,1789567863912638311,92858,0.000000,0
124,1789567863913046096,94517,0.931000,1
125,1789567863913453770,91078,0.931000,1
126,1789567863913861875,96078,0.931000,1
127,1789567863914269239,92819,0.931000,1
128,1789567863914676654,91629,0.000000,0
129,1789567863915084209,93709,0.931000,1
130,1789567863915491533,94950,0.931000,1
131,1789567863915899108,95260,0.931000,1
132,1789567863916306542,93131,0.931000,1
133,1789567863916714097,90321,0.931000,1
134,1789567863917121202,92401,0.000000,0
135,1789567863917529236,91882,0.000000,0
136,1789567863917937151,90732,0.000000,0
137,1789567863918344875,93443,0.000000,0
138,1789567863918752550,90533,0.931000,1
139,1789567863919159945,95223,0.000000,0
140,1789567863919567369,91324,0.931000,1
141,1789567863919974844,91214,0.931000,1
142,1789567863920382298,92655,0.931000,1
143,1789567863920790063,98614,0.000000,0
144,1789567863921207118,93175,0.931000,1
145,1789567863921615222,92046,0.931000,1
146,1789567863922022957,92036,0.931000,1
147,1789567863922430381,91786,0.931000,1
148,1789567863922837836,91436,0.931000,1
149,1789567863923246831,96036,0.931000,1
150,1789567863923661765,90987,0.000000,0
151,1789567863924069690,91437,0.931000,1
152,1789567863924476964,91699,0.931000,1
153,1789567863924884309,92948,0.000000,0
154,1789567863925291953,92159,0.000000,0
155,1789567863925700088,93629,0.931000,1
156,1789567863926107703,90809,0.931000,1
157,1789567863926514977,95260,0.000000,0
158,1789567863926922422,91080,0.931000,1
159,1789567863927330387,95380,0.931000,1
160,1789567863927737961,91841,0.931000,1
161,1789567863928145506,91531,0.931000,1
162,1789567863928553100,94112,0.931000,1
163,1789567863928960755,93242,0.931000,1
164,1789567863929368590,92121,0.931000,1
165,1789567863929776104,91382,0.931000,1
166,1789567863930183859,92143,0.000000,0
167,1789567863930591283,90984,0.931000,1
168,1789567863930998698,91744,0.931000,1
169,1789567863931406133,91923,0.931000,1
170,1789567863931813387,91024,0.000000,0
171,1789567863932220782,94404,0.931000,1
172,1789567863932628276,91275,0.931000,1
173,1789567863933036281,91885,0.931000,1
174,1789567863933444496,91316,0.000000,0
175,1789567863933852310,95807,0.931000,1
176,1789567863934259745,91096,0.931000,1
177,1789567863934667009,91277,0.931000,1
178,1789567863935074664,92767,0.931000,1
179,1789567863935482119,91287,0.000000,0
180,1789567863935890033,91328,0.931000,1
181,1789567863936297428,91129,0.000000,0
182,1789567863936705002,90510,0.931000,1
183,1789567863937112387,91129,0.931000,1
184,1789567863937520372,90989,0.931000,1
185,1789567863937927946,91920,0.000000,0
186,1789567863938335351,92610,0.931000,1
187,1789567863938742875,95911,0.931000,1
188,1789567863939150140,92091,0.931000,1
189,1789567863939557855,92181,0.931000,1
190,1789567863939965839,93852,0.931000,1
191,1789567863940373504,91072,0.931000,1
192,1789567863940781099,91112,0.931000,1
193,1789567863941188483,92273,0.000000,0
194,1789567863941596398,94392,0.000000,0
195,1789567863942003952,90793,0.000000,0
196,1789567863942411827,98704,0.000000,0
197,1789567863942819462,94884,0.931000,1
198,1789567863943227176,92355,0.931000,1
199,1789567863943634421,91535,0.931000,1
200,1789567863944043305,91625,0.931000,1
201,1789567863944450920,90655,0.931000,1
202,1789567863944858685,93045,0.931000,1
203,1789567863945266689,93567,0.000000,0
204,1789567863945674344,90957,0.931000,1
205,1789567863946081658,89978,0.931000,1
206,1789567863946489073,90897,0.931000,1
207,1789567863946896598,92977,0.931000,1
208,1789567863947303762,92698,0.931000,1
209,1789567863947711567,91998,0.931000,1
210,1789567863948118931,92429,0.931000,1
211,1789567863948526306,90500,0.931000,1
212,1789567863948933901,91259,0.931000,1
213,1789567863949342125,91330,0.000000,0
214,1789567863949749730,91200,0.931000,1
215,1789567863950157054,93151,0.931000,1
216,1789567863950564269,90981,0.931000,1
