count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567849426519340,266711,0.000000,0
1,1789567849426936304,156386,0.931000,1
2,1789567849427347409,127357,0.931000,1
3,1789567849427755613,129400,0.931000,1
4,1789567849428162828,128301,0.931000,1
5,1789567849428570122,127404,0.000000,0
6,1789567849428977867,128815,0.931000,1
7,1789567849429386651,127278,0.000000,0
8,1789567849429794206,110051,0.000000,0
9,1789567849430201741,112972,0.931000,1
10,1789567849430609145,110065,0.931000,1
11,1789567849431016760,110596,0.931000,1
12,1789567849431424194,110649,0.931000,1
13,1789567849431832109,110540,0.000000,0
14,1789567849432239523,109622,0.000000,0
15,1789567849432646978,108524,0.931000,1
16,1789567849433054033,110076,0.000000,0
17,1789567849433462307,109649,0.000000,0
18,1789567849433870072,110060,0.931000,1
19,1789567849434278086,108683,0.931000,1
20,1789567849434685591,109494,0.931000,1
21,1789567849435092996,112736,0.931000,1
22,1789567849435500070,110008,0.931000,1
23,1789567849435907635,110611,0.931000,1
24,1789567849436314869,110563,0.931000,1
25,1789567849436723164,111845,0.931000,1
26,1789567849437130189,110356,0.931000,1
27,1789567849437537883,109799,0.931000,1
28,1789567849437945588,109880,0.000000,0
29,1789567849438353062,110873,0.931000,1
30,1789567849438760787,112335,0.931000,1
31,1789567849439168062,114697,0.000000,0
32,1789567849439581916,110379,0.931000,1
33,1789567849439990231,110570,0.931000,1
34,1789567849440397675,109703,0.931000,1
35,1789567849440805210,109824,0.000000,0
36,1789567849441213525,110096,0.000000,0
37,1789567849441621259,112258,0.931000,1
38,1789567849442028614,111031,0.000000,0
39,1789567849442436178,110903,0.000000,0
40,1789567849442843843,112585,0.931000,1
41,1789567849443252168,110696,0.931000,1
42,1789567849443659772,110469,0.931000,1
43,1789567849444067357,110150,0.000000,0
44,1789567849444474981,108853,0.000000,0
45,1789567849444882716,109705,0.931000,1
46,1789567849445290701,108927,0.000000,0
47,1789567849445704005,110919,0.931000,1
48,1789567849446112380,110061,0.000000,0
49,1789567849446519804,110003,0.931000,1
50,1789567849446927589,110355,0.931000,1
51,1789567849447334804,111116,0.931000,1
52,1789567849447742358,112659,0.931000,1
53,1789567849448150963,110471,0.931000,1
54,1789567849448558627,110613,0.931000,1
55,1789567849448966402,111295,0.931000,1
56,1789567849449374447,110186,0.000000,0
57,1789567849449782431,111529,0.931000,1
58,1789567849450189896,110480,0.931000,1
59,1789567849450597530,109143,0.000000,0
60,1789567849451004895,110505,0.931000,1
61,1789567849451412620,110177,0.000000,0
62,1789567849451820114,110079,0.000000,0
63,1789567849452227529,114681,0.000000,0
64,1789567849452634853,108063,0.931000,1
65,1789567849453043278,113945,0.000000,0
66,1789567849453451443,110426,0.000000,0
67,1789567849453859297,109110,0.000000,0
68,1789567849454266532,111361,0.931000,1
69,1789567849454674116,109834,0.000000,0
70,1789567849455081731,111405,0.931000,1
71,1789567849455489236,111037,0.000000,0
72,1789567849455898130,109499,0.000000,0
73,1789567849456306335,110221,0.000000,0
74,1789567849456714099,109613,0.931000,1
75,1789567849457121524,111346,0.931000,1
76,1789567849457529249,109667,0.931000,1
77,1789567849457938213,109700,0.931000,1
78,1789567849458345608,110891,0.000000,0
79,1789567849458752972,110584,0.931000,1
80,1789567849459160277,114305,0.931000,1
81,1789567849459567731,111108,0.931000,1
82,1789567849459975396,109220,0.931000,1
83,1789567849460382880,110203,0.931000,1
84,1789567849460790635,117304,0.931000,1
85,1789567849461207500,111376,0.931000,1
86,1789567849461615534,109698,0.931000,1
87,1789567849462023379,109340,0.931000,1
88,1789567849462430863,109552,0.931000,1
89,1789567849462838438,110745,0.931000,1
90,1789567849463245973,110916,0.000000,0
91,1789567849463653757,109399,0.931000,1
92,1789567849464060972,109120,0.931000,1
93,1789567849464469616,113612,0.931000,1
94,1789567849464877111,109094,0.931000,1
95,1789567849465284886,110016,0.931000,1
96,1789567849465692500,113308,0.931000,1
97,1789567849466102695,110071,0.000000,0
98,1789567849466510599,109983,0.931000,1
99,1789567849466918094,117234,0.931000,1
100,1789567849467325219,112036,0.000000,0
101,1789567849467732843,115348,0.931000,1
102,1789567849468140088,110080,0.931000,1
103,1789567849468547732,109802,0.931000,1
104,1789567849468955147,110995,0.931000,1
105,1789567849469363282,109506,0.931000,1
106,1789567849469770936,109919,0.931000,1
107,1789567849470178621,110840,0.931000,1
108,1789567849470586145,108623,0.931000,1
109,1789567849470993770,110244,0.931000,1
110,1789567849471401245,109326,0.000000,0
111,1789567849471808839,109959,0.931000,1
112,1789567849472216214,110251,0.931000,1
113,1789567849472623618,109223,0.931000,1
114,1789567849473031193,117044,0.931000,1
115,1789567849473439148,110846,0.931000,1
116,1789567849473846752,111029,0.931000,1
117,1789567849474254077,110180,0.000000,0
118,1789567849474661591,109983,0.000000,0
119,1789567849475068986,111205,0.931000,1
120,1789567849475476281,109707,0.931000,1
121,1789567849475883675,112499,0.931000,1
122,1789567849476291460,110401,0.000000,0
123,1789567849476698875,109032,0.931000,1
124,1789567849477106359,110925,0.931000,1
125,1789567849477514474,109676,0.931000,1
126,1789567849477922218,108250,0.931000,1
127,1789567849478329423,110431,0.931000,1
128,1789567849478736798,111343,0.931000,1
129,1789567849479144752,120065,0.931000,1
130,1789567849479552227,109897,0.931000,1
131,1789567849479959831,109279,0.931000,1
132,1789567849480367126,111441,0.000000,0
133,1789567849480774731,110363,0.931000,1
134,1789567849481182055,112066,0.931000,1
135,1789567849481590430,109627,0.931000,1
136,1789567849481998224,108570,0.931000,1
137,1789567849482405809,110061,0.931000,1
138,1789567849482813304,109133,0.000000,0
139,1789567849483220538,110775,0.931000,1
140,1789567849483628103,109957,0.000000,0
141,1789567849484035647,109820,0.931000,1
142,1789567849484443162,109872,0.931000,1
143,1789567849484850577,110453,0.931000,1
144,1789567849485258431,110286,0.931000,1
145,1789567849485666216,110637,0.931000,1
146,1789567849486073840,109820,0.000000,0
147,1789567849486481085,111191,0.931000,1
148,1789567849486891259,110145,0.931000,1
149,1789567849487299174,112166,0.931000,1
150,1789567849487706839,111017,0.000000,0
151,1789567849488115183,109810,0.931000,1
152,1789567849488522738,109971,0.931000,1
153,1789567849488930412,109794,0.000000,0
154,1789567849489338127,111105,0.931000,1
155,1789567849489746181,110569,0.931000,1
156,1789567849490153816,110440,0.000000,0
157,1789567849490561461,109592,0.000000,0
158,1789567849490968935,109694,0.000000,0
159,1789567849491376280,109936,0.931000,1
160,1789567849491783794,110318,0.000000,0
161,1789567849492191419,111580,0.931000,1
162,1789567849492599344,113061,0.931000,1
163,1789567849493006768,110265,0.000000,0
164,1789567849493414683,111056,0.000000,0
165,1789567849493822517,109739,0.931000,1
166,1789567849494230232,110870,0.000000,0
167,1789567849494637877,109142,0.931000,1
168,1789567849495045181,110474,0.000000,0
169,1789567849495452696,109286,0.931000,1
170,1789567849495860080,109469,0.000000,0
171,1789567849496267695,110501,0.000000,0
172,1789567849496675340,109902,0.000000,0
173,1789567849497083564,112135,0.000000,0
174,1789567849497491829,110116,0.000000,0
175,1789567849497899514,110228,0.931000,1
176,1789567849498307488,111060,0.000000,0
177,1789567849498715543,111842,0.931000,1
178,1789567849499122987,110255,0.931000,1
179,1789567849499530212,110077,0.931000,1
180,1789567849499937747,110088,0.931000,1
181,1789567849500345191,111141,0.000000,0
182,1789567849500752836,109862,0.931000,1
183,1789567849501160200,113605,0.000000,0
184,1789567849501567925,109896,0.000000,0
185,1789567849501976270,109369,0.931000,1
186,1789567849502383734,110491,0.931000,1
187,1789567849502791169,110663,0.931000,1
188,1789567849503198773,111895,0.931000,1
189,1789567849503606308,109597,0.931000,1
190,1789567849504013893,109088,0.931000,1
191,1789567849504421247,110421,0.931000,1
192,1789567849504829002,109773,0.931000,1
193,1789567849505237176,110976,0.931000,1
194,1789567849505644921,111287,0.931000,1
195,1789567849506052406,116009,0.931000,1
196,1789567849506459800,111281,0.931000,1
197,1789567849506867265,109613,0.931000,1
198,1789567849507274519,110295,0.931000,1
199,1789567849507684244,110087,0.000000,0
200,1789567849508091969,108859,0.931000,1
201,1789567849508499573,110681,0.000000,0
202,1789567849508907178,109253,0.931000,1
203,1789567849509314752,109345,0.931000,1
204,1789567849509722627,112727,0.000000,0
205,1789567849510130282,111668,0.931000,1
