round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178111078004910,0.673576,0.984895,0.000000,0
1,1790178111078723940,0.764261,0.985112,0.752883,1
2,1790178117090941972,0.476852,0.984885,0.000000,0
3,1790178117091750381,0.701002,0.991774,0.695235,1
4,1790178117092470591,0.723312,0.987855,0.000000,0
5,1790178138124711267,0.977360,0.911304,0.000000,0
6,1790178138125699044,0.991764,0.456558,0.000000,0
7,1790178138126517293,0.992260,0.546691,0.000000,0
8,1790178138126924427,0.995123,0.986434,0.000000,0
9,1790178138127322692,0.992756,0.939517,0.000000,0
10,1790178138127740737,0.992756,0.885929,0.879511,1
11,1790178138128141021,0.992806,0.816240,0.000000,0
12,1790178138128571416,0.992449,0.763527,0.757761,1
13,1790178141134532205,0.984867,0.345869,0.000000,0
14,1790178141135623891,0.520695,0.984492,0.000000,0
15,1790178141136806605,0.463695,0.983843,0.456203,1
16,1790178141137623065,0.991903,0.628221,0.000000,0
17,1790178144144931764,0.992191,0.394732,0.391649,1
18,1790178144146157238,0.992806,0.362273,0.359667,1
19,1790178147153263909,0.984827,0.376229,0.000000,0
20,1790178150160583831,0.984688,0.365548,0.000000,0
21,1790178150162006602,0.386128,0.991358,0.382791,1
22,1790178150162816222,0.991496,0.558175,0.000000,0
23,1790178150163620531,0.992518,0.530756,0.000000,0
24,1790178150164040895,0.992538,0.938644,0.931640,1
25,1790178150164854075,0.992091,0.519529,0.000000,0
26,1790178156177020590,0.712257,0.984639,0.000000,0
27,1790178156177530313,0.924281,0.992042,0.000000,0
28,1790178159183552621,0.984827,0.790771,0.778773,1
29,1790178159184573858,0.992568,0.975232,0.000000,0
30,1790178159185397457,0.992339,0.796604,0.790502,1
31,1790178159185807981,0.991496,0.786450,0.000000,0
32,1790178159186290005,0.935701,0.992707,0.928877,1
33,1790178159187491419,0.992419,0.371347,0.368532,1
34,1790178159188277828,0.992548,0.638634,0.633875,1
35,1790178159188703403,0.988991,0.769052,0.000000,0
36,1790178165197348812,0.976286,0.430952,0.420732,1
37,1790178165198235820,0.992220,0.923662,0.916476,1
38,1790178165199054639,0.992359,0.731743,0.726152,1
39,1790178165199459214,0.992588,0.820577,0.000000,0
40,1790178165200668278,0.992776,0.361253,0.000000,0
41,1790178165201891932,0.440784,0.992578,0.000000,0
42,1790178165202663551,0.992846,0.763520,0.000000,0
43,1790178168210438248,0.375770,0.984856,0.370080,1
44,1790178168212208384,0.991408,0.335402,0.000000,0
