sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486129881371642,1780486133124707823,1780486133124708943,1780486129881885042,3243336181,-3242823901,-3243080041,256140,-3242977141,118342
2,1780486129881898263,1780486133125083433,1780486133125083883,1780486129882210237,3243185170,-3242873646,-3243029408,155762,-3242977141,118342
3,1780486129882218587,1780486133125389933,1780486133125390543,1780486129882486941,3243171346,-3242903602,-3243037474,133872,-3242977141,118342
4,1780486129882495281,1780486133125628573,1780486133125628763,1780486129882781685,3243133292,-3242847078,-3242990185,143107,-3242977141,118342
5,1780486129882790135,1780486133125909963,1780486133125910153,1780486129883074850,3243119828,-3242835303,-3242977566,142262,-3242977141,118342
6,1780486129883083539,1780486133126152333,1780486133126152483,1780486129883322015,3243068794,-3242830468,-3242949631,119163,-3242977141,118342
7,1780486129883330705,1780486133126463294,1780486133126463444,1780486129883631519,3243132589,-3242831925,-3242982257,150332,-3242977141,118342
8,1780486129883639818,1780486133126753794,1780486133126753964,1780486129883848754,3243113976,-3242905210,-3243009593,104383,-3242977141,118342
9,1780486129883856804,1780486133126971104,1780486133126971264,1780486129884135099,3243114300,-3242836165,-3242975233,139067,-3242977141,118342
10,1780486129884143988,1780486133127189624,1780486133127189754,1780486129884355064,3243045636,-3242834690,-3242940163,105473,-3242977141,118342
11,1780486129884363664,1780486133127500704,1780486133127500874,1780486129884594570,3243137040,-3242906304,-3243021672,115368,-3242977141,118342
12,1780486129884602659,1780486133127710025,1780486133127710275,1780486129884870744,3243107366,-3242839531,-3242973449,133917,-3242977141,118342
13,1780486129884878944,1780486133127920615,1780486133127920725,1780486129885099701,3243041671,-3242821024,-3242931348,110323,-3242977141,118342
14,1780486129885110260,1780486133128242835,1780486133128242935,1780486129885345086,3243132575,-3242897849,-3243015212,117363,-3242977141,118342
15,1780486129885354985,1780486133128448945,1780486133128449125,1780486129885605921,3243093960,-3242843204,-3242968582,125378,-3242977141,118342
16,1780486129885614410,1780486133128655555,1780486133128655685,1780486129885823736,3243041145,-3242831949,-3242936547,104598,-3242977141,118342
17,1780486129885831946,1780486133128968895,1780486133128969035,1780486129886065651,3243136949,-3242903384,-3243020167,116782,-3242977141,118342
18,1780486129886073841,1780486133129181445,1780486133129181585,1780486129886336336,3243107604,-3242845249,-3242976427,131177,-3242977141,118342
19,1780486129886344556,1780486133129387516,1780486133129387616,1780486129886556252,3243042960,-3242831364,-3242937162,105798,-3242977141,118342
20,1780486129886564422,1780486133129699016,1780486133129699186,1780486129886791097,3243134594,-3242908089,-3243021342,113252,-3242977141,118342
21,1780486129886799137,1780486133129909196,1780486133129909316,1780486129887065292,3243110059,-3242844024,-3242977042,133017,-3242977141,118342
22,1780486129887074381,1780486133130125756,1780486133130125866,1780486129887294617,3243051375,-3242831249,-3242941312,110063,-3242977141,118342
23,1780486129887302917,1780486133130435666,1780486133130435836,1780486129887529162,3243132749,-3242906674,-3243019712,113037,-3242977141,118342
24,1780486129887537452,1780486133130644116,1780486133130644226,1780486129887801777,3243106664,-3242842449,-3242974557,132107,-3242977141,118342
25,1780486129887810227,1780486133130853227,1780486133130853387,1780486129888019594,3243043000,-3242833793,-3242938397,104603,-3242977141,118342
26,1780486129888036633,1780486133131167967,1780486133131168057,1780486129888262169,3243131334,-3242905888,-3243018611,112723,-3242977141,118342
27,1780486129888270719,1780486133131374257,1780486133131374387,1780486129888531033,3243103538,-3242843354,-3242973446,130092,-3242977141,118342
28,1780486129888539613,1780486133131581717,1780486133131581877,1780486129888748339,3243042104,-3242833538,-3242937821,104283,-3242977141,118342
29,1780486129888756719,1780486133131894407,1780486133131894537,1780486129888988004,3243137688,-3242906533,-3243022111,115577,-3242977141,118342
30,1780486129888996144,1780486133132105597,1780486133132105707,1780486129889262329,3243109453,-3242843378,-3242976416,133037,-3242977141,118342
31,1780486129889270589,1780486133132317488,1780486133132317578,1780486129889476695,3243046899,-3242840883,-3242943891,103008,-3242977141,118342
32,1780486129889484554,1780486133132546838,1780486133132546958,1780486129889688190,3243062284,-3242858768,-3242960526,101758,-3242977141,118342
33,1780486129889696140,1780486133132822978,1780486133132823128,1780486129889988534,3243126838,-3242834594,-3242980716,146122,-3242977141,118342
34,1780486129889996684,1780486133133043668,1780486133133043978,1780486129890209130,3243046984,-3242834848,-3242940916,106068,-3242977141,118342
35,1780486129890218160,1780486133133353688,1780486133133353848,1780486129890447765,3243135528,-3242906083,-3243020806,114722,-3242977141,118342
36,1780486129890455835,1780486133133560438,1780486133133560548,1780486129890715760,3243104603,-3242844788,-3242974696,129907,-3242977141,118342
37,1780486129890723640,1780486133133764709,1780486133133764819,1780486129890933117,3243041069,-3242831702,-3242936386,104683,-3242977141,118342
38,1780486129890941216,1780486133134082479,1780486133134082729,1780486129891178102,3243141263,-3242904627,-3243022945,118318,-3242977141,118342
39,1780486129891186742,1780486133134289229,1780486133134289359,1780486129891445706,3243102487,-3242843653,-3242973070,129417,-3242977141,118342
40,1780486129891454076,1780486133134503509,1780486133134503639,1780486129891663462,3243049433,-3242840177,-3242944805,104628,-3242977141,118342
41,1780486129891671612,1780486133134809239,1780486133134809369,1780486129891903187,3243137627,-3242906182,-3243021905,115722,-3242977141,118342
42,1780486129891911157,1780486133135018539,1780486133135018649,1780486129892175392,3243107382,-3242843257,-3242975320,132062,-3242977141,118342
43,1780486129892183732,1780486133135229480,1780486133135229570,1780486129892390598,3243045748,-3242838972,-3242942360,103388,-3242977141,118342
44,1780486129892398518,1780486133135459900,1780486133135460060,1780486129892603874,3243061382,-3242856186,-3242958784,102598,-3242977141,118342
45,1780486129892612133,1780486133135742520,1780486133135742680,1780486129892904418,3243130387,-3242838262,-3242984325,146062,-3242977141,118342
46,1780486129892912487,1780486133135963070,1780486133135963180,1780486129893128013,3243050583,-3242835167,-3242942875,107708,-3242977141,118342
47,1780486129893136773,1780486133136285570,1780486133136285770,1780486129893379518,3243148797,-3242906252,-3243027525,121272,-3242977141,118342
48,1780486129893387428,1780486133136478480,1780486133136478590,1780486129893580214,3243091052,-3242898376,-3242994714,96338,-3242977141,118342
49,1780486129893588384,1780486133136679270,1780486133136679410,1780486129893838439,3243090886,-3242840971,-3242965929,124957,-3242977141,118342
50,1780486129893846669,1780486133136966151,1780486133136966261,1780486129894060956,3243119482,-3242905305,-3243012394,107088,-3242977141,118342
51,1780486129894068886,1780486133137190381,1780486133137190491,1780486129894344570,3243121495,-3242845921,-3242983708,137787,-3242977141,118342
52,1780486129894352720,1780486133137412081,1780486133137412231,1780486129894562376,3243059361,-3242849855,-3242954608,104753,-3242977141,118342
53,1780486129894570566,1780486133137707521,1780486133137707681,1780486129894801061,3243136955,-3242906620,-3243021788,115167,-3242977141,118342
54,1780486129894809201,1780486133137917951,1780486133137918061,1780486129895076386,3243108750,-3242841675,-3242975213,133537,-3242977141,118342
55,1780486129895085145,1780486133138141441,1780486133138141561,1780486129895307301,3243056296,-3242834260,-3242945278,111018,-3242977141,118342
56,1780486129895315431,1780486133138445022,1780486133138445182,1780486129895537267,3243129591,-3242907915,-3243018753,110838,-3242977141,118342
57,1780486129895545396,1780486133138656262,1780486133138656412,1780486129895812951,3243110866,-3242843461,-3242977164,133702,-3242977141,118342
58,1780486129895821301,1780486133138863842,1780486133138863942,1780486129896033467,3243042541,-3242830475,-3242936508,106033,-3242977141,118342
59,1780486129896041927,1780486133139178702,1780486133139178862,1780486129896270822,3243136775,-3242908040,-3243022408,114367,-3242977141,118342
60,1780486129896279192,1780486133139385472,1780486133139385602,1780486129896541227,3243106280,-3242844375,-3242975328,130952,-3242977141,118342
61,1780486129896549726,1780486133139592392,1780486133139592502,1780486129896756252,3243042666,-3242836250,-3242939458,103208,-3242977141,118342
62,1780486129896764332,1780486133139905793,1780486133139905943,1780486129896998539,3243141461,-3242907404,-3243024433,117028,-3242977141,118342
63,1780486129897006298,1780486133140115433,1780486133140115533,1780486129897270533,3243109135,-3242845000,-3242977068,132067,-3242977141,118342
64,1780486129897279413,1780486133140327493,1780486133140327603,1780486129897489259,3243048080,-3242838344,-3242943212,104868,-3242977141,118342
65,1780486129897497489,1780486133140639103,1780486133140639263,1780486129897731824,3243141614,-3242907439,-3243024527,117087,-3242977141,118342
66,1780486129897739894,1780486133140848463,1780486133140848573,1780486129898003699,3243108569,-3242844874,-3242976722,131847,-3242977141,118342
67,1780486129898011679,1780486133141065073,1780486133141065193,1780486129898224784,3243053394,-3242840409,-3242946902,106492,-3242977141,118342
68,1780486129898232924,1780486133141374054,1780486133141374164,1780486129898485889,3243141130,-3242888275,-3243014703,126427,-3242977141,118342
69,1780486129898500249,1780486133141581934,1780486133141582034,1780486129898740844,3243081685,-3242841190,-3242961438,120247,-3242977141,118342
70,1780486129898751034,1780486133141803494,1780486133141803594,1780486129898953520,3243052460,-3242850074,-3242951267,101193,-3242977141,118342
71,1780486129898961860,1780486133142026124,1780486133142026254,1780486129899165456,3243064264,-3242860798,-3242962531,101733,-3242977141,118342
72,1780486129899174375,1780486133142302394,1780486133142302554,1780486129899468950,3243128019,-3242833604,-3242980812,147207,-3242977141,118342
73,1780486129899477429,1780486133142524404,1780486133142524514,1780486129899687235,3243046975,-3242837279,-3242942127,104848,-3242977141,118342
74,1780486129899695765,1780486133142759465,1780486133142759625,1780486129899899312,3243063700,-3242860313,-3242962007,101693,-3242977141,118342
75,1780486129899907392,1780486133143035905,1780486133143036005,1780486129900199286,3243128513,-3242836719,-3242982616,145897,-3242977141,118342
76,1780486129900207556,1780486133143255835,1780486133143255975,1780486129900423222,3243048279,-3242832753,-3242940516,107763,-3242977141,118342
77,1780486129900431571,1780486133143565105,1780486133143565265,1780486129900655287,3243133534,-3242909978,-3243021756,111778,-3242977141,118342
78,1780486129900663367,1780486133143774325,1780486133143774455,1780486129900931431,3243110958,-3242843024,-3242976991,133967,-3242977141,118342
79,1780486129900939621,1780486133143982245,1780486133143982395,1780486129901148417,3243042624,-3242833978,-3242938301,104323,-3242977141,118342
80,1780486129901157197,1780486133144299656,1780486133144299806,1780486129901392182,3243142459,-3242907624,-3243025042,117417,-3242977141,118342
81,1780486129901400322,1780486133144503276,1780486133144503376,1780486129901660867,3243102954,-3242842509,-3242972732,130222,-3242977141,118342
82,1780486129901669197,1780486133144710136,1780486133144710246,1780486129901876103,3243040939,-3242834143,-3242937541,103398,-3242977141,118342
83,1780486129901884442,1780486133145022456,1780486133145022596,1780486129902114648,3243138014,-3242907948,-3243022981,115033,-3242977141,118342
84,1780486129902122658,1780486133145233906,1780486133145234036,1780486129902389022,3243111248,-3242845014,-3242978131,133117,-3242977141,118342
85,1780486129902397232,1780486133145438566,1780486133145438706,1780486129902607518,3243041334,-3242831188,-3242936261,105073,-3242977141,118342
86,1780486129902615688,1780486133145754177,1780486133145754327,1780486129902846353,3243138489,-3242907974,-3243023232,115257,-3242977141,118342
87,1780486129902854643,1780486133145963237,1780486133145963347,1780486129903118599,3243108594,-3242844748,-3242976671,131923,-3242977141,118342
88,1780486129903127629,1780486133146171157,1780486133146171287,1780486129903346245,3243043528,-3242825042,-3242934285,109243,-3242977141,118342
89,1780486129903354674,1780486133146485237,1780486133146485407,1780486129903579180,3243130563,-3242906227,-3243018395,112168,-3242977141,118342
90,1780486129903587490,1780486133146693387,1780486133146693537,1780486129903852304,3243105897,-3242841233,-3242973565,132332,-3242977141,118342
91,1780486129903860694,1780486133146902867,1780486133146902997,1780486129904068120,3243042173,-3242834877,-3242938525,103648,-3242977141,118342
92,1780486129904076330,1780486133147214708,1780486133147214878,1780486129904306795,3243138378,-3242908083,-3243023231,115147,-3242977141,118342
93,1780486129904314775,1780486133147432348,1780486133147432448,1780486129904586540,3243117573,-3242845908,-3242981741,135832,-3242977141,118342
94,1780486129904594830,1780486133147636468,1780486133147636568,1780486129904803306,3243041638,-3242833262,-3242937450,104188,-3242977141,118342
95,1780486129904811196,1780486133147951388,1780486133147951538,1780486129905046121,3243140192,-3242905417,-3243022805,117387,-3242977141,118342
96,1780486129905054591,1780486133148162528,1780486133148162628,1780486129905318245,3243107937,-3242844383,-3242976160,131777,-3242977141,118342
97,1780486129905326735,1780486133148378698,1780486133148378838,1780486129905534071,3243051963,-3242844767,-3242948365,103598,-3242977141,118342
98,1780486129905542211,1780486133148605798,1780486133148605958,1780486129905744527,3243063587,-3242861431,-3242962509,101078,-3242977141,118342
99,1780486129905752727,1780486133148880629,1780486133148880769,1780486129906049072,3243127902,-3242831697,-3242979800,148102,-3242977141,118342
100,1780486129906057252,1780486133149112579,1780486133149112719,1780486129906277847,3243055327,-3242834872,-3242945100,110227,-3242977141,118342
101,1780486129906286157,1780486133149414559,1780486133149414689,1780486129906507633,3243128402,-3242907056,-3243017729,110673,-3242977141,118342
102,1780486129906515863,1780486133149623049,1780486133149623199,1780486129906775458,3243107186,-3242847741,-3242977464,129722,-3242977141,118342
103,1780486129906783617,1780486133149824749,1780486133149824869,1780486129906993493,3243041132,-3242831376,-3242936254,104878,-3242977141,118342
104,1780486129907001423,1780486133150138929,1780486133150139079,1780486129907233879,3243137506,-3242905200,-3243021353,116153,-3242977141,118342
105,1780486129907242898,1780486133150347140,1780486133150347270,1780486129907502183,3243104242,-3242845087,-3242974665,129577,-3242977141,118342
106,1780486129907510893,1780486133150553350,1780486133150553460,1780486129907718339,3243042457,-3242835121,-3242938789,103668,-3242977141,118342
107,1780486129907726309,1780486133150787410,1780486133150787550,1780486129907927955,3243061101,-3242859595,-3242960348,100753,-3242977141,118342
108,1780486129907936065,1780486133151068710,1780486133151068850,1780486129908230649,3243132645,-3242838201,-3242985423,147222,-3242977141,118342
109,1780486129908238939,1780486133151286440,1780486133151286570,1780486129908450434,3243047501,-3242836136,-3242941819,105682,-3242977141,118342
110,1780486129908458714,1780486133151597430,1780486133151597550,1780486129908688440,3243138716,-3242909110,-3243023913,114803,-3242977141,118342
111,1780486129908696380,1780486133151804841,1780486133151805031,1780486129908959645,3243108461,-3242845386,-3242976924,131537,-3242977141,118342
112,1780486129908967885,1780486133152010341,1780486133152010481,1780486129909178211,3243042456,-3242832270,-3242937363,105093,-3242977141,118342
113,1780486129909186951,1780486133152326891,1780486133152327101,1780486129909419936,3243139940,-3242907165,-3243023553,116387,-3242977141,118342
114,1780486129909428236,1780486133152534241,1780486133152534391,1780486129909688311,3243106005,-3242846080,-3242976043,129962,-3242977141,118342
115,1780486129909696671,1780486133152738851,1780486133152739001,1780486129909906337,3243042180,-3242832664,-3242937422,104758,-3242977141,118342
116,1780486129909914417,1780486133153054491,1780486133153054691,1780486129910145132,3243140074,-3242909559,-3243024817,115257,-3242977141,118342
117,1780486129910153382,1780486133153267472,1780486133153267622,1780486129910435036,3243114090,-3242832586,-3242973338,140752,-3242977141,118342
118,1780486129910443786,1780486133153489002,1780486133153489142,1780486129910640712,3243045216,-3242848430,-3242946823,98393,-3242977141,118342
119,1780486129910648872,1780486133153725422,1780486133153725562,1780486129910851188,3243076550,-3242874374,-3242975462,101088,-3242977141,118342
120,1780486129910859658,1780486133153986032,1780486133153986202,1780486129911147622,3243126374,-3242838580,-3242982477,143897,-3242977141,118342
121,1780486129911156702,1780486133154207432,1780486133154207562,1780486129911381847,3243050730,-3242825715,-3242938223,112507,-3242977141,118342
122,1780486129911390337,1780486133154517042,1780486133154517162,1780486129911613463,3243126705,-3242903699,-3243015202,111503,-3242977141,118342
123,1780486129911621703,1780486133154723793,1780486133154723933,1780486129911880117,3243102090,-3242843816,-3242972953,129137,-3242977141,118342
124,1780486129911890258,1780486133154942083,1780486133154942213,1780486129912105264,3243051825,-3242836949,-3242944387,107438,-3242977141,118342
125,1780486129912115314,1780486133155245313,1780486133155245463,1780486129912341799,3243129999,-3242903664,-3243016832,113167,-3242977141,118342
126,1780486129912349809,1780486133155454883,1780486133155454993,1780486129912609224,3243105074,-3242845769,-3242975422,129652,-3242977141,118342
127,1780486129912617554,1780486133155658553,1780486133155658673,1780486129912826320,3243040999,-3242832353,-3242936676,104323,-3242977141,118342
128,1780486129912834519,1780486133155974363,1780486133155974503,1780486129913066235,3243139844,-3242908268,-3243024056,115788,-3242977141,118342
129,1780486129913074235,1780486133156184563,1780486133156184703,1780486129913339659,3243110328,-3242845044,-3242977686,132642,-3242977141,118342
130,1780486129913347689,1780486133156396534,1780486133156396764,1780486129913555935,3243048845,-3242840829,-3242944837,104008,-3242977141,118342
131,1780486129913563745,1780486133156626324,1780486133156626474,1780486129913767481,3243062579,-3242858993,-3242960786,101793,-3242977141,118342
132,1780486129913775651,1780486133156902564,1780486133156902734,1780486129914066005,3243126913,-3242836729,-3242981821,145092,-3242977141,118342
133,1780486129914074825,1780486133157126084,1780486133157126244,1780486129914293330,3243051259,-3242832914,-3242942087,109172,-3242977141,118342
134,1780486129914301600,1780486133157435824,1780486133157436004,1780486129914528446,3243134224,-3242907558,-3243020891,113333,-3242977141,118342
135,1780486129914536546,1780486133157644554,1780486133157644704,1780486129914799200,3243108008,-3242845504,-3242976756,131252,-3242977141,118342
136,1780486129914807420,1780486133157849535,1780486133157849655,1780486129915014087,3243042115,-3242835568,-3242938842,103273,-3242977141,118342
137,1780486129915021957,1780486133158168245,1780486133158168355,1780486129915261882,3243146288,-3242906473,-3243026381,119907,-3242977141,118342
138,1780486129915270212,1780486133158373315,1780486133158373435,1780486129915528877,3243103103,-3242844558,-3242973831,129272,-3242977141,118342
139,1780486129915537097,1780486133158578855,1780486133158578955,1780486129915745623,3243041758,-3242833332,-3242937545,104213,-3242977141,118342
140,1780486129915753442,1780486133158895015,1780486133158895185,1780486129915986408,3243141573,-3242908777,-3243025175,116398,-3242977141,118342
141,1780486129915994238,1780486133159108165,1780486133159108305,1780486129916264402,3243113927,-3242843903,-3242978915,135012,-3242977141,118342
142,1780486129916273252,1780486133159316346,1780486133159316486,1780486129916481428,3243043094,-3242835058,-3242939076,104018,-3242977141,118342
143,1780486129916489428,1780486133159551546,1780486133159551706,1780486129916691074,3243062118,-3242860632,-3242961375,100743,-3242977141,118342
144,1780486129916698894,1780486133159825476,1780486133159825636,1780486129916988488,3243126582,-3242837148,-3242981865,144717,-3242977141,118342
145,1780486129916996608,1780486133160052916,1780486133160053066,1780486129917217674,3243056308,-3242835392,-3242945850,110458,-3242977141,118342
146,1780486129917226393,1780486133160355706,1780486133160355866,1780486129917446339,3243129313,-3242909527,-3243019420,109893,-3242977141,118342
147,1780486129917453939,1780486133160560836,1780486133160560956,1780486129917717274,3243106897,-3242843682,-3242975290,131607,-3242977141,118342
148,1780486129917725213,1780486133160767247,1780486133160767367,1780486129917932010,3243042034,-3242835357,-3242938696,103338,-3242977141,118342
149,1780486129917939940,1780486133161000297,1780486133161000407,1780486129918146596,3243060357,-3242853811,-3242957084,103273,-3242977141,118342
150,1780486129918154886,1780486133161284587,1780486133161284887,1780486129918447680,3243129701,-3242837207,-3242983454,146247,-3242977141,118342
