count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,182868,440,183308,0.866302,0
51,177585,440,178025,0.869832,1
52,183511,480,183991,0.865874,1
53,178927,430,179357,0.868934,1
54,180134,470,180604,0.868127,1
55,178821,440,179261,0.869004,1
56,178558,440,178998,0.869180,1
57,178443,470,178913,0.869257,1
58,177600,420,178020,0.869822,1
59,181637,390,182027,0.867123,1
60,185164,390,185554,0.864774,1
61,181360,380,181740,0.867308,1
62,177367,480,177847,0.869978,1
63,178904,440,179344,0.868949,1
64,177680,430,178110,0.869768,1
65,181127,460,181587,0.867464,1
66,178664,460,179124,0.869110,1
67,179981,470,180451,0.868229,1
68,179417,440,179857,0.868606,1
69,178523,420,178943,0.869204,1
70,176900,410,177310,0.870291,1
71,178727,430,179157,0.869067,1
72,178434,440,178874,0.869263,1
73,178830,490,179320,0.868998,1
74,179207,430,179637,0.868746,1
75,177925,470,178395,0.869604,1
76,179661,410,180071,0.868443,1
77,179068,410,179478,0.868839,1
78,181274,440,181714,0.867365,1
79,177301,400,177701,0.870022,1
80,177737,390,178127,0.869730,1
81,180713,420,181133,0.867740,1
82,177091,420,177511,0.870163,1
83,185637,610,186247,0.864460,1
84,181444,460,181904,0.867252,1
85,177190,480,177670,0.870096,1
86,181047,440,181487,0.867517,1
87,179653,410,180063,0.868448,1
88,179210,420,179630,0.868744,1
89,179987,450,180437,0.868225,1
90,178803,470,179273,0.869017,1
91,177671,410,178081,0.869774,1
92,177987,430,178417,0.869563,1
93,179983,360,180343,0.868228,1
94,178359,440,178799,0.869314,1
95,177756,380,178136,0.869717,1
96,178393,450,178843,0.869291,1
97,178160,430,178590,0.869447,1
98,177227,440,177667,0.870072,1
99,177313,410,177723,0.870014,1
100,179970,400,180370,0.868236,1
101,177428,410,177838,0.869937,1
102,178574,500,179074,0.869170,1
103,179541,420,179961,0.868523,1
104,178037,420,178457,0.869529,1
105,179414,410,179824,0.868608,1
106,187089,350,187439,0.863496,1
107,180076,430,180506,0.868165,1
108,177884,370,178254,0.869632,1
109,184270,410,184680,0.865369,1
110,176467,400,176867,0.870581,1
111,176593,370,176963,0.870497,1
112,178210,460,178670,0.869413,1
113,177026,400,177426,0.870206,1
114,179833,400,180233,0.868328,1
115,179320,440,179760,0.868671,1
116,184905,410,185315,0.864947,1
117,179102,440,179542,0.868816,1
118,179228,470,179698,0.868732,1
119,178024,430,178454,0.869538,1
120,179970,400,180370,0.868236,1
121,177328,370,177698,0.870004,1
122,180955,430,181385,0.867578,1
123,178391,420,178811,0.869292,1
124,177797,470,178267,0.869690,1
125,180303,420,180723,0.868014,1
126,177780,440,178220,0.869701,1
127,178817,450,179267,0.869007,1
128,178654,410,179064,0.869116,1
129,178631,440,179071,0.869132,1
130,178787,450,179237,0.869027,1
131,177894,460,178354,0.869625,1
132,176991,419,177410,0.870230,1
133,177158,450,177608,0.870118,1
134,177865,430,178295,0.869644,1
135,176651,370,177021,0.870458,1
136,178719,390,179109,0.869073,1
137,177325,410,177735,0.870006,1
138,177871,420,178291,0.869640,1
139,177307,350,177657,0.870018,1
140,177305,360,177665,0.870019,1
141,181542,530,182072,0.867187,1
142,178488,470,178958,0.869227,1
143,177165,430,177595,0.870113,1
144,179901,510,180411,0.868282,1
145,177908,420,178328,0.869616,1
146,179145,430,179575,0.868788,1
147,177422,410,177832,0.869941,1
148,181089,430,181519,0.867489,1
149,188665,450,189115,0.862451,1
150,178741,440,179181,0.869058,1
151,182357,410,182767,0.866643,1
152,179474,450,179924,0.868568,1
153,177371,370,177741,0.869975,1
154,178177,440,178617,0.869435,1
155,177145,450,177595,0.870127,1
156,176741,420,177161,0.870397,1
157,178608,450,179058,0.869147,1
158,185594,410,186004,0.864489,1
159,177611,490,178101,0.869814,1
160,180069,480,180549,0.868170,1
161,178065,450,178515,0.869510,1
162,178932,460,179392,0.868930,1
163,177557,440,177997,0.869851,1
164,176934,390,177324,0.870268,1
165,177091,450,177541,0.870163,1
166,177248,380,177628,0.870058,1
167,177035,480,177515,0.870200,1
168,175622,370,175992,0.871148,1
169,177339,380,177719,0.869997,1
170,187795,500,188295,0.863028,1
171,178832,420,179252,0.868997,1
172,176789,390,177179,0.870365,1
173,177746,460,178206,0.869724,1
174,176433,430,176863,0.870604,1
175,177239,410,177649,0.870064,1
176,177336,470,177806,0.869999,1
177,176373,410,176783,0.870644,1
178,176729,430,177159,0.870405,1
179,178266,520,178786,0.869376,1
180,179862,450,180312,0.868308,1
181,177890,470,178360,0.869628,1
182,179906,480,180386,0.868279,1
183,177363,410,177773,0.869981,1
184,176260,380,176640,0.870720,1
185,177327,390,177717,0.870005,1
186,179334,450,179784,0.868661,1
187,177330,430,177760,0.870003,1
188,177707,370,178077,0.869750,1
189,179094,430,179524,0.868822,1
190,176981,410,177391,0.870237,1
191,178298,460,178758,0.869354,1
192,176665,430,177095,0.870448,1
193,174211,400,174611,0.872096,1
194,177177,470,177647,0.870105,1
195,176415,400,176815,0.870616,1
196,176372,390,176762,0.870645,1
197,182068,560,182628,0.866836,1
198,177765,450,178215,0.869711,1
199,179721,440,180161,0.868403,1
200,177519,410,177929,0.869876,1
201,175485,400,175885,0.871240,1
202,178672,420,179092,0.869104,1
203,171730,400,172130,0.873765,1
204,170076,400,170476,0.874881,1
205,174463,470,174933,0.871926,1
206,171800,380,172180,0.873718,1
207,172087,390,172477,0.873525,1
208,173185,350,173535,0.872786,1
209,172631,320,172951,0.873158,1
210,172608,360,172968,0.873174,1
211,171165,370,171535,0.874146,1
212,176550,370,176920,0.870525,1
213,184436,980,185416,0.865259,1
214,178163,600,178763,0.869445,1
215,182390,450,182840,0.866621,1
216,177335,420,177755,0.869999,1
217,177773,360,178133,0.869706,1
218,179099,510,179609,0.868819,1
219,178276,410,178686,0.869369,1
220,177781,410,178191,0.869701,1
221,178378,380,178758,0.869301,1
222,177956,400,178356,0.869583,1
223,186241,580,186821,0.864059,1
224,178249,440,178689,0.869387,1
225,178245,420,178665,0.869390,1
226,178552,440,178992,0.869184,1
227,178748,380,179128,0.869053,1
228,181565,480,182045,0.867171,1
229,178452,450,178902,0.869251,1
230,177748,410,178158,0.869723,1
231,178005,430,178435,0.869551,1
232,177001,430,177431,0.870223,1
233,179188,460,179648,0.868759,1
234,189845,480,190325,0.861670,1
235,177901,470,178371,0.869620,1
236,178708,470,179178,0.869080,1
237,178355,400,178755,0.869316,1
238,177582,450,178032,0.869834,1
239,178738,420,179158,0.869060,1
240,176815,380,177195,0.870348,1
241,179162,560,179722,0.868776,1
242,177218,420,177638,0.870078,1
243,175855,400,176255,0.870992,1
244,182521,420,182941,0.866534,1
245,173988,360,174348,0.872246,1
246,172514,350,172864,0.873237,1
247,173952,380,174332,0.872270,1
248,177999,340,178339,0.869555,1
249,176165,360,176525,0.870784,1
250,172963,390,173353,0.872935,1
251,173189,440,173629,0.872783,1
252,174336,340,174676,0.872012,1
253,175384,350,175734,0.871308,1
254,171080,370,171450,0.874203,1
255,179417,470,179887,0.868606,1
256,178963,700,179663,0.868909,1
257,181120,640,181760,0.867468,1
258,179445,470,179915,0.868587,1
259,178412,460,178872,0.869278,1
260,181719,500,182219,0.867068,1
261,179055,430,179485,0.868848,1
262,178202,470,178672,0.869419,1
263,178647,440,179087,0.869121,1
264,177335,420,177755,0.869999,1
265,179091,440,179531,0.868824,1
266,178588,420,179008,0.869160,1
267,175445,360,175805,0.871267,1
268,179861,500,180361,0.868309,1
269,185218,440,185658,0.864738,1
270,178544,440,178984,0.869190,1
271,177620,370,177990,0.869808,1
272,176887,410,177297,0.870300,1
273,183274,450,183724,0.866032,1
274,177031,540,177571,0.870203,1
275,181947,430,182377,0.866916,1
276,183994,520,184514,0.865553,1
277,177510,380,177890,0.869882,1
278,176978,420,177398,0.870239,1
279,176614,390,177004,0.870483,1
280,179211,400,179611,0.868744,1
281,177418,390,177808,0.869944,1
282,178295,440,178735,0.869356,1
283,176742,490,177232,0.870397,1
284,176168,430,176598,0.870782,1
285,175234,420,175654,0.871408,1
286,180521,480,181001,0.867868,1
287,178078,450,178528,0.869502,1
288,177465,380,177845,0.869912,1
289,177931,470,178401,0.869600,1
290,177418,480,177898,0.869944,1
291,177805,440,178245,0.869685,1
292,178912,450,179362,0.868944,1
293,177929,410,178339,0.869601,1
294,177515,430,177945,0.869879,1
295,177722,420,178142,0.869740,1
296,185198,380,185578,0.864752,1
297,180174,470,180644,0.868100,1
298,177850,490,178340,0.869654,1
299,178528,400,178928,0.869201,1
300,177145,450,177595,0.870127,1
301,177911,390,178301,0.869614,1
302,179178,470,179648,0.868766,1
303,175774,410,176184,0.871046,1
304,180531,390,180921,0.867861,1
305,178808,370,179178,0.869013,1
306,176555,400,176955,0.870522,1
307,178702,380,179082,0.869084,1
308,184778,470,185248,0.865031,1
309,177734,390,178124,0.869732,1
310,178850,460,179310,0.868985,1
311,175947,400,176347,0.870930,1
312,176995,400,177395,0.870227,1
313,182751,370,183121,0.866380,1
314,175598,400,175998,0.871164,1
315,178624,490,179114,0.869136,1
316,178602,439,179041,0.869151,1
317,176758,480,177238,0.870386,1
318,178475,470,178945,0.869236,1
319,177542,540,178082,0.869861,1
320,176908,410,177318,0.870285,1
321,177755,440,178195,0.869718,1
322,176761,430,177191,0.870384,1
323,181058,400,181458,0.867510,1
324,178864,400,179264,0.868976,1
325,181460,390,181850,0.867241,1
326,178447,400,178847,0.869255,1
327,176304,370,176674,0.870690,1
328,178741,450,179191,0.869058,1
329,178537,440,178977,0.869194,1
330,176395,400,176795,0.870629,1
331,177492,380,177872,0.869894,1
332,176538,410,176948,0.870534,1
333,178986,420,179406,0.868894,1
334,176562,390,176952,0.870517,1
335,178509,410,178919,0.869213,1
336,174935,420,175355,0.871609,1
337,177622,380,178002,0.869807,1
338,176919,410,177329,0.870278,1
339,177286,430,177716,0.870032,1
340,181082,470,181552,0.867494,1
341,176898,410,177308,0.870292,1
342,174975,390,175365,0.871582,1
343,175913,390,176303,0.870953,1
344,178949,430,179379,0.868919,1
345,178546,410,178956,0.869188,1
346,180682,400,181082,0.867761,1
347,176749,450,177199,0.870392,1
348,178176,410,178586,0.869436,1
349,175323,390,175713,0.871349,1
350,175880,550,176430,0.870975,1
351,177686,430,178116,0.869764,1
352,177844,400,178244,0.869658,1
353,177440,470,177910,0.869929,1
354,175946,440,176386,0.870931,1
355,176403,410,176813,0.870624,1
356,178840,450,179290,0.868992,1
357,178027,420,178447,0.869536,1
358,176463,410,176873,0.870584,1
359,176540,430,176970,0.870532,1
360,188536,450,188986,0.862537,1
361,177163,380,177543,0.870115,1
362,174641,440,175081,0.871807,1
363,179757,390,180147,0.868379,1
364,176164,430,176594,0.870784,1
365,177180,440,177620,0.870103,1
366,176477,460,176937,0.870574,1
367,176694,380,177074,0.870429,1
368,179181,420,179601,0.868764,1
369,176478,380,176858,0.870574,1
370,178094,420,178514,0.869491,1
371,179950,380,180330,0.868250,1
372,175265,370,175635,0.871388,1
373,173972,400,174372,0.872256,1
374,172498,360,172858,0.873248,1
375,172726,350,173076,0.873094,1
376,174134,350,174484,0.872147,1
377,172670,340,173010,0.873132,1
378,177348,430,177778,0.869991,1
379,173844,390,174234,0.872342,1
380,182841,340,183181,0.866320,1
381,180649,549,181198,0.867783,1
382,178915,450,179365,0.868942,1
383,177442,420,177862,0.869928,1
384,176989,400,177389,0.870231,1
385,176676,430,177106,0.870441,1
386,182003,470,182473,0.866879,1
387,176280,420,176700,0.870707,1
388,175937,410,176347,0.870937,1
389,177114,460,177574,0.870147,1
390,176151,400,176551,0.870793,1
391,176448,400,176848,0.870594,1
392,179064,470,179534,0.868842,1
393,182731,380,183111,0.866394,1
394,177737,430,178167,0.869730,1
395,178485,449,178934,0.869229,1
396,176980,410,177390,0.870237,1
397,176518,430,176948,0.870547,1
398,174825,410,175235,0.871683,1
399,175472,410,175882,0.871249,1
400,177649,420,178069,0.869789,1
401,175945,360,176305,0.870931,1
402,180903,440,181343,0.867613,1
403,178059,440,178499,0.869514,1
404,180406,450,180856,0.867945,1
405,178054,450,178504,0.869518,1
406,177510,440,177950,0.869882,1
407,177677,410,178087,0.869770,1
408,179013,410,179423,0.868876,1
409,175451,400,175851,0.871263,1
410,178708,410,179118,0.869080,1
411,182104,360,182464,0.866812,1
412,176951,420,177371,0.870257,1
413,177917,400,178317,0.869610,1
414,183475,420,183895,0.865898,1
415,176451,380,176831,0.870592,1
416,178997,430,179427,0.868887,1
417,178404,420,178824,0.869283,1
418,178661,409,179070,0.869112,1
419,177748,400,178148,0.869723,1
420,177824,430,178254,0.869672,1
421,176721,420,177141,0.870411,1
422,175937,450,176387,0.870937,1
423,175505,380,175885,0.871227,1
424,188022,430,188452,0.862877,1
425,176478,400,176878,0.870574,1
426,176105,430,176535,0.870824,1
427,178031,420,178451,0.869533,1
428,174818,380,175198,0.871688,1
429,177105,430,177535,0.870153,1
430,177081,420,177501,0.870170,1
431,175508,370,175878,0.871225,1
432,177474,390,177864,0.869906,1
433,177681,440,178121,0.869768,1
434,179518,450,179968,0.868538,1
435,184935,440,185375,0.864927,1
436,179672,470,180142,0.868435,1
437,181548,430,181978,0.867183,1
438,177995,410,178405,0.869557,1
439,179851,380,180231,0.868316,1
440,178778,400,179178,0.869033,1
441,177635,380,178015,0.869798,1
442,177751,400,178151,0.869721,1
443,178248,370,178618,0.869388,1
444,181264,470,181734,0.867372,1
445,177121,410,177531,0.870143,1
446,176288,390,176678,0.870701,1
447,177625,420,178045,0.869805,1
448,177192,400,177592,0.870095,1
449,177968,400,178368,0.869575,1
450,177886,430,178316,0.869630,1
451,177942,530,178472,0.869593,1
452,176789,380,177169,0.870365,1
453,177615,470,178085,0.869812,1
454,176893,400,177293,0.870296,1
455,177450,440,177890,0.869922,1
456,177815,590,178405,0.869678,1
457,177243,460,177703,0.870061,1
458,175609,430,176039,0.871157,1
459,177986,420,178406,0.869563,1
460,176841,420,177261,0.870330,1
461,176958,420,177378,0.870252,1
462,175036,410,175446,0.871541,1
463,179212,490,179702,0.868743,1
464,178249,440,178689,0.869387,1
465,177446,440,177886,0.869925,1
466,177913,460,178373,0.869612,1
467,177841,430,178271,0.869660,1
468,179287,360,179647,0.868693,1
469,177314,470,177784,0.870013,1
470,176881,450,177331,0.870304,1
471,177778,430,178208,0.869703,1
472,176494,420,176914,0.870563,1
473,176241,390,176631,0.870733,1
474,177739,410,178149,0.869729,1
475,177645,380,178025,0.869792,1
476,175232,420,175652,0.871410,1
477,183418,400,183818,0.865936,1
478,176744,380,177124,0.870395,1
479,176292,400,176692,0.870699,1
480,177228,480,177708,0.870071,1
481,177535,400,177935,0.869865,1
482,180831,410,181241,0.867661,1
483,175688,370,176058,0.871104,1
484,177834,360,178194,0.869665,1
485,179691,400,180091,0.868423,1
486,175588,420,176008,0.871171,1
487,176594,410,177004,0.870496,1
488,187740,380,188120,0.863064,1
489,175336,380,175716,0.871340,1
490,176734,390,177124,0.870402,1
491,176390,380,176770,0.870633,1
492,177717,410,178127,0.869743,1
493,177104,380,177484,0.870154,1
494,174920,380,175300,0.871619,1
495,176558,430,176988,0.870520,1
496,177374,400,177774,0.869973,1
497,176781,400,177181,0.870371,1
498,178338,470,178808,0.869328,1
499,179965,450,180415,0.868240,1
500,180032,410,180442,0.868195,1
501,177408,420,177828,0.869950,1
502,176415,430,176845,0.870616,1
503,175822,430,176252,0.871014,1
504,176989,380,177369,0.870231,1
505,175657,370,176027,0.871125,1
506,175263,460,175723,0.871389,1
507,177420,500,177920,0.869942,1
508,177736,430,178166,0.869731,1
509,177362,480,177842,0.869981,1
510,179928,400,180328,0.868264,1
511,178066,370,178436,0.869510,1
512,176963,380,177343,0.870249,1
513,175689,420,176109,0.871103,1
514,177557,440,177997,0.869851,1
515,175753,380,176133,0.871060,1
516,175810,410,176220,0.871022,1
517,175428,400,175828,0.871278,1
518,175904,380,176284,0.870959,1
519,177071,400,177471,0.870176,1
520,173378,370,173748,0.872656,1
521,174225,370,174595,0.872086,1
522,174321,460,174781,0.872022,1
523,174358,310,174668,0.871997,1
524,173815,390,174205,0.872362,1
525,170571,340,170911,0.874547,1
526,170878,350,171228,0.874340,1
527,173275,390,173665,0.872725,1
528,172452,370,172822,0.873279,1
529,173009,370,173379,0.872904,1
530,180116,550,180666,0.868139,1
531,179193,470,179663,0.868756,1
532,182819,450,183269,0.866335,1
533,177336,400,177736,0.869999,1
534,175992,480,176472,0.870900,1
535,179399,530,179929,0.868618,1
536,175906,510,176416,0.870957,1
537,178332,440,178772,0.869332,1
538,177229,430,177659,0.870070,1
539,178135,400,178535,0.869464,1
540,178062,420,178482,0.869512,1
541,176527,460,176987,0.870541,1
542,174695,420,175115,0.871770,1
543,182092,440,182532,0.866820,1
544,175278,420,175698,0.871379,1
545,182885,390,183275,0.866291,1
546,175402,380,175782,0.871296,1
547,173969,420,174389,0.872258,1
548,177226,410,177636,0.870072,1
549,176853,400,177253,0.870322,1
550,174720,400,175120,0.871754,1
551,179636,490,180126,0.868459,1
552,185493,430,185923,0.864556,1
553,176999,400,177399,0.870224,1
554,177247,470,177717,0.870058,1
555,176304,460,176764,0.870690,1
556,175280,480,175760,0.871378,1
557,178678,470,179148,0.869100,1
558,176044,420,176464,0.870865,1
559,175911,440,176351,0.870954,1
560,175999,400,176399,0.870895,1
561,183463,430,183893,0.865906,1
562,183780,390,184170,0.865695,1
563,185976,420,186396,0.864235,1
564,181823,410,182233,0.866999,1
565,177239,500,177739,0.870064,1
566,176886,410,177296,0.870300,1
567,176274,390,176664,0.870711,1
568,175880,390,176270,0.870975,1
569,175608,480,176088,0.871157,1
570,175564,440,176004,0.871187,1
571,177051,450,177501,0.870190,1
572,176448,410,176858,0.870594,1
573,175384,440,175824,0.871308,1
574,179191,430,179621,0.868757,1
575,176718,400,177118,0.870413,1
576,178465,380,178845,0.869243,1
577,177132,470,177602,0.870135,1
578,176179,440,176619,0.870774,1
579,175306,380,175686,0.871360,1
580,179623,490,180113,0.868468,1
