count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639081637959151,374402,154621,0.885392
51,1784639081638336043,374613,154068,0.885771
52,1784639081638712566,376512,153754,0.885986
53,1784639081639091198,384183,158052,0.883044
54,1784639081639477261,376452,156818,0.883888
55,1784639081639855683,374912,155905,0.884512
56,1784639081640232305,373363,155063,0.885089
57,1784639081640607228,373752,156529,0.884085
58,1784639081640982760,379554,155426,0.884840
59,1784639081641364364,374362,154822,0.885254
60,1784639081641740726,373633,153259,0.886326
61,1784639081642115889,371502,153256,0.886328
62,1784639081642488981,369682,152843,0.886612
63,1784639081642860403,372633,153331,0.886277
64,1784639081643234836,370462,153727,0.886005
65,1784639081643607078,376413,159275,0.882209
66,1784639081643984921,378792,156521,0.884091
67,1784639081644365503,377122,154728,0.885319
68,1784639081644744145,375473,154706,0.885334
69,1784639081645121008,374222,156092,0.884384
70,1784639081645496910,375713,157759,0.883244
71,1784639081645874673,371472,152836,0.886616
72,1784639081646247735,372273,154133,0.885726
73,1784639081646621468,368632,152640,0.886751
74,1784639081646991570,377832,155587,0.884730
75,1784639081647371412,372654,154035,0.885794
76,1784639081647745566,372922,153630,0.886071
77,1784639081648120458,374823,155748,0.884620
78,1784639081648496761,370672,153884,0.885897
79,1784639081648869183,372832,152972,0.886523
80,1784639081649243605,371823,153149,0.886401
81,1784639081649617008,371922,155145,0.885033
82,1784639081649990380,383663,157423,0.883474
83,1784639081650386243,379022,157619,0.883340
84,1784639081650767105,377043,155056,0.885094
85,1784639081651145828,375132,155302,0.884925
86,1784639081651522590,379172,156220,0.884297
87,1784639081651903302,374343,153767,0.885977
88,1784639081652279345,386362,156593,0.884042
89,1784639081652667768,376563,153629,0.886072
90,1784639081653045701,387662,156206,0.884306
91,1784639081653435563,392913,155483,0.884801
92,1784639081653830316,393462,160158,0.881607
93,1784639081654225628,383132,156015,0.884437
94,1784639081654610330,374023,154663,0.885363
95,1784639081654985983,373082,154379,0.885558
96,1784639081655360615,371843,154657,0.885367
97,1784639081655733918,374202,153593,0.886097
98,1784639081656110040,382182,161940,0.880394
99,1784639081656494562,374343,154848,0.885236
100,1784639081656870885,375172,153544,0.886130
101,1784639081657247667,374823,154841,0.885241
102,1784639081657624130,378202,161168,0.880919
103,1784639081658009942,375503,154605,0.885403
104,1784639081658387235,384993,165041,0.878287
105,1784639081658773808,375352,155327,0.884908
106,1784639081659150910,377063,155915,0.884506
107,1784639081659529763,374402,155051,0.885097
108,1784639081659905835,375833,156009,0.884441
109,1784639081660283668,374832,154995,0.885136
110,1784639081660660140,373473,155512,0.884781
111,1784639081661035583,376112,154589,0.885414
112,1784639081661413495,374572,154806,0.885265
113,1784639081661789737,376093,156243,0.884281
114,1784639081662167620,377292,155810,0.884577
115,1784639081662548492,375273,155397,0.884860
116,1784639081662925345,375002,155703,0.884651
117,1784639081663302057,375942,155191,0.885001
118,1784639081663679749,373383,156848,0.883867
119,1784639081664055122,386453,154574,0.885424
120,1784639081664443535,374493,154340,0.885584
121,1784639081664819708,377502,154057,0.885779
122,1784639081665198920,379603,156874,0.883849
123,1784639081665580093,371502,152831,0.886620
124,1784639081665953595,376502,155778,0.884599
125,1784639081666331937,372983,154675,0.885355
126,1784639081666706600,376292,154312,0.885604
127,1784639081667086632,376053,157799,0.883217
128,1784639081667465395,370732,153995,0.885821
129,1784639081667837817,380873,159083,0.882340
130,1784639081668221200,376292,156559,0.884065
131,1784639081668599382,378232,158906,0.882461
132,1784639081668979284,377444,156314,0.884232
133,1784639081669358618,375082,154069,0.885770
134,1784639081669735690,374923,156347,0.884210
135,1784639081670112083,369582,153033,0.886481
136,1784639081670483345,369762,152901,0.886572
137,1784639081670854957,372133,152588,0.886787
138,1784639081671228700,378292,155415,0.884848
139,1784639081671608532,373253,153552,0.886125
140,1784639081671983625,379012,157908,0.883143
141,1784639081672364067,375993,155416,0.884847
142,1784639081672741940,372802,154282,0.885624
143,1784639081673123282,375922,157279,0.883573
144,1784639081673501004,372783,154686,0.885347
145,1784639081673875407,375812,154443,0.885514
146,1784639081674253069,378543,155540,0.884762
147,1784639081674633292,372672,152947,0.886540
148,1784639081675007754,375212,154564,0.885431
149,1784639081675384536,374813,154671,0.885358
150,1784639081675761039,375462,155528,0.884770
151,1784639081676137941,374903,156765,0.883924
152,1784639081676515115,372752,152890,0.886579
153,1784639081676889497,374763,153958,0.885846
154,1784639081677265910,378142,155254,0.884958
155,1784639081677645702,381862,161581,0.880638
156,1784639081678029344,374143,155609,0.884715
157,1784639081678405077,374152,153625,0.886075
158,1784639081678780999,373423,152983,0.886515
159,1784639081679157162,374252,154429,0.885523
160,1784639081679532954,373252,154946,0.885169
161,1784639081679907806,373213,153274,0.886316
162,1784639081680282989,374752,154940,0.885173
163,1784639081680659241,372973,153518,0.886148
164,1784639081681033854,377832,157334,0.883535
165,1784639081681413136,375253,154592,0.885412
166,1784639081681790079,377482,156638,0.884011
167,1784639081682169231,374632,155195,0.884999
168,1784639081682545423,382854,164522,0.878639
169,1784639081682930197,374012,155128,0.885044
170,1784639081683306059,377073,154515,0.885465
171,1784639081683684572,372932,153852,0.885919
172,1784639081684059574,375243,154589,0.885414
173,1784639081684436747,371332,154256,0.885642
174,1784639081684809999,372792,154643,0.885377
175,1784639081685184311,374813,154300,0.885612
176,1784639081685560544,372802,155397,0.884860
177,1784639081685935366,374543,155534,0.884766
178,1784639081686312269,373172,155541,0.884762
179,1784639081686688651,371982,154918,0.885188
180,1784639081687062333,374743,157796,0.883219
181,1784639081687438736,371402,154002,0.885816
182,1784639081687811998,379543,156259,0.884270
183,1784639081688193331,377402,159076,0.882345
184,1784639081688572583,374914,151813,0.887319
185,1784639081688949397,378362,154408,0.885538
186,1784639081689329489,374402,154376,0.885560
187,1784639081689705531,374513,153143,0.886406
188,1784639081690081914,374942,156549,0.884072
189,1784639081690458596,370493,153367,0.886252
190,1784639081690831059,378942,158793,0.882538
191,1784639081691211671,374042,153991,0.885824
192,1784639081691587463,372833,153738,0.885997
193,1784639081691961846,377262,157274,0.883576
194,1784639081692340698,374703,153952,0.885851
195,1784639081692716971,373972,153558,0.886121
196,1784639081693093113,381143,161655,0.880588
197,1784639081693476266,374802,153692,0.886029
198,1784639081693852518,390152,160559,0.881334
199,1784639081694250250,389433,158346,0.882844
200,1784639081694641463,387032,154132,0.885727
201,1784639081695029915,387334,153479,0.886175
202,1784639081695418949,378102,153974,0.885835
203,1784639081695798761,386343,153541,0.886132
204,1784639081696186684,376852,156027,0.884429
205,1784639081696565196,375062,155255,0.884957
206,1784639081696941978,376053,155112,0.885055
207,1784639081697319871,375322,154909,0.885194
208,1784639081697697443,373003,152336,0.886960
209,1784639081698072076,375562,157212,0.883618
210,1784639081698449338,370492,153110,0.886428
211,1784639081698821580,372203,151957,0.887220
212,1784639081699195823,383762,161564,0.880650
213,1784639081699581275,375253,155101,0.885063
214,1784639081699958248,380103,156517,0.884094
215,1784639081700340011,375263,155004,0.885129
216,1784639081700717074,379342,154800,0.885269
217,1784639081701098026,382492,155347,0.884894
218,1784639081701482348,371733,153224,0.886350
219,1784639081701855871,374342,154141,0.885721
220,1784639081702231933,373713,153738,0.885997
221,1784639081702607166,374312,154465,0.885499
222,1784639081702983028,374443,154812,0.885261
223,1784639081703366071,383642,163428,0.879382
224,1784639081703751613,377032,156405,0.884170
225,1784639081704130145,375173,155152,0.885028
226,1784639081704506978,372452,154659,0.885366
227,1784639081704880920,375873,154636,0.885382
228,1784639081705258503,375453,155163,0.885020
229,1784639081705635536,376172,157559,0.883381
230,1784639081706013508,386193,167266,0.876780
231,1784639081706401461,372452,152763,0.886666
232,1784639081706775583,378403,156070,0.884399
233,1784639081707155476,378962,154336,0.885587
234,1784639081707536158,372833,153184,0.886377
235,1784639081707910481,372232,152410,0.886909
236,1784639081708284573,374892,152758,0.886670
237,1784639081708661715,366743,149325,0.889031
238,1784639081709029968,370742,150482,0.888235
239,1784639081709402310,369163,149749,0.888739
240,1784639081709773043,370622,151316,0.887661
241,1784639081710145365,374432,152383,0.886927
242,1784639081710521507,369133,150751,0.888049
243,1784639081710892270,369462,150137,0.888472
244,1784639081711263492,377753,157585,0.883363
245,1784639081711642715,371932,154301,0.885611
246,1784639081712016217,378033,158029,0.883060
247,1784639081712395780,373732,156235,0.884287
248,1784639081712771252,382722,154842,0.885240
249,1784639081713155624,383583,156980,0.883777
250,1784639081713540827,385953,154646,0.885375
251,1784639081713934910,392063,156312,0.884234
252,1784639081714328723,379722,153768,0.885977
253,1784639081714709995,388883,152435,0.886892
254,1784639081715100548,374442,155881,0.884529
255,1784639081715476930,371922,154218,0.885668
256,1784639081715850482,376163,157446,0.883458
257,1784639081716228505,375262,157342,0.883529
258,1784639081716605407,374453,156009,0.884441
259,1784639081716981740,374632,154826,0.885251
260,1784639081717358042,379323,158493,0.882743
261,1784639081717738985,368722,153919,0.885873
262,1784639081718109277,378583,164897,0.878385
263,1784639081718489380,369933,155613,0.884712
264,1784639081718861103,370992,156410,0.884167
265,1784639081719233635,372433,156357,0.884203
266,1784639081719611248,370692,154724,0.885321
267,1784639081719983490,370692,156761,0.883927
268,1784639081720356032,367903,155389,0.884866
269,1784639081720725345,368762,154265,0.885636
270,1784639081721095777,370823,157123,0.883679
271,1784639081721467940,374062,155549,0.884756
272,1784639081721844382,380352,157717,0.883273
273,1784639081722226604,374303,154934,0.885177
