count_index,emit_ts_ns,rtt_ns,e2r_ns,werner
50,1784639072575178568,373702,135751,0.898448
51,1784639072575555130,374233,135612,0.898545
52,1784639072575931303,391572,137323,0.897351
53,1784639072576324785,375204,137234,0.897413
54,1784639072576701959,373482,132864,0.900467
55,1784639072577077441,373512,136415,0.897984
56,1784639072577452813,369453,133257,0.900192
57,1784639072577823976,374502,132928,0.900423
58,1784639072578200128,376303,139009,0.896176
59,1784639072578578571,375662,136250,0.898100
60,1784639072578955713,375872,134862,0.899069
61,1784639072579333205,373003,134993,0.898978
62,1784639072579707728,378372,134134,0.899578
63,1784639072580087950,372643,136365,0.898019
64,1784639072580462133,370122,132936,0.900417
65,1784639072580833825,378803,139618,0.895752
66,1784639072581214398,389962,137148,0.897473
67,1784639072581606400,375012,135010,0.898966
68,1784639072581983352,375184,135861,0.898371
69,1784639072582360056,371132,133911,0.899734
70,1784639072582732818,377983,141693,0.894310
71,1784639072583112361,371252,133893,0.899747
72,1784639072583485613,369172,132825,0.900495
73,1784639072583856885,371703,133767,0.899835
74,1784639072584230168,374442,135167,0.898856
75,1784639072584607010,373213,133689,0.899890
76,1784639072584981973,374582,134680,0.899196
77,1784639072585358085,373343,134091,0.899608
78,1784639072585732998,373172,133092,0.900308
79,1784639072586107750,369122,133484,0.900033
80,1784639072586478462,376043,134855,0.899074
81,1784639072586855935,374872,135596,0.898556
82,1784639072587232367,372003,134168,0.899555
83,1784639072587617030,373872,134068,0.899624
84,1784639072587993052,374693,136250,0.898100
85,1784639072588369645,375453,132940,0.900414
86,1784639072588746628,375412,133411,0.900084
87,1784639072589124000,380563,134673,0.899201
88,1784639072589506363,377882,134353,0.899425
89,1784639072589885795,384963,135475,0.898641
90,1784639072590272418,381022,134085,0.899613
91,1784639072590655660,382112,136097,0.898206
92,1784639072591039412,379773,139348,0.895940
93,1784639072591420815,372242,133809,0.899806
94,1784639072591794617,372553,133950,0.899707
95,1784639072592168690,372812,134951,0.899007
96,1784639072592543452,370323,133623,0.899936
97,1784639072592915575,372932,134843,0.899082
98,1784639072593290187,388513,149025,0.889238
99,1784639072593680390,374263,133345,0.900130
100,1784639072594056413,376282,135436,0.898668
101,1784639072594434755,372293,133397,0.900094
102,1784639072594808748,374532,133918,0.899729
103,1784639072595191930,373053,135189,0.898841
104,1784639072595567113,370062,133360,0.900120
105,1784639072595938755,384522,144932,0.892065
106,1784639072596324947,372773,134123,0.899586
107,1784639072596700000,375212,133104,0.900299
108,1784639072597077222,373593,134195,0.899536
109,1784639072597452545,371382,132956,0.900403
110,1784639072597825837,378082,133338,0.900135
111,1784639072598205529,377913,139849,0.895592
112,1784639072598585212,369402,133730,0.899861
113,1784639072598956044,372833,134612,0.899244
114,1784639072599330457,373172,134922,0.899027
115,1784639072599707659,377203,133574,0.899970
116,1784639072600086792,376932,137884,0.896960
117,1784639072600465744,365402,128806,0.903316
118,1784639072600832886,377613,129198,0.903040
119,1784639072601212109,368992,130679,0.902000
120,1784639072601583431,365943,128890,0.903257
121,1784639072601951224,371543,131441,0.901465
122,1784639072602325057,369702,130782,0.901927
123,1784639072602696489,365203,128713,0.903381
124,1784639072603063282,373212,132334,0.900839
125,1784639072603437964,374443,133096,0.900305
126,1784639072603814417,367902,129767,0.902640
127,1784639072604185979,377412,137098,0.897508
128,1784639072604565271,373753,134450,0.899357
129,1784639072604940624,373922,134810,0.899106
130,1784639072605316316,377333,134962,0.898999
131,1784639072605695189,370082,132013,0.901064
132,1784639072606067211,379413,138264,0.896695
133,1784639072606448164,372582,134175,0.899550
134,1784639072606822446,389142,149406,0.888976
135,1784639072607213178,372803,135008,0.898967
136,1784639072607588431,370392,133609,0.899946
137,1784639072607960363,380964,140960,0.894819
138,1784639072608343447,387532,135330,0.898742
139,1784639072608732949,383443,134261,0.899489
140,1784639072609117972,389842,135712,0.898475
141,1784639072609509764,381582,135763,0.898440
142,1784639072609892896,384753,134295,0.899466
143,1784639072610286779,385872,135895,0.898347
144,1784639072610674391,378273,135946,0.898312
145,1784639072611054214,374282,135007,0.898968
146,1784639072611430296,374534,134929,0.899022
147,1784639072611806390,373412,134028,0.899652
148,1784639072612181672,375312,136650,0.897820
149,1784639072612558534,374183,135221,0.898818
150,1784639072612934747,373102,134442,0.899363
151,1784639072613309419,378883,134254,0.899494
152,1784639072613689942,369742,133914,0.899732
153,1784639072614061354,376682,137986,0.896889
154,1784639072614439766,370713,134047,0.899639
155,1784639072614811999,372222,133058,0.900331
156,1784639072615186091,374293,136130,0.898183
157,1784639072615562134,373542,134200,0.899532
158,1784639072615937316,380973,141122,0.894707
159,1784639072616320969,384762,144992,0.892023
160,1784639072616707511,375792,134924,0.899026
161,1784639072617084823,372083,133875,0.899760
162,1784639072617458596,370372,133756,0.899843
163,1784639072617830808,380513,134148,0.899569
164,1784639072618213121,373902,136558,0.897885
165,1784639072618588703,372822,133550,0.899987
166,1784639072618963065,376163,135492,0.898629
167,1784639072619340708,372562,133582,0.899965
168,1784639072619714820,375873,134124,0.899585
169,1784639072620092313,373663,135764,0.898439
170,1784639072620467586,370443,135085,0.898913
171,1784639072620839759,380632,141186,0.894662
172,1784639072621222281,382362,136057,0.898234
173,1784639072621606253,376653,135319,0.898750
174,1784639072621984516,375612,134409,0.899386
175,1784639072622361728,373003,135111,0.898895
176,1784639072622736381,372052,134172,0.899552
177,1784639072623110443,371813,135253,0.898796
178,1784639072623484096,371222,134904,0.899040
179,1784639072623858138,374722,134606,0.899248
180,1784639072624234790,374333,136817,0.897704
181,1784639072624611183,370722,133728,0.899862
182,1784639072624983815,373173,133790,0.899819
183,1784639072625359198,378382,134760,0.899141
184,1784639072625739320,374722,135182,0.898846
185,1784639072626115852,373354,136113,0.898195
186,1784639072626491226,369782,133363,0.900118
187,1784639072626862858,372973,133545,0.899990
188,1784639072627237681,374942,135725,0.898466
189,1784639072627614253,372413,133807,0.899807
190,1784639072627988386,373282,133528,0.900002
191,1784639072628363338,377612,139189,0.896051
192,1784639072628742770,371813,133971,0.899692
193,1784639072629116173,370292,132682,0.900595
194,1784639072629488785,372633,134503,0.899320
195,1784639072629863278,374912,134574,0.899271
196,1784639072630240040,374102,135286,0.898773
197,1784639072630615832,369803,132997,0.900374
198,1784639072630987315,386382,146508,0.890975
199,1784639072631380967,376733,136799,0.897716
200,1784639072631759530,375392,135100,0.898903
201,1784639072632136652,373073,135132,0.898880
202,1784639072632511275,374442,135032,0.898950
203,1784639072632887187,374432,135714,0.898474
204,1784639072633263459,390493,136665,0.897810
205,1784639072633656032,386423,136436,0.897970
206,1784639072634044745,381403,140976,0.894808
207,1784639072634427978,377672,134567,0.899275
208,1784639072634807420,379533,134598,0.899254
209,1784639072635188733,381792,138449,0.896566
210,1784639072635572125,367682,134680,0.899196
211,1784639072635941447,373903,135802,0.898412
212,1784639072636317190,372382,138343,0.896640
213,1784639072636691292,366423,135154,0.898865
214,1784639072637059145,374732,139245,0.896012
215,1784639072637435357,377672,135897,0.898346
216,1784639072637814739,370423,136178,0.898150
217,1784639072638186842,374712,141709,0.894299
218,1784639072638563164,365253,132350,0.900827
219,1784639072638930087,369112,134981,0.898986
220,1784639072639301079,369712,134523,0.899306
221,1784639072639672292,366542,133364,0.900117
222,1784639072640040394,369652,135475,0.898641
223,1784639072640418886,375474,139787,0.895635
224,1784639072640796040,368882,135096,0.898906
225,1784639072641166482,366963,135458,0.898653
226,1784639072641534985,364892,133319,0.900149
227,1784639072641901507,370662,135931,0.898322
228,1784639072642274229,365643,134572,0.899272
229,1784639072642641452,363962,132083,0.901015
230,1784639072643006974,368203,134295,0.899466
231,1784639072643376697,367292,134296,0.899465
232,1784639072643745579,366892,134578,0.899268
233,1784639072644114111,369323,137059,0.897535
234,1784639072644484994,366262,135000,0.898973
235,1784639072644852706,366363,133532,0.900000
236,1784639072645220989,380832,134573,0.899271
237,1784639072645603641,374133,134514,0.899313
