count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,140518,460,140978,0.895126,0
51,140869,530,141399,0.894882,1
52,143471,480,143951,0.893077,1
53,141870,490,142360,0.894187,1
54,143872,450,144322,0.892799,1
55,152412,420,152832,0.886908,1
56,143153,490,143643,0.893297,1
57,142065,470,142535,0.894052,1
58,141075,480,141555,0.894739,1
59,143836,480,144316,0.892824,1
60,143477,450,143927,0.893073,1
61,145207,480,145687,0.891875,1
62,144808,410,145218,0.892151,1
63,141560,459,142019,0.894402,1
64,142461,510,142971,0.893777,1
65,143182,490,143672,0.893277,1
66,141023,460,141483,0.894775,1
67,142474,420,142894,0.893768,1
68,143305,510,143815,0.893192,1
69,143717,500,144217,0.892906,1
70,142458,460,142918,0.893779,1
71,142839,410,143249,0.893515,1
72,141960,430,142390,0.894125,1
73,140041,410,140451,0.895458,1
74,141342,380,141722,0.894554,1
75,141893,480,142373,0.894171,1
76,141534,450,141984,0.894421,1
77,141255,570,141825,0.894614,1
78,145766,430,146196,0.891488,1
79,141087,490,141577,0.894731,1
80,142109,510,142619,0.894021,1
81,141899,450,142349,0.894167,1
82,143281,410,143691,0.893208,1
83,143342,510,143852,0.893166,1
84,142463,410,142873,0.893776,1
85,156664,480,157144,0.883993,1
86,141435,410,141845,0.894489,1
87,140676,440,141116,0.895017,1
88,144328,460,144788,0.892483,1
89,142728,410,143138,0.893592,1
90,141950,400,142350,0.894132,1
91,143430,490,143920,0.893105,1
92,140142,450,140592,0.895388,1
93,140791,420,141211,0.894937,1
94,145093,450,145543,0.891953,1
95,141604,420,142024,0.894372,1
96,143324,490,143814,0.893179,1
97,141126,410,141536,0.894704,1
98,141666,420,142086,0.894329,1
99,141518,410,141928,0.894432,1
100,140279,430,140709,0.895293,1
101,141650,460,142110,0.894340,1
102,152192,410,152602,0.887059,1
103,141111,500,141611,0.894714,1
104,143563,420,143983,0.893013,1
105,141793,450,142243,0.894241,1
106,143465,420,143885,0.893081,1
107,141636,420,142056,0.894350,1
108,137117,360,137477,0.897495,1
109,136459,390,136849,0.897954,1
110,138110,370,138480,0.896802,1
111,142521,350,142871,0.893735,1
112,141092,470,141562,0.894728,1
113,137923,320,138243,0.896933,1
114,138195,460,138655,0.896743,1
115,138536,380,138916,0.896506,1
116,136037,350,136387,0.898248,1
117,143428,530,143958,0.893107,1
118,143378,420,143798,0.893141,1
119,139709,440,140149,0.895689,1
120,146110,450,146560,0.891250,1
121,143152,440,143592,0.893298,1
122,143182,440,143622,0.893277,1
123,142134,500,142634,0.894004,1
124,139955,430,140385,0.895518,1
125,150766,440,151206,0.888039,1
126,143397,560,143957,0.893128,1
127,141758,470,142228,0.894265,1
128,142900,420,143320,0.893473,1
129,142240,460,142700,0.893930,1
130,141622,490,142112,0.894359,1
131,142653,400,143053,0.893644,1
132,141984,430,142414,0.894108,1
133,141106,460,141566,0.894718,1
134,141736,430,142166,0.894280,1
135,140638,460,141098,0.895043,1
136,141149,410,141559,0.894688,1
137,141480,440,141920,0.894458,1
138,140881,500,141381,0.894874,1
139,140872,450,141322,0.894880,1
140,142413,460,142873,0.893810,1
141,142114,460,142574,0.894018,1
142,143955,420,144375,0.892741,1
143,144876,470,145346,0.892104,1
144,144937,430,145367,0.892061,1
145,140307,420,140727,0.895273,1
146,144779,470,145249,0.892171,1
147,142420,440,142860,0.893806,1
148,144690,510,145200,0.892232,1
149,142831,430,143261,0.893520,1
150,141462,480,141942,0.894471,1
151,142344,440,142784,0.893858,1
152,142155,420,142575,0.893989,1
153,141306,500,141806,0.894579,1
154,142527,430,142957,0.893731,1
155,141598,450,142048,0.894376,1
156,141460,560,142020,0.894472,1
157,142790,470,143260,0.893549,1
158,140512,490,141002,0.895131,1
159,141474,530,142004,0.894462,1
160,137564,370,137934,0.897183,1
161,136036,370,136406,0.898249,1
162,138427,420,138847,0.896581,1
163,136868,380,137248,0.897668,1
164,139880,410,140290,0.895570,1
165,138940,340,139280,0.896224,1
166,147071,460,147531,0.890586,1
167,136112,440,136552,0.898196,1
168,138543,380,138923,0.896501,1
169,137434,370,137804,0.897273,1
170,146416,600,147016,0.891039,1
171,143667,450,144117,0.892941,1
172,148048,450,148498,0.889912,1
173,144000,440,144440,0.892710,1
174,144210,510,144720,0.892565,1
175,142932,430,143362,0.893450,1
176,148503,480,148983,0.889598,1
177,140394,430,140824,0.895213,1
178,142356,430,142786,0.893850,1
179,139967,520,140487,0.895510,1
180,144738,520,145258,0.892199,1
181,145319,510,145829,0.891797,1
182,143890,390,144280,0.892786,1
183,143182,530,143712,0.893277,1
184,144013,480,144493,0.892701,1
185,142004,450,142454,0.894094,1
186,142525,460,142985,0.893733,1
187,140937,470,141407,0.894835,1
188,144648,530,145178,0.892261,1
189,142629,440,143069,0.893661,1
190,143860,410,144270,0.892807,1
191,144201,450,144651,0.892571,1
192,142242,420,142662,0.893929,1
193,142272,430,142702,0.893908,1
194,141204,510,141714,0.894650,1
195,139706,440,140146,0.895691,1
196,140847,480,141327,0.894898,1
197,144888,540,145428,0.892095,1
